,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-08-10),近12月累積營收年增率連2個月增加(2022-08-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('1560中砂', 12)",4506崇友,4506崇友,4506崇友,9908大台北,4506崇友,2317鴻海,2317鴻海,1234黑松,6443元晶,1537廣隆,2607榮運,4506崇友,6669緯穎,4506崇友,3035智原,1201味全,2838聯邦銀,2227裕日車,3481群創,
1,"('6472保瑞', 9)",6146耕興,6146耕興,1308亞聚,3380明泰,2103台橡,2303聯電,2303聯電,1589永冠-KY,8462柏文,9802鈺齊-KY,9925新保,6669緯穎,6121新普,2103台橡,2458義隆,1536和大,4128中天,5820日盛金,,
2,"('6643M31', 9)",6669緯穎,2455全新,6146耕興,2884玉山金,1308亞聚,3023信邦,6412群電,2363矽統,1519華城,9910豐泰,2395研華,2455全新,6269台郡,1308亞聚,9941裕融,1560中砂,8086宏捷科,1312國喬,,
3,"('5274信驊', 8)",2455全新,2360致茂,1723中碳,1227佳格,6146耕興,6412群電,6510精測,2838聯邦銀,2367燿華,3035智原,2330台積電,6177達麗,3260威剛,6146耕興,5425台半,1789神隆,4766南寶,,,
4,"('5425台半', 8)",2313華通,3014聯陽,6669緯穎,3680家登,2049上銀,3673TPK-KY,2548華固,2849安泰銀,2618長榮航,1476儒鴻,1419新紡,2313華通,1609大亞,2049上銀,2014中鴻,2049上銀,4736泰博,,,
5,"('8069元太', 8)",2360致茂,2337旺宏,3049和鑫,2231為升,1723中碳,3380明泰,3673TPK-KY,2887台新金,2539櫻花建,2330台積電,2303聯電,3380明泰,5876上海商銀,1723中碳,8086宏捷科,2352佳世達,3552同致,,,
6,"('3035智原', 8)",3014聯陽,3680家登,2455全新,2912統一超,3049和鑫,6643M31,2511太子,2903遠百,2388威盛,5274信驊,2498宏達電,6443元晶,1707葡萄王,6669緯穎,3293鈊象,2375凱美,6803崑鼎,,,
7,"('2330台積電', 8)",6121新普,5289宜鼎,6177達麗,3035智原,2455全新,6751智聯服務,3380明泰,,6576逸達,9938百和,8046南電,1589永冠-KY,3035智原,1515力山,1513中興電,2421建準,3708上緯投控,,,
8,"('2449京元電子', 7)",6269台郡,8436大江,2313華通,3218大學光,6177達麗,2102泰豐,6282康舒,,4743合一,6670復盛應用,6472保瑞,2328廣宇,3059華晶科,3049和鑫,3661世芯-KY,2454聯發科,1726永記,,,
9,"('3105穩懋', 7)",5289宜鼎,2231為升,1434福懋,1229聯華,2313華通,1560中砂,6643M31,,,2449京元電子,5347世界,3630新鉅科,1102亞泥,2455全新,3707漢磊,2634漢翔,2375凱美,,,
10,"('2395研華', 7)",1707葡萄王,9925新保,2360致茂,8454富邦媒,2360致茂,,6277宏正,,,2454聯發科,5425台半,1537廣隆,2330台積電,6177達麗,,2723美食-KY,6589台康生技,,,
11,"('2327國巨', 7)",5457宣德,1707葡萄王,2607榮運,2308台達電,2607榮運,,6751智聯服務,,,3705永信,3189景碩,1609大亞,1402遠東新,2313華通,,2838聯邦銀,1711永光,,,
12,"('3023信邦', 7)",2912統一超,2912統一超,9908大台北,1476儒鴻,9908大台北,,2102泰豐,,,8069元太,5483中美晶,3682亞太電,3552同致,1434福懋,,2903遠百,,,,
13,"('2379瑞昱', 7)",3563牧德,3563牧德,3014聯陽,3059華晶科,3014聯陽,,1560中砂,,,4919新唐,2524京城,8436大江,6223旺矽,2360致茂,,3105穩懋,,,,
14,"('1476儒鴻', 7)",2059川湖,2059川湖,6121新普,3529力旺,6121新普,,,,,1560中砂,6488環球晶,5876上海商銀,2838聯邦銀,2607榮運,,3211順達,,,,
15,"('2308台達電', 7)",9910豐泰,1903士紙,3380明泰,1582信錦,2337旺宏,,,,,3037欣興,5508永信建,2605新興,2892第一金,9908大台北,,3413京鼎,,,,
16,"('6488環球晶', 7)",3596智易,3022威強電,2337旺宏,5903全家,1537廣隆,,,,,,6576逸達,2912統一超,2027大成鋼,3014聯陽,,3532台勝科,,,,
17,"('2458義隆', 7)",4736泰博,4736泰博,6269台郡,2395研華,3680家登,,,,,,3533嘉澤,4414如興,4935茂林-KY,6121新普,,3552同致,,,,
18,"('5483中美晶', 7)",5388中磊,3035智原,2884玉山金,3552同致,5289宜鼎,,,,,,1560中砂,3042晶技,4105東洋,3380明泰,,4906正文,,,,
19,"('4904遠傳', 7)",3218大學光,6462神盾,1227佳格,4904遠傳,2637慧洋-KY,,,,,,6561是方,9910豐泰,2353宏碁,2337旺宏,,4968立積,,,,
20,"('1590亞德客-KY', 7)",5287數字,5522遠雄,2328廣宇,6279胡連,8436大江,,,,,,3037欣興,3596智易,2883開發金,6269台郡,,6531愛普,,,,
21,"('4105東洋', 7)",2458義隆,3218大學光,2362藍天,5274信驊,2231為升,,,,,,,1903士紙,2890永豐金,4943康控-KY,,,,,,
22,"('6561是方', 7)",8454富邦媒,5287數字,3260威剛,2340光磊,9925新保,,,,,,,3530晶相光,6472保瑞,6443元晶,,,,,,
23,"('6277宏正', 7)",2308台達電,2458義隆,1714和桐,9958世紀鋼,1707葡萄王,,,,,,,4142國光生,1717長興,1589永冠-KY,,,,,,
24,"('3152璟德', 7)",1476儒鴻,2308台達電,3680家登,9937全國,5457宣德,,,,,,,3022威強電,2885元大金,2884玉山金,,,,,,
25,"('4736泰博', 7)",3529力旺,1476儒鴻,5289宜鼎,3443創意,8358金居,,,,,,,4736泰博,2383台光電,1227佳格,,,,,,
26,"('1789神隆', 7)",6706惠特,3529力旺,2637慧洋-KY,6472保瑞,2393億光,,,,,,,5522遠雄,2891中信金,2328廣宇,,,,,,
27,"('8086宏捷科', 7)",5903全家,6706惠特,1532勤美,6244茂迪,3563牧德,,,,,,,6153嘉聯益,2905三商,5871中租-KY,,,,,,
28,"('5269祥碩', 7)",1215卜蜂,5903全家,2231為升,6491晶碩,4961天鈺,,,,,,,5287數字,2474可成,2362藍天,,,,,,
29,"('5471松翰', 6)",3105穩懋,6182合晶,9925新保,5269祥碩,3042晶技,,,,,,,1229聯華,2603長榮,3630新鉅科,,,,,,
30,"('5347世界', 6)",8081致新,3105穩懋,5876上海商銀,6643M31,1477聚陽,,,,,,,2458義隆,8299群聯,1537廣隆,,,,,,
31,"('8341日友', 6)",3090日電貿,8081致新,4532瑞智,3152璟德,2059川湖,,,,,,,8454富邦媒,2014中鴻,3260威剛,,,,,,
32,"('8464億豐', 6)",2395研華,2395研華,2605新興,8917欣泰,3530晶相光,,,,,,,2308台達電,6670復盛應用,1714和桐,,,,,,
33,"('1565精華', 6)",6213聯茂,2330台積電,1707葡萄王,1795美時,3022威強電,,,,,,,6751智聯服務,2449京元電子,1609大亞,,,,,,
34,"('2383台光電', 6)",2330台積電,8016矽創,5457宣德,1722台肥,4736泰博,,,,,,,9907統一實,2355敬鵬,3680家登,,,,,,
35,"('6670復盛應用', 6)",8016矽創,6223旺矽,8358金居,4576大銀微系統,3035智原,,,,,,,1582信錦,2915潤泰全,3682亞太電,,,,,,
36,"('8917欣泰', 6)",4915致伸,1419新紡,2912統一超,1614三洋電,5522遠雄,,,,,,,2332友訊,5471松翰,5289宜鼎,,,,,,
37,"('6412群電', 6)",3078僑威,4904遠傳,2393億光,2345智邦,3218大學光,,,,,,,1215卜蜂,2609陽明,2637慧洋-KY,,,,,,
38,"('5306桂盟', 6)",6223旺矽,6279胡連,3563牧德,6214精誠,5287數字,,,,,,,5536聖暉,2548華固,8436大江,,,,,,
39,"('4506崇友', 6)",5469瀚宇博,4966譜瑞-KY,4961天鈺,8086宏捷科,1229聯華,,,,,,,3105穩懋,1101台泥,1532勤美,,,,,,
40,"('2548華固', 6)",3211順達,5274信驊,3042晶技,8341日友,2458義隆,,,,,,,1102亞泥,2352佳世達,9802鈺齊-KY,,,,,,
41,"('2352佳世達', 6)",4904遠傳,2707晶華,2059川湖,1590亞德客-KY,2308台達電,,,,,,,2478大毅,2002中鋼,2231為升,,,,,,
42,"('5508永信建', 6)",6279胡連,2340光磊,9910豐泰,2633台灣高鐵,1476儒鴻,,,,,,,4915致伸,3374精材,9925新保,,,,,,
43,"('2524京城', 6)",4927泰鼎-KY,4105東洋,3596智易,6285啟碁,3529力旺,,,,,,,1402遠東新,2207和泰車,5876上海商銀,,,,,,
