,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2023-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2023-09-30),連續三年EPS均大於0且近一季EPS也大於0(2023-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2023-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2023-09-30),近6月累積營收年增率連2個月增加(2023-06-10),近12月累積營收年增率連2個月增加(2023-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2023-09-30),ROE連續三季成長，且近一季ROE>10%(2023-09-30),毛利率連續三季成長，且近一季毛利率>25%(2023-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5269祥碩', 7)",3008大立光,3008大立光,3008大立光,1476儒鴻,3008大立光,2882國泰金,2886兆豐金,,6533晶心科,2634漢翔,8016矽創,,,,,,,,,
1,"('1476儒鴻', 7)",3042晶技,3042晶技,6188廣明,,6188廣明,2886兆豐金,2207和泰車,,2923鼎固-KY,4506崇友,3059華晶科,,,,,,,,,
2,"('8081致新', 7)",5306桂盟,2327國巨,2634漢翔,,3042晶技,2207和泰車,2884玉山金,,6120達運,2428興勤,2498宏達電,,,,,,,,,
3,"('3293鈊象', 6)",8482商億-KY,5530龍巖,3042晶技,,2327國巨,2884玉山金,6488環球晶,,6446藥華藥,2915潤泰全,2340光磊,,,,,,,,,
4,"('8016矽創', 6)",8016矽創,5306桂盟,1785光洋科,,5530龍巖,5880合庫金,5880合庫金,,1515力山,1537廣隆,3552同致,,,,,,,,,
5,"('3014聯陽', 6)",5536聖暉,2520冠德,2327國巨,,5306桂盟,2885元大金,1101台泥,,1808潤隆,8081致新,6492生華科,,,,,,,,,
6,"('6732昇佳電子', 6)",8464億豐,6180橘子,5530龍巖,,5007三星,3034聯詠,2885元大金,,4142國光生,6472保瑞,8081致新,,,,,,,,,
7,"('3661世芯-KY', 6)",8454富邦媒,8482商億-KY,2357華碩,,2520冠德,4938和碩,2633台灣高鐵,,9938百和,5269祥碩,4766南寶,,,,,,,,,
8,"('1256鮮活果汁-KY', 6)",6488環球晶,6415矽力-KY,2481強茂,,8482商億-KY,3105穩懋,5269祥碩,,2545皇翔,6732昇佳電子,6451訊芯-KY,,,,,,,,,
9,"('4137麗豐-KY', 6)",3529力旺,9943好樂迪,5306桂盟,,3078僑威,2409友達,2227裕日車,,3545敦泰,4438廣越,3705永信,,,,,,,,,
10,"('3563牧德', 6)",6491晶碩,2912統一超,2820華票,,9943好樂迪,1102亞泥,2610華航,,1802台玻,2031新光鋼,4961天鈺,,,,,,,,,
11,"('6472保瑞', 6)",2308台達電,4743合一,5007三星,,4551智伸科,3481群創,2618長榮航,,4958臻鼎-KY,1215卜蜂,1903士紙,,,,,,,,,
12,"('2458義隆', 6)",3023信邦,5903全家,2520冠德,,8016矽創,5269祥碩,2371大同,,6177達麗,3014聯陽,2417圓剛,,,,,,,,,
13,,4506崇友,8016矽創,6180橘子,,5536聖暉,2377微星,2542興富發,,,2377微星,6284佳邦,,,,,,,,,
14,,9910豐泰,8464億豐,2515中工,,8464億豐,4743合一,5903全家,,,3661世芯-KY,1702南僑,,,,,,,,,
15,,2428興勤,2393億光,8482商億-KY,,6488環球晶,2227裕日車,5904寶雅,,,2360致茂,2501國建,,,,,,,,,
16,,6548長科*,6488環球晶,6415矽力-KY,,3529力旺,2354鴻準,1802台玻,,,1590亞德客-KY,1736喬山,,,,,,,,,
17,,3324雙鴻,1201味全,3260威剛,,6491晶碩,2610華航,3023信邦,,,1476儒鴻,4919新唐,,,,,,,,,
18,,3005神基,2723美食-KY,1717長興,,2308台達電,2618長榮航,3293鈊象,,,2458義隆,2363矽統,,,,,,,,,
19,,8070長華*,3529力旺,3078僑威,,5469瀚宇博,2542興富發,2376技嘉,,,,2421建準,,,,,,,,,
20,,1256鮮活果汁-KY,6491晶碩,9943好樂迪,,3023信邦,1227佳格,2809京城銀,,,,9908大台北,,,,,,,,,
21,,1537廣隆,2308台達電,4551智伸科,,4506崇友,1229聯華,2812台中銀,,,,2451創見,,,,,,,,,
22,,6176瑞儀,3023信邦,2912統一超,,2428興勤,1802台玻,6592和潤企業,,,,9940信義,,,,,,,,,
23,,6643M31,4576大銀微系統,1101台泥,,2539櫻花建,3293鈊象,2201裕隆,,,,1519華城,,,,,,,,,
24,,2345智邦,4506崇友,1532勤美,,6548長科*,2376技嘉,2404漢唐,,,,1476儒鴻,,,,,,,,,
25,,6147頎邦,2428興勤,5903全家,,3324雙鴻,2809京城銀,6116彩晶,,,,2458義隆,,,,,,,,,
26,,8081致新,2539櫻花建,2387精元,,6411晶焱,2015豐興,3661世芯-KY,,,,,,,,,,,,,
27,,3413京鼎,2498宏達電,8016矽創,,2608嘉里大榮,2812台中銀,2889國票金,,,,,,,,,,,,,
28,,4107邦特,6411晶焱,2392正崴,,3005神基,6592和潤企業,2903遠百,,,,,,,,,,,,,
29,,6561是方,3005神基,5536聖暉,,9925新保,2201裕隆,3152璟德,,,,,,,,,,,,,
30,,6670復盛應用,9925新保,8464億豐,,5478智冠,2404漢唐,9941裕融,,,,,,,,,,,,,
31,,3264欣銓,5478智冠,8454富邦媒,,2915潤泰全,1314中石化,2838聯邦銀,,,,,,,,,,,,,
32,,3218大學光,2915潤泰全,2393億光,,3376新日興,3661世芯-KY,4123晟德,,,,,,,,,,,,,
33,,5425台半,6533晶心科,6488環球晶,,8070長華*,2889國票金,2439美律,,,,,,,,,,,,,
34,,6414樺漢,2727王品,1201味全,,1723中碳,6732昇佳電子,6285啟碁,,,,,,,,,,,,,
35,,3022威強電,1216統一,1210大成,,1256鮮活果汁-KY,3152璟德,2108南帝,,,,,,,,,,,,,
36,,2303聯電,1256鮮活果汁-KY,5880合庫金,,1537廣隆,2838聯邦銀,6005群益證,,,,,,,,,,,,,
37,,1795美時,2923鼎固-KY,2723美食-KY,,2923鼎固-KY,2441超豐,3005神基,,,,,,,,,,,,,
38,,3293鈊象,6643M31,3665貿聯-KY,,6176瑞儀,2108南帝,1736喬山,,,,,,,,,,,,,
39,,2707晶華,2332友訊,6213聯茂,,6643M31,2606裕民,2206三陽工業,,,,,,,,,,,,,
40,,5289宜鼎,2542興富發,2009第一銅,,2606裕民,6005群益證,2204中華,,,,,,,,,,,,,
41,,4137麗豐-KY,5287數字,2823中壽,,2345智邦,2634漢翔,2634漢翔,,,,,,,,,,,,,
42,,2301光寶科,6492生華科,3529力旺,,2542興富發,3227原相,3227原相,,,,,,,,,,,,,
43,,5483中美晶,6446藥華藥,6491晶碩,,5287數字,4174浩鼎,4174浩鼎,,,,,,,,,,,,,
44,,5274信驊,6147頎邦,2206三陽工業,,1229聯華,2723美食-KY,2723美食-KY,,,,,,,,,,,,,
45,,6409旭隼,8081致新,2308台達電,,6147頎邦,8086宏捷科,8086宏捷科,,,,,,,,,,,,,
46,,3374精材,3413京鼎,5469瀚宇博,,8081致新,8150南茂,1503士電,,,,,,,,,,,,,
47,,6146耕興,3035智原,1904正隆,,4766南寶,2498宏達電,1513中興電,,,,,,,,,,,,,
48,,6472保瑞,4107邦特,3023信邦,,1102亞泥,1313聯成,2498宏達電,,,,,,,,,,,,,
49,,4736泰博,6561是方,4576大銀微系統,,3413京鼎,9958世紀鋼,8436大江,,,,,,,,,,,,,
50,,5269祥碩,3705永信,3059華晶科,,3035智原,8436大江,4142國光生,,,,,,,,,,,,,
51,,3563牧德,3264欣銓,1307三芳,,4107邦特,2231為升,3017奇鋐,,,,,,,,,,,,,
52,,2330台積電,3218大學光,2597潤弘,,6561是方,5469瀚宇博,2231為升,,,,,,,,,,,,,
53,,8046南電,5425台半,3673TPK-KY,,3705永信,8926台汽電,2855統一證,,,,,,,,,,,,,
54,,2395研華,2903遠百,4506崇友,,6670復盛應用,2014中鴻,4968立積,,,,,,,,,,,,,
55,,6279胡連,3022威強電,8358金居,,3264欣銓,1808潤隆,8926台汽電,,,,,,,,,,,,,
56,,3406玉晶光,8415大國鋼,9910豐泰,,3218大學光,9940信義,2501國建,,,,,,,,,,,,,
57,,2454聯發科,2548華固,2428興勤,,8210勤誠,2867三商壽,1808潤隆,,,,,,,,,,,,,
58,,2404漢唐,9941裕融,2539櫻花建,,4961天鈺,1312國喬,4147中裕,,,,,,,,,,,,,
59,,1232大統益,1598岱宇,6548長科*,,5425台半,2362藍天,2867三商壽,,,,,,,,,,,,,
60,,2850新產,1795美時,3324雙鴻,,2903遠百,2820華票,2373震旦行,,,,,,,,,,,,,
61,,5904寶雅,3293鈊象,2884玉山金,,3022威強電,2455全新,2820華票,,,,,,,,,,,,,
62,,6732昇佳電子,2707晶華,6411晶焱,,8415大國鋼,3680家登,1795美時,,,,,,,,,,,,,
63,,6223旺矽,6756威鋒電子,2609陽明,,2548華固,3545敦泰,3545敦泰,,,,,,,,,,,,,
64,,6531愛普,5289宜鼎,2608嘉里大榮,,2303聯電,8016矽創,3515華擎,,,,,,,,,,,,,
65,,3653健策,4137麗豐-KY,6505台塑化,,9941裕融,3324雙鴻,2897王道銀行,,,,,,,,,,,,,
66,,1707葡萄王,2231為升,3005神基,,1795美時,2897王道銀行,6743安普新,,,,,,,,,,,,,
67,,4536拓凱,1419新紡,9925新保,,3293鈊象,6743安普新,2707晶華,,,,,,,,,,,,,
68,,5434崇越,5483中美晶,5478智冠,,1319東陽,4961天鈺,1718中纖,,,,,,,,,,,,,
69,,9917中保科,5531鄉林,2915潤泰全,,2707晶華,3006晶豪科,3704合勤控,,,,,,,,,,,,,
70,,6412群電,5274信驊,3376新日興,,6756威鋒電子,2481強茂,4157太景*-KY,,,,,,,,,,,,,
71,,3131弘塑,6409旭隼,1110東泥,,5289宜鼎,2393億光,4137麗豐-KY,,,,,,,,,,,,,
72,,3533嘉澤,1903士紙,3702大聯大,,4137麗豐-KY,1718中纖,1598岱宇,,,,,,,,,,,,,
73,,6277宏正,2417圓剛,8070長華*,,8917欣泰,4137麗豐-KY,2515中工,,,,,,,,,,,,,
74,,2449京元電子,3374精材,1218泰山,,2301光寶科,6582申豐,1903士紙,,,,,,,,,,,,,
75,,1565精華,6146耕興,6533晶心科,,2231為升,1598岱宇,1103嘉泥,,,,,,,,,,,,,
76,,2313華通,6202盛群,9907統一實,,2637慧洋-KY,2515中工,2913農林,,,,,,,,,,,,,
77,,2379瑞昱,6472保瑞,3036文曄,,1419新紡,1903士紙,6451訊芯-KY,,,,,,,,,,,,,
78,,2368金像電,6271同欣電,1723中碳,,5483中美晶,5531鄉林,6504南六,,,,,,,,,,,,,
79,,9911櫻花,4736泰博,2439美律,,1513中興電,2524京城,2908特力,,,,,,,,,,,,,
80,,9802鈺齊-KY,5269祥碩,2340光磊,,2441超豐,1103嘉泥,1702南僑,,,,,,,,,,,,,
81,,3034聯詠,3563牧德,8926台汽電,,5274信驊,2913農林,2208台船,,,,,,,,,,,,,
82,,2385群光,4966譜瑞-KY,3552同致,,6409旭隼,4943康控-KY,2421建準,,,,,,,,,,,,,
83,,2383台光電,6464台數科,1216統一,,1903士紙,8081致新,1515力山,,,,,,,,,,,,,
84,,3014聯陽,2330台積電,1256鮮活果汁-KY,,3374精材,1305華夏,1234黑松,,,,,,,,,,,,,
85,,3037欣興,1234黑松,2492華新科,,6146耕興,6504南六,1519華城,,,,,,,,,,,,,
86,,6803崑鼎,2395研華,1537廣隆,,6472保瑞,2908特力,3563牧德,,,,,,,,,,,,,
87,,2377微星,6279胡連,2923鼎固-KY,,6271同欣電,1702南僑,3211順達,,,,,,,,,,,,,
88,,3661世芯-KY,2344華邦電,6176瑞儀,,4736泰博,1515力山,5478智冠,,,,,,,,,,,,,
89,,3017奇鋐,8942森鉅,6643M31,,6284佳邦,8358金居,3228金麗科,,,,,,,,,,,,,
90,,6669緯穎,1789神隆,2247汎德永業,,5269祥碩,1519華城,2239英利-KY,,,,,,,,,,,,,
91,,3030德律,1702南僑,2606裕民,,3563牧德,3563牧德,8462柏文,,,,,,,,,,,,,
92,,3443創意,2524京城,2332友訊,,4966譜瑞-KY,1309台達化,2836高雄銀,,,,,,,,,,,,,
93,,3680家登,3406玉晶光,3380明泰,,6464台數科,2605新興,1201味全,,,,,,,,,,,,,
94,,4105東洋,2474可成,2345智邦,,2603長榮,8213志超,6472保瑞,,,,,,,,,,,,,
95,,5347世界,3152璟德,2849安泰銀,,2330台積電,3228金麗科,4906正文,,,,,,,,,,,,,
96,,2015豐興,2454聯發科,2542興富發,,1234黑松,1532勤美,2547日勝生,,,,,,,,,,,,,
97,,2373震旦行,1736喬山,5287數字,,8046南電,9930中聯資源,3078僑威,,,,,,,,,,,,,
98,,2360致茂,4919新唐,6244茂迪,,1504東元,2375凱美,8255朋程,,,,,,,,,,,,,
99,,8069元太,2540愛山林,1229聯華,,2395研華,6173信昌電,2540愛山林,,,,,,,,,,,,,
100,,6121新普,8255朋程,3016嘉晶,,1104環泥,6180橘子,1110東泥,,,,,,,,,,,,,
101,,1590亞德客-KY,4142國光生,6147頎邦,,6279胡連,1201味全,6277宏正,,,,,,,,,,,,,
102,,1476儒鴻,5508永信建,8081致新,,8942森鉅,3014聯陽,1256鮮活果汁-KY,,,,,,,,,,,,,
103,,2458義隆,2412中華電,4766南寶,,2524京城,2363矽統,3022威強電,,,,,,,,,,,,,
104,,3217優群,1773勝一,6504南六,,3406玉晶光,5471松翰,2727王品,,,,,,,,,,,,,
105,,2059川湖,5904寶雅,1102亞泥,,2474可成,2323中環,6605帝寶,,,,,,,,,,,,,
106,,1477聚陽,8299群聯,3413京鼎,,2501國建,3078僑威,2417圓剛,,,,,,,,,,,,,
