,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-06-30),連續三年EPS均大於0且近一季EPS也大於0(2021-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-06-30),近6月累積營收年增率連2個月增加(2021-08-10),近12月累積營收年增率連2個月增加(2021-08-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-06-30),ROE連續三季成長，且近一季ROE>10%(2021-03-31),毛利率連續三季成長，且近一季毛利率>25%(2021-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5347世界', 10)",6456GIS-KY,2915潤泰全,2915潤泰全,4576大銀微系統,2915潤泰全,6505台塑化,2317鴻海,1718中纖,2035唐榮,2454聯發科,2534宏盛,,6274台燿,6202盛群,2883開發金,1101台泥,2371大同,2330台積電,6116彩晶,
1,"('3049和鑫', 10)",3090日電貿,2534宏盛,2634漢翔,3450聯鈞,2534宏盛,1301台塑,2454聯發科,1907永豐餘,3481群創,1723中碳,1808潤隆,,6188廣明,1904正隆,6213聯茂,1210大成,2542興富發,2308台達電,2231為升,
2,"('1476儒鴻', 9)",2373震旦行,5508永信建,3530晶相光,1808潤隆,6191精成科,2303聯電,6505台塑化,2312金寶,2409友達,6592和潤企業,2454聯發科,,5471松翰,1218泰山,6504南六,1314中石化,2383台光電,2884玉山金,1905華紙,
3,"('3152璟德', 9)",2383台光電,2373震旦行,2534宏盛,6285啟碁,5508永信建,1303南亞,2412中華電,2354鴻準,2637慧洋-KY,5347世界,2451創見,,6510精測,8163達方,2108南帝,1440南紡,8069元太,2408南亞科,6541泰福-KY,
4,"('8016矽創', 9)",3078僑威,1201味全,6456GIS-KY,9802鈺齊-KY,3450聯鈞,1326台化,1301台塑,2489瑞軒,1305華夏,2409友達,3481群創,,6213聯茂,3293鈊象,3707漢磊,1476儒鴻,1907永豐餘,2379瑞昱,2489瑞軒,
5,"('2108南帝', 8)",6803崑鼎,8406金可-KY,6191精成科,8358金居,1309台達化,2002中鋼,1303南亞,2905三商,1440南紡,9943好樂迪,5347世界,,6153嘉聯益,2059川湖,6548長科*,1589永冠-KY,1904正隆,2345智邦,,
6,"('5425台半', 8)",2385群光,6464台數科,5508永信建,6732昇佳電子,2373震旦行,3045台灣大,1326台化,3049和鑫,3049和鑫,1303南亞,2409友達,,5478智冠,8069元太,2009第一銅,1604聲寶,2108南帝,2492華新科,,
7,"('6411晶焱', 8)",5347世界,2454聯發科,3450聯鈞,1723中碳,2383台光電,6488環球晶,2002中鋼,3706神達,6505台塑化,3037欣興,2637慧洋-KY,,6409旭隼,2395研華,6411晶焱,1717長興,2504國產,2344華邦電,,
8,"('1301台塑', 8)",9943好樂迪,9925新保,3090日電貿,5347世界,3078僑威,2892第一金,1216統一,4906正文,1536和大,6116彩晶,3049和鑫,,8422可寧衛,1312國喬,,1785光洋科,1909榮成,2337旺宏,,
9,"('2344華邦電', 8)",4107邦特,5347世界,1309台達化,2633台灣高鐵,8406金可-KY,2408南亞科,3711日月光投控,6414樺漢,8255朋程,3545敦泰,1303南亞,,2313華通,1773勝一,,1795美時,3017奇鋐,2313華通,,
10,"('5471松翰', 8)",5904寶雅,2633台灣高鐵,1808潤隆,1477聚陽,6803崑鼎,2880華南金,3045台灣大,8213志超,1301台塑,2707晶華,6531愛普,,2382廣達,1723中碳,,2104國際中橡,1808潤隆,2449京元電子,,
11,"('6488環球晶', 8)",3131弘塑,9943好樂迪,2031新光鋼,4167松瑞藥,3680家登,5871中租-KY,6488環球晶,,6533晶心科,2603長榮,8942森鉅,,6285啟碁,9917中保科,,2206三陽工業,4147中裕,2404漢唐,,
