,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-09-10),近12月累積營收年增率連2個月增加(2022-09-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('3443創意', 11)",4506崇友,4506崇友,4506崇友,3380明泰,4506崇友,2317鴻海,2317鴻海,1310台苯,6443元晶,1537廣隆,2607榮運,,2360致茂,4506崇友,3680家登,1102亞泥,3105穩懋,2886兆豐金,,
1,"('6643M31', 10)",6146耕興,6146耕興,1308亞聚,2884玉山金,2103台橡,2412中華電,2308台達電,1315達新,8462柏文,9802鈺齊-KY,9925新保,,5871中租-KY,2103台橡,1477聚陽,1103嘉泥,4966譜瑞-KY,2884玉山金,,
2,"('2308台達電', 10)",6669緯穎,2455全新,6146耕興,1227佳格,1308亞聚,2308台達電,2303聯電,1402遠東新,1519華城,9910豐泰,2395研華,,1537廣隆,1308亞聚,2458義隆,1218泰山,3081聯亞,2885元大金,,
3,"('3661世芯-KY', 9)",2455全新,2360致茂,1723中碳,3680家登,6146耕興,2303聯電,3008大立光,1504東元,2367燿華,3035智原,2330台積電,,3680家登,6146耕興,2308台達電,1313聯成,2332友訊,2801彰銀,,
4,"('2345智邦', 9)",2313華通,3014聯陽,6669緯穎,2231為升,2049上銀,3008大立光,1216統一,2201裕隆,2618長榮航,1476儒鴻,1419新紡,,2637慧洋-KY,2049上銀,6279胡連,1477聚陽,6166凌華,1102亞泥,,
5,"('6279胡連', 9)",2360致茂,2337旺宏,3049和鑫,2912統一超,1723中碳,1216統一,2891中信金,2834臺企銀,2539櫻花建,2330台積電,2303聯電,,2605新興,1723中碳,4438廣越,1710東聯,2421建準,2888新光金,,
6,"('1560中砂', 9)",3014聯陽,5871中租-KY,2455全新,3218大學光,3049和鑫,3711日月光投控,3711日月光投控,6116彩晶,2388威盛,8404百和興業-KY,2498宏達電,,2912統一超,6669緯穎,3443創意,1718中纖,2540愛山林,2324仁寶,,
7,"('2395研華', 9)",6121新普,2923鼎固-KY,6177達麗,8454富邦媒,2455全新,2382廣達,2382廣達,6191精成科,6451訊芯-KY,5274信驊,8046南電,,3042晶技,1515力山,2357華碩,2002中鋼,6605帝寶,2618長榮航,,
8,"('5483中美晶', 8)",6269台郡,3680家登,2313華通,2308台達電,6177達麗,6488環球晶,6488環球晶,6548長科*,6576逸達,9938百和,6472保瑞,,1477聚陽,3049和鑫,5347世界,2006東和鋼鐵,,6213聯茂,,
9,"('5347世界', 8)",5871中租-KY,5289宜鼎,1434福懋,3059華晶科,2313華通,2912統一超,2912統一超,6605帝寶,4743合一,6670復盛應用,5347世界,,2059川湖,2455全新,6643M31,2303聯電,,3374精材,,
