,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2021-11-10),近12月累積營收年增率連2個月增加(2021-11-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('8086宏捷科', 11)",6803崑鼎,1102亞泥,1102亞泥,4576大銀微系統,1102亞泥,6505台塑化,6505台塑化,1103嘉泥,1444力麗,6803崑鼎,2454聯發科,2454聯發科,8069元太,1102亞泥,2883開發金,1773勝一,3105穩懋,3529力旺,6589台康生技,
1,"('9941裕融', 10)",5457宣德,2454聯發科,6803崑鼎,8069元太,6803崑鼎,2303聯電,1301台塑,1104環泥,6547高端疫苗,2454聯發科,4736泰博,1714和桐,1702南僑,6803崑鼎,3443創意,1785光洋科,3706神達,6732昇佳電子,,
2,"('5347世界', 10)",6269台郡,8069元太,1904正隆,1444力麗,2454聯發科,3008大立光,1303南亞,1319東陽,6589台康生技,8150南茂,6182合晶,3413京鼎,2535達欣工,1904正隆,2388威盛,2010春源,2104國際中橡,1795美時,,
3,"('3105穩懋', 10)",4736泰博,4736泰博,2454聯發科,6182合晶,8150南茂,2002中鋼,1326台化,2104國際中橡,4414如興,6756威鋒電子,4128中天,8069元太,9910豐泰,2454聯發科,6548長科*,2023燁輝,1789神隆,4137麗豐-KY,,
4,"('2379瑞昱', 10)",6456GIS-KY,6182合晶,1714和桐,6756威鋒電子,3413京鼎,2891中信金,3008大立光,2204中華,6533晶心科,3131弘塑,6756威鋒電子,2323中環,2615萬海,1714和桐,2351順德,2027大成鋼,6153嘉聯益,1903士紙,,
5,"('3035智原', 10)",2015豐興,2923鼎固-KY,8150南茂,8464億豐,1303南亞,3045台灣大,2886兆豐金,2312金寶,3016嘉晶,6223旺矽,6415矽力-KY,5457宣德,2891中信金,8150南茂,,2103台橡,4766南寶,1519華城,,
6,"('6182合晶', 9)",8464億豐,8464億豐,1303南亞,6415矽力-KY,8069元太,2408南亞科,2002中鋼,2392正崴,1710東聯,2441超豐,2049上銀,4736泰博,3443創意,3413京鼎,,2105正新,9907統一實,2417圓剛,,
7,"('2395研華', 9)",6415矽力-KY,6415矽力-KY,8069元太,8454富邦媒,5457宣德,2395研華,2891中信金,2515中工,2618長榮航,2353宏碁,9908大台北,6182合晶,4306炎洲,1303南亞,,2331精英,2312金寶,,,
8,"('6548長科*', 9)",2377微星,1795美時,2323中環,6271同欣電,6269台郡,4904遠傳,3045台灣大,2547日勝生,2539櫻花建,2347聯強,2615萬海,4128中天,2897王道銀行,4576大銀微系統,,2351順德,3703欣陸,,,
9,"('8422可寧衛', 9)",8454富邦媒,5871中租-KY,5457宣德,2009第一銅,4736泰博,5347世界,2884玉山金,2820華票,3707漢磊,2368金像電,2441超豐,8462柏文,1476儒鴻,8069元太,,2376技嘉,9939宏全,,,
10,"('8081致新', 9)",5871中租-KY,5483中美晶,6269台郡,2049上銀,6182合晶,2801彰銀,6488環球晶,2838聯邦銀,4142國光生,3450聯鈞,6531愛普,2892第一金,3374精材,2323中環,,2379瑞昱,3704合勤控,,,
11,"('3705永信', 9)",5483中美晶,1702南僑,2881富邦金,2421建準,2015豐興,4938和碩,5880合庫金,2845遠東銀,2501國建,8070長華*,8942森鉅,6451訊芯-KY,6669緯穎,1444力麗,,2388威盛,6582申豐,,,
12,"('3533嘉澤', 9)",6213聯茂,3131弘塑,4736泰博,6285啟碁,2605新興,2603長榮,2408南亞科,2867三商壽,2103台橡,8081致新,2609陽明,2015豐興,8299群聯,5457宣德,,2449京元電子,3552同致,,,
13,"('5274信驊', 9)",1702南僑,6223旺矽,6182合晶,3532台勝科,6756威鋒電子,1402遠東新,2395研華,2897王道銀行,1903士紙,2375凱美,8081致新,8464億豐,2379瑞昱,6269台郡,,2455全新,1519華城,,,
14,"('5287數字', 9)",3131弘塑,6279胡連,2845遠東銀,1722台肥,8464億豐,3105穩懋,1101台泥,2903遠百,1314中石化,2481強茂,6173信昌電,2377微星,5269祥碩,2881富邦金,,2456奇力新,5478智冠,,,
15,"('8069元太', 9)",8112至上,9943好樂迪,6456GIS-KY,9908大台北,6415矽力-KY,3037欣興,3034聯詠,2905三商,,2379瑞昱,2498宏達電,3596智易,2395研華,4736泰博,,2481強茂,3705永信,,,
16,"('2408南亞科', 9)",6279胡連,2542興富發,2892第一金,8044網家,1795美時,2888新光金,4904遠傳,2915潤泰全,,1723中碳,5471松翰,6271同欣電,1710東聯,6182合晶,,2489瑞軒,9911櫻花,,,
17,"('4904遠傳', 9)",9910豐泰,4107邦特,6451訊芯-KY,1419新紡,6271同欣電,4958臻鼎-KY,5347世界,3231緯創,,6412群電,2481強茂,6285啟碁,2610華航,2845遠東銀,,2637慧洋-KY,6541泰福-KY,,,
18,"('3653健策', 8)",2301光寶科,1419新紡,2015豐興,3152璟德,2009第一銅,8046南電,2801彰銀,3673TPK-KY,,2492華新科,2379瑞昱,3532台勝科,3034聯詠,6456GIS-KY,,2883開發金,8482商億-KY,,,
19,"('4105東洋', 8)",2313華通,3152璟德,2605新興,2455全新,2049上銀,2615萬海,5876上海商銀,3703欣陸,,2344華邦電,2344華邦電,5483中美晶,9914美利達,8462柏文,,2885元大金,2034允強,,,
20,"('2401凌陽', 8)",4107邦特,2455全新,8464億豐,8926台汽電,5871中租-KY,5483中美晶,4938和碩,3706神達,,2850新產,1808潤隆,1229聯華,4961天鈺,2892第一金,,3006晶豪科,8908欣雄,,,
21,"('2351順德', 8)",3152璟德,2727王品,6415矽力-KY,2340光磊,3532台勝科,2324仁寶,2603長榮,6153嘉聯益,,3189景碩,3042晶技,3131弘塑,3037欣興,2363矽統,,3017奇鋐,3059華晶科,,,
22,"('3023信邦', 8)",2455全新,4968立積,2377微星,3443創意,5483中美晶,6409旭隼,2345智邦,6605帝寶,,3035智原,3035智原,8112至上,2312金寶,6451訊芯-KY,,3035智原,2340光磊,,,
