,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-02-10),近12月累積營收年增率連2個月增加(2023-02-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('3653健策', 7)",3653健策,3653健策,1513中興電,3653健策,1513中興電,,,1326台化,3576聯合再生,3653健策,8046南電,3042晶技,,,,,,,,
1,"('6472保瑞', 7)",4904遠傳,4904遠傳,3042晶技,4904遠傳,3042晶技,,,1402遠東新,9943好樂迪,3376新日興,5289宜鼎,3653健策,,,,,,,,
2,"('1256鮮活果汁-KY', 7)",2313華通,9943好樂迪,3653健策,8255朋程,3653健策,,,1434福懋,8462柏文,4904遠傳,3413京鼎,3376新日興,,,,,,,,
3,"('3529力旺', 7)",8464億豐,8464億豐,3376新日興,2707晶華,3376新日興,,,1532勤美,9910豐泰,2356英業達,2303聯電,8213志超,,,,,,,,
4,"('6561是方', 7)",6277宏正,3105穩懋,8213志超,4576大銀微系統,4904遠傳,,,1907永豐餘,1307三芳,3017奇鋐,6146耕興,2355敬鵬,,,,,,,,
5,"('6409旭隼', 7)",5871中租-KY,6582申豐,2355敬鵬,8462柏文,2313華通,,,2204中華,2239英利-KY,2059川湖,1256鮮活果汁-KY,8464億豐,,,,,,,,
6,"('1476儒鴻', 7)",2707晶華,6277宏正,4904遠傳,2455全新,8464億豐,,,2317鴻海,2388威盛,6472保瑞,6488環球晶,2010春源,,,,,,,,
7,"('3022威強電', 6)",3090日電貿,8255朋程,2313華通,1201味全,6582申豐,,,2324仁寶,4157太景*-KY,2303聯電,6533晶心科,3711日月光投控,,,,,,,,
8,"('2308台達電', 6)",2360致茂,5871中租-KY,9943好樂迪,6491晶碩,6277宏正,,,2355敬鵬,2367燿華,6146耕興,2308台達電,2707晶華,,,,,,,,
9,"('6488環球晶', 6)",6121新普,2707晶華,8464億豐,6472保瑞,3711日月光投控,,,2357華碩,4142國光生,1216統一,2903遠百,1736喬山,,,,,,,,
10,"('4137麗豐-KY', 6)",2449京元電子,1736喬山,2010春源,3707漢磊,8255朋程,,,2362藍天,2501國建,6803崑鼎,3037欣興,3090日電貿,,,,,,,,
11,"('2707晶華', 6)",4105東洋,2360致茂,3105穩懋,3045台灣大,5871中租-KY,,,2363矽統,3552同致,3529力旺,6561是方,2615萬海,,,,,,,,
12,"('6146耕興', 6)",2455全新,5531鄉林,6582申豐,1216統一,2707晶華,,,2474可成,6443元晶,1256鮮活果汁-KY,4968立積,2363矽統,,,,,,,,
13,"('4904遠傳', 6)",5289宜鼎,4128中天,6277宏正,3673TPK-KY,2615萬海,,,2501國建,6153嘉聯益,8039台虹,6409旭隼,5531鄉林,,,,,,,,
14,"('3661世芯-KY', 6)",6669緯穎,2449京元電子,3711日月光投控,2345智邦,2360致茂,,,2515中工,2545皇翔,9945潤泰新,2607榮運,1519華城,,,,,,,,
15,"('2330台積電', 6)",6213聯茂,4576大銀微系統,8255朋程,1590亞德客-KY,8046南電,,,2605新興,1110東泥,2915潤泰全,1476儒鴻,2356英業達,,,,,,,,
16,"('8069元太', 6)",3014聯陽,8436大江,5871中租-KY,3680家登,6121新普,,,2812台中銀,2727王品,3450聯鈞,2330台積電,6492生華科,,,,,,,,
17,"('5289宜鼎', 6)",2404漢唐,4105東洋,2707晶華,3529力旺,2449京元電子,,,2836高雄銀,6451訊芯-KY,3023信邦,3189景碩,2836高雄銀,,,,,,,,
18,,5347世界,2408南亞科,1736喬山,1256鮮活果汁-KY,4576大銀微系統,,,2849安泰銀,6166凌華,5425台半,3022威強電,2449京元電子,,,,,,,,
19,,2059川湖,2923鼎固-KY,2317鴻海,1503士電,8436大江,,,2883開發金,9958世紀鋼,9802鈺齊-KY,2498宏達電,2515中工,,,,,,,,
20,,9910豐泰,8415大國鋼,3090日電貿,2886兆豐金,4105東洋,,,2885元大金,,4551智伸科,9908大台北,8436大江,,,,,,,,
21,,6472保瑞,3228金麗科,2360致茂,4743合一,6284佳邦,,,2888新光金,,9904寶成,,4105東洋,,,,,,,,
22,,6412群電,2455全新,8046南電,2633台灣高鐵,2408南亞科,,,3703欣陸,,3532台勝科,,2408南亞科,,,,,,,,
23,,9930中聯資源,5289宜鼎,1519華城,5274信驊,8415大國鋼,,,3706神達,,1476儒鴻,,8415大國鋼,,,,,,,,
24,,8131福懋科,2454聯發科,2356英業達,6533晶心科,2455全新,,,,,2330台積電,,8462柏文,,,,,,,,
25,,4536拓凱,5530龍巖,2836高雄銀,3443創意,5289宜鼎,,,,,3022威強電,,5289宜鼎,,,,,,,,
26,,3705永信,3014聯陽,6121新普,2308台達電,2454聯發科,,,,,8069元太,,5880合庫金,,,,,,,,
27,,4736泰博,1201味全,2449京元電子,2412中華電,5530龍巖,,,,,6548長科*,,1309台達化,,,,,,,,
28,,6670復盛應用,5347世界,4576大銀微系統,3059華晶科,3014聯陽,,,,,,,2454聯發科,,,,,,,,
29,,2385群光,2059川湖,2515中工,9937全國,6491晶碩,,,,,,,3014聯陽,,,,,,,,
30,,9938百和,2344華邦電,8436大江,5269祥碩,3374精材,,,,,,,1201味全,,,,,,,,
31,,3324雙鴻,6472保瑞,4105東洋,2912統一超,3017奇鋐,,,,,,,3017奇鋐,,,,,,,,
32,,3293鈊象,2539櫻花建,6284佳邦,6244茂迪,2404漢唐,,,,,,,2404漢唐,,,,,,,,
33,,3045台灣大,2337旺宏,2408南亞科,1711永光,5347世界,,,,,,,5347世界,,,,,,,,
34,,6146耕興,4536拓凱,2387精元,1326台化,2059川湖,,,,,,,1808潤隆,,,,,,,,
35,,3665貿聯-KY,3705永信,8415大國鋼,1227佳格,2344華邦電,,,,,,,3481群創,,,,,,,,
36,,2597潤弘,4736泰博,2455全新,2105正新,3413京鼎,,,,,,,6472保瑞,,,,,,,,
