,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2021-11-10),近12月累積營收年增率連2個月增加(2021-11-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('8086宏捷科', 10)",6803崑鼎,1102亞泥,1102亞泥,4576大銀微系統,1102亞泥,6505台塑化,6505台塑化,1589永冠-KY,1444力麗,6803崑鼎,2454聯發科,2454聯發科,,,,,,,,
1,"('5347世界', 9)",5457宣德,2454聯發科,6803崑鼎,8069元太,6803崑鼎,2303聯電,1301台塑,,6547高端疫苗,2454聯發科,4736泰博,1714和桐,,,,,,,,
2,"('9941裕融', 9)",6269台郡,8069元太,1904正隆,1444力麗,2454聯發科,3008大立光,1303南亞,,6589台康生技,8150南茂,6182合晶,8069元太,,,,,,,,
3,"('6146耕興', 8)",4736泰博,4736泰博,2454聯發科,6182合晶,8150南茂,2002中鋼,1326台化,,4414如興,6756威鋒電子,4128中天,2323中環,,,,,,,,
4,"('3105穩懋', 8)",6456GIS-KY,6182合晶,1714和桐,6756威鋒電子,3413京鼎,2891中信金,3008大立光,,6533晶心科,3131弘塑,6756威鋒電子,5457宣德,,,,,,,,
5,"('6182合晶', 8)",2015豐興,2923鼎固-KY,8150南茂,8464億豐,1303南亞,3045台灣大,2886兆豐金,,3016嘉晶,6223旺矽,6415矽力-KY,4736泰博,,,,,,,,
6,"('3035智原', 8)",8464億豐,8464億豐,1303南亞,6415矽力-KY,8069元太,2408南亞科,2002中鋼,,1710東聯,2441超豐,2049上銀,6182合晶,,,,,,,,
7,"('3131弘塑', 8)",6415矽力-KY,6415矽力-KY,8069元太,8454富邦媒,5457宣德,2395研華,2891中信金,,2618長榮航,2353宏碁,9908大台北,4128中天,,,,,,,,
8,"('4904遠傳', 8)",2377微星,1795美時,2323中環,6271同欣電,6269台郡,4904遠傳,3045台灣大,,2539櫻花建,2347聯強,2615萬海,8462柏文,,,,,,,,
9,"('5274信驊', 8)",8454富邦媒,5871中租-KY,5457宣德,2009第一銅,4736泰博,5347世界,2884玉山金,,3707漢磊,2368金像電,2441超豐,2892第一金,,,,,,,,
10,"('6548長科*', 8)",5871中租-KY,5483中美晶,6269台郡,2049上銀,6182合晶,2801彰銀,6488環球晶,,4142國光生,3450聯鈞,6531愛普,2015豐興,,,,,,,,
11,"('4966譜瑞-KY', 7)",5483中美晶,1702南僑,2881富邦金,2421建準,2015豐興,4938和碩,5880合庫金,,2501國建,8070長華*,8942森鉅,8464億豐,,,,,,,,
12,"('8422可寧衛', 7)",6213聯茂,3131弘塑,4736泰博,6285啟碁,2605新興,2603長榮,2408南亞科,,2103台橡,8081致新,2609陽明,3596智易,,,,,,,,
13,"('2395研華', 7)",1702南僑,6223旺矽,6182合晶,3532台勝科,6756威鋒電子,1402遠東新,2395研華,,1903士紙,2375凱美,8081致新,6271同欣電,,,,,,,,
14,"('1419新紡', 7)",3131弘塑,6279胡連,2845遠東銀,1722台肥,8464億豐,3105穩懋,1101台泥,,1314中石化,2481強茂,6173信昌電,6285啟碁,,,,,,,,
15,"('4105東洋', 7)",8112至上,9943好樂迪,6456GIS-KY,9908大台北,6415矽力-KY,3037欣興,3034聯詠,,,2379瑞昱,2498宏達電,3532台勝科,,,,,,,,
16,"('5287數字', 7)",6279胡連,2542興富發,2892第一金,8044網家,1795美時,2888新光金,4904遠傳,,,1723中碳,5471松翰,5483中美晶,,,,,,,,
17,"('5289宜鼎', 7)",9910豐泰,4107邦特,6451訊芯-KY,1419新紡,6271同欣電,4958臻鼎-KY,5347世界,,,6412群電,2481強茂,1229聯華,,,,,,,,
18,"('8016矽創', 7)",2301光寶科,1419新紡,2015豐興,3152璟德,2009第一銅,8046南電,2801彰銀,,,2492華新科,2379瑞昱,3131弘塑,,,,,,,,
19,"('2408南亞科', 7)",2313華通,3152璟德,2605新興,2455全新,2049上銀,2615萬海,5876上海商銀,,,2344華邦電,2344華邦電,9907統一實,,,,,,,,
20,"('3023信邦', 7)",4107邦特,2455全新,8464億豐,8926台汽電,5871中租-KY,5483中美晶,4938和碩,,,2850新產,1808潤隆,6589台康生技,,,,,,,,
21,"('4736泰博', 7)",3152璟德,2727王品,6415矽力-KY,2340光磊,3532台勝科,2324仁寶,2603長榮,,,3189景碩,3042晶技,1722台肥,,,,,,,,
22,"('6488環球晶', 7)",2455全新,4968立積,2377微星,3443創意,5483中美晶,6409旭隼,2345智邦,,,3035智原,3035智原,6279胡連,,,,,,,,
23,"('3045台灣大', 7)",4968立積,2534宏盛,2883開發金,6491晶碩,6213聯茂,3231緯創,1402遠東新,,,3019亞光,8086宏捷科,3312弘憶股,,,,,,,,
24,"('2455全新', 7)",2441超豐,8404百和興業-KY,1795美時,8406金可-KY,1229聯華,8454富邦媒,3105穩懋,,,8086宏捷科,5347世界,2891中信金,,,,,,,,
25,"('8069元太', 7)",3005神基,3005神基,3596智易,3450聯鈞,3131弘塑,4743合一,1102亞泥,,,3653健策,8016矽創,8044網家,,,,,,,,
26,"('6409旭隼', 7)",6414樺漢,2915潤泰全,8454富邦媒,1476儒鴻,1722台肥,2356英業達,2887台新金,,,5347世界,2393億光,2313華通,,,,,,,,
27,"('3705永信', 7)",9930中聯資源,2340光磊,6271同欣電,1507永大,6223旺矽,2337旺宏,3037欣興,,,8016矽創,2603長榮,2542興富發,,,,,,,,
28,"('2379瑞昱', 7)",3324雙鴻,3443創意,2355敬鵬,2607榮運,9908大台北,6239力成,2301光寶科,,,2393億光,2474可成,4107邦特,,,,,,,,
29,"('3653健策', 7)",1227佳格,4174浩鼎,2421建準,8422可寧衛,6279胡連,2610華航,2888新光金,,,3034聯詠,3034聯詠,1419新紡,,,,,,,,
30,"('3533嘉澤', 7)",3443創意,6472保瑞,4938和碩,3059華晶科,6191精成科,2618長榮航,8046南電,,,3010華立,2458義隆,3152璟德,,,,,,,,
31,"('5483中美晶', 7)",2108南帝,8406金可-KY,6285啟碁,6533晶心科,2615萬海,3406玉晶光,2615萬海,,,1216統一,4961天鈺,2455全新,,,,,,,,
32,"('8081致新', 7)",3665貿聯-KY,5508永信建,5871中租-KY,2481強茂,3008大立光,2371大同,2377微星,,,2401凌陽,2401凌陽,4968立積,,,,,,,,
