,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-12-31),連續三年EPS均大於0且近一季EPS也大於0(2021-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-12-31),近6月累積營收年增率連2個月增加(2022-03-10),近12月累積營收年增率連2個月增加(2022-03-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-12-31),ROE連續三季成長，且近一季ROE>10%(2021-12-31),毛利率連續三季成長，且近一季毛利率>25%(2021-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6488環球晶', 10)",3443創意,2454聯發科,2454聯發科,6751智聯服務,2454聯發科,2330台積電,2330台積電,1104環泥,6533晶心科,2454聯發科,2454聯發科,3596智易,3443創意,2454聯發科,2108南帝,1229聯華,3008大立光,3515華擎,8464億豐,
1,"('8341日友', 9)",9940信義,3443創意,1504東元,3443創意,8942森鉅,2308台達電,6505台塑化,1234黑松,3707漢磊,3035智原,8942森鉅,9940信義,9940信義,3630新鉅科,4174浩鼎,1314中石化,9921巨大,8210勤誠,,
2,"('3035智原', 9)",5287數字,6533晶心科,3596智易,6533晶心科,1504東元,2303聯電,2303聯電,1402遠東新,1710東聯,5289宜鼎,3035智原,5287數字,3014聯陽,8942森鉅,,1440南紡,2923鼎固-KY,,,
3,"('5425台半', 9)",8299群聯,9940信義,3443創意,2633台灣高鐵,6533晶心科,2881富邦金,2891中信金,1532勤美,3016嘉晶,2023燁輝,2049上銀,9933中鼎,6173信昌電,1504東元,,1444力麗,1210大成,,,
4,"('5347世界', 9)",5289宜鼎,5287數字,6533晶心科,9933中鼎,9940信義,1216統一,2884玉山金,1714和桐,2501國建,6239力成,2481強茂,3035智原,3653健策,3596智易,,1710東聯,3036文曄,,,
5,"('2401凌陽', 9)",3533嘉澤,3035智原,9940信義,3035智原,2633台灣高鐵,2891中信金,6488環球晶,1907永豐餘,4142國光生,2481強茂,6173信昌電,2845遠東銀,1102亞泥,3443創意,,1736喬山,6412群電,,,
6,"('3023信邦', 9)",6239力成,6510精測,2633台灣高鐵,2049上銀,5287數字,2382廣達,2395研華,2417圓剛,2539櫻花建,3045台灣大,1802台玻,8299群聯,2891中信金,6533晶心科,,1905華紙,6446藥華藥,,,
7,"('3443創意', 8)",3045台灣大,3533嘉澤,5287數字,6510精測,2049上銀,6488環球晶,5347世界,2501國建,1314中石化,3014聯陽,8046南電,6510精測,2312金寶,9940信義,,1907永豐餘,4142國光生,,,
8,"('2395研華', 8)",4551智伸科,2614東森,9933中鼎,3533嘉澤,8299群聯,2912統一超,2801彰銀,2923鼎固-KY,6547高端疫苗,3653健策,2303聯電,5289宜鼎,2368金像電,2633台灣高鐵,,1909榮成,2608嘉里大榮,,,
9,"('5904寶雅', 8)",6213聯茂,1598岱宇,3035智原,2614東森,6510精測,2395研華,4938和碩,3706神達,2103台橡,8046南電,1201味全,3045台灣大,2838聯邦銀,5287數字,,2103台橡,6257矽格,,,
10,"('4736泰博', 8)",3014聯陽,4551智伸科,2845遠東銀,3045台灣大,5289宜鼎,1101台泥,2887台新金,4157太景*-KY,2618長榮航,2368金像電,4128中天,3231緯創,3707漢磊,9933中鼎,,2303聯電,9939宏全,,,
11,"('8069元太', 8)",9914美利達,3014聯陽,8299群聯,2607榮運,3533嘉澤,5347世界,3037欣興,4306炎洲,1903士紙,6412群電,2615萬海,1503士電,2385群光,3035智原,,2338光罩,4736泰博,,,
12,"('2337旺宏', 8)",6173信昌電,8436大江,6510精測,1560中砂,6239力成,2357華碩,6669緯穎,6116彩晶,4414如興,2441超豐,2441超豐,3026禾伸堂,2489瑞軒,2049上銀,,2363矽統,2520冠德,,,
13,"('2327國巨', 8)",2015豐興,1102亞泥,5289宜鼎,5243乙盛-KY,2481強茂,4938和碩,2888新光金,6605帝寶,1444力麗,3036文曄,5471松翰,2206三陽工業,6202盛群,2845遠東銀,,2382廣達,4137麗豐-KY,,,
14,"('5274信驊', 8)",8436大江,8422可寧衛,3533嘉澤,3552同致,3045台灣大,2633台灣高鐵,5483中美晶,,6589台康生技,4915致伸,3545敦泰,3014聯陽,6803崑鼎,8299群聯,,2383台光電,6023元大期,,,
15,"('8464億豐', 8)",3653健策,2231為升,2614東森,3653健策,1304台聚,9910豐泰,3231緯創,,,1256鮮活果汁-KY,2474可成,2607榮運,3673TPK-KY,6510精測,,2404漢唐,6191精成科,,,
