,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-12-31),連續三年EPS均大於0且近一季EPS也大於0(2021-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-12-31),近6月累積營收年增率連2個月增加(2022-03-10),近12月累積營收年增率連2個月增加(2022-03-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-12-31),ROE連續三季成長，且近一季ROE>10%(2021-12-31),毛利率連續三季成長，且近一季毛利率>25%(2021-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6488環球晶', 10)",3443創意,2454聯發科,2454聯發科,6751智聯服務,2454聯發科,2330台積電,2330台積電,1444力麗,6533晶心科,2454聯發科,2454聯發科,3596智易,3443創意,2454聯發科,3035智原,1101台泥,2454聯發科,2912統一超,1802台玻,
1,"('3035智原', 10)",9940信義,3443創意,1504東元,3443創意,8942森鉅,2308台達電,6505台塑化,2204中華,3707漢磊,3035智原,8942森鉅,9940信義,9940信義,3630新鉅科,2108南帝,1444力麗,2409友達,2603長榮,3708上緯投控,
2,"('5274信驊', 9)",5287數字,6533晶心科,3596智易,6533晶心科,1504東元,2303聯電,2303聯電,2362藍天,1710東聯,5289宜鼎,3035智原,5287數字,3533嘉澤,8942森鉅,4174浩鼎,1605華新,4743合一,2345智邦,,
3,"('6643M31', 9)",8299群聯,9940信義,3443創意,2633台灣高鐵,6533晶心科,2881富邦金,2891中信金,2409友達,3016嘉晶,2023燁輝,2049上銀,9933中鼎,3014聯陽,1504東元,8069元太,2101南港,6176瑞儀,3105穩懋,,
4,"('5425台半', 9)",5289宜鼎,5287數字,6533晶心科,9933中鼎,9940信義,1216統一,2884玉山金,2417圓剛,2501國建,6239力成,2481強茂,3035智原,6173信昌電,3596智易,,2303聯電,1722台肥,2615萬海,,
5,"('8341日友', 9)",3533嘉澤,3035智原,9940信義,3035智原,2633台灣高鐵,2891中信金,6488環球晶,3682亞太電,4142國光生,2481強茂,6173信昌電,2845遠東銀,3653健策,3443創意,,2308台達電,4128中天,4766南寶,,
6,"('5347世界', 9)",6239力成,6510精測,2633台灣高鐵,2049上銀,5287數字,2382廣達,2395研華,3706神達,2539櫻花建,3045台灣大,1802台玻,8299群聯,1102亞泥,6533晶心科,,2331精英,2204中華,3218大學光,,
7,"('2401凌陽', 9)",3045台灣大,3533嘉澤,5287數字,6510精測,2049上銀,6488環球晶,5347世界,4306炎洲,1314中石化,3014聯陽,8046南電,6510精測,2891中信金,9940信義,,2362藍天,2231為升,4551智伸科,,
8,"('3443創意', 8)",4551智伸科,2614東森,9933中鼎,3533嘉澤,8299群聯,2912統一超,2801彰銀,5820日盛金,6547高端疫苗,3653健策,2303聯電,5289宜鼎,2312金寶,2633台灣高鐵,,2492華新科,2362藍天,,,
9,"('3023信邦', 8)",6213聯茂,1598岱宇,3035智原,2614東森,6510精測,2395研華,4938和碩,6120達運,2103台橡,8046南電,1201味全,3045台灣大,2368金像電,5287數字,,2609陽明,1795美時,,,
