,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2023-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2023-03-31),連續三年EPS均大於0且近一季EPS也大於0(2023-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2023-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2023-03-31),近6月累積營收年增率連2個月增加(2023-06-10),近12月累積營收年增率連2個月增加(2023-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2023-03-31),ROE連續三季成長，且近一季ROE>10%(2023-03-31),毛利率連續三季成長，且近一季毛利率>25%(2023-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('4137麗豐-KY', 8)",6803崑鼎,6589台康生技,6803崑鼎,2355敬鵬,6803崑鼎,2882國泰金,2886兆豐金,1234黑松,6177達麗,8926台汽電,2498宏達電,2355敬鵬,,,,,,,,
1,"('3293鈊象', 8)",4105東洋,4105東洋,2355敬鵬,3380明泰,4105東洋,2886兆豐金,2207和泰車,1444力麗,2539櫻花建,6751智聯服務,2908特力,2820華票,,,,,,,,
2,"('3563牧德', 7)",3324雙鴻,2344華邦電,4105東洋,3324雙鴻,2607榮運,2207和泰車,2884玉山金,1909榮成,5531鄉林,1210大成,3563牧德,9921巨大,,,,,,,,
3,"('3661世芯-KY', 7)",8070長華*,1598岱宇,2607榮運,1702南僑,3324雙鴻,2884玉山金,6488環球晶,2010春源,2371大同,3218大學光,1736喬山,2344華邦電,,,,,,,,
4,"('3152璟德', 7)",3653健策,1702南僑,2820華票,2231為升,2451創見,5880合庫金,5880合庫金,2239英利-KY,2501國建,4137麗豐-KY,6464台數科,3380明泰,,,,,,,,
5,"('5269祥碩', 7)",2373震旦行,6462神盾,9921巨大,3653健策,8070長華*,2885元大金,1101台泥,2323中環,2548華固,,4766南寶,3324雙鴻,,,,,,,,
6,"('3217優群', 7)",6706惠特,9938百和,1110東泥,3152璟德,1723中碳,3034聯詠,2885元大金,2492華新科,6411晶焱,,3030德律,2451創見,,,,,,,,
7,"('6592和潤企業', 7)",2301光寶科,2231為升,3380明泰,1795美時,2231為升,4938和碩,2633台灣高鐵,2511太子,6451訊芯-KY,,2421建準,2354鴻準,,,,,,,,
8,"('2231為升', 6)",1795美時,3653健策,3324雙鴻,3576聯合再生,3653健策,3105穩懋,5269祥碩,2524京城,8942森鉅,,2633台灣高鐵,5880合庫金,,,,,,,,
9,"('8069元太', 6)",8131福懋科,2373震旦行,2451創見,2886兆豐金,3152璟德,2409友達,2227裕日車,2547日勝生,,,2912統一超,6462神盾,,,,,,,,
10,"('5904寶雅', 6)",5434崇越,3152璟德,2354鴻準,1229聯華,1795美時,1102亞泥,2610華航,2820華票,,,,8070長華*,,,,,,,,
11,"('3218大學光', 6)",8016矽創,6706惠特,1702南僑,9914美利達,8131福懋科,3481群創,2618長榮航,2849安泰銀,,,,2324仁寶,,,,,,,,
12,"('5274信驊', 6)",3665貿聯-KY,1795美時,5880合庫金,2227裕日車,2608嘉里大榮,5269祥碩,2371大同,2889國票金,,,,2357華碩,,,,,,,,
13,"('1476儒鴻', 6)",2015豐興,8016矽創,8070長華*,1717長興,8016矽創,2377微星,2542興富發,2905三商,,,,1723中碳,,,,,,,,
14,"('1773勝一', 6)",3008大立光,4968立積,2324仁寶,2345智邦,9908大台北,4743合一,5903全家,2923鼎固-KY,,,,3653健策,,,,,,,,
15,"('3014聯陽', 6)",3022威強電,4743合一,1723中碳,2889國票金,3532台勝科,2227裕日車,5904寶雅,3049和鑫,,,,3691碩禾,,,,,,,,
16,"('6488環球晶', 6)",5508永信建,3008大立光,9938百和,3443創意,1229聯華,2354鴻準,1802台玻,3481群創,,,,3152璟德,,,,,,,,
17,"('8436大江', 6)",2327國巨,3022威強電,2231為升,9933中鼎,9914美利達,2610華航,3023信邦,3673TPK-KY,,,,2301光寶科,,,,,,,,
18,"('6732昇佳電子', 6)",6670復盛應用,5508永信建,3653健策,8069元太,3008大立光,2618長榮航,3293鈊象,5469瀚宇博,,,,4147中裕,,,,,,,,
19,"('6531愛普', 6)",3374精材,2327國巨,2373震旦行,3707漢磊,6188廣明,2542興富發,2376技嘉,6414樺漢,,,,5434崇越,,,,,,,,
20,"('6180橘子', 6)",3042晶技,2498宏達電,3152璟德,6751智聯服務,3022威強電,1227佳格,2809京城銀,,,,,2885元大金,,,,,,,,
21,"('6472保瑞', 6)",6121新普,6177達麗,2801彰銀,3515華擎,5508永信建,1229聯華,2812台中銀,,,,,8016矽創,,,,,,,,
22,"('3680家登', 6)",6147頎邦,3374精材,2301光寶科,3016嘉晶,2327國巨,1802台玻,6592和潤企業,,,,,2353宏碁,,,,,,,,
23,"('1256鮮活果汁-KY', 6)",6146耕興,3042晶技,1795美時,2884玉山金,6670復盛應用,3293鈊象,2201裕隆,,,,,6120達運,,,,,,,,
24,"('2455全新', 6)",2387精元,6182合晶,8131福懋科,3078僑威,6177達麗,2376技嘉,2404漢唐,,,,,2886兆豐金,,,,,,,,
25,"('4966譜瑞-KY', 6)",2345智邦,6147頎邦,2608嘉里大榮,2351順德,3374精材,2809京城銀,6116彩晶,,,,,3665貿聯-KY,,,,,,,,
26,"('2542興富發', 6)",2441超豐,6146耕興,5434崇越,6643M31,3042晶技,2015豐興,3661世芯-KY,,,,,2897王道銀行,,,,,,,,
