,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2024-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2024-06-30),連續三年EPS均大於0且近一季EPS也大於0(2024-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2024-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2024-06-30),近6月累積營收年增率連2個月增加(2024-07-10),近12月累積營收年增率連2個月增加(2024-07-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2024-06-30),ROE連續三季成長，且近一季ROE>10%(2024-06-30),毛利率連續三季成長，且近一季毛利率>25%(2024-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('2379瑞昱', 8)",5269祥碩,2542興富發,9937全國,8039台虹,6191精成科,2330台積電,2330台積電,1305華夏,8039台虹,5904寶雅,6191精成科,9937全國,,,,,,,,
1,"('2454聯發科', 7)",5274信驊,6464台數科,8150南茂,5471松翰,2542興富發,2454聯發科,2317鴻海,2547日勝生,3228金麗科,2379瑞昱,5522遠雄,3081聯亞,,,,,,,,
2,"('5347世界', 7)",5483中美晶,5471松翰,6191精成科,1609大亞,6464台數科,6505台塑化,2454聯發科,4414如興,8086宏捷科,6669緯穎,9958世紀鋼,8150南茂,,,,,,,,
3,"('3533嘉澤', 7)",5347世界,1808潤隆,2542興富發,5371中光電,1808潤隆,2308台達電,6505台塑化,5531鄉林,3691碩禾,8299群聯,1590亞德客-KY,6191精成科,,,,,,,,
4,"('1476儒鴻', 7)",1590亞德客-KY,6166凌華,2227裕日車,3131弘塑,6605帝寶,1301台塑,1301台塑,,2609陽明,2454聯發科,2923鼎固-KY,2542興富發,,,,,,,,
5,"('6223旺矽', 7)",3293鈊象,6605帝寶,2812台中銀,1519華城,6592和潤企業,2303聯電,2303聯電,,1314中石化,,6510精測,6456GIS-KY,,,,,,,,
6,"('1560中砂', 7)",2385群光,6592和潤企業,6464台數科,8358金居,3324雙鴻,1303南亞,1303南亞,,2637慧洋-KY,,2504國產,2812台中銀,,,,,,,,
7,"('2303聯電', 7)",5904寶雅,4961天鈺,8039台虹,5243乙盛-KY,4961天鈺,1326台化,1326台化,,6180橘子,,5534長虹,8039台虹,,,,,,,,
8,"('3413京鼎', 6)",2345智邦,2373震旦行,6443元晶,2605新興,5269祥碩,2002中鋼,2881富邦金,,6446藥華藥,,2379瑞昱,6443元晶,,,,,,,,
9,"('8039台虹', 6)",2379瑞昱,5269祥碩,1215卜蜂,5425台半,4766南寶,3711日月光投控,3008大立光,,4968立積,,4968立積,2367燿華,,,,,,,,
10,"('2059川湖', 6)",6176瑞儀,2723美食-KY,5471松翰,3059華晶科,5522遠雄,3045台灣大,2002中鋼,,1515力山,,9943好樂迪,5471松翰,,,,,,,,
11,"('2330台積電', 6)",2383台光電,5522遠雄,2351順德,6751智聯服務,2539櫻花建,2884玉山金,1216統一,,2545皇翔,,1582信錦,2351順德,,,,,,,,
12,"('2393億光', 6)",6409旭隼,2539櫻花建,1808潤隆,2478大毅,3005神基,2382廣達,3711日月光投控,,3105穩懋,,3704合勤控,2312金寶,,,,,,,,
13,"('5534長虹', 6)",2313華通,6492生華科,2312金寶,6223旺矽,5530龍巖,2408南亞科,3045台灣大,,1532勤美,,3533嘉澤,3010華立,,,,,,,,
14,"('3030德律', 6)",2395研華,3005神基,3010華立,2836高雄銀,3131弘塑,2327國巨,2382廣達,,,,1307三芳,6605帝寶,,,,,,,,
15,"('3374精材', 6)",9910豐泰,5530龍巖,2834臺企銀,4506崇友,1519華城,1101台泥,2408南亞科,,,,2511太子,4961天鈺,,,,,,,,
16,"('4961天鈺', 6)",8069元太,3131弘塑,2823中壽,3231緯創,1565精華,6415矽力-KY,2327國巨,,,,1736喬山,9921巨大,,,,,,,,
17,"('5522遠雄', 6)",3034聯詠,1903士紙,6605帝寶,8917欣泰,1795美時,2379瑞昱,1101台泥,,,,6547高端疫苗,3049和鑫,,,,,,,,
