,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-05-10),近12月累積營收年增率連2個月增加(2022-05-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5269祥碩', 10)",3596智易,2454聯發科,2454聯發科,3443創意,2454聯發科,2330台積電,2330台積電,1103嘉泥,3552同致,2454聯發科,2454聯發科,3630新鉅科,3443創意,2454聯發科,3443創意,1476儒鴻,1101台泥,2330台積電,1476儒鴻,
1,"('1476儒鴻', 10)",3443創意,3443創意,1504東元,6533晶心科,8942森鉅,2454聯發科,2412中華電,1104環泥,6166凌華,9933中鼎,8942森鉅,8942森鉅,6510精測,3630新鉅科,6582申豐,1560中砂,2345智邦,2454聯發科,3081聯亞,
2,"('2330台積電', 9)",9940信義,6533晶心科,3596智易,2633台灣高鐵,3443創意,2308台達電,2303聯電,1319東陽,2545皇翔,3035智原,2614東森,3596智易,3045台灣大,8942森鉅,8069元太,1722台肥,2049上銀,3008大立光,2401凌陽,
3,"('3443創意', 9)",8299群聯,9940信義,3443創意,9933中鼎,6533晶心科,2303聯電,3008大立光,1444力麗,3680家登,6510精測,1560中砂,9940信義,9958世紀鋼,1504東元,,1795美時,1476儒鴻,2207和泰車,,
4,"('5347世界', 9)",5289宜鼎,5287數字,6533晶心科,3035智原,9940信義,3008大立光,1216統一,1907永豐餘,1736喬山,2610華航,2610華航,5287數字,2885元大金,3596智易,,1808潤隆,9921巨大,1590亞德客-KY,,
5,"('3035智原', 9)",6239力成,3035智原,9940信義,2049上銀,2633台灣高鐵,1216統一,2891中信金,2104國際中橡,2547日勝生,2015豐興,8046南電,9933中鼎,2303聯電,3443創意,,2049上銀,2227裕日車,5269祥碩,,
6,"('2454聯發科', 9)",3045台灣大,6510精測,2633台灣高鐵,3533嘉澤,5287數字,3711日月光投控,3711日月光投控,2204中華,2605新興,8046南電,2303聯電,3035智原,2317鴻海,6533晶心科,,2313華通,2360致茂,3702大聯大,,
7,"('4904遠傳', 9)",4551智伸科,5289宜鼎,5287數字,3045台灣大,8299群聯,2207和泰車,3045台灣大,2362藍天,5531鄉林,5388中磊,4128中天,2845遠東銀,2388威盛,9940信義,,2353宏碁,9914美利達,2027大成鋼,,
8,"('6643M31', 9)",6213聯茂,3533嘉澤,9933中鼎,2607榮運,6510精測,2912統一超,4904遠傳,2417圓剛,2511太子,6196帆宣,5269祥碩,8299群聯,1402遠東新,2633台灣高鐵,,2368金像電,3044健鼎,2458義隆,,
9,"('8069元太', 9)",3014聯陽,2614東森,3035智原,1560中砂,5289宜鼎,2379瑞昱,5347世界,2474可成,9943好樂迪,1605華新,2615萬海,6510精測,3105穩懋,5287數字,,2371大同,2849安泰銀,1314中石化,,
10,"('5274信驊', 9)",1560中砂,1598岱宇,2845遠東銀,9958世紀鋼,3533嘉澤,5876上海商銀,2801彰銀,2849安泰銀,6547高端疫苗,5274信驊,3105穩懋,3045台灣大,2881富邦金,9933中鼎,,2421建準,6005群益證,2204中華,,
11,"('6464台數科', 8)",6173信昌電,4551智伸科,8299群聯,5243乙盛-KY,6239力成,2633台灣高鐵,2345智邦,2855統一證,2331精英,6182合晶,8482商億-KY,1503士電,2354鴻準,3035智原,,2428興勤,2204中華,9938百和,,
12,"('8341日友', 8)",6706惠特,3014聯陽,6510精測,3552同致,2481強茂,9910豐泰,1402遠東新,3706神達,6244茂迪,1707葡萄王,5483中美晶,3026禾伸堂,1605華新,2049上銀,,2454聯發科,2104國際中橡,2867三商壽,,
13,"('5287數字', 8)",2015豐興,1560中砂,5289宜鼎,3653健策,1304台聚,2345智邦,3037欣興,5371中光電,6443元晶,2637慧洋-KY,2609陽明,3530晶相光,1536和大,2845遠東銀,,2455全新,2855統一證,3016嘉晶,,
14,"('4105東洋', 8)",8436大江,6706惠特,3533嘉澤,8046南電,4551智伸科,3037欣興,2301光寶科,6005群益證,2727王品,2439美律,6202盛群,2206三陽工業,2637慧洋-KY,8299群聯,,2520冠德,1808潤隆,2428興勤,,
15,"('9917中保科', 8)",3653健策,8436大江,2614東森,5388中磊,3530晶相光,6669緯穎,4958臻鼎-KY,,9910豐泰,6223旺矽,5274信驊,6213聯茂,1723中碳,6510精測,,2850新產,2373震旦行,3515華擎,,
16,"('6488環球晶', 8)",2352佳世達,3653健策,1598岱宇,3665貿聯-KY,3014聯陽,2049上銀,8454富邦媒,,2618長榮航,5522遠雄,2637慧洋-KY,2607榮運,2890永豐金,5289宜鼎,,2884玉山金,2362藍天,3324雙鴻,,
17,"('2449京元電子', 8)",8422可寧衛,8422可寧衛,6239力成,2231為升,2607榮運,4958臻鼎-KY,2356英業達,,2034允強,3711日月光投控,4536拓凱,3008大立光,3702大聯大,3533嘉澤,,3034聯詠,3312弘憶股,3673TPK-KY,,
18,"('2379瑞昱', 8)",5388中磊,2231為升,2481強茂,1201味全,9914美利達,5269祥碩,6239力成,,2035唐榮,5347世界,3189景碩,1309台達化,2409友達,2614東森,,3035智原,4137麗豐-KY,2905三商,,
19,"('6223旺矽', 8)",5269祥碩,1201味全,3045台灣大,5269祥碩,1560中砂,1476儒鴻,3406玉晶光,,8462柏文,2548華固,2605新興,2634漢翔,6257矽格,1598岱宇,,3152璟德,5007三星,8422可寧衛,,
20,"('2308台達電', 8)",3529力旺,4128中天,1503士電,3529力旺,6173信昌電,9904寶成,2371大同,,6589台康生技,8358金居,5531鄉林,2015豐興,8213志超,2023燁輝,,3211順達,1104環泥,2312金寶,,
21,"('2388威盛', 8)",6643M31,2388威盛,1304台聚,6643M31,3008大立光,2356英業達,1605華新,,3228金麗科,2034允強,2027大成鋼,9958世紀鋼,2809京城銀,6239力成,,3413京鼎,6451訊芯-KY,5457宣德,,
22,"('1722台肥', 8)",3105穩懋,4157太景*-KY,4551智伸科,1519華城,6706惠特,9914美利達,5274信驊,,4743合一,9917中保科,5478智冠,5243乙盛-KY,1216統一,2481強茂,,3515華擎,1609大亞,1598岱宇,,
23,"('5388中磊', 8)",2308台達電,6166凌華,3530晶相光,2308台達電,1309台達化,6121新普,1227佳格,,,6278台表科,2408南亞科,1102亞泥,2347聯強,3045台灣大,,3533嘉澤,8213志超,4536拓凱,,
24,"('2637慧洋-KY', 8)",6412群電,5269祥碩,2206三陽工業,1711永光,2015豐興,3406玉晶光,1229聯華,,,8341日友,5347世界,4938和碩,6180橘子,3231緯創,,3711日月光投控,6472保瑞,1444力麗,,
25,"('1560中砂', 8)",6279胡連,3529力旺,6213聯茂,1722台肥,8436大江,2371大同,2313華通,,,,2498宏達電,5388中磊,3023信邦,1503士電,,4904遠傳,2338光罩,2545皇翔,,
26,"('2605新興', 8)",2441超豐,6643M31,3014聯陽,3016嘉晶,3653健策,5903全家,1722台肥,,,,2618長榮航,3665貿聯-KY,2408南亞科,1304台聚,,4906正文,1256鮮活果汁-KY,6244茂迪,,
27,"('3680家登', 7)",3036文曄,4506崇友,2607榮運,1614三洋電,1102亞泥,2352佳世達,8069元太,,,,2344華邦電,2231為升,8150南茂,3026禾伸堂,,4966譜瑞-KY,3059華晶科,2850新產,,
28,"('1795美時', 7)",5471松翰,3105穩懋,9914美利達,1319東陽,1802台玻,1229聯華,3532台勝科,,,,2379瑞昱,1201味全,6462神盾,4551智伸科,,5347世界,,6279胡連,,
29,"('1216統一', 7)",2385群光,8482商億-KY,1560中砂,2009第一銅,8422可寧衛,2923鼎固-KY,3533嘉澤,,,,6488環球晶,2388威盛,1301台塑,3530晶相光,,5425台半,,6472保瑞,,
30,"('3023信邦', 7)",4915致伸,1702南僑,6173信昌電,5274信驊,8046南電,2313華通,3443創意,,,,8358金居,5434崇越,2357華碩,2206三陽工業,,5534長虹,,8942森鉅,,
31,"('2303聯電', 7)",5483中美晶,2308台達電,6706惠特,3680家登,2303聯電,1722台肥,2449京元電子,,,,6147頎邦,6166凌華,2356英業達,6213聯茂,,6279胡連,,1307三芳,,
32,"('4107邦特', 7)",3227原相,6279胡連,1309台達化,6282康舒,2388威盛,8069元太,3682亞太電,,,,3037欣興,5269祥碩,2892第一金,3014聯陽,,6411晶焱,,5287數字,,
33,"('4966譜瑞-KY', 7)",2707晶華,5471松翰,2634漢翔,4105東洋,5269祥碩,3532台勝科,3189景碩,,,,8070長華*,2891中信金,2449京元電子,2607榮運,,6462神盾,,,,
