,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-06-10),近12月累積營收年增率連2個月增加(2022-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('2330台積電', 9)",2347聯強,2108南帝,2347聯強,5269祥碩,2108南帝,2330台積電,2330台積電,1102亞泥,6589台康生技,2201裕隆,2520冠德,,2317鴻海,8255朋程,3533嘉澤,1434福懋,2303聯電,4943康控-KY,4919新唐,
1,"('6409旭隼', 9)",2108南帝,5269祥碩,2108南帝,3380明泰,5269祥碩,2317鴻海,2412中華電,1402遠東新,2618長榮航,3035智原,2524京城,,9939宏全,2428興勤,1102亞泥,1440南紡,2886兆豐金,4927泰鼎-KY,,
2,"('2308台達電', 8)",4958臻鼎-KY,4576大銀微系統,4958臻鼎-KY,4576大銀微系統,4576大銀微系統,2308台達電,2303聯電,1409新纖,2610華航,1560中砂,6472保瑞,,1301台塑,1232大統益,,1789神隆,1216統一,6244茂迪,,
3,"('5274信驊', 8)",5269祥碩,8464億豐,1310台苯,2634漢翔,6274台燿,2303聯電,3008大立光,1434福懋,3576聯合再生,9933中鼎,5530龍巖,,9914美利達,1598岱宇,,2206三陽工業,2912統一超,,,
4,"('3035智原', 8)",6274台燿,3227原相,5269祥碩,2540愛山林,3413京鼎,3008大立光,1216統一,1504東元,4438廣越,9802鈺齊-KY,1560中砂,,2327國巨,2206三陽工業,,2338光罩,4904遠傳,,,
5,"('6643M31', 8)",8464億豐,3563牧德,3380明泰,1722台肥,8464億豐,3711日月光投控,2891中信金,1532勤美,6177達麗,3037欣興,3189景碩,,2382廣達,3023信邦,,2354鴻準,2633台灣高鐵,,,
6,"('4107邦特', 8)",3227原相,4506崇友,4576大銀微系統,2308台達電,2204中華,2912統一超,3711日月光投控,1718中纖,,2449京元電子,2395研華,,5876上海商銀,5903全家,,2379瑞昱,1402遠東新,,,
7,"('3529力旺', 8)",3596智易,6589台康生技,6274台燿,1476儒鴻,3563牧德,2892第一金,2892第一金,1907永豐餘,,5274信驊,5534長虹,,6239力成,2363矽統,,2382廣達,2409友達,,,
8,"('4904遠傳', 8)",3563牧德,2540愛山林,1605華新,2227裕日車,4506崇友,2379瑞昱,2880華南金,2201裕隆,,2330台積電,9941裕融,,4105東洋,1434福懋,,2439美律,1102亞泥,,,
9,"('6223旺矽', 8)",4506崇友,1598岱宇,8464億豐,8069元太,9921巨大,5347世界,4904遠傳,2204中華,,3707漢磊,4919新唐,,4915致伸,1773勝一,,2913農林,2105正新,,,
10,"('6472保瑞', 8)",9921巨大,5471松翰,2634漢翔,3532台勝科,2368金像電,2801彰銀,5347世界,2324仁寶,,6182合晶,6561是方,,3017奇鋐,6213聯茂,,2915潤泰全,2301光寶科,,,
11,"('5347世界', 8)",5471松翰,6582申豐,3673TPK-KY,6472保瑞,5471松翰,5876上海商銀,2801彰銀,2332友訊,,6223旺矽,3037欣興,,2324仁寶,2317鴻海,,3231緯創,5483中美晶,,,
12,"('8069元太', 8)",2404漢唐,4736泰博,3227原相,2360致茂,2404漢唐,2633台灣高鐵,5876上海商銀,2352佳世達,,2454聯發科,6488環球晶,,3682亞太電,1714和桐,,3324雙鴻,2324仁寶,,,
13,"('2520冠德', 8)",6582申豐,5871中租-KY,3596智易,6285啟碁,6582申豐,9910豐泰,2887台新金,2354鴻準,,,2337旺宏,,9910豐泰,3545敦泰,,3630新鉅科,9904寶成,,,
14,"('1560中砂', 8)",1515力山,8422可寧衛,3563牧德,4904遠傳,4736泰博,2345智邦,3037欣興,2363矽統,,,2303聯電,,3211順達,8163達方,,3673TPK-KY,6409旭隼,,,
15,"('4736泰博', 7)",4736泰博,6576逸達,4506崇友,3529力旺,5871中租-KY,3037欣興,2301光寶科,2375凱美,,,2344華邦電,,2357華碩,3037欣興,,3691碩禾,3231緯創,,,
16,"('2360致茂', 7)",5871中租-KY,2308台達電,2540愛山林,1434福懋,8422可寧衛,6669緯穎,6409旭隼,2392正崴,,,2498宏達電,,4107邦特,2049上銀,,3704合勤控,2356英業達,,,
17,"('3023信邦', 7)",8422可寧衛,2373震旦行,9921巨大,2884玉山金,1722台肥,2049上銀,4743合一,2409友達,,,2330台積電,,2377微星,6269台郡,,3706神達,2337旺宏,,,
18,"('9941裕融', 7)",2308台達電,1476儒鴻,2368金像電,5243乙盛-KY,2308台達電,4958臻鼎-KY,2356英業達,2809京城銀,,,8046南電,,4551智伸科,2905三商,,4551智伸科,6239力成,,,
19,"('2303聯電', 7)",2373震旦行,4137麗豐-KY,5471松翰,1773勝一,2375凱美,5269祥碩,6239力成,2812台中銀,,,2704國賓,,2338光罩,2449京元電子,,6202盛群,2360致茂,,,
20,"('3443創意', 7)",1476儒鴻,2520冠德,2404漢唐,6409旭隼,2373震旦行,9904寶成,2385群光,2834臺企銀,,,5483中美晶,,2884玉山金,3376新日興,,6269台郡,2834臺企銀,,,
21,"('3022威強電', 7)",4137麗豐-KY,6166凌華,6582申豐,2351順德,1476儒鴻,6409旭隼,3406玉晶光,2882國泰金,,,5347世界,,1326台化,8039台虹,,6412群電,6121新普,,,
22,"('6561是方', 7)",2227裕日車,2524京城,1309台達化,1795美時,2201裕隆,2834臺企銀,5274信驊,2883開發金,,,2454聯發科,,6472保瑞,2108南帝,,6491晶碩,2542興富發,,,
23,"('6464台數科', 7)",2520冠德,9940信義,4736泰博,3374精材,4137麗豐-KY,9914美利達,2313華通,2885元大金,,,,,1310台苯,3078僑威,,6706惠特,1227佳格,,,
24,"('3037欣興', 7)",9940信義,4968立積,5871中租-KY,3035智原,2227裕日車,6121新普,1722台肥,2888新光金,,,,,2313華通,1307三芳,,9904寶成,2352佳世達,,,
25,"('1789神隆', 7)",6121新普,8069元太,8422可寧衛,1560中砂,2002中鋼,3406玉晶光,8069元太,3022威強電,,,,,2885元大金,3081聯亞,,9940信義,1504東元,,,
26,"('2454聯發科', 7)",8069元太,4123晟德,1722台肥,2395研華,2520冠德,5903全家,3532台勝科,3231緯創,,,,,2474可成,3030德律,,,6176瑞儀,,,
27,"('4105東洋', 7)",2313華通,5306桂盟,2308台達電,2331精英,2524京城,2352佳世達,3533嘉澤,3481群創,,,,,2891中信金,2027大成鋼,,,1722台肥,,,
28,"('2395研華', 7)",4927泰鼎-KY,6472保瑞,2375凱美,3023信邦,2049上銀,2313華通,3374精材,3706神達,,,,,2204中華,2545皇翔,,,1434福懋,,,
29,"('2449京元電子', 7)",5306桂盟,5522遠雄,2892第一金,5903全家,2609陽明,8069元太,3529力旺,4157太景*-KY,,,,,2201裕隆,2353宏碁,,,6147頎邦,,,
