,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2023-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2023-09-30),連續三年EPS均大於0且近一季EPS也大於0(2023-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2023-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2023-09-30),近6月累積營收年增率連2個月增加(2023-06-10),近12月累積營收年增率連2個月增加(2023-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2023-09-30),ROE連續三季成長，且近一季ROE>10%(2023-09-30),毛利率連續三季成長，且近一季毛利率>25%(2023-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5269祥碩', 9)",3008大立光,3008大立光,3008大立光,,3008大立光,2882國泰金,2886兆豐金,,6533晶心科,2634漢翔,8016矽創,,2474可成,2615萬海,2836高雄銀,,,,,
1,"('8081致新', 8)",3042晶技,3042晶技,6188廣明,,6188廣明,2886兆豐金,2207和泰車,,2923鼎固-KY,4506崇友,3059華晶科,,5269祥碩,3665貿聯-KY,,,,,,
2,"('4137麗豐-KY', 7)",5306桂盟,2327國巨,2634漢翔,,3042晶技,2207和泰車,2884玉山金,,6120達運,2428興勤,2498宏達電,,2049上銀,2539櫻花建,,,,,,
3,"('6472保瑞', 7)",8482商億-KY,5530龍巖,3042晶技,,2327國巨,2884玉山金,6488環球晶,,6446藥華藥,2915潤泰全,2340光磊,,2395研華,8404百和興業-KY,,,,,,
4,"('3563牧德', 7)",8016矽創,5306桂盟,1785光洋科,,5530龍巖,5880合庫金,5880合庫金,,1515力山,1537廣隆,3552同致,,2801彰銀,1110東泥,,,,,,
5,"('1256鮮活果汁-KY', 7)",5536聖暉,2520冠德,2327國巨,,5306桂盟,2885元大金,1101台泥,,1808潤隆,8081致新,6492生華科,,2347聯強,5508永信建,,,,,,
6,"('6732昇佳電子', 7)",8464億豐,6180橘子,5530龍巖,,5007三星,3034聯詠,2885元大金,,4142國光生,6472保瑞,8081致新,,6239力成,1582信錦,,,,,,
7,"('3014聯陽', 7)",8454富邦媒,8482商億-KY,2357華碩,,2520冠德,4938和碩,2633台灣高鐵,,9938百和,5269祥碩,4766南寶,,2356英業達,1409新纖,,,,,,
8,"('2458義隆', 7)",6488環球晶,6415矽力-KY,2481強茂,,8482商億-KY,3105穩懋,5269祥碩,,2545皇翔,6732昇佳電子,6451訊芯-KY,,9921巨大,3515華擎,,,,,,
9,"('1476儒鴻', 7)",3529力旺,9943好樂迪,5306桂盟,,3078僑威,2409友達,2227裕日車,,3545敦泰,4438廣越,3705永信,,5880合庫金,2498宏達電,,,,,,
10,"('3293鈊象', 7)",6491晶碩,2912統一超,2820華票,,9943好樂迪,1102亞泥,2610華航,,1802台玻,2031新光鋼,4961天鈺,,1504東元,6541泰福-KY,,,,,,
11,"('8016矽創', 7)",2308台達電,4743合一,5007三星,,4551智伸科,3481群創,2618長榮航,,4958臻鼎-KY,1215卜蜂,1903士紙,,2881富邦金,1307三芳,,,,,,
12,"('3661世芯-KY', 7)",3023信邦,5903全家,2520冠德,,8016矽創,5269祥碩,2371大同,,6177達麗,3014聯陽,2417圓剛,,3044健鼎,2377微星,,,,,,
13,"('2707晶華', 6)",4506崇友,8016矽創,6180橘子,,5536聖暉,2377微星,2542興富發,,,2377微星,6284佳邦,,4966譜瑞-KY,6533晶心科,,,,,,
14,"('1795美時', 6)",9910豐泰,8464億豐,2515中工,,8464億豐,4743合一,5903全家,,,3661世芯-KY,1702南僑,,1216統一,9933中鼎,,,,,,
15,"('1903士紙', 6)",2428興勤,2393億光,8482商億-KY,,6488環球晶,2227裕日車,5904寶雅,,,2360致茂,2501國建,,2887台新金,1903士紙,,,,,,
16,"('3022威強電', 6)",6548長科*,6488環球晶,6415矽力-KY,,3529力旺,2354鴻準,1802台玻,,,1590亞德客-KY,1736喬山,,3037欣興,1515力山,,,,,,
17,"('2231為升', 6)",3324雙鴻,1201味全,3260威剛,,6491晶碩,2610華航,3023信邦,,,1476儒鴻,4919新唐,,,5903全家,,,,,,
18,"('2395研華', 6)",3005神基,2723美食-KY,1717長興,,2308台達電,2618長榮航,3293鈊象,,,2458義隆,2363矽統,,,1104環泥,,,,,,
19,"('2542興富發', 6)",8070長華*,3529力旺,3078僑威,,5469瀚宇博,2542興富發,2376技嘉,,,,2421建準,,,1434福懋,,,,,,
20,"('3152璟德', 6)",1256鮮活果汁-KY,6491晶碩,9943好樂迪,,3023信邦,1227佳格,2809京城銀,,,,9908大台北,,,9925新保,,,,,,
21,"('5904寶雅', 6)",1537廣隆,2308台達電,4551智伸科,,4506崇友,1229聯華,2812台中銀,,,,2451創見,,,3680家登,,,,,,
22,"('3217優群', 6)",6176瑞儀,3023信邦,2912統一超,,2428興勤,1802台玻,6592和潤企業,,,,9940信義,,,5274信驊,,,,,,
23,"('1590亞德客-KY', 6)",6643M31,4576大銀微系統,1101台泥,,2539櫻花建,3293鈊象,2201裕隆,,,,1519華城,,,8081致新,,,,,,
24,"('2360致茂', 6)",2345智邦,4506崇友,1532勤美,,6548長科*,2376技嘉,2404漢唐,,,,1476儒鴻,,,6548長科*,,,,,,
25,"('2373震旦行', 6)",6147頎邦,2428興勤,5903全家,,3324雙鴻,2809京城銀,6116彩晶,,,,2458義隆,,,1714和桐,,,,,,
26,"('6277宏正', 6)",8081致新,2539櫻花建,2387精元,,6411晶焱,2015豐興,3661世芯-KY,,,,,,,1717長興,,,,,,
27,"('3680家登', 6)",3413京鼎,2498宏達電,8016矽創,,2608嘉里大榮,2812台中銀,2889國票金,,,,,,,2820華票,,,,,,
28,"('1702南僑', 6)",4107邦特,6411晶焱,2392正崴,,3005神基,6592和潤企業,2903遠百,,,,,,,2404漢唐,,,,,,
29,"('6592和潤企業', 6)",6561是方,3005神基,5536聖暉,,9925新保,2201裕隆,3152璟德,,,,,,,2313華通,,,,,,
30,"('3034聯詠', 6)",6670復盛應用,9925新保,8464億豐,,5478智冠,2404漢唐,9941裕融,,,,,,,1310台苯,,,,,,
31,"('8436大江', 6)",3264欣銓,5478智冠,8454富邦媒,,2915潤泰全,1314中石化,2838聯邦銀,,,,,,,2884玉山金,,,,,,
32,"('4506崇友', 6)",3218大學光,2915潤泰全,2393億光,,3376新日興,3661世芯-KY,4123晟德,,,,,,,6274台燿,,,,,,
33,"('3023信邦', 6)",5425台半,6533晶心科,6488環球晶,,8070長華*,2889國票金,2439美律,,,,,,,2104國際中橡,,,,,,
34,"('2428興勤', 6)",6414樺漢,2727王品,1201味全,,1723中碳,6732昇佳電子,6285啟碁,,,,,,,2417圓剛,,,,,,
35,"('1519華城', 6)",3022威強電,1216統一,1210大成,,1256鮮活果汁-KY,3152璟德,2108南帝,,,,,,,2851中再保,,,,,,
36,"('3005神基', 6)",2303聯電,1256鮮活果汁-KY,5880合庫金,,1537廣隆,2838聯邦銀,6005群益證,,,,,,,1314中石化,,,,,,
