,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2022-01-10),近12月累積營收年增率連2個月增加(2022-01-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('9941裕融', 10)",6803崑鼎,1102亞泥,1102亞泥,4576大銀微系統,1102亞泥,2303聯電,2330台積電,1103嘉泥,1444力麗,6803崑鼎,2454聯發科,,2812台中銀,6579研揚,2542興富發,1605華新,2330台積電,2609陽明,,
1,"('5347世界', 10)",5457宣德,2454聯發科,6803崑鼎,8069元太,6803崑鼎,2886兆豐金,6505台塑化,1234黑松,6547高端疫苗,2454聯發科,4736泰博,,2330台積電,3529力旺,3665貿聯-KY,2201裕隆,5871中租-KY,3443創意,,
2,"('2330台積電', 10)",6269台郡,8069元太,1904正隆,1444力麗,2454聯發科,1216統一,2303聯電,2489瑞軒,6589台康生技,8150南茂,6182合晶,,1303南亞,2812台中銀,8069元太,2231為升,2101南港,6274台燿,,
3,"('5274信驊', 9)",4736泰博,4736泰博,2454聯發科,6182合晶,8150南茂,2891中信金,1326台化,2515中工,4414如興,6756威鋒電子,4128中天,,3481群創,2392正崴,8046南電,2330台積電,3081聯亞,2059川湖,,
4,"('4105東洋', 9)",6456GIS-KY,6182合晶,1714和桐,6756威鋒電子,3413京鼎,2884玉山金,2881富邦金,2836高雄銀,6533晶心科,3131弘塑,6756威鋒電子,,8213志超,1789神隆,,2338光罩,2867三商壽,2368金像電,,
5,"('3533嘉澤', 9)",2015豐興,2923鼎固-KY,8150南茂,8464億豐,1303南亞,2382廣達,2002中鋼,2867三商壽,3016嘉晶,6223旺矽,6415矽力-KY,,5880合庫金,2849安泰銀,,2383台光電,1215卜蜂,2451創見,,
6,"('3081聯亞', 9)",8464億豐,8464億豐,1303南亞,6415矽力-KY,8069元太,6488環球晶,1216統一,2883開發金,1710東聯,2441超豐,2049上銀,,1216統一,2823中壽,,2385群光,2897王道銀行,4105東洋,,
7,"('6146耕興', 8)",6415矽力-KY,6415矽力-KY,8069元太,8454富邦媒,5457宣德,2395研華,2891中信金,2888新光金,2618長榮航,2353宏碁,9908大台北,,2542興富發,2330台積電,,2542興富發,9939宏全,3006晶豪科,,
8,"('8917欣泰', 8)",2377微星,1795美時,2323中環,2009第一銅,6269台郡,5347世界,2884玉山金,2897王道銀行,2539櫻花建,2347聯強,2615萬海,,9941裕融,3711日月光投控,,2609陽明,2393億光,2524京城,,
9,"('1604聲寶', 8)",8454富邦媒,5871中租-KY,5457宣德,2049上銀,4736泰博,4938和碩,6488環球晶,2903遠百,3707漢磊,2368金像電,2441超豐,,2891中信金,1303南亞,,2637慧洋-KY,1598岱宇,2605新興,,
10,"('2637慧洋-KY', 8)",5871中租-KY,5483中美晶,6269台郡,2421建準,6182合晶,2633台灣高鐵,2408南亞科,2905三商,4142國光生,3450聯鈞,6531愛普,,3661世芯-KY,1434福懋,,2882國泰金,3211順達,8044網家,,
11,"('6411晶焱', 8)",5483中美晶,1702南僑,2881富邦金,6285啟碁,2015豐興,1102亞泥,5871中租-KY,4306炎洲,2501國建,8070長華*,8942森鉅,,2545皇翔,2201裕隆,,3006晶豪科,2836高雄銀,3530晶相光,,
12,"('3023信邦', 8)",6213聯茂,3131弘塑,4736泰博,3532台勝科,2605新興,3037欣興,6415矽力-KY,4414如興,2103台橡,8081致新,2609陽明,,2388威盛,6196帆宣,,3023信邦,6472保瑞,6411晶焱,,
13,"('6548長科*', 8)",1702南僑,6223旺矽,6182合晶,1722台肥,6756威鋒電子,6669緯穎,3034聯詠,4958臻鼎-KY,1903士紙,2375凱美,8081致新,,2882國泰金,6285啟碁,,3081聯亞,6223旺矽,,,
14,"('1216統一', 8)",3131弘塑,6279胡連,2845遠東銀,9908大台北,8464億豐,2301光寶科,5347世界,,1314中石化,2481強茂,6173信昌電,,2888新光金,2313華通,,3324雙鴻,2009第一銅,,,
15,"('6643M31', 8)",8112至上,9943好樂迪,6456GIS-KY,8044網家,6415矽力-KY,2888新光金,2801彰銀,,,2379瑞昱,2498宏達電,,1507永大,2301光寶科,,3533嘉澤,8917欣泰,,,
16,"('8016矽創', 8)",6279胡連,2542興富發,2892第一金,1419新紡,1795美時,9921巨大,9910豐泰,,,1723中碳,5471松翰,,3380明泰,2368金像電,,3711日月光投控,,,,
17,"('3653健策', 8)",9910豐泰,4107邦特,6451訊芯-KY,2455全新,6271同欣電,6409旭隼,2603長榮,,,6412群電,2481強茂,,2637慧洋-KY,3026禾伸堂,,5388中磊,,,,
18,"('8415大國鋼', 8)",2301光寶科,1419新紡,2015豐興,8926台汽電,2009第一銅,3231緯創,1402遠東新,,,2492華新科,2379瑞昱,,6548長科*,3374精材,,6278台表科,,,,
19,"('6409旭隼', 8)",2313華通,3152璟德,2605新興,2340光磊,2049上銀,2356英業達,3105穩懋,,,2344華邦電,2344華邦電,,2409友達,3481群創,,6451訊芯-KY,,,,
