,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2021-11-10),近12月累積營收年增率連2個月增加(2021-11-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('8086宏捷科', 12)",2455全新,2455全新,2455全新,2455全新,2455全新,6505台塑化,6505台塑化,1234黑松,2501國建,3034聯詠,3042晶技,2455全新,8150南茂,2455全新,2915潤泰全,1110東泥,2882國泰金,5820日盛金,,2823中壽
1,"('5347世界', 11)",2383台光電,5508永信建,8150南茂,3218大學光,8150南茂,2303聯電,1301台塑,1319東陽,6589台康生技,2344華邦電,3034聯詠,4958臻鼎-KY,1326台化,8150南茂,2610華航,1308亞聚,2881富邦金,6732昇佳電子,,
2,"('3105穩懋', 10)",8299群聯,1256鮮活果汁-KY,5508永信建,6491晶碩,5508永信建,3008大立光,1303南亞,2201裕隆,2539櫻花建,2408南亞科,2379瑞昱,3218大學光,2383台光電,5508永信建,6196帆宣,1590亞德客-KY,2633台灣高鐵,4128中天,,
3,"('6182合晶', 10)",1515力山,3218大學光,1256鮮活果汁-KY,3131弘塑,1256鮮活果汁-KY,2002中鋼,1326台化,2355敬鵬,1903士紙,6257矽格,2344華邦電,2597潤弘,1904正隆,1256鮮活果汁-KY,2883開發金,1714和桐,3105穩懋,1319東陽,,
4,"('2395研華', 9)",3529力旺,2915潤泰全,4958臻鼎-KY,3661世芯-KY,3042晶技,2891中信金,3008大立光,2363矽統,1444力麗,3006晶豪科,8942森鉅,2489瑞軒,3131弘塑,4958臻鼎-KY,3016嘉晶,1718中纖,2887台新金,4736泰博,,
5,"('1590亞德客-KY', 9)",2207和泰車,3131弘塑,3042晶技,1218泰山,3218大學光,3045台灣大,2886兆豐金,2392正崴,3016嘉晶,1216統一,2059川湖,4766南寶,5522遠雄,3042晶技,4943康控-KY,1785光洋科,2883開發金,6166凌華,,
6,"('2401凌陽', 9)",1232大統益,3661世芯-KY,3218大學光,3529力旺,2597潤弘,2408南亞科,2002中鋼,2417圓剛,4414如興,2637慧洋-KY,2603長榮,5880合庫金,3005神基,3218大學光,,2031新光鋼,2888新光金,2328廣宇,,
7,"('6548長科*', 9)",6274台燿,2379瑞昱,2597潤弘,2207和泰車,1326台化,2395研華,2891中信金,2456奇力新,3707漢磊,8086宏捷科,6146耕興,2867三商壽,2451創見,2597潤弘,,2201裕隆,2492華新科,2614東森,,
8,"('2441超豐', 9)",3090日電貿,3529力旺,1326台化,1232大統益,2383台光電,4904遠傳,3045台灣大,2547日勝生,2618長榮航,2492華新科,2408南亞科,6491晶碩,2344華邦電,2489瑞軒,,2239英利-KY,2823中壽,,,
9,"('3035智原', 9)",6176瑞儀,3005神基,2383台光電,8926台汽電,8299群聯,5347世界,2884玉山金,2812台中銀,1710東聯,5347世界,6257矽格,3131弘塑,1232大統益,1326台化,,2303聯電,2834臺企銀,,,
