,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2022-01-10),近12月累積營收年增率連2個月增加(2022-01-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5347世界', 12)",6803崑鼎,1102亞泥,1102亞泥,4576大銀微系統,1102亞泥,2303聯電,2330台積電,1102亞泥,1444力麗,6803崑鼎,2454聯發科,2845遠東銀,5269祥碩,2845遠東銀,,1773勝一,6505台塑化,5347世界,5274信驊,
1,"('9917中保科', 10)",5457宣德,2454聯發科,6803崑鼎,8069元太,6803崑鼎,2886兆豐金,6505台塑化,1103嘉泥,6547高端疫苗,2454聯發科,4736泰博,2607榮運,2812台中銀,5269祥碩,,2344華邦電,1326台化,6121新普,,
2,"('4966譜瑞-KY', 10)",6269台郡,8069元太,1904正隆,1444力麗,2454聯發科,1216統一,2303聯電,1315達新,6589台康生技,8150南茂,6182合晶,2059川湖,3324雙鴻,1536和大,,2345智邦,2207和泰車,6732昇佳電子,,
3,"('5274信驊', 10)",4736泰博,4736泰博,2454聯發科,6182合晶,8150南茂,2891中信金,1326台化,1402遠東新,4414如興,6756威鋒電子,4128中天,2812台中銀,2105正新,1104環泥,,2376技嘉,2345智邦,3152璟德,,
4,"('3653健策', 9)",6456GIS-KY,6182合晶,1714和桐,6756威鋒電子,3413京鼎,2884玉山金,2881富邦金,1434福懋,6533晶心科,3131弘塑,6756威鋒電子,3324雙鴻,2504國產,2607榮運,,2913農林,1504東元,2441超豐,,
5,"('9941裕融', 9)",2015豐興,2923鼎固-KY,8150南茂,8464億豐,1303南亞,2382廣達,2002中鋼,1504東元,3016嘉晶,6223旺矽,6415矽力-KY,6023元大期,6239力成,2059川湖,,3231緯創,2923鼎固-KY,8341日友,,
6,"('8210勤誠', 9)",8464億豐,8464億豐,1303南亞,6415矽力-KY,8069元太,6488環球晶,1216統一,1589永冠-KY,1710東聯,2441超豐,2049上銀,2408南亞科,6756威鋒電子,2812台中銀,,3293鈊象,5820日盛金,2707晶華,,
7,"('6415矽力-KY', 9)",6415矽力-KY,6415矽力-KY,8069元太,8454富邦媒,5457宣德,2395研華,2891中信金,1605華新,2618長榮航,2353宏碁,9908大台北,2609陽明,6147頎邦,2851中再保,,3653健策,9917中保科,2524京城,,
8,"('6182合晶', 9)",2377微星,1795美時,2323中環,2009第一銅,6269台郡,5347世界,2884玉山金,1718中纖,2539櫻花建,2347聯強,2615萬海,2449京元電子,2809京城銀,1307三芳,,3665貿聯-KY,6271同欣電,1565精華,,
9,"('2707晶華', 9)",8454富邦媒,5871中租-KY,5457宣德,2049上銀,4736泰博,4938和碩,6488環球晶,2204中華,3707漢磊,2368金像電,2441超豐,3682亞太電,6005群益證,3324雙鴻,,3702大聯大,3665貿聯-KY,,,
10,"('3035智原', 9)",5871中租-KY,5483中美晶,6269台郡,2421建準,6182合晶,2633台灣高鐵,2408南亞科,2362藍天,4142國光生,3450聯鈞,6531愛普,2027大成鋼,2376技嘉,3545敦泰,,4919新唐,2204中華,,,
11,"('1102亞泥', 8)",5483中美晶,1702南僑,2881富邦金,6285啟碁,2015豐興,1102亞泥,5871中租-KY,2489瑞軒,2501國建,8070長華*,8942森鉅,1604聲寶,2353宏碁,6023元大期,,4966譜瑞-KY,1503士電,,,
12,"('3045台灣大', 8)",6213聯茂,3131弘塑,4736泰博,3532台勝科,2605新興,3037欣興,6415矽力-KY,2501國建,2103台橡,8081致新,2609陽明,3034聯詠,2301光寶科,3413京鼎,,5347世界,2501國建,,,
13,"('8341日友', 8)",1702南僑,6223旺矽,6182合晶,9802鈺齊-KY,6756威鋒電子,6669緯穎,3034聯詠,2524京城,1903士紙,2375凱美,8081致新,2880華南金,2890永豐金,2605新興,,6182合晶,1789神隆,,,
14,"('6409旭隼', 8)",3131弘塑,6279胡連,2845遠東銀,1722台肥,8464億豐,2301光寶科,5347世界,2605新興,1314中石化,2481強茂,6173信昌電,1582信錦,2347聯強,2408南亞科,,8210勤誠,2373震旦行,,,
15,"('3023信邦', 8)",8112至上,9943好樂迪,6456GIS-KY,9908大台北,6415矽力-KY,2888新光金,2801彰銀,2820華票,,2379瑞昱,2498宏達電,2504國產,8415大國鋼,1434福懋,,9802鈺齊-KY,2481強茂,,,
16,"('4105東洋', 8)",6279胡連,2542興富發,2892第一金,8044網家,1795美時,9921巨大,9910豐泰,2881富邦金,,1723中碳,5471松翰,6464台數科,9940信義,2609陽明,,,4157太景*-KY,,,
17,"('8081致新', 8)",9910豐泰,4107邦特,6451訊芯-KY,1419新紡,6271同欣電,6409旭隼,2603長榮,2882國泰金,,6412群電,2481強茂,8081致新,6415矽力-KY,8926台汽電,,,6582申豐,,,
18,"('5904寶雅', 8)",2301光寶科,1419新紡,2015豐興,2455全新,2009第一銅,3231緯創,1402遠東新,2903遠百,,2492華新科,2379瑞昱,3228金麗科,9904寶成,2449京元電子,,,1598岱宇,,,
19,"('6411晶焱', 8)",2313華通,3152璟德,2605新興,8926台汽電,2049上銀,2356英業達,3105穩懋,2905三商,,2344華邦電,2344華邦電,2344華邦電,8150南茂,3682亞太電,,,5531鄉林,,,
20,"('3105穩懋', 8)",4107邦特,2455全新,8464億豐,1773勝一,5871中租-KY,2337旺宏,1102亞泥,2923鼎固-KY,,2850新產,1808潤隆,6166凌華,2324仁寶,2027大成鋼,,,6166凌華,,,
21,"('4904遠傳', 8)",3152璟德,2727王品,6415矽力-KY,2340光磊,3532台勝科,6239力成,2887台新金,3022威強電,,3189景碩,3042晶技,6504南六,4904遠傳,6643M31,,,6464台數科,,,
22,"('2345智邦', 8)",2455全新,4968立積,2377微星,3443創意,5483中美晶,9914美利達,3037欣興,3703欣陸,,3035智原,3035智原,1503士電,2108南帝,2633台灣高鐵,,,2913農林,,,
23,"('8086宏捷科', 8)",4968立積,2534宏盛,2883開發金,4906正文,6213聯茂,2610華航,6669緯穎,4157太景*-KY,,3019亞光,8086宏捷科,1903士紙,4915致伸,2105正新,,,1726永記,,,
24,"('5388中磊', 8)",2441超豐,8404百和興業-KY,1795美時,6491晶碩,1229聯華,2385群光,2301光寶科,4306炎洲,,8086宏捷科,5347世界,2330台積電,4919新唐,1604聲寶,,,6177達麗,,,
25,"('6548長科*', 8)",3005神基,3005神基,3596智易,8406金可-KY,3131弘塑,2618長榮航,5483中美晶,4532瑞智,,3653健策,8016矽創,3218大學光,2542興富發,2723美食-KY,,,1537廣隆,,,
26,"('8016矽創', 8)",6414樺漢,2915潤泰全,8454富邦媒,3450聯鈞,1722台肥,3406玉晶光,9904寶成,4906正文,,5347世界,2393億光,2208台船,3036文曄,3034聯詠,,,4532瑞智,,,
27,"('9940信義', 8)",9930中聯資源,2340光磊,6271同欣電,1476儒鴻,6223旺矽,5903全家,6409旭隼,5530龍巖,,8016矽創,2603長榮,3152璟德,1303南亞,2880華南金,,,2540愛山林,,,
28,"('2330台積電', 8)",3324雙鴻,3443創意,2355敬鵬,1507永大,9908大台北,5274信驊,4743合一,5531鄉林,,2393億光,2474可成,2634漢翔,2409友達,1582信錦,,,1310台苯,,,
