,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-12-31),連續三年EPS均大於0且近一季EPS也大於0(2021-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-12-31),近6月累積營收年增率連2個月增加(2022-04-10),近12月累積營收年增率連2個月增加(2022-04-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-12-31),ROE連續三季成長，且近一季ROE>10%(2021-12-31),毛利率連續三季成長，且近一季毛利率>25%(2021-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('8341日友', 11)",3596智易,2454聯發科,2454聯發科,3443創意,2454聯發科,2330台積電,2330台積電,1304台聚,3552同致,2454聯發科,2454聯發科,3596智易,2454聯發科,2454聯發科,3035智原,1444力麗,3045台灣大,6492生華科,,
1,"('6488環球晶', 11)",3443創意,3443創意,1504東元,6533晶心科,8942森鉅,2308台達電,6505台塑化,1313聯成,6166凌華,9933中鼎,8942森鉅,9940信義,3596智易,3630新鉅科,3708上緯投控,1785光洋科,8046南電,3312弘憶股,,
2,"('5274信驊', 10)",9940信義,6533晶心科,3596智易,2633台灣高鐵,3443創意,2303聯電,2303聯電,1319東陽,2545皇翔,3035智原,2614東森,5287數字,3443創意,8942森鉅,2108南帝,1789神隆,2492華新科,1307三芳,,
3,"('5347世界', 10)",8299群聯,9940信義,3443創意,9933中鼎,6533晶心科,2881富邦金,2891中信金,1409新纖,3680家登,6510精測,1560中砂,9933中鼎,9933中鼎,1504東元,4968立積,2812台中銀,2360致茂,,,
4,"('2308台達電', 9)",5289宜鼎,5287數字,6533晶心科,3035智原,9940信義,1216統一,2884玉山金,1434福懋,1736喬山,2610華航,2610華航,3035智原,6239力成,3596智易,,5530龍巖,2383台光電,,,
5,"('3035智原', 9)",6239力成,3035智原,9940信義,2049上銀,2633台灣高鐵,2891中信金,6488環球晶,1444力麗,2547日勝生,2015豐興,8046南電,2845遠東銀,3045台灣大,3443創意,,6592和潤企業,2923鼎固-KY,,,
6,"('2330台積電', 9)",3045台灣大,6510精測,2633台灣高鐵,6510精測,5287數字,2382廣達,2395研華,1714和桐,2605新興,8046南電,2303聯電,8299群聯,3231緯創,6533晶心科,,8454富邦媒,1722台肥,,,
7,"('2605新興', 9)",4551智伸科,5289宜鼎,5287數字,3533嘉澤,8299群聯,6488環球晶,5347世界,2104國際中橡,5531鄉林,5388中磊,4128中天,6510精測,3653健策,9940信義,,,2027大成鋼,,,
8,"('2637慧洋-KY', 9)",6213聯茂,3533嘉澤,9933中鼎,2614東森,6510精測,2912統一超,2801彰銀,2201裕隆,2511太子,6196帆宣,5269祥碩,3045台灣大,4938和碩,2633台灣高鐵,,,1717長興,,,
9,"('3443創意', 9)",3014聯陽,2614東森,3035智原,3045台灣大,5289宜鼎,2395研華,4938和碩,2239英利-KY,9943好樂迪,1605華新,2615萬海,3231緯創,2317鴻海,5287數字,,,2441超豐,,,
10,"('2395研華', 8)",1560中砂,1598岱宇,2845遠東銀,2607榮運,3533嘉澤,1101台泥,2887台新金,2355敬鵬,6547高端疫苗,5274信驊,3105穩懋,1503士電,3665貿聯-KY,9933中鼎,,,2634漢翔,,,
11,"('8069元太', 8)",6173信昌電,4551智伸科,8299群聯,1560中砂,6239力成,5347世界,3037欣興,2363矽統,2331精英,1707葡萄王,8482商億-KY,3026禾伸堂,2891中信金,3035智原,,,1507永大,,,
12,"('6510精測', 8)",6706惠特,3014聯陽,6510精測,9958世紀鋼,2481強茂,2357華碩,6669緯穎,2392正崴,6244茂迪,2637慧洋-KY,5483中美晶,2206三陽工業,2615萬海,2049上銀,,,6561是方,,,
13,"('6177達麗', 8)",2015豐興,1560中砂,5289宜鼎,5243乙盛-KY,1304台聚,4938和碩,2888新光金,2474可成,6443元晶,2439美律,2609陽明,2607榮運,2308台達電,2845遠東銀,,,1313聯成,,,
14,"('5483中美晶', 8)",3653健策,6706惠特,3533嘉澤,3552同致,4551智伸科,2633台灣高鐵,5483中美晶,2524京城,2727王品,3711日月光投控,6202盛群,9914美利達,1722台肥,8299群聯,,,4142國光生,,,
15,"('4107邦特', 8)",2352佳世達,8436大江,2614東森,3653健策,3530晶相光,9910豐泰,3231緯創,2534宏盛,9910豐泰,5347世界,5274信驊,2610華航,2882國泰金,6510精測,,,2855統一證,,,
16,"('5425台半', 8)",8422可寧衛,3653健策,1598岱宇,8046南電,3014聯陽,2474可成,2337旺宏,2923鼎固-KY,2618長榮航,2548華固,2637慧洋-KY,6173信昌電,3227原相,5289宜鼎,,,1409新纖,,,
17,"('6643M31', 8)",5388中磊,8422可寧衛,6239力成,5388中磊,2607榮運,1102亞泥,6239力成,3376新日興,2034允強,8358金居,4536拓凱,3008大立光,3264欣銓,3533嘉澤,,,5530龍巖,,,
18,"('1722台肥', 8)",5269祥碩,2231為升,2481強茂,2231為升,9914美利達,3037欣興,2834臺企銀,3481群創,2035唐榮,2034允強,3189景碩,1309台達化,5274信驊,2614東森,,,6182合晶,,,
19,"('9917中保科', 8)",3529力旺,1201味全,3045台灣大,1201味全,1560中砂,6669緯穎,8299群聯,3673TPK-KY,8462柏文,9917中保科,2605新興,2634漢翔,6803崑鼎,1598岱宇,,,6492生華科,,,
20,"('8415大國鋼', 8)",6643M31,4128中天,1503士電,5269祥碩,6173信昌電,5483中美晶,2610華航,4532瑞智,6589台康生技,6278台表科,5531鄉林,2015豐興,2883開發金,2023燁輝,,,3545敦泰,,,
21,"('3653健策', 8)",3105穩懋,2388威盛,1304台聚,3529力旺,3008大立光,8464億豐,2618長榮航,5469瀚宇博,3228金麗科,8341日友,2027大成鋼,1102亞泥,5880合庫金,6239力成,,,3324雙鴻,,,
22,"('2059川湖', 8)",2308台達電,4157太景*-KY,4551智伸科,6643M31,6706惠特,9904寶成,3406玉晶光,5530龍巖,4743合一,,5478智冠,4938和碩,2637慧洋-KY,2481強茂,,,3673TPK-KY,,,
23,"('5530龍巖', 8)",6412群電,6166凌華,3530晶相光,1519華城,1309台達化,3231緯創,2371大同,6005群益證,,,2408南亞科,2362藍天,2002中鋼,3045台灣大,,,6443元晶,,,
