,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-06-10),近12月累積營收年增率連2個月增加(2022-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('4736泰博', 10)",2347聯強,2108南帝,2347聯強,5269祥碩,2108南帝,2330台積電,2330台積電,1234黑松,6589台康生技,2201裕隆,2520冠德,2206三陽工業,1232大統益,8255朋程,2014中鴻,1216統一,2454聯發科,2884玉山金,2345智邦,
1,"('3035智原', 9)",2108南帝,5269祥碩,2108南帝,3380明泰,5269祥碩,2317鴻海,2412中華電,2201裕隆,2618長榮航,3035智原,2524京城,2363矽統,2206三陽工業,2428興勤,6669緯穎,1440南紡,2002中鋼,2301光寶科,3653健策,
2,"('6643M31', 9)",4958臻鼎-KY,4576大銀微系統,4958臻鼎-KY,4576大銀微系統,4576大銀微系統,2308台達電,2303聯電,2362藍天,2610華航,1560中砂,6472保瑞,1773勝一,6213聯茂,1232大統益,2498宏達電,1477聚陽,5904寶雅,2809京城銀,2388威盛,
3,"('2412中華電', 9)",5269祥碩,8464億豐,1310台苯,2634漢翔,6274台燿,2303聯電,3008大立光,2511太子,3576聯合再生,9933中鼎,5530龍巖,2317鴻海,2317鴻海,1598岱宇,,1589永冠-KY,6176瑞儀,2015豐興,6230超眾,
4,"('2520冠德', 9)",6274台燿,3227原相,5269祥碩,2540愛山林,3413京鼎,3008大立光,1216統一,2524京城,4438廣越,9802鈺齊-KY,1560中砂,8163達方,2049上銀,2206三陽工業,,1609大亞,2201裕隆,3661世芯-KY,,
5,"('4904遠傳', 9)",8464億豐,3563牧德,3380明泰,1722台肥,8464億豐,3711日月光投控,2891中信金,2903遠百,6177達麗,3037欣興,3189景碩,2049上銀,2809京城銀,3023信邦,,1702南僑,2903遠百,2101南港,,
6,"('2308台達電', 9)",3227原相,4506崇友,4576大銀微系統,2308台達電,2204中華,2912統一超,3711日月光投控,2905三商,,2449京元電子,2395研華,2905三商,9939宏全,5903全家,,1717長興,2106建大,3005神基,,
7,"('2330台積電', 9)",3596智易,6589台康生技,6274台燿,1476儒鴻,3563牧德,2892第一金,2892第一金,2913農林,,5274信驊,5534長虹,2449京元電子,1301台塑,2363矽統,,1909榮成,1736喬山,8341日友,,
8,"('1560中砂', 9)",3563牧德,2540愛山林,1605華新,2227裕日車,4506崇友,2379瑞昱,2880華南金,4532瑞智,,2330台積電,9941裕融,8039台虹,9914美利達,1434福懋,,2034允強,2373震旦行,3081聯亞,,
9,"('8069元太', 8)",4506崇友,1598岱宇,8464億豐,8069元太,9921巨大,5347世界,4904遠傳,6414樺漢,,3707漢磊,4919新唐,3078僑威,2412中華電,1773勝一,,2208台船,6547高端疫苗,1513中興電,,
10,"('6409旭隼', 8)",9921巨大,5471松翰,2634漢翔,3532台勝科,2368金像電,2801彰銀,5347世界,8213志超,,6182合晶,6561是方,3081聯亞,9940信義,6213聯茂,,2313華通,2362藍天,9958世紀鋼,,
11,"('6464台數科', 8)",5471松翰,6582申豐,3673TPK-KY,6472保瑞,5471松翰,5876上海商銀,2801彰銀,,,6223旺矽,3037欣興,3030德律,2606裕民,2317鴻海,,2324仁寶,9908大台北,2332友訊,,
12,"('6472保瑞', 8)",2404漢唐,4736泰博,3227原相,2360致茂,2404漢唐,2633台灣高鐵,5876上海商銀,,,2454聯發科,6488環球晶,2027大成鋼,2382廣達,1714和桐,,2332友訊,4105東洋,4736泰博,,
13,"('3661世芯-KY', 8)",6582申豐,5871中租-KY,3596智易,1216統一,6582申豐,9910豐泰,2887台新金,,,,2337旺宏,2545皇翔,3443創意,3545敦泰,,2356英業達,9937全國,2393億光,,
14,"('3023信邦', 8)",1515力山,8422可寧衛,3563牧德,6285啟碁,4736泰博,2345智邦,3037欣興,,,,2303聯電,2353宏碁,2605新興,8163達方,,2377微星,2524京城,4137麗豐-KY,,
15,"('5274信驊', 8)",4736泰博,6576逸達,4506崇友,4904遠傳,5871中租-KY,3037欣興,2301光寶科,,,,2344華邦電,2547日勝生,3035智原,3037欣興,,2382廣達,1419新紡,3552同致,,
16,"('2449京元電子', 8)",5871中租-KY,2308台達電,2540愛山林,3529力旺,8422可寧衛,6669緯穎,6409旭隼,,,,2498宏達電,9939宏全,5876上海商銀,2049上銀,,2408南亞科,6579研揚,1702南僑,,
17,"('3443創意', 8)",8422可寧衛,2373震旦行,9921巨大,1434福懋,1722台肥,2049上銀,4743合一,,,,2330台積電,2412中華電,6239力成,6269台郡,,2412中華電,6589台康生技,4927泰鼎-KY,,
