,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-05-10),近12月累積營收年增率連2個月增加(2022-05-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6643M31', 10)",3596智易,2454聯發科,2454聯發科,3443創意,2454聯發科,2330台積電,2330台積電,2239英利-KY,3552同致,2454聯發科,2454聯發科,3630新鉅科,3443創意,2454聯發科,3443創意,1326台化,2882國泰金,3105穩懋,3037欣興,
1,"('5269祥碩', 9)",3443創意,3443創意,1504東元,6533晶心科,8942森鉅,2454聯發科,2412中華電,2324仁寶,6166凌華,9933中鼎,8942森鉅,8942森鉅,6510精測,3630新鉅科,6582申豐,1503士電,5871中租-KY,2888新光金,8046南電,
2,"('8069元太', 9)",9940信義,6533晶心科,3596智易,2633台灣高鐵,3443創意,2308台達電,2303聯電,2355敬鵬,2545皇翔,3035智原,2614東森,3596智易,3045台灣大,8942森鉅,8069元太,1504東元,2357華碩,8046南電,4966譜瑞-KY,
3,"('5531鄉林', 9)",8299群聯,9940信義,3443創意,9933中鼎,6533晶心科,2303聯電,3008大立光,2387精元,3680家登,6510精測,1560中砂,9940信義,3008大立光,1504東元,,1560中砂,2474可成,6409旭隼,2383台光電,
4,"('3443創意', 9)",5289宜鼎,5287數字,6533晶心科,3035智原,9940信義,3008大立光,1216統一,2392正崴,1736喬山,2610華航,2610華航,5287數字,2634漢翔,3596智易,,1598岱宇,1476儒鴻,2385群光,3653健策,
5,"('5274信驊', 9)",6239力成,3035智原,9940信義,2049上銀,2633台灣高鐵,1216統一,2891中信金,2409友達,2547日勝生,2015豐興,8046南電,9933中鼎,2885元大金,3443創意,,1773勝一,2377微星,3406玉晶光,2607榮運,
6,"('6464台數科', 8)",3045台灣大,6510精測,2633台灣高鐵,3533嘉澤,5287數字,3711日月光投控,3711日月光投控,2474可成,2605新興,8046南電,2303聯電,3035智原,2303聯電,6533晶心科,,1785光洋科,2347聯強,1504東元,4551智伸科,
7,"('2330台積電', 8)",4551智伸科,5289宜鼎,5287數字,3045台灣大,8299群聯,2207和泰車,3045台灣大,2501國建,5531鄉林,5388中磊,4128中天,2845遠東銀,2317鴻海,9940信義,,1907永豐餘,3702大聯大,1229聯華,2401凌陽,
8,"('5347世界', 8)",6213聯茂,3533嘉澤,9933中鼎,2607榮運,6510精測,2912統一超,4904遠傳,2520冠德,2511太子,6196帆宣,5269祥碩,8299群聯,1201味全,2633台灣高鐵,,2323中環,6121新普,2383台光電,6411晶焱,
9,"('4904遠傳', 8)",3014聯陽,2614東森,3035智原,1560中砂,5289宜鼎,2379瑞昱,5347世界,2534宏盛,9943好樂迪,1605華新,2615萬海,6510精測,1402遠東新,5287數字,,2340光磊,1722台肥,1434福懋,,
10,"('1476儒鴻', 8)",1560中砂,1598岱宇,2845遠東銀,9958世紀鋼,3533嘉澤,5876上海商銀,2801彰銀,2809京城銀,6547高端疫苗,5274信驊,3105穩懋,3045台灣大,3105穩懋,9933中鼎,,2353宏碁,2458義隆,2027大成鋼,,
11,"('2388威盛', 8)",6173信昌電,4551智伸科,8299群聯,5243乙盛-KY,6239力成,2633台灣高鐵,2345智邦,2845遠東銀,2331精英,6182合晶,8482商億-KY,1503士電,2881富邦金,3035智原,,2377微星,6456GIS-KY,5820日盛金,,
12,"('2379瑞昱', 8)",6706惠特,3014聯陽,6510精測,3552同致,2481強茂,9910豐泰,1402遠東新,2855統一證,6244茂迪,1707葡萄王,5483中美晶,3026禾伸堂,2354鴻準,2049上銀,,2392正崴,2059川湖,2809京城銀,,
