,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-09-10),近12月累積營收年增率連2個月增加(2022-09-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('3443創意', 11)",4506崇友,4506崇友,4506崇友,3380明泰,4506崇友,2317鴻海,2317鴻海,1315達新,6443元晶,1537廣隆,2607榮運,,1308亞聚,4506崇友,3680家登,1477聚陽,1802台玻,2330台積電,2454聯發科,
1,"('2395研華', 11)",6146耕興,6146耕興,1308亞聚,2884玉山金,2103台橡,2412中華電,2308台達電,1714和桐,8462柏文,9802鈺齊-KY,9925新保,,2049上銀,2103台橡,4961天鈺,1519華城,2915潤泰全,2317鴻海,2303聯電,
2,"('6472保瑞', 11)",6669緯穎,2455全新,6146耕興,1227佳格,1308亞聚,2308台達電,2303聯電,1718中纖,1519華城,9910豐泰,2395研華,,6669緯穎,1308亞聚,3105穩懋,1536和大,6278台表科,2303聯電,5871中租-KY,
3,"('6643M31', 10)",2455全新,2360致茂,1723中碳,3680家登,6146耕興,2303聯電,3008大立光,2408南亞科,2367燿華,3035智原,2330台積電,,2360致茂,6146耕興,4438廣越,1582信錦,6274台燿,2882國泰金,9914美利達,
4,"('2308台達電', 10)",2313華通,3014聯陽,6669緯穎,2231為升,2049上銀,3008大立光,1216統一,2417圓剛,2618長榮航,1476儒鴻,1419新紡,,3014聯陽,2049上銀,3443創意,1589永冠-KY,2059川湖,3008大立光,6121新普,
5,"('1560中砂', 9)",2360致茂,2337旺宏,3049和鑫,2912統一超,1723中碳,1216統一,2891中信金,2851中再保,2539櫻花建,2330台積電,2303聯電,,3260威剛,1723中碳,2357華碩,1590亞德客-KY,4766南寶,2002中鋼,1227佳格,
6,"('3661世芯-KY', 9)",3014聯陽,5871中租-KY,2455全新,3218大學光,3049和鑫,3711日月光投控,3711日月光投控,2915潤泰全,2388威盛,8404百和興業-KY,2498宏達電,,3680家登,6669緯穎,6472保瑞,1605華新,4551智伸科,2891中信金,8069元太,
7,"('2345智邦', 9)",6121新普,2923鼎固-KY,6177達麗,8454富邦媒,2455全新,2382廣達,2382廣達,9945潤泰新,6451訊芯-KY,5274信驊,8046南電,,2637慧洋-KY,1515力山,5425台半,1718中纖,9908大台北,2395研華,1907永豐餘,
8,"('8069元太', 9)",6269台郡,3680家登,2313華通,2308台達電,6177達麗,6488環球晶,6488環球晶,,6576逸達,9938百和,6472保瑞,,1532勤美,3049和鑫,6643M31,1723中碳,3006晶豪科,2327國巨,2606裕民,
9,"('2303聯電', 9)",5871中租-KY,5289宜鼎,1434福懋,3059華晶科,2313華通,2912統一超,2912統一超,,4743合一,6670復盛應用,5347世界,,4532瑞智,2455全新,3006晶豪科,1789神隆,2539櫻花建,5871中租-KY,1304台聚,
10,"('1590亞德客-KY', 9)",5289宜鼎,8436大江,2360致茂,3529力旺,2360致茂,2892第一金,5880合庫金,,,2449京元電子,5425台半,,1707葡萄王,6177達麗,2345智邦,1907永豐餘,2035唐榮,6415矽力-KY,8150南茂,
11,"('5483中美晶', 9)",1707葡萄王,2231為升,2607榮運,1582信錦,2607榮運,5880合庫金,2395研華,,,2454聯發科,3189景碩,,2912統一超,2313華通,2618長榮航,2002中鋼,2851中再保,5347世界,2498宏達電,
12,"('3023信邦', 9)",5457宣德,9925新保,9908大台北,5903全家,9908大台北,2395研華,1101台泥,,,3705永信,5483中美晶,,3042晶技,1434福懋,8086宏捷科,2006東和鋼鐵,4438廣越,4938和碩,4142國光生,
13,"('1789神隆', 9)",2912統一超,1707葡萄王,3014聯陽,2395研華,3014聯陽,1101台泥,2801彰銀,,,8069元太,2524京城,,2059川湖,2360致茂,6285啟碁,2308台達電,1714和桐,1590亞德客-KY,6414樺漢,
14,"('9941裕融', 9)",3563牧德,2912統一超,6121新普,3552同致,6121新普,2885元大金,4938和碩,,,4919新唐,6488環球晶,,9910豐泰,2607榮運,3293鈊象,2312金寶,1315達新,2887台新金,1312國喬,
15,"('6409旭隼', 8)",2059川湖,3563牧德,3380明泰,4904遠傳,2337旺宏,2801彰銀,2633台灣高鐵,,,1560中砂,5508永信建,,2458義隆,9908大台北,3653健策,2313華通,2417圓剛,2301光寶科,2455全新,
16,"('2539櫻花建', 8)",9910豐泰,2059川湖,2337旺宏,6279胡連,5871中租-KY,5876上海商銀,9910豐泰,,,3037欣興,6576逸達,,3231緯創,3014聯陽,2351順德,2328廣宇,,1476儒鴻,5388中磊,
17,"('6279胡連', 8)",3596智易,1903士紙,6269台郡,5274信驊,1537廣隆,2633台灣高鐵,2345智邦,,,,3533嘉澤,,2308台達電,6121新普,3661世芯-KY,2345智邦,,2492華新科,1773勝一,
18,"('2330台積電', 8)",4736泰博,3022威強電,2884玉山金,2340光磊,3680家登,9910豐泰,2474可成,,,,1560中砂,,9907統一實,3380明泰,3016嘉晶,2347聯強,,5483中美晶,6257矽格,
19,"('5347世界', 8)",5388中磊,4736泰博,1227佳格,9937全國,5289宜鼎,2345智邦,1102亞泥,,,,6561是方,,1314中石化,2337旺宏,2408南亞科,2354鴻準,,8464億豐,3312弘憶股,
20,"('3529力旺', 8)",3218大學光,3035智原,2328廣宇,3443創意,2637慧洋-KY,2474可成,2105正新,,,,3037欣興,,3105穩懋,6269台郡,,2355敬鵬,,2324仁寶,3010華立,
21,"('3653健策', 8)",5287數字,6462神盾,5871中租-KY,6472保瑞,8436大江,1402遠東新,2883開發金,,,,,,6592和潤企業,4943康控-KY,,2356英業達,,2227裕日車,4736泰博,
22,"('3680家登', 8)",2458義隆,5522遠雄,2362藍天,6244茂迪,2231為升,2105正新,3037欣興,,,,,,1102亞泥,6443元晶,,2360致茂,,2354鴻準,3260威剛,
23,"('4551智伸科', 8)",8454富邦媒,3218大學光,3260威剛,6643M31,9925新保,6669緯穎,6669緯穎,,,,,,8081致新,1589永冠-KY,,2377微星,,3702大聯大,5371中光電,
24,"('2912統一超', 8)",2308台達電,5287數字,1714和桐,3152璟德,1707葡萄王,4958臻鼎-KY,2301光寶科,,,,,,2395研華,2884玉山金,,2408南亞科,,3406玉晶光,3691碩禾,
25,"('2417圓剛', 8)",1476儒鴻,2458義隆,3680家登,8917欣泰,5457宣德,5483中美晶,5483中美晶,,,,,,1402遠東新,1227佳格,,2474可成,,3044健鼎,3211順達,
26,"('2408南亞科', 8)",3529力旺,2308台達電,5289宜鼎,1795美時,8358金居,9921巨大,9921巨大,,,,,,2888新光金,2328廣宇,,2608嘉里大榮,,2313華通,2478大毅,
27,"('6488環球晶', 8)",6706惠特,1476儒鴻,2637慧洋-KY,4576大銀微系統,2393億光,9904寶成,8464億豐,,,,,,9945潤泰新,5871中租-KY,,2637慧洋-KY,,6213聯茂,3014聯陽,
28,"('1216統一', 8)",5903全家,3529力旺,1532勤美,1614三洋電,3563牧德,6409旭隼,9904寶成,,,,,,6005群益證,2362藍天,,2707晶華,,5522遠雄,8044網家,
29,"('5274信驊', 8)",1215卜蜂,6706惠特,2231為升,2345智邦,4961天鈺,3231緯創,6409旭隼,,,,,,2892第一金,3630新鉅科,,2727王品,,6147頎邦,6223旺矽,
30,"('2360致茂', 8)",3105穩懋,5903全家,9925新保,6214精誠,3042晶技,2356英業達,3231緯創,,,,,,6279胡連,1537廣隆,,2890永豐金,,2449京元電子,6751智聯服務,
31,"('2313華通', 8)",8081致新,6182合晶,5876上海商銀,8086宏捷科,1477聚陽,2227裕日車,2356英業達,,,,,,1305華夏,3260威剛,,2891中信金,,1210大成,,
32,"('2707晶華', 8)",3090日電貿,3105穩懋,4532瑞智,1590亞德客-KY,2059川湖,2834臺企銀,2227裕日車,,,,,,4966譜瑞-KY,1714和桐,,3005神基,,6274台燿,,
33,"('8131福懋科', 7)",2395研華,8081致新,2605新興,2633台灣高鐵,3530晶相光,6121新普,2360致茂,,,,,,2303聯電,1609大亞,,3017奇鋐,,9941裕融,,
34,"('5425台半', 7)",6213聯茂,2395研華,1707葡萄王,6285啟碁,3022威強電,2385群光,2834臺企銀,,,,,,2353宏碁,3680家登,,3023信邦,,6271同欣電,,
35,"('3665貿聯-KY', 7)",2330台積電,2330台積電,5457宣德,3081聯亞,4736泰博,5903全家,2610華航,,,,,,3044健鼎,3682亞太電,,3044健鼎,,3665貿聯-KY,,
36,"('8917欣泰', 7)",8016矽創,8016矽創,8358金居,3653健策,3035智原,5904寶雅,2385群光,,,,,,2006東和鋼鐵,5289宜鼎,,3059華晶科,,8415大國鋼,,
37,"('9925新保', 7)",4915致伸,8404百和興業-KY,2912統一超,2351順德,5522遠雄,1504東元,2618長榮航,,,,,,3034聯詠,2637慧洋-KY,,3211順達,,3005神基,,
38,"('2474可成', 7)",2850新產,6223旺矽,2393億光,8255朋程,3218大學光,6176瑞儀,2371大同,,,,,,2890永豐金,8436大江,,3227原相,,2634漢翔,,
39,"('8422可寧衛', 7)",3078僑威,1419新紡,3563牧德,2227裕日車,5287數字,2313華通,5903全家,,,,,,3443創意,1532勤美,,3376新日興,,1909榮成,,
40,"('9917中保科', 7)",6223旺矽,4904遠傳,4961天鈺,1319東陽,1229聯華,3532台勝科,5274信驊,,,,,,3576聯合再生,9802鈺齊-KY,,3443創意,,1304台聚,,
41,"('2449京元電子', 7)",5469瀚宇博,6279胡連,3042晶技,3045台灣大,2458義隆,3023信邦,5904寶雅,,,,,,9941裕融,2231為升,,3653健策,,1440南紡,,
42,"('8464億豐', 7)",3211順達,4966譜瑞-KY,2059川湖,6282康舒,2308台達電,3374精材,1504東元,,,,,,2357華碩,9925新保,,3661世芯-KY,,6414樺漢,,
43,"('3044健鼎', 7)",4904遠傳,5274信驊,9910豐泰,3661世芯-KY,1476儒鴻,3529力旺,6176瑞儀,,,,,,6472保瑞,5876上海商銀,,3665貿聯-KY,,5469瀚宇博,,
44,"('6561是方', 7)",6279胡連,2707晶華,3596智易,1711永光,3529力旺,3443創意,2313華通,,,,,,3545敦泰,4532瑞智,,4551智伸科,,3042晶技,,
45,"('3293鈊象', 7)",4927泰鼎-KY,2340光磊,3530晶相光,8908欣雄,6706惠特,6592和潤企業,8069元太,,,,,,2885元大金,2605新興,,4958臻鼎-KY,,8926台汽電,,
46,"('9911櫻花', 7)",2404漢唐,4105東洋,3022威強電,3016嘉晶,5536聖暉,2201裕隆,3532台勝科,,,,,,6541泰福-KY,1707葡萄王,,5347世界,,1789神隆,,
47,"('6414樺漢', 7)",4966譜瑞-KY,4107邦特,4736泰博,3023信邦,6182合晶,2404漢唐,3529力旺,,,,,,2441超豐,5457宣德,,6005群益證,,1785光洋科,,
48,"('5904寶雅', 7)",5274信驊,2545皇翔,3035智原,3707漢磊,3105穩懋,9917中保科,3443創意,,,,,,2834臺企銀,8358金居,,6121新普,,5306桂盟,,
49,"('4536拓凱', 7)",2707晶華,2727王品,5388中磊,2412中華電,6592和潤企業,3682亞太電,6592和潤企業,,,,,,2474可成,2912統一超,,6180橘子,,6182合晶,,
50,"('3005神基', 7)",6278台表科,2428興勤,5522遠雄,2105正新,1102亞泥,3661世芯-KY,2201裕隆,,,,,,2603長榮,2393億光,,6269台郡,,9940信義,,
51,"('6285啟碁', 7)",4105東洋,6510精測,3218大學光,1536和大,8081致新,2845遠東銀,2404漢唐,,,,,,2014中鴻,2851中再保,,6282康舒,,2608嘉里大榮,,
52,"('3533嘉澤', 7)",4107邦特,6166凌華,5287數字,1216統一,2478大毅,2101南港,9917中保科,,,,,,1907永豐餘,4414如興,,6285啟碁,,2428興勤,,
53,"('4107邦特', 7)",3044健鼎,2913農林,1229聯華,8069元太,3090日電貿,2903遠百,2915潤泰全,,,,,,9939宏全,3563牧德,,6456GIS-KY,,6492生華科,,
54,"('3211順達', 7)",2385群光,9938百和,2458義隆,5904寶雅,2395研華,9941裕融,3682亞太電,,,,,,2324仁寶,4961天鈺,,6472保瑞,,3596智易,,
55,"('5287數字', 7)",2428興勤,3443創意,8454富邦媒,6533晶心科,3376新日興,3665貿聯-KY,2845遠東銀,,,,,,3264欣銓,3042晶技,,6533晶心科,,5388中磊,,
56,"('3218大學光', 7)",9930中聯資源,9941裕融,2308台達電,2634漢翔,2330台積電,3036文曄,2101南港,,,,,,8150南茂,1477聚陽,,6643M31,,3515華擎,,
57,"('5388中磊', 7)",6456GIS-KY,6472保瑞,9907統一實,4906正文,8016矽創,4123晟德,2903遠百,,,,,,2345智邦,2059川湖,,9939宏全,,9907統一實,,
58,"('5903全家', 7)",2206三陽工業,6582申豐,1476儒鴻,2331精英,3078僑威,2106建大,9941裕融,,,,,,1590亞德客-KY,9910豐泰,,,,2332友訊,,
59,"('3105穩懋', 7)",9937全國,4137麗豐-KY,3059華晶科,1210大成,9945潤泰新,2439美律,3665貿聯-KY,,,,,,2609陽明,3596智易,,,,6230超眾,,
