,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-06-10),近12月累積營收年增率連2個月增加(2022-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('2330台積電', 10)",2347聯強,2108南帝,2347聯強,5269祥碩,2108南帝,2330台積電,2330台積電,1313聯成,6589台康生技,2201裕隆,2520冠德,,1310台苯,2347聯強,2108南帝,1301台塑,4743合一,4743合一,,
1,"('5274信驊', 9)",2108南帝,5269祥碩,2108南帝,3380明泰,5269祥碩,2454聯發科,2412中華電,1402遠東新,2618長榮航,3035智原,2524京城,,5269祥碩,2108南帝,3545敦泰,1440南紡,2347聯強,2501國建,,
2,"('8069元太', 9)",4958臻鼎-KY,4576大銀微系統,4958臻鼎-KY,4576大銀微系統,4576大銀微系統,2308台達電,2303聯電,1589永冠-KY,2610華航,1560中砂,6472保瑞,,3682亞太電,4958臻鼎-KY,3533嘉澤,1598岱宇,2368金像電,2373震旦行,,
3,"('3533嘉澤', 9)",5269祥碩,8464億豐,1310台苯,2634漢翔,6274台燿,2303聯電,3008大立光,1909榮成,3576聯合再生,9933中鼎,5530龍巖,,2409友達,1310台苯,3707漢磊,1717長興,4128中天,3217優群,,
4,"('6223旺矽', 8)",6274台燿,3227原相,5269祥碩,2540愛山林,3413京鼎,3008大立光,1216統一,2104國際中橡,4438廣越,9802鈺齊-KY,1560中砂,,6504南六,5269祥碩,,2034允強,6446藥華藥,2597潤弘,,
5,"('4736泰博', 8)",8464億豐,3563牧德,3380明泰,1722台肥,8464億豐,1216統一,2891中信金,2323中環,6177達麗,3037欣興,3189景碩,,2355敬鵬,3380明泰,,2308台達電,1513中興電,,,
6,"('2454聯發科', 8)",3227原相,4506崇友,4576大銀微系統,2308台達電,2204中華,3711日月光投控,3711日月光投控,2387精元,,2449京元電子,2395研華,,8069元太,4576大銀微系統,,2317鴻海,3042晶技,,,
7,"('6472保瑞', 8)",3596智易,6589台康生技,6274台燿,1476儒鴻,3563牧德,2207和泰車,3045台灣大,2489瑞軒,,5274信驊,5534長虹,,2313華通,6274台燿,,2338光罩,4736泰博,,,
8,"('2524京城', 8)",3563牧德,2540愛山林,1605華新,2227裕日車,4506崇友,2912統一超,4904遠傳,2524京城,,2330台積電,9941裕融,,2006東和鋼鐵,3413京鼎,,2345智邦,4157太景*-KY,,,
9,"('1560中砂', 8)",4506崇友,1598岱宇,8464億豐,2049上銀,9921巨大,2379瑞昱,5347世界,4157太景*-KY,,3707漢磊,4919新唐,,5425台半,1605華新,,2351順德,5007三星,,,
10,"('3035智原', 8)",9921巨大,5471松翰,2634漢翔,8069元太,2368金像電,5876上海商銀,2801彰銀,4414如興,,6182合晶,6561是方,,6285啟碁,8464億豐,,2368金像電,6023元大期,,,
11,"('2308台達電', 8)",5471松翰,6582申豐,3673TPK-KY,3532台勝科,5471松翰,2633台灣高鐵,2345智邦,5820日盛金,,6223旺矽,3037欣興,,6147頎邦,2634漢翔,,2377微星,6803崑鼎,,,
