,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2022-01-10),近12月累積營收年增率連2個月增加(2022-01-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('9941裕融', 11)",6803崑鼎,1102亞泥,1102亞泥,4576大銀微系統,1102亞泥,2303聯電,2330台積電,1314中石化,1444力麗,6803崑鼎,2454聯發科,8081致新,2812台中銀,6579研揚,2542興富發,1303南亞,2882國泰金,2303聯電,2014中鴻,1604聲寶
1,"('1604聲寶', 11)",5457宣德,2454聯發科,6803崑鼎,8069元太,6803崑鼎,2886兆豐金,6505台塑化,1402遠東新,6547高端疫苗,2454聯發科,4736泰博,9940信義,2330台積電,3529力旺,3665貿聯-KY,1304台聚,2002中鋼,3532台勝科,,
2,"('6488環球晶', 10)",6269台郡,8069元太,1904正隆,1444力麗,2454聯發科,1216統一,2303聯電,1589永冠-KY,6589台康生技,8150南茂,6182合晶,6531愛普,1303南亞,2812台中銀,,1309台達化,2891中信金,5820日盛金,,
3,"('5274信驊', 10)",4736泰博,4736泰博,2454聯發科,6182合晶,8150南茂,2891中信金,1326台化,1605華新,4414如興,6756威鋒電子,4128中天,1589永冠-KY,8213志超,2392正崴,,1313聯成,2887台新金,4123晟德,,
4,"('5347世界', 10)",6456GIS-KY,6182合晶,1714和桐,6756威鋒電子,3413京鼎,2884玉山金,2881富邦金,1714和桐,6533晶心科,3131弘塑,6756威鋒電子,2498宏達電,5007三星,1789神隆,,1532勤美,2888新光金,2606裕民,,
5,"('8422可寧衛', 9)",2015豐興,2923鼎固-KY,8150南茂,8464億豐,1303南亞,2382廣達,2002中鋼,1718中纖,3016嘉晶,6223旺矽,6415矽力-KY,9937全國,5880合庫金,2849安泰銀,,1802台玻,1605華新,1909榮成,,
6,"('2330台積電', 9)",8464億豐,8464億豐,1303南亞,6415矽力-KY,8069元太,6488環球晶,1216統一,1907永豐餘,1710東聯,2441超豐,2049上銀,2377微星,1216統一,2823中壽,,1904正隆,3044健鼎,2023燁輝,,
7,"('6182合晶', 9)",6415矽力-KY,6415矽力-KY,8069元太,8454富邦媒,5457宣德,2395研華,2891中信金,2201裕隆,2618長榮航,2353宏碁,9908大台北,2388威盛,2542興富發,2330台積電,,2002中鋼,2923鼎固-KY,2014中鴻,,
8,"('3653健策', 9)",2377微星,1795美時,2323中環,2009第一銅,6269台郡,5347世界,2884玉山金,2204中華,2539櫻花建,2347聯強,2615萬海,6023元大期,9941裕融,3711日月光投控,,2009第一銅,5820日盛金,3703欣陸,,
9,"('2637慧洋-KY', 9)",8454富邦媒,5871中租-KY,5457宣德,2049上銀,4736泰博,4938和碩,6488環球晶,2355敬鵬,3707漢磊,2368金像電,2441超豐,3131弘塑,2891中信金,1303南亞,,2023燁輝,6147頎邦,1903士紙,,
10,"('9917中保科', 9)",5871中租-KY,5483中美晶,6269台郡,2421建準,6182合晶,2633台灣高鐵,2408南亞科,2515中工,4142國光生,3450聯鈞,6531愛普,1582信錦,2845遠東銀,1434福懋,,2102泰豐,2449京元電子,5531鄉林,,
11,"('3035智原', 9)",5483中美晶,1702南僑,2881富邦金,6285啟碁,2015豐興,1102亞泥,5871中租-KY,2809京城銀,2501國建,8070長華*,8942森鉅,6271同欣電,3661世芯-KY,2201裕隆,,2108南帝,2845遠東銀,1308亞聚,,
12,"('5904寶雅', 8)",6213聯茂,3131弘塑,4736泰博,3532台勝科,2605新興,3037欣興,6415矽力-KY,2820華票,2103台橡,8081致新,2609陽明,2301光寶科,1907永豐餘,6196帆宣,,2206三陽工業,2889國票金,2031新光鋼,,
13,"('3016嘉晶', 8)",1702南僑,6223旺矽,6182合晶,1722台肥,6756威鋒電子,6669緯穎,3034聯詠,2845遠東銀,1903士紙,2375凱美,8081致新,6589台康生技,2545皇翔,6285啟碁,,2301光寶科,2903遠百,6462神盾,,
14,"('8081致新', 8)",3131弘塑,6279胡連,2845遠東銀,9908大台北,8464億豐,2301光寶科,5347世界,2849安泰銀,1314中石化,2481強茂,6173信昌電,6284佳邦,2388威盛,2313華通,,2317鴻海,9941裕融,2034允強,,
15,"('8086宏捷科', 8)",8112至上,9943好樂迪,6456GIS-KY,8044網家,6415矽力-KY,2888新光金,2801彰銀,2867三商壽,,2379瑞昱,2498宏達電,2610華航,2882國泰金,2301光寶科,,2328廣宇,2849安泰銀,8462柏文,,
16,"('3533嘉澤', 8)",6279胡連,2542興富發,2892第一金,1419新紡,1795美時,9921巨大,9910豐泰,2881富邦金,,1723中碳,5471松翰,3691碩禾,2888新光金,2368金像電,,2345智邦,1440南紡,6472保瑞,,
17,"('4966譜瑞-KY', 8)",9910豐泰,4107邦特,6451訊芯-KY,2455全新,6271同欣電,6409旭隼,2603長榮,2888新光金,,6412群電,2481強茂,2905三商,9930中聯資源,3026禾伸堂,,2355敬鵬,3081聯亞,2010春源,,
18,"('6409旭隼', 8)",2301光寶科,1419新紡,2015豐興,8926台汽電,2009第一銅,3231緯創,1402遠東新,2897王道銀行,,2492華新科,2379瑞昱,2637慧洋-KY,1507永大,3374精材,,2439美律,8150南茂,,,
19,"('3023信邦', 8)",2313華通,3152璟德,2605新興,1773勝一,2049上銀,2356英業達,3105穩懋,2903遠百,,2344華邦電,2344華邦電,6116彩晶,3380明泰,3481群創,,2449京元電子,2855統一證,,,
20,"('4105東洋', 8)",4107邦特,2455全新,8464億豐,2340光磊,5871中租-KY,2337旺宏,1102亞泥,2923鼎固-KY,,2850新產,1808潤隆,4927泰鼎-KY,9910豐泰,8213志超,,2455全新,2014中鴻,,,
21,"('2360致茂', 8)",3152璟德,2727王品,6415矽力-KY,3443創意,3532台勝科,6239力成,2887台新金,5531鄉林,,3189景碩,3042晶技,2344華邦電,2637慧洋-KY,1234黑松,,2606裕民,2867三商壽,,,
22,"('2707晶華', 8)",2455全新,4968立積,2377微星,4906正文,5483中美晶,9914美利達,3037欣興,5820日盛金,,3035智原,3035智原,2850新產,2897王道銀行,2344華邦電,,2637慧洋-KY,2897王道銀行,,,
23,"('6643M31', 8)",4968立積,2534宏盛,2883開發金,6491晶碩,6213聯茂,2610華航,6669緯穎,6005群益證,,3019亞光,8086宏捷科,6278台表科,6548長科*,5007三星,,2723美食-KY,2393億光,,,
24,"('5287數字', 8)",2441超豐,8404百和興業-KY,1795美時,8406金可-KY,1229聯華,2385群光,2301光寶科,,,8086宏捷科,5347世界,3152璟德,2409友達,4137麗豐-KY,,2812台中銀,2515中工,,,
25,"('6510精測', 8)",3005神基,3005神基,3596智易,3450聯鈞,3131弘塑,2618長榮航,5483中美晶,,,3653健策,8016矽創,1789神隆,2913農林,5880合庫金,,3019亞光,3708上緯投控,,,
26,"('2455全新', 8)",6414樺漢,2915潤泰全,8454富邦媒,1476儒鴻,1722台肥,3406玉晶光,9904寶成,,,5347世界,2393億光,3293鈊象,4938和碩,1216統一,,3059華晶科,3211順達,,,
27,"('2449京元電子', 8)",9930中聯資源,2340光磊,6271同欣電,1507永大,6223旺矽,5903全家,6409旭隼,,,8016矽創,2603長榮,8422可寧衛,1440南紡,1609大亞,,3630新鉅科,1604聲寶,,,
28,"('8415大國鋼', 8)",3324雙鴻,3443創意,2355敬鵬,2607榮運,9908大台北,5274信驊,4743合一,,,2393億光,2474可成,3016嘉晶,2511太子,2206三陽工業,,3653健策,6223旺矽,,,
29,"('1216統一', 8)",1227佳格,4174浩鼎,2421建準,4927泰鼎-KY,6279胡連,5904寶雅,2356英業達,,,3034聯詠,3034聯詠,2382廣達,2535達欣工,6643M31,,3661世芯-KY,2009第一銅,,,
30,"('6415矽力-KY', 8)",3443創意,6472保瑞,4938和碩,6669緯穎,6191精成科,2923鼎固-KY,2347聯強,,,3010華立,2458義隆,3218大學光,2347聯強,2542興富發,,3703欣陸,2597潤弘,,,
31,"('2002中鋼', 8)",2108南帝,8406金可-KY,6285啟碁,3059華晶科,2615萬海,2313華通,6239力成,,,1216統一,4961天鈺,3228金麗科,2801彰銀,6412群電,,3704合勤控,,,,
32,"('6239力成', 8)",3665貿聯-KY,5508永信建,5871中租-KY,6533晶心科,3008大立光,1722台肥,3702大聯大,,,2401凌陽,2401凌陽,1201味全,2890永豐金,3376新日興,,4123晟德,,,,
33,"('6146耕興', 8)",3078僑威,8081致新,3532台勝科,8255朋程,2542興富發,8069元太,8299群聯,,,3006晶豪科,3006晶豪科,2027大成鋼,1707葡萄王,2478大毅,,5243乙盛-KY,,,,
34,"('2408南亞科', 8)",6472保瑞,1476儒鴻,5483中美晶,1723中碳,4107邦特,3532台勝科,2610華航,,,6239力成,1201味全,2454聯發科,6176瑞儀,2836高雄銀,,5371中光電,,,,
35,"('6548長科*', 8)",2347聯強,4123晟德,6213聯茂,5269祥碩,1419新紡,3533嘉澤,2385群光,,,2637慧洋-KY,2637慧洋-KY,6282康舒,5876上海商銀,8081致新,,5880合庫金,,,,
36,"('6223旺矽', 8)",8070長華*,8422可寧衛,1702南僑,6751智聯服務,3152璟德,6213聯茂,2618長榮航,,,2376技嘉,6146耕興,3010華立,2547日勝生,1319東陽,,6121新普,,,,
37,"('8016矽創', 8)",8081致新,5471松翰,1229聯華,3189景碩,2455全新,3529力旺,2371大同,,,6146耕興,6202盛群,4958臻鼎-KY,6147頎邦,2903遠百,,6173信昌電,,,,
38,"('8069元太', 8)",6173信昌電,6533晶心科,3131弘塑,3016嘉晶,8926台汽電,2449京元電子,1605華新,,,1409新纖,3545敦泰,3260威剛,1229聯華,9941裕融,,6182合晶,,,,
39,"('6561是方', 7)",1476儒鴻,8255朋程,9907統一實,1110東泥,2441超豐,1477聚陽,2609陽明,,,2023燁輝,1802台玻,2324仁寶,2851中再保,1560中砂,,6239力成,,,,
40,"('8341日友', 7)",2385群光,2379瑞昱,8112至上,3035智原,2534宏盛,6592和潤企業,5274信驊,,,6548長科*,2303聯電,2362藍天,3231緯創,2891中信金,,6257矽格,,,,
41,"('6411晶焱', 7)",6274台燿,2492華新科,1722台肥,2207和泰車,8404百和興業-KY,6269台郡,1229聯華,,,8358金居,8358金居,5904寶雅,6230超眾,1904正隆,,6456GIS-KY,,,,
42,"('3105穩懋', 7)",4927泰鼎-KY,2344華邦電,2535達欣工,3019亞光,1773勝一,2201裕隆,2383台光電,,,2351順德,2337旺宏,2891中信金,2458義隆,1532勤美,,6488環球晶,,,,
43,"('8131福懋科', 7)",8422可寧衛,9925新保,6223旺矽,8086宏捷科,3005神基,2404漢唐,2313華通,,,3045台灣大,4919新唐,3706神達,8422可寧衛,2023燁輝,,8046南電,,,,
44,"('2373震旦行', 7)",1515力山,9917中保科,9908大台北,3653健策,8039台虹,9917中保科,1722台肥,,,3023信邦,8415大國鋼,4123晟德,2880華南金,2455全新,,8255朋程,,,,
45,"('3081聯亞', 7)",8299群聯,5269祥碩,6279胡連,5388中磊,2915潤泰全,3576聯合再生,1434福懋,,,8131福懋科,8046南電,2034允強,6116彩晶,2845遠東銀,,8464億豐,,,,
46,"('4506崇友', 7)",5471松翰,2545皇翔,6191精成科,5347世界,2340光磊,6274台燿,8069元太,,,6188廣明,2031新光鋼,2231為升,9917中保科,2539櫻花建,,,,,,
47,"('9938百和', 7)",2379瑞昱,4137麗豐-KY,2301光寶科,1614三洋電,5469瀚宇博,9941裕融,3533嘉澤,,,1256鮮活果汁-KY,9941裕融,6743安普新,9939宏全,2006東和鋼鐵,,,,,,
48,"('1102亞泥', 7)",6412群電,3035智原,2891中信金,2308台達電,6531愛普,3653健策,6213聯茂,,,4915致伸,6147頎邦,2409友達,8415大國鋼,6282康舒,,,,,,
49,"('8917欣泰', 7)",2492華新科,2332友訊,2313華通,2395研華,8942森鉅,6285啟碁,2449京元電子,,,8046南電,2027大成鋼,2886兆豐金,2356英業達,5306桂盟,,,,,,
50,"('1707葡萄王', 7)",9917中保科,8086宏捷科,2542興富發,1477聚陽,2108南帝,6531愛普,2015豐興,,,2035唐榮,6257矽格,2608嘉里大榮,2834臺企銀,3661世芯-KY,,,,,,
51,"('2515中工', 7)",5269祥碩,5530龍巖,4107邦特,8908欣雄,2608嘉里大榮,8415大國鋼,1477聚陽,,,5289宜鼎,4966譜瑞-KY,2002中鋼,2412中華電,8406金可-KY,,,,,,
52,"('2337旺宏', 7)",2850新產,5347世界,2888新光金,1590亞德客-KY,3078僑威,2059川湖,1210大成,,,1604聲寶,2327國巨,2603長榮,6505台塑化,2312金寶,,,,,,
53,"('3532台勝科', 7)",4137麗豐-KY,8016矽創,1419新紡,2412中華電,1308亞聚,2368金像電,9917中保科,,,2103台橡,2408南亞科,8069元太,9933中鼎,2352佳世達,,,,,,
