,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-06-10),近12月累積營收年增率連2個月增加(2022-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6223旺矽', 10)",2347聯強,2108南帝,2347聯強,5269祥碩,2108南帝,2330台積電,2330台積電,1104環泥,6589台康生技,2201裕隆,2520冠德,2347聯強,1310台苯,2347聯強,2108南帝,1218泰山,3008大立光,2347聯強,6415矽力-KY,
1,"('2330台積電', 10)",2108南帝,5269祥碩,2108南帝,3380明泰,5269祥碩,2454聯發科,2412中華電,2363矽統,2618長榮航,3035智原,2524京城,4958臻鼎-KY,3413京鼎,2108南帝,4968立積,1476儒鴻,2887台新金,2809京城銀,2492華新科,
2,"('6643M31', 9)",4958臻鼎-KY,4576大銀微系統,4958臻鼎-KY,4576大銀微系統,4576大銀微系統,2308台達電,2303聯電,2524京城,2610華航,1560中砂,6472保瑞,5269祥碩,3704合勤控,4958臻鼎-KY,3545敦泰,1598岱宇,2888新光金,2373震旦行,,
3,"('5274信驊', 9)",5269祥碩,8464億豐,1310台苯,2634漢翔,6274台燿,2303聯電,3008大立光,2888新光金,3576聯合再生,9933中鼎,5530龍巖,3380明泰,3682亞太電,1310台苯,,2010春源,2542興富發,2035唐榮,,
4,"('2449京元電子', 9)",6274台燿,3227原相,5269祥碩,2540愛山林,3413京鼎,3008大立光,1216統一,3673TPK-KY,4438廣越,9802鈺齊-KY,1560中砂,4576大銀微系統,5471松翰,5269祥碩,,2023燁輝,6213聯茂,3705永信,,
5,"('1560中砂', 9)",8464億豐,3563牧德,3380明泰,1722台肥,8464億豐,1216統一,2891中信金,6414樺漢,6177達麗,3037欣興,3189景碩,3413京鼎,2409友達,3380明泰,,2108南帝,2006東和鋼鐵,2034允強,,
6,"('3705永信', 8)",3227原相,4506崇友,4576大銀微系統,2308台達電,2204中華,3711日月光投控,3711日月光投控,,,2449京元電子,2395研華,1605華新,6504南六,4576大銀微系統,,2312金寶,3036文曄,,,
7,"('2412中華電', 8)",3596智易,6589台康生技,6274台燿,1476儒鴻,3563牧德,2207和泰車,3045台灣大,,,5274信驊,5534長虹,8464億豐,2324仁寶,6274台燿,,2317鴻海,6414樺漢,,,
8,"('3653健策', 8)",3563牧德,2540愛山林,1605華新,2227裕日車,4506崇友,2912統一超,4904遠傳,,,2330台積電,9941裕融,2634漢翔,2355敬鵬,3413京鼎,,2351順德,1789神隆,,,
9,"('8069元太', 8)",4506崇友,1598岱宇,8464億豐,8069元太,9921巨大,2379瑞昱,5347世界,,,3707漢磊,4919新唐,3227原相,6414樺漢,1605華新,,2352佳世達,9940信義,,,
10,"('6415矽力-KY', 8)",9921巨大,5471松翰,2634漢翔,3532台勝科,2368金像電,5876上海商銀,2801彰銀,,,6182合晶,6561是方,3704合勤控,2723美食-KY,8464億豐,,2356英業達,3218大學光,,,
11,"('6464台數科', 8)",5471松翰,6582申豐,3673TPK-KY,6472保瑞,5471松翰,2633台灣高鐵,2345智邦,,,6223旺矽,3037欣興,3596智易,3105穩懋,2634漢翔,,2363矽統,6443元晶,,,
12,"('4107邦特', 8)",2404漢唐,4736泰博,3227原相,2360致茂,2404漢唐,9910豐泰,1402遠東新,,,2454聯發科,6488環球晶,6589台康生技,1589永冠-KY,3673TPK-KY,,2371大同,2332友訊,,,
13,"('2379瑞昱', 8)",6582申豐,5871中租-KY,3596智易,6285啟碁,6582申豐,2345智邦,3037欣興,,,,2337旺宏,3682亞太電,3711日月光投控,3227原相,,2379瑞昱,8422可寧衛,,,
14,"('1590亞德客-KY', 8)",1515力山,8422可寧衛,3563牧德,4904遠傳,4736泰博,3037欣興,2301光寶科,,,,2303聯電,1710東聯,6023元大期,3704合勤控,,2382廣達,6023元大期,,,
15,"('6414樺漢', 8)",4736泰博,6576逸達,4506崇友,3529力旺,5871中租-KY,6669緯穎,4958臻鼎-KY,,,,2344華邦電,1309台達化,6285啟碁,2204中華,,2409友達,1905華紙,,,
16,"('4966譜瑞-KY', 8)",5871中租-KY,2308台達電,2540愛山林,1434福懋,8422可寧衛,2049上銀,8454富邦媒,,,,2498宏達電,4736泰博,6147頎邦,3596智易,,2412中華電,6244茂迪,,,
17,"('3443創意', 8)",8422可寧衛,2373震旦行,9921巨大,2884玉山金,1722台肥,4958臻鼎-KY,2356英業達,,,,2330台積電,1722台肥,3529力旺,3563牧德,,2417圓剛,6180橘子,,,
18,"('6561是方', 8)",2308台達電,1476儒鴻,2368金像電,5243乙盛-KY,2308台達電,5269祥碩,6239力成,,,,8046南電,2332友訊,4306炎洲,4506崇友,,2474可成,4906正文,,,
19,"('2520冠德', 8)",2373震旦行,4137麗豐-KY,5471松翰,1773勝一,2375凱美,1476儒鴻,3406玉晶光,,,,2704國賓,6576逸達,5243乙盛-KY,2540愛山林,,2520冠德,8942森鉅,,,
20,"('5287數字', 8)",1476儒鴻,2520冠德,2404漢唐,6409旭隼,2373震旦行,9904寶成,2371大同,,,,5483中美晶,1718中纖,2208台船,9921巨大,,2633台灣高鐵,2102泰豐,,,
21,"('3218大學光', 8)",4137麗豐-KY,6166凌華,6582申豐,2351順德,1476儒鴻,2356英業達,1605華新,,,,5347世界,2308台達電,3374精材,3682亞太電,,2809京城銀,3630新鉅科,,,
22,"('4904遠傳', 8)",2227裕日車,2524京城,1309台達化,1795美時,2201裕隆,9914美利達,5274信驊,,,,2454聯發科,2892第一金,3090日電貿,2368金像電,,2913農林,5508永信建,,,
23,"('2308台達電', 8)",2520冠德,9940信義,4736泰博,3374精材,4137麗豐-KY,6121新普,1227佳格,,,,,6504南六,3152璟德,1598岱宇,,3019亞光,,,,
24,"('4736泰博', 8)",9940信義,4968立積,5871中租-KY,3035智原,2227裕日車,3406玉晶光,1229聯華,,,,,2373震旦行,1305華夏,1710東聯,,3034聯詠,,,,
25,"('5269祥碩', 8)",6121新普,8069元太,8422可寧衛,1560中砂,2002中鋼,2371大同,2313華通,,,,,2890永豐金,3078僑威,5471松翰,,3218大學光,,,,
26,"('2524京城', 8)",8069元太,4123晟德,1722台肥,3152璟德,2520冠德,5903全家,1722台肥,,,,,2201裕隆,6561是方,2404漢唐,,3673TPK-KY,,,,
27,"('3152璟德', 8)",2313華通,5306桂盟,2308台達電,2395研華,2524京城,2352佳世達,8069元太,,,,,2227裕日車,1590亞德客-KY,6582申豐,,4142國光生,,,,
28,"('1476儒鴻', 8)",4927泰鼎-KY,6472保瑞,2375凱美,2331精英,2049上銀,1229聯華,3532台勝科,,,,,2002中鋼,6173信昌電,1515力山,,4157太景*-KY,,,,
29,"('3035智原', 8)",5306桂盟,5522遠雄,2892第一金,3533嘉澤,2609陽明,2923鼎固-KY,3533嘉澤,,,,,6166凌華,2317鴻海,1309台達化,,4919新唐,,,,
