,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-08-10),近12月累積營收年增率連2個月增加(2022-08-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6643M31', 10)",4506崇友,4506崇友,4506崇友,9908大台北,4506崇友,2317鴻海,2317鴻海,1102亞泥,6443元晶,1537廣隆,2607榮運,4506崇友,3049和鑫,4506崇友,2458義隆,1319東陽,2884玉山金,5820日盛金,5371中光電,
1,"('1560中砂', 10)",6146耕興,6146耕興,1308亞聚,3380明泰,2103台橡,2303聯電,2303聯電,1326台化,8462柏文,9802鈺齊-KY,9925新保,6669緯穎,6121新普,2103台橡,3529力旺,1536和大,2345智邦,,1519華城,
2,"('3105穩懋', 9)",6669緯穎,2455全新,6146耕興,2884玉山金,1308亞聚,3023信邦,6412群電,2010春源,1519華城,9910豐泰,2395研華,1515力山,2337旺宏,1308亞聚,3105穩懋,1604聲寶,3105穩懋,,6541泰福-KY,
3,"('6472保瑞', 8)",2455全新,2360致茂,1723中碳,1227佳格,6146耕興,6412群電,6510精測,2201裕隆,2367燿華,3035智原,2330台積電,2313華通,6269台郡,6146耕興,3691碩禾,1789神隆,3037欣興,,2417圓剛,
4,"('3152璟德', 8)",2313華通,3014聯陽,6669緯穎,3680家登,2049上銀,3673TPK-KY,2548華固,2362藍天,2618長榮航,1476儒鴻,1419新紡,3380明泰,2362藍天,2049上銀,3545敦泰,2006東和鋼鐵,9921巨大,,,
5,"('8069元太', 8)",2360致茂,2337旺宏,3049和鑫,2231為升,1723中碳,3380明泰,3673TPK-KY,2409友達,2539櫻花建,2330台積電,2303聯電,6443元晶,3680家登,1723中碳,6582申豐,2101南港,8464億豐,,,
6,"('2458義隆', 8)",3014聯陽,5871中租-KY,2455全新,2912統一超,3049和鑫,6643M31,2511太子,2489瑞軒,2388威盛,8404百和興業-KY,2498宏達電,1589永冠-KY,9802鈺齊-KY,6669緯穎,6285啟碁,2458義隆,2923鼎固-KY,,,
7,"('9940信義', 8)",6121新普,2923鼎固-KY,6177達麗,3035智原,2455全新,6751智聯服務,3380明泰,2501國建,6451訊芯-KY,5274信驊,8046南電,2328廣宇,2231為升,1515力山,4968立積,2540愛山林,5820日盛金,,,
8,"('3023信邦', 7)",6269台郡,3680家登,2313華通,3218大學光,6177達麗,2102泰豐,6282康舒,2511太子,6576逸達,9938百和,6472保瑞,3630新鉅科,5876上海商銀,3049和鑫,2388威盛,4906正文,2201裕隆,,,
9,"('2395研華', 7)",5871中租-KY,5289宜鼎,1434福懋,1229聯華,2313華通,1560中砂,6643M31,2520冠德,4743合一,6670復盛應用,5347世界,1537廣隆,2059川湖,2455全新,4919新唐,,9917中保科,,,
10,"('8464億豐', 7)",5289宜鼎,8436大江,2360致茂,8454富邦媒,2360致茂,,6277宏正,2812台中銀,,2449京元電子,5425台半,1714和桐,9910豐泰,6177達麗,6533晶心科,,3189景碩,,,
11,"('3529力旺', 7)",1707葡萄王,2231為升,2607榮運,2308台達電,2607榮運,,6751智聯服務,2849安泰銀,,2454聯發科,3189景碩,1609大亞,5522遠雄,2313華通,,,2101南港,,,
12,"('6277宏正', 7)",5457宣德,9925新保,9908大台北,3059華晶科,9908大台北,,2102泰豐,2888新光金,,3705永信,5483中美晶,3682亞太電,3231緯創,1434福懋,,,6732昇佳電子,,,
13,"('5508永信建', 7)",2912統一超,1707葡萄王,3014聯陽,3529力旺,3014聯陽,,1560中砂,2915潤泰全,,8069元太,2524京城,9925新保,9907統一實,2360致茂,,,3152璟德,,,
14,"('2330台積電', 7)",3563牧德,2912統一超,6121新普,1582信錦,6121新普,,,2923鼎固-KY,,4919新唐,6488環球晶,5876上海商銀,1314中石化,2607榮運,,,2849安泰銀,,,
15,"('1789神隆', 7)",2059川湖,3563牧德,3380明泰,5903全家,2337旺宏,,,3682亞太電,,1560中砂,5508永信建,2912統一超,1215卜蜂,9908大台北,,,6531愛普,,,
16,"('4904遠傳', 7)",9910豐泰,2059川湖,2337旺宏,2395研華,5871中租-KY,,,4532瑞智,,3037欣興,6576逸達,4414如興,5536聖暉,3014聯陽,,,8341日友,,,
17,"('5274信驊', 7)",3596智易,1903士紙,6269台郡,3552同致,1537廣隆,,,4943康控-KY,,,3533嘉澤,3042晶技,3105穩懋,6121新普,,,2388威盛,,,
18,"('5425台半', 7)",4736泰博,3022威強電,2884玉山金,3673TPK-KY,3680家登,,,5531鄉林,,,1560中砂,9910豐泰,1102亞泥,3380明泰,,,4147中裕,,,
19,"('2915潤泰全', 7)",5388中磊,4736泰博,1227佳格,4904遠傳,5289宜鼎,,,5820日盛金,,,6561是方,3596智易,1402遠東新,2337旺宏,,,9940信義,,,
20,"('2308台達電', 7)",3218大學光,3035智原,2328廣宇,6279胡連,2637慧洋-KY,,,6116彩晶,,,3037欣興,1903士紙,2850新產,6269台郡,,,2247汎德永業,,,
21,"('9917中保科', 7)",5287數字,6462神盾,5871中租-KY,5274信驊,8436大江,,,6153嘉聯益,,,,3530晶相光,2888新光金,4943康控-KY,,,1232大統益,,,
22,"('1590亞德客-KY', 7)",2458義隆,5522遠雄,2362藍天,2340光磊,2231為升,,,9945潤泰新,,,,4142國光生,6005群益證,6443元晶,,,3019亞光,,,
23,"('6561是方', 7)",8454富邦媒,3218大學光,3260威剛,9958世紀鋼,9925新保,,,,,,,3022威強電,2838聯邦銀,1589永冠-KY,,,6547高端疫苗,,,
24,"('5483中美晶', 7)",2308台達電,5287數字,1714和桐,3443創意,1707葡萄王,,,,,,,4736泰博,3211順達,2884玉山金,,,6491晶碩,,,
25,"('6409旭隼', 7)",1476儒鴻,2458義隆,3680家登,6472保瑞,5457宣德,,,,,,,6462神盾,2892第一金,1227佳格,,,2362藍天,,,
26,"('3661世芯-KY', 7)",3529力旺,2308台達電,5289宜鼎,6244茂迪,8358金居,,,,,,,5522遠雄,2027大成鋼,2328廣宇,,,9937全國,,,
27,"('2327國巨', 7)",6706惠特,1476儒鴻,2637慧洋-KY,6491晶碩,2393億光,,,,,,,6153嘉聯益,2881富邦金,5871中租-KY,,,5371中光電,,,
