,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-06-30),連續三年EPS均大於0且近一季EPS也大於0(2021-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-06-30),近6月累積營收年增率連2個月增加(2021-10-10),近12月累積營收年增率連2個月增加(2021-10-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-06-30),ROE連續三季成長，且近一季ROE>10%(2021-03-31),毛利率連續三季成長，且近一季毛利率>25%(2021-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5347世界', 10)",6456GIS-KY,2915潤泰全,2915潤泰全,4576大銀微系統,2915潤泰全,6505台塑化,6505台塑化,1104環泥,2035唐榮,2454聯發科,2534宏盛,,3035智原,1582信錦,3035智原,1303南亞,2888新光金,2881富邦金,3023信邦,2850新產
1,"('8016矽創', 10)",3090日電貿,2534宏盛,2634漢翔,3450聯鈞,2534宏盛,1301台塑,2412中華電,1605華新,3481群創,1723中碳,1808潤隆,,2337旺宏,3218大學光,2009第一銅,1519華城,4743合一,2002中鋼,4174浩鼎,
2,"('2395研華', 10)",2373震旦行,5508永信建,3530晶相光,1808潤隆,6191精成科,2303聯電,1301台塑,2239英利-KY,2409友達,6592和潤企業,2454聯發科,,1536和大,2547日勝生,3707漢磊,1589永冠-KY,1605華新,3711日月光投控,3515華擎,
3,"('6488環球晶', 9)",2383台光電,2373震旦行,2534宏盛,6285啟碁,5508永信建,1303南亞,2303聯電,2354鴻準,2637慧洋-KY,5347世界,2451創見,,2884玉山金,4943康控-KY,3708上緯投控,1605華新,3374精材,2884玉山金,3264欣銓,
4,"('3152璟德', 9)",3078僑威,1201味全,6456GIS-KY,9802鈺齊-KY,3450聯鈞,1326台化,1303南亞,2362藍天,1305華夏,2409友達,3481群創,,2421建準,8016矽創,2881富邦金,1711永光,2889國票金,2395研華,2481強茂,
5,"('3563牧德', 9)",6803崑鼎,8406金可-KY,6191精成科,8358金居,1309台達化,2002中鋼,1326台化,2363矽統,1440南紡,9943好樂迪,5347世界,,8341日友,5820日盛金,4961天鈺,2015豐興,2101南港,2327國巨,4943康控-KY,
6,"('4105東洋', 9)",2385群光,6464台數科,5508永信建,1723中碳,2373震旦行,3045台灣大,2002中鋼,2474可成,3049和鑫,1303南亞,2409友達,,2317鴻海,2375凱美,1590亞德客-KY,2201裕隆,3665貿聯-KY,3034聯詠,2478大毅,
7,"('8086宏捷科', 9)",5347世界,2454聯發科,3450聯鈞,5347世界,2383台光電,2884玉山金,1216統一,2524京城,6505台塑化,3037欣興,2637慧洋-KY,,6415矽力-KY,1710東聯,2615萬海,2204中華,2849安泰銀,2379瑞昱,2375凱美,
8,"('3105穩懋', 9)",9943好樂迪,9925新保,3090日電貿,2633台灣高鐵,3078僑威,6488環球晶,3711日月光投控,2836高雄銀,1536和大,6116彩晶,3049和鑫,,6411晶焱,2727王品,2027大成鋼,2303聯電,6561是方,2603長榮,6223旺矽,
9,"('5425台半', 9)",4107邦特,5347世界,1309台達化,4167松瑞藥,8406金可-KY,2892第一金,3045台灣大,2849安泰銀,8255朋程,3545敦泰,1303南亞,,1301台塑,3035智原,1711永光,2327國巨,6414樺漢,3105穩懋,6120達運,
10,"('2441超豐', 9)",5904寶雅,2633台灣高鐵,1808潤隆,6706惠特,6803崑鼎,2408南亞科,2884玉山金,2882國泰金,1301台塑,2707晶華,6531愛普,,8415大國鋼,6182合晶,,2330台積電,6196帆宣,2409友達,,
11,"('2330台積電', 8)",3131弘塑,9943好樂迪,2031新光鋼,5904寶雅,3680家登,2880華南金,6488環球晶,2888新光金,6533晶心科,2603長榮,8942森鉅,,2395研華,2637慧洋-KY,,2332友訊,3680家登,2105正新,,
12,"('3035智原', 8)",3030德律,4107邦特,2373震旦行,8069元太,6464台數科,5871中租-KY,2892第一金,2923鼎固-KY,2104國際中橡,2609陽明,2344華邦電,,1218泰山,3703欣陸,,2352佳世達,2524京城,4958臻鼎-KY,,
13,"('8299群聯', 8)",3533嘉澤,5904寶雅,2383台光電,3023信邦,2454聯發科,3034聯詠,2408南亞科,6414樺漢,1802台玻,8016矽創,2441超豐,,3707漢磊,9937全國,,2355敬鵬,4927泰鼎-KY,2492華新科,,
14,"('1301台塑', 8)",5388中磊,8069元太,1201味全,3532台勝科,8358金居,5347世界,2395研華,,1903士紙,1904正隆,2474可成,,2247汎德永業,2327國巨,,2356英業達,6533晶心科,2615萬海,,
15,"('8415大國鋼', 8)",3023信邦,3131弘塑,3078僑威,5903全家,9925新保,2801彰銀,2880華南金,,6116彩晶,1232大統益,8415大國鋼,,2356英業達,2383台光電,,2371大同,6706惠特,9921巨大,,
16,"('8464億豐', 8)",5903全家,3030德律,6285啟碁,1789神隆,6732昇佳電子,2603長榮,3034聯詠,,2355敬鵬,4961天鈺,2327國巨,,4904遠傳,1476儒鴻,,2392正崴,2540愛山林,6239力成,,
17,"('3045台灣大', 8)",8436大江,2903遠百,8406金可-KY,6751智聯服務,1723中碳,1402遠東新,4904遠傳,,2027大成鋼,2347聯強,1301台塑,,1702南僑,2458義隆,,2395研華,3059華晶科,8299群聯,,
18,"('2455全新', 8)",6415矽力-KY,3533嘉澤,6803崑鼎,2009第一銅,6592和潤企業,3105穩懋,5347世界,,1909榮成,9938百和,1802台玻,,2891中信金,2387精元,,2404漢唐,2102泰豐,2609陽明,,
19,"('3653健策', 8)",8462柏文,3023信邦,3680家登,1722台肥,2451創見,2887台新金,2801彰銀,,1319東陽,2108南帝,1903士紙,,6409旭隼,5904寶雅,,2441超豐,2009第一銅,3532台勝科,,
20,"('6561是方', 8)",3705永信,6462神盾,6188廣明,1590亞德客-KY,5347世界,3037欣興,2603長榮,,6605帝寶,2615萬海,2376技嘉,,2912統一超,3264欣銓,,2478大毅,8917欣泰,3374精材,,
21,"('2615萬海', 8)",1702南僑,5903全家,1714和桐,5007三星,2633台灣高鐵,2615萬海,2345智邦,,2002中鋼,2014中鴻,8299群聯,,2880華南金,2345智邦,,2498宏達電,,6147頎邦,,
22,"('3081聯亞', 8)",1590亞德客-KY,8436大江,6464台數科,2412中華電,6147頎邦,2344華邦電,1402遠東新,,4157太景*-KY,8112至上,2379瑞昱,,5530龍巖,2337旺宏,,2501國建,,1907永豐餘,,
23,"('2603長榮', 8)",2441超豐,1789神隆,2385群光,1536和大,1477聚陽,5483中美晶,2409友達,,1314中石化,3228金麗科,2027大成鋼,,4167松瑞藥,5880合庫金,,2610華航,,2449京元電子,,
24,"('1303南亞', 8)",2327國巨,8462柏文,2454聯發科,8255朋程,6706惠特,8454富邦媒,1102亞泥,,4438廣越,6582申豐,2539櫻花建,,1604聲寶,2605新興,,2851中再保,,6269台郡,,
25,"('2327國巨', 8)",2227裕日車,6279胡連,8358金居,3037欣興,4107邦特,4743合一,2887台新金,,2231為升,6411晶焱,2511太子,,2850新產,4935茂林-KY,,2880華南金,,2915潤泰全,,
26,"('6411晶焱', 8)",6548長科*,3705永信,9925新保,8926台汽電,8069元太,2337旺宏,3481群創,,2023燁輝,6670復盛應用,3545敦泰,,2489瑞軒,1310台苯,,2881富邦金,,6456GIS-KY,,
27,"('4904遠傳', 8)",2207和泰車,1702南僑,1723中碳,6196帆宣,3376新日興,6239力成,3037欣興,,2014中鴻,8046南電,2303聯電,,3105穩懋,6188廣明,,2885元大金,,3682亞太電,,
28,"('5483中美晶', 7)",3293鈊象,2723美食-KY,2451創見,6548長科*,1305華夏,2834臺企銀,2049上銀,,6244茂迪,3152璟德,2603長榮,,6230超眾,2303聯電,,2888新光金,,2006東和鋼鐵,,
29,"('2355敬鵬', 7)",4137麗豐-KY,1590亞德客-KY,5347世界,2207和泰車,3131弘塑,8299群聯,2301光寶科,,3228金麗科,2489瑞軒,6202盛群,,4966譜瑞-KY,3529力旺,,2897王道銀行,,1904正隆,,
30,"('6182合晶', 7)",2455全新,2412中華電,2884玉山金,6510精測,3030德律,2610華航,1476儒鴻,,3552同致,2201裕隆,2609陽明,,2823中壽,5876上海商銀,,3019亞光,,6732昇佳電子,,
31,"('2408南亞科', 7)",8422可寧衛,2344華邦電,2882國泰金,2455全新,8039台虹,2618長榮航,2615萬海,,6177達麗,,2401凌陽,,3045台灣大,2608嘉里大榮,,3034聯詠,,2441超豐,,
32,"('4137麗豐-KY', 7)",6561是方,2727王品,2633台灣高鐵,3218大學光,3533嘉澤,3406玉晶光,2344華邦電,,1710東聯,,5471松翰,,3450聯鈞,1536和大,,3152璟德,,2456奇力新,,
33,"('6239力成', 7)",3324雙鴻,4123晟德,2883開發金,6561是方,3023信邦,1605華新,5483中美晶,,1307三芳,,8016矽創,,2330台積電,3090日電貿,,3189景碩,,1736喬山,,
34,"('3034聯詠', 7)",1216統一,8415大國鋼,1409新纖,2607榮運,3049和鑫,9945潤泰新,2324仁寶,,,,4961天鈺,,2897王道銀行,2002中鋼,,3260威剛,,6412群電,,
35,"('3023信邦', 7)",2313華通,8255朋程,4107邦特,3019亞光,3532台勝科,2609陽明,9904寶成,,,,2458義隆,,2353宏碁,2454聯發科,,3533嘉澤,,3227原相,,
36,"('8255朋程', 7)",3105穩懋,5478智冠,6278台表科,3105穩懋,8436大江,1504東元,8454富邦媒,,,,2615萬海,,8069元太,3010華立,,3563牧德,,8086宏捷科,,
37,"('1723中碳', 7)",3045台灣大,2327國巨,5904寶雅,6491晶碩,1303南亞,1229聯華,4743合一,,,,9904寶成,,1402遠東新,1315達新,,3630新鉅科,,1503士電,,
38,"('1565精華', 7)",6180橘子,4174浩鼎,8069元太,3045台灣大,2520冠德,2383台光電,2347聯強,,,,1907永豐餘,,3443創意,6274台燿,,3706神達,,3376新日興,,
39,"('3049和鑫', 7)",1227佳格,3293鈊象,3376新日興,4919新唐,1789神隆,1434福懋,2337旺宏,,,,2481強茂,,3081聯亞,9958世紀鋼,,4105東洋,,2388威盛,,
40,"('6409旭隼', 7)",4105東洋,6510精測,2637慧洋-KY,4105東洋,6531愛普,2027大成鋼,6239力成,,,,8046南電,,5425台半,6213聯茂,,4137麗豐-KY,,3081聯亞,,
41,"('3014聯陽', 7)",1210大成,4137麗豐-KY,1305華夏,6643M31,6279胡連,5522遠雄,2834臺企銀,,,,3034聯詠,,2376技嘉,3006晶豪科,,5306桂盟,,2023燁輝,,
42,"('2915潤泰全', 7)",8299群聯,2455全新,3131弘塑,1507永大,8942森鉅,6147頎邦,9914美利達,,,,3152璟德,,2820華票,1326台化,,5371中光電,,6561是方,,
43,"('1590亞德客-KY', 7)",6643M31,3218大學光,3030德律,6146耕興,3705永信,3443創意,6121新普,,,,1308亞聚,,2892第一金,1503士電,,5531鄉林,,8150南茂,,
44,"('2379瑞昱', 7)",2379瑞昱,8422可寧衛,8039台虹,8464億豐,6451訊芯-KY,2449京元電子,8299群聯,,,,8081致新,,1232大統益,2609陽明,,6005群益證,,4142國光生,,
45,"('1605華新', 7)",6412群電,6561是方,2535達欣工,5269祥碩,1722台肥,1210大成,2610華航,,,,2498宏達電,,2360致茂,3406玉晶光,,6166凌華,,5469瀚宇博,,
46,"('1476儒鴻', 7)",6146耕興,6533晶心科,2331精英,1319東陽,1590亞德客-KY,2915潤泰全,2385群光,,,,6182合晶,,3576聯合再生,2884玉山金,,6223旺矽,,2014中鴻,,
47,"('4966譜瑞-KY', 7)",5287數字,1216統一,1504東元,5274信驊,5007三星,1314中石化,2618長榮航,,,,,,2408南亞科,3682亞太電,,6271同欣電,,5306桂盟,,
48,"('6582申豐', 7)",1101台泥,1795美時,3533嘉澤,2101南港,2412中華電,3189景碩,1605華新,,,,,,9940信義,2610華航,,6282康舒,,2608嘉里大榮,,
49,"('2401凌陽', 7)",8464億豐,3105穩懋,5388中磊,8908欣雄,2441超豐,6278台表科,3044健鼎,,,,,,2633台灣高鐵,2034允強,,6284佳邦,,6547高端疫苗,,
50,"('1536和大', 7)",3563牧德,6180橘子,1440南紡,2707晶華,4123晟德,6732昇佳電子,9945潤泰新,,,,,,2368金像電,3189景碩,,6505台塑化,,5388中磊,,
51,"('2014中鴻', 7)",2850新產,1227佳格,2357華碩,1711永光,2474可成,6274台燿,2609陽明,,,,,,6488環球晶,2421建準,,6548長科*,,6257矽格,,
52,"('6548長科*', 7)",3005神基,4919新唐,3023信邦,6271同欣電,5478智冠,4123晟德,1504東元,,,,,,8464億豐,2355敬鵬,,8039台虹,,8070長華*,,
53,"('2303聯電', 7)",5269祥碩,2337旺宏,3049和鑫,9933中鼎,8926台汽電,3653健策,1229聯華,,,,,,2890永豐金,1726永記,,8069元太,,3545敦泰,,
54,"('4961天鈺', 7)",2428興勤,4105東洋,3532台勝科,3443創意,2327國巨,2441超豐,1802台玻,,,,,,4137麗豐-KY,8341日友,,8404百和興業-KY,,8016矽創,,
55,"('2337旺宏', 7)",6121新普,6643M31,5903全家,2330台積電,1301台塑,2849安泰銀,2383台光電,,,,,,3376新日興,1789神隆,,8415大國鋼,,3264欣銓,,
56,"('2449京元電子', 7)",1707葡萄王,2379瑞昱,8436大江,2049上銀,2227裕日車,6531愛普,1722台肥,,,,,,2885元大金,2542興富發,,8464億豐,,2511太子,,
57,"('9938百和', 7)",2421建準,6146耕興,4766南寶,2401凌陽,3293鈊象,2606裕民,1434福懋,,,,,,4915致伸,9914美利達,,9904寶成,,9908大台北,,
58,"('3443創意', 7)",5274信驊,5287數字,2885元大金,3189景碩,6510精測,8415大國鋼,2027大成鋼,,,,,,1722台肥,2317鴻海,,9921巨大,,2312金寶,,
59,"('5306桂盟', 7)",4506崇友,1101台泥,1303南亞,9910豐泰,2548華固,2059川湖,3533嘉澤,,,,,,2352佳世達,2340光磊,,,,3413京鼎,,
60,"('2534宏盛', 7)",8131福懋科,8464億豐,2520冠德,6756威鋒電子,4137麗豐-KY,4128中天,5820日盛金,,,,,,2887台新金,6462神盾,,,,4961天鈺,,
61,"('3533嘉澤', 7)",3044健鼎,3563牧德,1789神隆,2308台達電,2455全新,2451創見,6213聯茂,,,,,,2412中華電,6415矽力-KY,,,,4105東洋,,
62,"('1707葡萄王', 7)",8908欣雄,3005神基,2239英利-KY,6488環球晶,8150南茂,2634漢翔,1717長興,,,,,,3653健策,8482商億-KY,,,,3006晶豪科,,
63,"('8069元太', 7)",2707晶華,5269祥碩,6279胡連,2345智邦,3218大學光,1536和大,6147頎邦,,,,,,,6411晶焱,,,,9939宏全,,
64,"('6533晶心科', 7)",6414樺漢,2428興勤,3705永信,3035智原,8422可寧衛,8086宏捷科,1907永豐餘,,,,,,,3037欣興,,,,2393億光,,
65,"('8341日友', 7)",2377微星,1707葡萄王,6505台塑化,2395研華,6561是方,1503士電,2449京元電子,,,,,,,6670復盛應用,,,,6202盛群,,
66,"('5471松翰', 7)",5871中租-KY,5274信驊,1702南僑,1434福懋,1104環泥,2388威盛,2015豐興,,,,,,,3005神基,,,,6582申豐,,
67,"('2609陽明', 7)",8210勤誠,4506崇友,2723美食-KY,2351順德,2607榮運,1440南紡,6269台郡,,,,,,,3023信邦,,,,2367燿華,,
68,"('2412中華電', 7)",3443創意,9940信義,6451訊芯-KY,6409旭隼,1229聯華,1723中碳,1210大成,,,,,,,3673TPK-KY,,,,2035唐榮,,
69,"('8081致新', 7)",4915致伸,4157太景*-KY,2891中信金,8341日友,3264欣銓,2023燁輝,9917中保科,,,,,,,2455全新,,,,4943康控-KY,,
70,"('1319東陽', 6)",5289宜鼎,2707晶華,1722台肥,1614三洋電,1795美時,8150南茂,2915潤泰全,,,,,,,1313聯成,,,,8081致新,,
71,"('5007三星', 6)",6504南六,5871中租-KY,1590亞德客-KY,8454富邦媒,3105穩懋,2498宏達電,1314中石化,,,,,,,6456GIS-KY,,,,3563牧德,,
72,"('2707晶華', 6)",2330台積電,3443創意,5007三星,2614東森,3374精材,2548華固,3576聯合再生,,,,,,,3017奇鋐,,,,2387精元,,
73,"('4736泰博', 6)",6277宏正,2330台積電,2412中華電,1519華城,6491晶碩,1707葡萄王,2006東和鋼鐵,,,,,,,6505台塑化,,,,8163達方,,
