,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2022-01-10),近12月累積營收年增率連2個月增加(2022-01-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5347世界', 9)",6803崑鼎,1102亞泥,1102亞泥,4576大銀微系統,1102亞泥,2303聯電,2330台積電,1103嘉泥,1444力麗,6803崑鼎,2454聯發科,2812台中銀,,,,,,,,
1,"('6182合晶', 8)",5457宣德,2454聯發科,6803崑鼎,8069元太,6803崑鼎,2886兆豐金,6505台塑化,1234黑松,6547高端疫苗,2454聯發科,4736泰博,1789神隆,,,,,,,,
2,"('6146耕興', 8)",6269台郡,8069元太,1904正隆,1444力麗,2454聯發科,1216統一,2303聯電,2489瑞軒,6589台康生技,8150南茂,6182合晶,2330台積電,,,,,,,,
3,"('9941裕融', 8)",4736泰博,4736泰博,2454聯發科,6182合晶,8150南茂,2891中信金,1326台化,2515中工,4414如興,6756威鋒電子,4128中天,6285啟碁,,,,,,,,
4,"('5274信驊', 8)",6456GIS-KY,6182合晶,1714和桐,6756威鋒電子,3413京鼎,2884玉山金,2881富邦金,2836高雄銀,6533晶心科,3131弘塑,6756威鋒電子,2313華通,,,,,,,,
5,"('4966譜瑞-KY', 7)",2015豐興,2923鼎固-KY,8150南茂,8464億豐,1303南亞,2382廣達,2002中鋼,2867三商壽,3016嘉晶,6223旺矽,6415矽力-KY,2301光寶科,,,,,,,,
6,"('3533嘉澤', 7)",8464億豐,8464億豐,1303南亞,6415矽力-KY,8069元太,6488環球晶,1216統一,2883開發金,1710東聯,2441超豐,2049上銀,3481群創,,,,,,,,
7,"('8081致新', 7)",6415矽力-KY,6415矽力-KY,8069元太,8454富邦媒,5457宣德,2395研華,2891中信金,2888新光金,2618長榮航,2353宏碁,9908大台北,8213志超,,,,,,,,
8,"('8069元太', 7)",2377微星,1795美時,2323中環,2009第一銅,6269台郡,5347世界,2884玉山金,2897王道銀行,2539櫻花建,2347聯強,2615萬海,2344華邦電,,,,,,,,
9,"('9917中保科', 7)",8454富邦媒,5871中租-KY,5457宣德,2049上銀,4736泰博,4938和碩,6488環球晶,2903遠百,3707漢磊,2368金像電,2441超豐,5007三星,,,,,,,,
10,"('6488環球晶', 7)",5871中租-KY,5483中美晶,6269台郡,2421建準,6182合晶,2633台灣高鐵,2408南亞科,2905三商,4142國光生,3450聯鈞,6531愛普,5880合庫金,,,,,,,,
11,"('8086宏捷科', 7)",5483中美晶,1702南僑,2881富邦金,6285啟碁,2015豐興,1102亞泥,5871中租-KY,4306炎洲,2501國建,8070長華*,8942森鉅,6412群電,,,,,,,,
12,"('3653健策', 7)",6213聯茂,3131弘塑,4736泰博,3532台勝科,2605新興,3037欣興,6415矽力-KY,4414如興,2103台橡,8081致新,2609陽明,2478大毅,,,,,,,,
13,"('8016矽創', 7)",1702南僑,6223旺矽,6182合晶,1722台肥,6756威鋒電子,6669緯穎,3034聯詠,4958臻鼎-KY,1903士紙,2375凱美,8081致新,2836高雄銀,,,,,,,,
14,"('6643M31', 7)",3131弘塑,6279胡連,2845遠東銀,9908大台北,8464億豐,2301光寶科,5347世界,,1314中石化,2481強茂,6173信昌電,8081致新,,,,,,,,
15,"('6510精測', 7)",8112至上,9943好樂迪,6456GIS-KY,8044網家,6415矽力-KY,2888新光金,2801彰銀,,,2379瑞昱,2498宏達電,2891中信金,,,,,,,,
16,"('1604聲寶', 7)",6279胡連,2542興富發,2892第一金,1419新紡,1795美時,9921巨大,9910豐泰,,,1723中碳,5471松翰,2845遠東銀,,,,,,,,
17,"('2330台積電', 7)",9910豐泰,4107邦特,6451訊芯-KY,2455全新,6271同欣電,6409旭隼,2603長榮,,,6412群電,2481強茂,6282康舒,,,,,,,,
18,"('3030德律', 7)",2301光寶科,1419新紡,2015豐興,8926台汽電,2009第一銅,3231緯創,1402遠東新,,,2492華新科,2379瑞昱,3661世芯-KY,,,,,,,,
19,"('4105東洋', 7)",2313華通,3152璟德,2605新興,2340光磊,2049上銀,2356英業達,3105穩懋,,,2344華邦電,2344華邦電,8406金可-KY,,,,,,,,
20,"('6411晶焱', 7)",4107邦特,2455全新,8464億豐,3443創意,5871中租-KY,2337旺宏,1102亞泥,,,2850新產,1808潤隆,2312金寶,,,,,,,,
21,"('5904寶雅', 7)",3152璟德,2727王品,6415矽力-KY,6491晶碩,3532台勝科,6239力成,2887台新金,,,3189景碩,3042晶技,2489瑞軒,,,,,,,,
22,"('6409旭隼', 7)",2455全新,4968立積,2377微星,8406金可-KY,5483中美晶,9914美利達,3037欣興,,,3035智原,3035智原,1907永豐餘,,,,,,,,
23,"('2707晶華', 7)",4968立積,2534宏盛,2883開發金,3450聯鈞,6213聯茂,2610華航,6669緯穎,,,3019亞光,8086宏捷科,3044健鼎,,,,,,,,
24,"('3023信邦', 7)",2441超豐,8404百和興業-KY,1795美時,1476儒鴻,1229聯華,2385群光,2301光寶科,,,8086宏捷科,5347世界,2035唐榮,,,,,,,,
25,"('3035智原', 7)",3005神基,3005神基,3596智易,1507永大,3131弘塑,2618長榮航,5483中美晶,,,3653健策,8016矽創,2388威盛,,,,,,,,
26,"('5287數字', 7)",6414樺漢,2915潤泰全,8454富邦媒,2607榮運,1722台肥,3406玉晶光,9904寶成,,,5347世界,2393億光,2882國泰金,,,,,,,,
27,"('2408南亞科', 7)",9930中聯資源,2340光磊,6271同欣電,4927泰鼎-KY,6223旺矽,5903全家,6409旭隼,,,8016矽創,2603長榮,2888新光金,,,,,,,,
28,"('6415矽力-KY', 7)",3324雙鴻,3443創意,2355敬鵬,6669緯穎,9908大台北,5274信驊,4743合一,,,2393億光,2474可成,1477聚陽,,,,,,,,
29,"('3131弘塑', 7)",1227佳格,4174浩鼎,2421建準,3059華晶科,6279胡連,5904寶雅,2356英業達,,,3034聯詠,3034聯詠,3034聯詠,,,,,,,,
30,"('2395研華', 6)",3443創意,6472保瑞,4938和碩,6533晶心科,6191精成科,2923鼎固-KY,2347聯強,,,3010華立,2458義隆,2607榮運,,,,,,,,
31,"('6548長科*', 6)",2108南帝,8406金可-KY,6285啟碁,8255朋程,2615萬海,2313華通,6239力成,,,1216統一,4961天鈺,9930中聯資源,,,,,,,,
32,"('6561是方', 6)",3665貿聯-KY,5508永信建,5871中租-KY,1723中碳,3008大立光,1722台肥,3702大聯大,,,2401凌陽,2401凌陽,8044網家,,,,,,,,
33,"('5388中磊', 6)",3078僑威,8081致新,3532台勝科,5269祥碩,2542興富發,8069元太,8299群聯,,,3006晶豪科,3006晶豪科,3665貿聯-KY,,,,,,,,
34,"('2360致茂', 6)",6472保瑞,1476儒鴻,5483中美晶,6751智聯服務,4107邦特,3532台勝科,2610華航,,,6239力成,1201味全,2337旺宏,,,,,,,,
