,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-03-10),近12月累積營收年增率連2個月增加(2023-03-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6472保瑞', 12)",6669緯穎,6279胡連,6669緯穎,1711永光,2609陽明,2886兆豐金,2412中華電,1101台泥,2501國建,6548長科*,2308台達電,,6669緯穎,6669緯穎,4306炎洲,1103嘉泥,5347世界,1326台化,,
1,"('3653健策', 9)",2439美律,8422可寧衛,3019亞光,2345智邦,2104國際中橡,2884玉山金,3008大立光,1102亞泥,1307三芳,3532台勝科,5289宜鼎,,2345智邦,3019亞光,2727王品,1303南亞,5483中美晶,3533嘉澤,,
2,"('2455全新', 9)",6279胡連,4576大銀微系統,1711永光,4576大銀微系統,6279胡連,3034聯詠,2886兆豐金,1104環泥,2727王品,3022威強電,3022威強電,,2421建準,1711永光,3661世芯-KY,1312國喬,9904寶成,6456GIS-KY,,
3,"('3661世芯-KY', 9)",6548長科*,3035智原,2104國際中橡,1229聯華,2027大成鋼,2409友達,2207和泰車,1304台聚,9910豐泰,3023信邦,6409旭隼,,1304台聚,2609陽明,6472保瑞,1409新纖,4966譜瑞-KY,3682亞太電,,
4,"('2330台積電', 8)",2345智邦,6277宏正,2439美律,3035智原,6548長科*,2887台新金,2884玉山金,1315達新,9958世紀鋼,9945潤泰新,2607榮運,,5274信驊,2104國際中橡,2820華票,1605華新,2353宏碁,1736喬山,,
5,"('5904寶雅', 8)",6213聯茂,5274信驊,6279胡連,5274信驊,2375凱美,3481群創,2912統一超,1326台化,8462柏文,6803崑鼎,6146耕興,,1301台塑,2439美律,,1710東聯,1227佳格,1909榮成,,
6,"('3680家登', 8)",8422可寧衛,8482商億-KY,2375凱美,2308台達電,2608嘉里大榮,4743合一,2892第一金,1402遠東新,6451訊芯-KY,3450聯鈞,9908大台北,,3702大聯大,6279胡連,,1905華紙,3532台勝科,6446藥華藥,,
7,"('1256鮮活果汁-KY', 8)",6277宏正,2308台達電,2345智邦,3380明泰,8422可寧衛,2354鴻準,5880合庫金,1532勤美,3576聯合再生,6146耕興,4968立積,,2882國泰金,2027大成鋼,,2009第一銅,6732昇佳電子,3016嘉晶,,
8,"('6277宏正', 8)",5274信驊,2373震旦行,6213聯茂,3023信邦,5007三星,2618長榮航,1101台泥,1589永冠-KY,2239英利-KY,9904寶成,2330台積電,,1234黑松,6548長科*,,2031新光鋼,3653健策,3708上緯投控,,
9,"('3293鈊象', 8)",8482商億-KY,5289宜鼎,2608嘉里大榮,6409旭隼,4576大銀微系統,2371大同,2885元大金,1907永豐餘,9943好樂迪,3017奇鋐,2303聯電,,3264欣銓,2375凱美,,2034允強,4174浩鼎,1218泰山,,
10,"('2395研華', 7)",2597潤弘,3022威強電,8422可寧衛,1210大成,1229聯華,1605華新,2880華南金,2317鴻海,3552同致,4904遠傳,2498宏達電,,2449京元電子,2031新光鋼,,2049上銀,8086宏捷科,2704國賓,,
11,"('4966譜瑞-KY', 7)",2308台達電,6409旭隼,5007三星,1614三洋電,6202盛群,2542興富發,5871中租-KY,2362藍天,2388威盛,2059川湖,6488環球晶,,6269台郡,2345智邦,,2208台船,1304台聚,2547日勝生,,
12,"('2903遠百', 7)",2373震旦行,8341日友,4576大銀微系統,2351順德,6188廣明,1802台玻,2801彰銀,2363矽統,2367燿華,4551智伸科,3413京鼎,,3045台灣大,6213聯茂,,2323中環,2548華固,2009第一銅,,
13,"('6146耕興', 7)",5289宜鼎,1419新紡,2421建準,2707晶華,3035智原,3293鈊象,5876上海商銀,2392正崴,4157太景*-KY,2330台積電,3037欣興,,2049上銀,2608嘉里大榮,,2328廣宇,6214精誠,,,
14,"('4904遠傳', 7)",3023信邦,6576逸達,1229聯華,3045台灣大,6277宏正,5522遠雄,2633台灣高鐵,2409友達,1110東泥,2303聯電,6533晶心科,,6411晶焱,8422可寧衛,,2330台積電,5534長虹,,,
15,"('2912統一超', 7)",8070長華*,1234黑松,1101台泥,2887台新金,5274信驊,2809京城銀,6669緯穎,2474可成,6166凌華,2356英業達,6561是方,,3563牧德,5007三星,,2353宏碁,2362藍天,,,
16,"('3152璟德', 7)",9914美利達,8464億豐,6188廣明,2912統一超,8482商億-KY,2404漢唐,2371大同,2845遠東銀,6443元晶,5425台半,2903遠百,,8112至上,4576大銀微系統,,2368金像電,2455全新,,,
17,"('3529力旺', 7)",6409旭隼,5531鄉林,3035智原,9958世紀鋼,2308台達電,3661世芯-KY,5903全家,2891中信金,6153嘉聯益,1216統一,1256鮮活果汁-KY,,2347聯強,2421建準,,2379瑞昱,3680家登,,,
18,"('5347世界', 7)",8341日友,2727王品,1304台聚,8462柏文,2373震旦行,2889國票金,5904寶雅,2903遠百,4142國光生,3376新日興,3189景碩,,2883開發金,1229聯華,,2385群光,8016矽創,,,
19,"('1216統一', 7)",8210勤誠,2449京元電子,6277宏正,3081聯亞,3532台勝科,6732昇佳電子,1227佳格,3481群創,2545皇翔,3529力旺,1476儒鴻,,2881富邦金,1101台泥,,2417圓剛,6443元晶,,,
20,"('3563牧德', 7)",8464億豐,2337旺宏,5274信驊,4743合一,5289宜鼎,3152璟德,3023信邦,5876上海商銀,,2915潤泰全,8046南電,,6803崑鼎,6202盛群,,2421建準,1104環泥,,,
21,"('3218大學光', 7)",4958臻鼎-KY,2327國巨,8482商億-KY,1590亞德客-KY,3022威強電,2838聯邦銀,3293鈊象,9904寶成,,3653健策,,,2888新光金,6188廣明,,2428興勤,1903士紙,,,
22,"('6561是方', 7)",2449京元電子,2707晶華,2597潤弘,1218泰山,3023信邦,2108南帝,3374精材,,,1256鮮活果汁-KY,,,2324仁寶,3035智原,,2455全新,3691碩禾,,,
23,"('8069元太', 7)",2327國巨,9938百和,2338光罩,3673TPK-KY,8070長華*,8415大國鋼,2809京城銀,,,8039台虹,,,9917中保科,1304台聚,,2515中工,6244茂迪,,,
24,"('1476儒鴻', 7)",2707晶華,6411晶焱,2308台達電,2395研華,1773勝一,6005群益證,2812台中銀,,,1476儒鴻,,,2357華碩,6277宏正,,2545皇翔,2031新光鋼,,,
25,"('2379瑞昱', 7)",6269台郡,3563牧德,2373震旦行,3260威剛,9914美利達,4128中天,2404漢唐,,,6472保瑞,,,2395研華,5274信驊,,2637慧洋-KY,3131弘塑,,,
26,"('2108南帝', 7)",3045台灣大,3131弘塑,3532台勝科,6214精誠,6409旭隼,2634漢翔,3661世芯-KY,,,8069元太,,,2353宏碁,8482商億-KY,,2845遠東銀,6472保瑞,,,
27,"('6173信昌電', 7)",9938百和,4736泰博,5289宜鼎,1503士電,1301台塑,3227原相,2845遠東銀,,,9802鈺齊-KY,,,2015豐興,1710東聯,,2905三商,3078僑威,,,
28,"('5269祥碩', 7)",6411晶焱,6173信昌電,3380明泰,3707漢磊,8341日友,4174浩鼎,2889國票金,,,,,,4966譜瑞-KY,2597潤弘,,2912統一超,2540愛山林,,,
29,"('6411晶焱', 7)",3563牧德,3228金麗科,3022威強電,8908欣雄,1419新紡,2723美食-KY,2101南港,,,,,,1215卜蜂,2338光罩,,3034聯詠,2338光罩,,,
30,"('5274信驊', 7)",8112至上,2417圓剛,2501國建,6643M31,2606裕民,1513中興電,2903遠百,,,,,,5876上海商銀,2308台達電,,3044健鼎,6277宏正,,,
31,"('3023信邦', 7)",2347聯強,4105東洋,2328廣宇,8917欣泰,1234黑松,9958世紀鋼,3152璟德,,,,,,9904寶成,2373震旦行,,3293鈊象,3217優群,,,
32,"('6409旭隼', 7)",3131弘塑,1707葡萄王,3023信邦,5269祥碩,3264欣銓,8436大江,2838聯邦銀,,,,,,3682亞太電,3532台勝科,,3324雙鴻,8210勤誠,,,
33,"('2308台達電', 7)",4736泰博,2912統一超,2855統一證,2886兆豐金,4961天鈺,1707葡萄王,4123晟德,,,,,,5269祥碩,5289宜鼎,,3380明泰,1315達新,,,
34,"('2707晶華', 7)",6173信昌電,6146耕興,8070長華*,2455全新,8464億豐,2855統一證,2439美律,,,,,,2504國產,2208台船,,3665貿聯-KY,1589永冠-KY,,,
35,"('3705永信', 6)",4105東洋,3081聯亞,1307三芳,4904遠傳,4958臻鼎-KY,6214精誠,2108南帝,,,,,,2455全新,3380明泰,,3691碩禾,,,,
36,"('6177達麗', 6)",1707葡萄王,2547日勝生,9914美利達,1536和大,2449京元電子,8926台汽電,6005群益證,,,,,,2633台灣高鐵,2204中華,,4938和碩,,,,
37,"('6510精測', 6)",6803崑鼎,1590亞德客-KY,6409旭隼,2633台灣高鐵,2337旺宏,2014中鴻,2204中華,,,,,,3036文曄,3022威強電,,5243乙盛-KY,,,,
38,"('5483中美晶', 6)",9910豐泰,9917中保科,1301台塑,6510精測,2327國巨,1808潤隆,2634漢翔,,,,,,2454聯發科,2501國建,,5347世界,,,,
39,"('5425台半', 6)",4915致伸,5471松翰,2892第一金,6244茂迪,2351順德,4147中裕,1536和大,,,,,,6177達麗,2328廣宇,,5371中光電,,,,
40,"('8016矽創', 6)",2912統一超,9925新保,8341日友,6751智聯服務,2707晶華,9940信義,6446藥華藥,,,,,,2002中鋼,3023信邦,,5388中磊,,,,
41,"('4536拓凱', 6)",6146耕興,2395研華,8358金居,2542興富發,6269台郡,1312國喬,2723美食-KY,,,,,,3312弘憶股,2855統一證,,6173信昌電,,,,
42,"('5871中租-KY', 6)",1590亞德客-KY,2458義隆,8210勤誠,1504東元,1723中碳,2362藍天,1503士電,,,,,,3705永信,8070長華*,,6274台燿,,,,
43,"('4551智伸科', 6)",9917中保科,4966譜瑞-KY,1210大成,1216統一,2049上銀,2820華票,3081聯亞,,,,,,2303聯電,1773勝一,,6411晶焱,,,,
44,"('6533晶心科', 6)",5471松翰,6582申豐,2882國泰金,5904寶雅,9938百和,3545敦泰,1513中興電,,,,,,2356英業達,1307三芳,,6456GIS-KY,,,,
45,"('6488環球晶', 6)",3211順達,6643M31,1419新紡,3152璟德,2607榮運,6230超眾,8436大江,,,,,,1305華夏,4306炎洲,,6504南六,,,,
46,"('8436大江', 6)",2395研華,5269祥碩,2905三商,6282康舒,6411晶焱,1710東聯,2855統一證,,,,,,2451創見,9914美利達,,6510精測,,,,
47,"('3022威強電', 6)",2383台光電,6182合晶,2317鴻海,3016嘉晶,3563牧德,1718中纖,4968立積,,,,,,3010華立,6409旭隼,,6605帝寶,,,,
48,"('2404漢唐', 6)",5388中磊,4968立積,2606裕民,3552同致,9945潤泰新,6582申豐,8926台汽電,,,,,,1216統一,1301台塑,,8044網家,,,,
49,"('5522遠雄', 6)",2441超豐,2455全新,1234黑松,3529力旺,3131弘塑,1598岱宇,2501國建,,,,,,2382廣達,2892第一金,,8081致新,,,,
50,"('3078僑威', 6)",2458義隆,4904遠傳,4961天鈺,6533晶心科,4736泰博,1103嘉泥,1808潤隆,,,,,,3515華擎,8341日友,,8358金居,,,,
51,"('5289宜鼎', 6)",2015豐興,2344華邦電,8464億豐,8454富邦媒,6173信昌電,4943康控-KY,4147中裕,,,,,,9939宏全,8358金居,,8454富邦媒,,,,
52,"('8081致新', 6)",4966譜瑞-KY,4128中天,2836高雄銀,2227裕日車,4105東洋,8358金居,9940信義,,,,,,5904寶雅,3702大聯大,,,,,,
53,"('5903全家', 6)",1232大統益,2059川湖,4958臻鼎-KY,3661世芯-KY,1707葡萄王,3563牧德,2867三商壽,,,,,,1303南亞,8210勤誠,,,,,,
54,"('1326台化', 6)",8908欣雄,8436大江,2449京元電子,6561是方,6803崑鼎,2605新興,2820華票,,,,,,2515中工,1210大成,,,,,,
55,"('3227原相', 6)",4927泰鼎-KY,6510精測,1614三洋電,8255朋程,3450聯鈞,6244茂迪,1795美時,,,,,,2006東和鋼鐵,2882國泰金,,,,,,
56,"('3533嘉澤', 6)",1215卜蜂,4551智伸科,2337旺宏,5903全家,6146耕興,8213志超,3673TPK-KY,,,,,,1409新纖,1419新紡,,,,,,
57,"('9940信義', 6)",6643M31,9943好樂迪,2327國巨,1201味全,1308亞聚,2355敬鵬,2332友訊,,,,,,2890永豐金,2905三商,,,,,,
58,"('2428興勤', 6)",8131福懋科,2454聯發科,2351順德,3680家登,1590亞德客-KY,5478智冠,6230超眾,,,,,,3231緯創,2317鴻海,,,,,,
59,"('3443創意', 6)",8917欣泰,6177達麗,2707晶華,1789神隆,9917中保科,6177達麗,9908大台北,,,,,,5522遠雄,2606裕民,,,,,,
60,"('3014聯陽', 6)",9930中聯資源,8016矽創,6269台郡,3443創意,5471松翰,6173信昌電,3380明泰,,,,,,2377微星,1718中纖,,,,,,
61,"('2059川湖', 6)",5457宣德,3705永信,3045台灣大,2340光磊,9925新保,3014聯陽,2707晶華,,,,,,2201裕隆,1234黑松,,,,,,
62,"('2412中華電', 6)",6176瑞儀,4506崇友,1723中碳,3653健策,2395研華,6472保瑞,2539櫻花建,,,,,,3680家登,4414如興,,,,,,
63,"('6803崑鼎', 6)",5269祥碩,2330台積電,9938百和,1227佳格,6191精成科,3078僑威,3704合勤控,,,,,,2379瑞昱,3264欣銓,,,,,,
64,"('2449京元電子', 6)",2455全新,4123晟德,2607榮運,1256鮮活果汁-KY,2383台光電,6589台康生技,1598岱宇,,,,,,2408南亞科,4961天鈺,,,,,,
65,"('2303聯電', 6)",4904遠傳,2540愛山林,6411晶焱,2412中華電,1513中興電,6277宏正,1103嘉泥,,,,,,3653健策,8464億豐,,,,,,
66,"('1707葡萄王', 6)",2059川湖,6589台康生技,3563牧德,2231為升,2441超豐,3217優群,9925新保,,,,,,2903遠百,5531鄉林,,,,,,
67,"('5478智冠', 6)",3036文曄,2542興富發,8112至上,2105正新,2458義隆,2489瑞軒,4536拓凱,,,,,,3711日月光投控,2727王品,,,,,,
68,"('6643M31', 6)",6121新普,2723美食-KY,2347聯強,2634漢翔,4966譜瑞-KY,3530晶相光,6451訊芯-KY,,,,,,2637慧洋-KY,2836高雄銀,,,,,,
69,"('9904寶成', 6)",4551智伸科,5425台半,3131弘塑,8086宏捷科,6582申豐,,6504南六,,,,,,6257矽格,4958臻鼎-KY,,,,,,
70,"('1795美時', 6)",6456GIS-KY,4536拓凱,4736泰博,1326台化,3707漢磊,,2605新興,,,,,,2885元大金,2449京元電子,,,,,,
71,"('2545皇翔', 6)",3596智易,5871中租-KY,6173信昌電,1795美時,1104環泥,,5478智冠,,,,,,1326台化,1614三洋電,,,,,,
72,"('1590亞德客-KY', 6)",3090日電貿,5347世界,2887台新金,6472保瑞,2474可成,,6462神盾,,,,,,3034聯詠,2337旺宏,,,,,,
73,"('9917中保科', 6)",3312弘憶股,6488環球晶,2417圓剛,2884玉山金,9908大台北,,2704國賓,,,,,,4938和碩,3704合勤控,,,,,,
74,,8016矽創,5483中美晶,2883開發金,6443元晶,6643M31,,6472保瑞,,,,,,1402遠東新,2327國巨,,,,,,
75,,3705永信,1216統一,4105東洋,3059華晶科,8131福懋科,,4167松瑞藥,,,,,,6472保瑞,2351順德,,,,,,
76,,4506崇友,5306桂盟,2889國票金,8069元太,3017奇鋐,,6277宏正,,,,,,2363矽統,2707晶華,,,,,,
77,,2330台積電,5904寶雅,1707葡萄王,9937全國,6284佳邦,,2727王品,,,,,,6505台塑化,6269台郡,,,,,,
78,,2548華固,3152璟德,2881富邦金,3218大學光,8917欣泰,,6751智聯服務,,,,,,3218大學光,3045台灣大,,,,,,
79,,3324雙鴻,4137麗豐-KY,6803崑鼎,,4935茂林-KY,,6605帝寶,,,,,,,1723中碳,,,,,,
80,,6670復盛應用,1598岱宇,2535達欣工,,5457宣德,,2102泰豐,,,,,,,2049上銀,,,,,,
81,,5469瀚宇博,3030德律,9910豐泰,,6176瑞儀,,6576逸達,,,,,,,9938百和,,,,,,
82,,5425台半,2534宏盛,4915致伸,,5269祥碩,,1307三芳,,,,,,,2607榮運,,,,,,
83,,1785光洋科,3529力旺,2912統一超,,6182合晶,,1589永冠-KY,,,,,,,6411晶焱,,,,,,
84,,4536拓凱,6180橘子,3450聯鈞,,2504國產,,,,,,,,,3563牧德,,,,,,
85,,3010華立,2388威盛,2888新光金,,2481強茂,,,,,,,,,9945潤泰新,,,,,,
86,,5871中租-KY,6462神盾,6146耕興,,2455全新,,,,,,,,,8112至上,,,,,,
87,,5347世界,6533晶心科,3081聯亞,,4904遠傳,,,,,,,,,2347聯強,,,,,,
88,,6488環球晶,4107邦特,2834臺企銀,,2344華邦電,,,,,,,,,4736泰博,,,,,,
89,,5483中美晶,5522遠雄,1308亞聚,,3374精材,,,,,,,,,6173信昌電,,,,,,
90,,1216統一,8081致新,1590亞德客-KY,,2059川湖,,,,,,,,,2887台新金,,,,,,
91,,2382廣達,3661世芯-KY,6285啟碁,,6121新普,,,,,,,,,2417圓剛,,,,,,
92,,5306桂盟,6561是方,1218泰山,,8436大江,,,,,,,,,2883開發金,,,,,,
93,,3005神基,8255朋程,2324仁寶,,6510精測,,,,,,,,,4105東洋,,,,,,
94,,5904寶雅,5903全家,9917中保科,,4551智伸科,,,,,,,,,2889國票金,,,,,,
95,,2404漢唐,2923鼎固-KY,5471松翰,,2454聯發科,,,,,,,,,1312國喬,,,,,,
96,,4137麗豐-KY,1201味全,9925新保,,6491晶碩,,,,,,,,,1707葡萄王,,,,,,
97,,3030德律,3680家登,2357華碩,,6177達麗,,,,,,,,,3026禾伸堂,,,,,,
98,,3529力旺,5287數字,3673TPK-KY,,1102亞泥,,,,,,,,,2881富邦金,,,,,,
99,,6180橘子,8415大國鋼,2331精英,,3042晶技,,,,,,,,,1444力麗,,,,,,
100,,3078僑威,2539櫻花建,3211順達,,8016矽創,,,,,,,,,6803崑鼎,,,,,,
101,,8454富邦媒,4157太景*-KY,2395研華,,8942森鉅,,,,,,,,,2535達欣工,,,,,,
102,,4107邦特,2379瑞昱,6191精成科,,3705永信,,,,,,,,,9910豐泰,,,,,,
103,,2227裕日車,2401凌陽,2383台光電,,4506崇友,,,,,,,,,4915致伸,,,,,,
104,,8081致新,1560中砂,5388中磊,,2330台積電,,,,,,,,,2912統一超,,,,,,
105,,3661世芯-KY,2408南亞科,2362藍天,,2303聯電,,,,,,,,,3450聯鈞,,,,,,
106,,6561是方,3105穩懋,3260威剛,,2548華固,,,,,,,,,9958世紀鋼,,,,,,
107,,2377微星,1789神隆,1513中興電,,3706神達,,,,,,,,,8462柏文,,,,,,
108,,5903全家,2915潤泰全,2353宏碁,,6670復盛應用,,,,,,,,,2207和泰車,,,,,,
109,,9921巨大,2428興勤,2441超豐,,5469瀚宇博,,,,,,,,,2888新光金,,,,,,
110,,3680家登,3443創意,1714和桐,,3217優群,,,,,,,,,6116彩晶,,,,,,
111,,6412群電,6415矽力-KY,6214精誠,,5425台半,,,,,,,,,6146耕興,,,,,,
112,,5287數字,1702南僑,2458義隆,,6592和潤企業,,,,,,,,,3081聯亞,,,,,,
113,,3044健鼎,2340光磊,2015豐興,,4536拓凱,,,,,,,,,2547日勝生,,,,,,
114,,6239力成,5508永信建,1503士電,,2451創見,,,,,,,,,2834臺企銀,,,,,,
115,,3665貿聯-KY,3653健策,4966譜瑞-KY,,5871中租-KY,,,,,,,,,1308亞聚,,,,,,
116,,2352佳世達,3014聯陽,6582申豐,,1315達新,,,,,,,,,4943康控-KY,,,,,,
