,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-09-30),連續三年EPS均大於0且近一季EPS也大於0(2022-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-09-30),近6月累積營收年增率連2個月增加(2022-11-10),近12月累積營收年增率連2個月增加(2022-11-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-09-30),ROE連續三季成長，且近一季ROE>10%(2022-09-30),毛利率連續三季成長，且近一季毛利率>25%(2022-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6472保瑞', 12)",2383台光電,5478智冠,2383台光電,2912統一超,2383台光電,2330台積電,2330台積電,1101台泥,2727王品,3023信邦,2330台積電,2383台光電,2383台光電,2383台光電,2108南帝,1102亞泥,3008大立光,9933中鼎,3034聯詠,
1,"('2308台達電', 10)",4927泰鼎-KY,3030德律,1723中碳,9937全國,1723中碳,2317鴻海,2317鴻海,2104國際中橡,2501國建,9904寶成,2308台達電,2834臺企銀,2881富邦金,1723中碳,2014中鴻,1303南亞,6732昇佳電子,8341日友,8086宏捷科,
2,"('2707晶華', 10)",6669緯穎,2912統一超,2834臺企銀,3023信邦,2027大成鋼,2308台達電,2308台達電,2204中華,3576聯合再生,6803崑鼎,6409旭隼,5534長虹,6669緯穎,2834臺企銀,2303聯電,1313聯成,3152璟德,2231為升,3680家登,
3,"('6643M31', 10)",3030德律,9911櫻花,4927泰鼎-KY,2227裕日車,5534長虹,3008大立光,3008大立光,2352佳世達,9958世紀鋼,2330台積電,1256鮮活果汁-KY,3030德律,1301台塑,2027大成鋼,1515力山,1314中石化,2204中華,5388中磊,5371中光電,
4,"('1476儒鴻', 10)",2912統一超,4128中天,5478智冠,2707晶華,5478智冠,2207和泰車,1216統一,2520冠德,6166凌華,2059川湖,2303聯電,9937全國,8464億豐,2103台橡,3661世芯-KY,1319東陽,4174浩鼎,1519華城,5425台半,
5,"('3022威強電', 10)",9937全國,6411晶焱,6669緯穎,1711永光,3030德律,2382廣達,3711日月光投控,2851中再保,6443元晶,1256鮮活果汁-KY,3189景碩,2108南帝,9904寶成,5534長虹,5347世界,1503士電,1513中興電,,,
6,"('2330台積電', 9)",8150南茂,2108南帝,3030德律,2308台達電,1301台塑,6488環球晶,2207和泰車,3682亞太電,4157太景*-KY,2303聯電,4968立積,8415大國鋼,2439美律,4174浩鼎,2357華碩,1589永冠-KY,2104國際中橡,,,
7,"('1256鮮活果汁-KY', 9)",9911櫻花,8415大國鋼,9933中鼎,6409旭隼,8150南茂,2892第一金,6488環球晶,5536聖暉,1307三芳,3653健策,6561是方,1229聯華,3231緯創,4927泰鼎-KY,8358金居,1609大亞,6146耕興,,,
8,"('3661世芯-KY', 9)",3023信邦,8464億豐,1301台塑,1256鮮活果汁-KY,9911櫻花,5880合庫金,2912統一超,6414樺漢,4142國光生,4551智伸科,6488環球晶,3374精材,2727王品,5478智冠,6643M31,1795美時,6547高端疫苗,,,
9,"('2520冠德', 9)",6411晶焱,3014聯陽,2912統一超,1201味全,3023信邦,1101台泥,1101台泥,6582申豐,9943好樂迪,9802鈺齊-KY,9908大台北,2227裕日車,1907永豐餘,2881富邦金,3260威剛,2027大成鋼,6492生華科,,,
10,"('6533晶心科', 8)",2108南帝,4919新唐,1503士電,3661世芯-KY,6411晶焱,2885元大金,5871中租-KY,6605帝寶,6451訊芯-KY,3017奇鋐,8046南電,2439美律,2886兆豐金,6669緯穎,6472保瑞,2102泰豐,2455全新,,,
11,"('6146耕興', 8)",8464億豐,2727王品,2354鴻準,2340光磊,2108南帝,2880華南金,5876上海商銀,,2367燿華,5425台半,1476儒鴻,1582信錦,4966譜瑞-KY,3030德律,2338光罩,2103台橡,5388中磊,,,
12,"('8255朋程', 8)",6278台表科,2344華邦電,9937全國,3653健策,8415大國鋼,5876上海商銀,2633台灣高鐵,,9910豐泰,8069元太,2903遠百,1104環泥,2606裕民,9933中鼎,8086宏捷科,2108南帝,3515華擎,,,
13,"('6488環球晶', 8)",2227裕日車,8404百和興業-KY,8150南茂,9958世紀鋼,8464億豐,2633台灣高鐵,9910豐泰,,8462柏文,3450聯鈞,3022威強電,2392正崴,2890永豐金,1301台塑,2618長榮航,2239英利-KY,6230超眾,,,
14,"('2633台灣高鐵', 8)",6803崑鼎,2330台積電,9911櫻花,5274信驊,1229聯華,9910豐泰,2345智邦,,6153嘉聯益,3532台勝科,5289宜鼎,2727王品,2353宏碁,2912統一超,3006晶豪科,2313華通,3006晶豪科,,,
15,"('1216統一', 8)",2439美律,5306桂盟,3023信邦,6443元晶,3374精材,2345智邦,2474可成,,2545皇翔,6472保瑞,6146耕興,3682亞太電,2308台達電,1503士電,1802台玻,2352佳世達,1598岱宇,,,
16,"('6176瑞儀', 8)",3014聯陽,6582申豐,6411晶焱,8917欣泰,2227裕日車,2474可成,2105正新,,1110東泥,1476儒鴻,3413京鼎,8404百和興業-KY,2352佳世達,2354鴻準,5876上海商銀,2355敬鵬,3030德律,,,
17,"('4551智伸科', 8)",2330台積電,4966譜瑞-KY,2108南帝,1789神隆,6803崑鼎,2105正新,3037欣興,,2388威盛,3529力旺,3037欣興,1907永豐餘,2328廣宇,9937全國,2009第一銅,2363矽統,2851中再保,,,
18,"('2474可成', 8)",6456GIS-KY,2059川湖,8415大國鋼,3380明泰,2504國產,6669緯穎,6669緯穎,,2239英利-KY,2356英業達,2607榮運,2836高雄銀,2801彰銀,8150南茂,2498宏達電,2367燿華,2034允強,,,
19,"('6269台郡', 8)",5306桂盟,2547日勝生,8464億豐,6561是方,6756威鋒電子,5483中美晶,4958臻鼎-KY,,3552同致,6548長科*,6533晶心科,6456GIS-KY,1515力山,9911櫻花,,2371大同,6579研揚,,,
20,"('9938百和', 8)",4966譜瑞-KY,2707晶華,9904寶成,4576大銀微系統,3014聯陽,9921巨大,5269祥碩,,,3022威強電,2498宏達電,1312國喬,4147中裕,3023信邦,,2376技嘉,4167松瑞藥,,,
21,"('9910豐泰', 8)",2059川湖,2379瑞昱,1229聯華,8069元太,1104環泥,9904寶成,1476儒鴻,,,1216統一,,4966譜瑞-KY,6274台燿,6411晶焱,,2421建準,5536聖暉,,,
22,"('2231為升', 8)",3005神基,8482商億-KY,6278台表科,6244茂迪,4919新唐,2360致茂,5483中美晶,,,6146耕興,,2547日勝生,2809京城銀,2108南帝,,2474可成,3022威強電,,,
23,"('2108南帝', 8)",2707晶華,3705永信,3374精材,6643M31,2344華邦電,2834臺企銀,9921巨大,,,4904遠傳,,2707晶華,4958臻鼎-KY,8415大國鋼,,2614東森,3217優群,,,
24,"('3653健策', 8)",6121新普,2534宏盛,2227裕日車,3260威剛,2330台積電,9914美利達,9904寶成,,,3376新日興,,2379瑞昱,3673TPK-KY,8464億豐,,2618長榮航,3059華晶科,,,
25,"('3023信邦', 8)",2379瑞昱,9925新保,6803崑鼎,8908欣雄,2104國際中橡,2542興富發,2360致茂,,,8039台虹,,1711永光,5347世界,9904寶成,,2633台灣高鐵,1614三洋電,,,
26,"('6277宏正', 8)",8482商億-KY,2308台達電,2823中壽,3443創意,5306桂盟,5903全家,2834臺企銀,,,9945潤泰新,,2890永豐金,4137麗豐-KY,1229聯華,,2707晶華,3630新鉅科,,,
27,"('6279胡連', 8)",3705永信,6409旭隼,2034允強,1227佳格,6582申豐,6176瑞儀,9914美利達,,,2915潤泰全,,8482商億-KY,4105東洋,6278台表科,,2897王道銀行,6576逸達,,,
28,"('8917欣泰', 7)",3036文曄,2540愛山林,2439美律,2633台灣高鐵,4966譜瑞-KY,3532台勝科,6121新普,,,,,8213志超,8358金居,3374精材,,2913農林,,,,
29,"('3008大立光', 7)",2308台達電,1256鮮活果汁-KY,2504國產,2231為升,2059川湖,3023信邦,5903全家,,,,,1726永記,6643M31,6803崑鼎,,3059華晶科,,,,
30,"('4536拓凱', 7)",3596智易,1707葡萄王,3014聯陽,3218大學光,2606裕民,1907永豐餘,6176瑞儀,,,,,2634漢翔,3228金麗科,6505台塑化,,3552同致,,,,
31,"('4904遠傳', 7)",6409旭隼,2360致茂,1582信錦,8454富邦媒,2707晶華,1477聚陽,2923鼎固-KY,,,,,3036文曄,3008大立光,2823中壽,,3630新鉅科,,,,
32,"('4958臻鼎-KY', 7)",1256鮮活果汁-KY,5530龍巖,1104環泥,3152璟德,6121新普,6269台郡,2313華通,,,,,4935茂林-KY,6176瑞儀,2034允強,,3673TPK-KY,,,,
33,"('2104國際中橡', 7)",3044健鼎,2428興勤,3708上緯投控,8462柏文,6531愛普,2201裕隆,3532台勝科,,,,,1402遠東新,2408南亞科,2439美律,,4142國光生,,,,
34,"('5347世界', 7)",1707葡萄王,4506崇友,4919新唐,6472保瑞,2379瑞昱,2404漢唐,3023信邦,,,,,3034聯詠,2355敬鵬,2504國產,,4306炎洲,,,,
35,"('5903全家', 7)",2352佳世達,1201味全,2344華邦電,2105正新,8482商億-KY,6116彩晶,3533嘉澤,,,,,3596智易,1303南亞,3231緯創,,4906正文,,,,
36,"('3532台勝科', 7)",2345智邦,6510精測,8404百和興業-KY,3529力旺,3705永信,9917中保科,1477聚陽,,,,,2511太子,2633台灣高鐵,8406金可-KY,,4927泰鼎-KY,,,,
37,"('6561是方', 7)",2360致茂,3661世芯-KY,1907永豐餘,1614三洋電,2534宏盛,3661世芯-KY,6269台郡,,,,,2540愛山林,2520冠德,3014聯陽,,5243乙盛-KY,,,,
38,"('4105東洋', 7)",2597潤弘,2340光磊,2330台積電,2542興富發,4935茂林-KY,3576聯合再生,2404漢唐,,,,,2409友達,2885元大金,1582信錦,,6120達運,,,,
39,"('5425台半', 7)",2428興勤,6589台康生技,2836高雄銀,5904寶雅,3034聯詠,3706神達,9917中保科,,,,,2451創見,9910豐泰,1104環泥,,6282康舒,,,,
40,"('8069元太', 7)",4506崇友,2524京城,2104國際中橡,4743合一,9925新保,2903遠百,6456GIS-KY,,,,,2393億光,1477聚陽,2392正崴,,6582申豐,,,,
41,"('9914美利達', 7)",5457宣德,3653健策,1101台泥,3016嘉晶,2308台達電,9941裕融,3661世芯-KY,,,,,1305華夏,6269台郡,3708上緯投控,,8150南茂,,,,
42,"('3533嘉澤', 7)",1232大統益,2337旺宏,6456GIS-KY,2395研華,6409旭隼,2838聯邦銀,3576聯合再生,,,,,3576聯合再生,6472保瑞,4919新唐,,8213志超,,,,
43,"('5269祥碩', 7)",2382廣達,2723美食-KY,5306桂盟,8086宏捷科,2451創見,3036文曄,3706神達,,,,,2352佳世達,2327國巨,2727王品,,9907統一實,,,,
44,"('2373震旦行', 7)",3661世芯-KY,2923鼎固-KY,2501國建,2412中華電,1256鮮活果汁-KY,4123晟德,2101南港,,,,,2201裕隆,3711日月光投控,3682亞太電,,9938百和,,,,
45,"('9943好樂迪', 7)",3653健策,2449京元電子,6582申豐,3059華晶科,3044健鼎,3653健策,9941裕融,,,,,5530龍巖,1476儒鴻,2344華邦電,,9940信義,,,,
46,"('5388中磊', 7)",2404漢唐,4107邦特,4966譜瑞-KY,1216統一,1707葡萄王,2106建大,3665貿聯-KY,,,,,2597潤弘,2105正新,2031新光鋼,,,,,,
47,"('3529力旺', 7)",2449京元電子,8016矽創,2059川湖,3081聯亞,2303聯電,2439美律,3036文曄,,,,,2328廣宇,2356英業達,8404百和興業-KY,,,,,,
48,"('5483中美晶', 7)",6274台燿,5274信驊,3005神基,1326台化,2360致茂,6285啟碁,4123晟德,,,,,4506崇友,2542興富發,1907永豐餘,,,,,,
49,"('2105正新', 7)",3078僑威,5522遠雄,2606裕民,1536和大,5530龍巖,3005神基,2106建大,,,,,1201味全,6120達運,2330台積電,,,,,,
50,"('6464台數科', 7)",4107邦特,5508永信建,2707晶華,5903全家,2428興勤,1736喬山,2439美律,,,,,1232大統益,1909榮成,2836高雄銀,,,,,,
51,"('3152璟德', 7)",3010華立,6180橘子,6121新普,4904遠傳,4506崇友,2368金像電,6285啟碁,,,,,2382廣達,2481強茂,2886兆豐金,,,,,,
52,"('2352佳世達', 7)",3665貿聯-KY,6166凌華,2379瑞昱,1218泰山,5457宣德,2451創見,3005神基,,,,,1515力山,3042晶技,2104國際中橡,,,,,,
53,"('3030德律', 7)",8016矽創,3563牧德,4438廣越,1590亞德客-KY,6510精測,2206三陽工業,1736喬山,,,,,5434崇越,1717長興,1101台泥,,,,,,
54,"('4968立積', 7)",5274信驊,5471松翰,1711永光,3707漢磊,3661世芯-KY,2204中華,2206三陽工業,,,,,9907統一實,6732昇佳電子,2014中鴻,,,,,,
55,"('4906正文', 7)",6180橘子,2417圓剛,8482商億-KY,2884玉山金,3189景碩,2634漢翔,2204中華,,,,,3702大聯大,9921巨大,6456GIS-KY,,,,,,
56,"('3706神達', 7)",8112至上,4157太景*-KY,3705永信,3552同致,2340光磊,2723美食-KY,2634漢翔,,,,,6589台康生技,6239力成,5306桂盟,,,,,,
57,"('1789神隆', 7)",3563牧德,5347世界,8213志超,3680家登,2524京城,1503士電,6446藥華藥,,,,,2524京城,8131福懋科,2501國建,,,,,,
58,"('5876上海商銀', 7)",4958臻鼎-KY,1560中砂,1726永記,8255朋程,3653健策,1440南紡,2723美食-KY,,,,,1513中興電,2855統一證,6582申豐,,,,,,
59,"('1795美時', 7)",5471松翰,1903士紙,2534宏盛,6533晶心科,1513中興電,3081聯亞,1503士電,,,,,2723美食-KY,1710東聯,1312國喬,,,,,,
60,"('2439美律', 7)",5347世界,4123晟德,2634漢翔,3045台灣大,2337旺宏,8436大江,3376新日興,,,,,4147中裕,1326台化,4966譜瑞-KY,,,,,,
61,"('4966譜瑞-KY', 7)",1560中砂,1789神隆,3036文曄,,2404漢唐,2104國際中橡,1440南紡,,,,,2371大同,3227原相,2059川湖,,,,,,
62,"('6409旭隼', 7)",8917欣泰,4137麗豐-KY,4935茂林-KY,,2449京元電子,3017奇鋐,3081聯亞,,,,,3010華立,2618長榮航,3005神基,,,,,,
63,"('3059華晶科', 7)",4137麗豐-KY,4551智伸科,1402遠東新,,3078僑威,2231為升,2498宏達電,,,,,1314中石化,1102亞泥,2547日勝生,,,,,,
64,"('9941裕融', 7)",4551智伸科,6462神盾,2353宏碁,,4107邦特,2855統一證,2392正崴,,,,,1519華城,3035智原,2606裕民,,,,,,
65,"('2360致茂', 7)",8081致新,8081致新,9925新保,,8016矽創,4968立積,2104國際中橡,,,,,5508永信建,2207和泰車,2707晶華,,,,,,
66,"('6670復盛應用', 7)",6561是方,4968立積,2308台達電,,5274信驊,6214精誠,3017奇鋐,,,,,2478大毅,1802台玻,6121新普,,,,,,
67,"('3680家登', 7)",6488環球晶,5531鄉林,3596智易,,5522遠雄,6414樺漢,2231為升,,,,,2809京城銀,2913農林,6531愛普,,,,,,
68,"('9917中保科', 7)",4105東洋,6561是方,2511太子,,5508永信建,8926台汽電,4968立積,,,,,4958臻鼎-KY,5876上海商銀,2379瑞昱,,,,,,
69,"('6414樺漢', 7)",5425台半,6488環球晶,6409旭隼,,2478大毅,6670復盛應用,6414樺漢,,,,,5471松翰,2474可成,4438廣越,,,,,,
70,"('3227原相', 6)",8069元太,4576大銀微系統,2451創見,,6180橘子,4147中裕,5534長虹,,,,,2417圓剛,6182合晶,1711永光,,,,,,
71,"('2303聯電', 6)",2458義隆,1736喬山,2393億光,,3563牧德,9938百和,1789神隆,,,,,2331精英,4906正文,2890永豐金,,,,,,
72,"('2204中華', 6)",4736泰博,4105東洋,1256鮮活果汁-KY,,2049上銀,2867三商壽,6670復盛應用,,,,,4157太景*-KY,3324雙鴻,3703欣陸,,,,,,
73,"('2395研華', 6)",6643M31,5425台半,3044健鼎,,4958臻鼎-KY,6196帆宣,1319東陽,,,,,2106建大,2454聯發科,8482商億-KY,,,,,,
74,"('5904寶雅', 6)",8908欣雄,8069元太,1707葡萄王,,5471松翰,1232大統益,5530龍巖,,,,,8917欣泰,3704合勤控,3705永信,,,,,,
75,"('2239英利-KY', 6)",5871中租-KY,2458義隆,2820華票,,2637慧洋-KY,2373震旦行,9938百和,,,,,4123晟德,6670復盛應用,8213志超,,,,,,
