,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-12-31),連續三年EPS均大於0且近一季EPS也大於0(2021-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-12-31),近6月累積營收年增率連2個月增加(2022-02-10),近12月累積營收年增率連2個月增加(2022-02-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-12-31),ROE連續三季成長，且近一季ROE>10%(2021-12-31),毛利率連續三季成長，且近一季毛利率>25%(2021-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('9941裕融', 10)",3078僑威,1789神隆,2328廣宇,2328廣宇,1104環泥,2330台積電,2330台積電,1104環泥,2501國建,6223旺矽,2474可成,1789神隆,2886兆豐金,2328廣宇,4968立積,2313華通,1326台化,3034聯詠,,
1,"('5347世界', 10)",2428興勤,2723美食-KY,1789神隆,1789神隆,5469瀚宇博,2308台達電,6505台塑化,1312國喬,1710東聯,2375凱美,6147頎邦,2886兆豐金,2885元大金,3312弘憶股,,2324仁寶,5880合庫金,6214精誠,,
2,"('2395研華', 9)",9930中聯資源,1102亞泥,1104環泥,1476儒鴻,1304台聚,2303聯電,2303聯電,1314中石化,2539櫻花建,3019亞光,3034聯詠,9930中聯資源,3218大學光,1789神隆,,2382廣達,2395研華,1808潤隆,,
3,"('5274信驊', 9)",1476儒鴻,6223旺矽,5469瀚宇博,1234黑松,4935茂林-KY,2881富邦金,2886兆豐金,1504東元,2618長榮航,6239力成,2049上銀,5508永信建,8299群聯,1104環泥,,2383台光電,2603長榮,,,
4,"('2330台積電', 9)",9938百和,4123晟德,1304台聚,6579研揚,1102亞泥,2886兆豐金,2891中信金,1714和桐,4414如興,6147頎邦,9941裕融,2885元大金,5534長虹,5469瀚宇博,,2809京城銀,8454富邦媒,,,
5,"('5904寶雅', 9)",3227原相,2428興勤,2723美食-KY,2345智邦,6223旺矽,1216統一,2884玉山金,1907永豐餘,1314中石化,2023燁輝,9908大台北,3227原相,4904遠傳,1304台聚,,3702大聯大,2347聯強,,,
6,"('4966譜瑞-KY', 8)",2404漢唐,1476儒鴻,2501國建,1218泰山,3078僑威,2891中信金,6488環球晶,2201裕隆,1444力麗,3034聯詠,8086宏捷科,1218泰山,2545皇翔,2723美食-KY,,5469瀚宇博,1605華新,,,
7,"('6488環球晶', 8)",2345智邦,5508永信建,2886兆豐金,2340光磊,2428興勤,2382廣達,2912統一超,2362藍天,3016嘉晶,6548長科*,1201味全,6147頎邦,2883開發金,2501國建,,6213聯茂,2542興富發,,,
8,"('3023信邦', 8)",6239力成,9938百和,4935茂林-KY,3218大學光,1476儒鴻,6488環球晶,5347世界,2387精元,2103台橡,9941裕融,3042晶技,8299群聯,1723中碳,2886兆豐金,,8422可寧衛,5903全家,,,
9,"('1604聲寶', 8)",8299群聯,3227原相,1102亞泥,1722台肥,2474可成,2912統一超,2801彰銀,2417圓剛,4142國光生,5289宜鼎,4919新唐,6670復盛應用,8255朋程,4935茂林-KY,,,5904寶雅,,,
