,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-02-10),近12月累積營收年增率連2個月增加(2023-02-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6472保瑞', 12)",4506崇友,4506崇友,2515中工,6472保瑞,4506崇友,3045台灣大,2412中華電,2362藍天,2545皇翔,6472保瑞,1476儒鴻,2515中工,2515中工,1444力麗,3661世芯-KY,1305華夏,3023信邦,,,3703欣陸
1,"('3529力旺', 11)",8422可寧衛,8422可寧衛,4506崇友,2912統一超,3711日月光投控,2207和泰車,2308台達電,2547日勝生,6153嘉聯益,1476儒鴻,6146耕興,2883開發金,2883開發金,2515中工,4919新唐,1308亞聚,8341日友,,,1201味全
2,"('3661世芯-KY', 11)",6472保瑞,6472保瑞,2883開發金,2884玉山金,8422可寧衛,5880合庫金,2207和泰車,6120達運,9910豐泰,6146耕興,6488環球晶,3711日月光投控,8422可寧衛,4506崇友,1477聚陽,1319東陽,1795美時,,,
3,"('1795美時', 10)",2301光寶科,2545皇翔,3711日月光投控,5274信驊,6472保瑞,1101台泥,2912統一超,6548長科*,6166凌華,9904寶成,5289宜鼎,6472保瑞,1532勤美,2883開發金,3707漢磊,1477聚陽,6582申豐,,,
4,"('3653健策', 10)",6412群電,6589台康生技,8422可寧衛,3661世芯-KY,6284佳邦,2801彰銀,5880合庫金,,1110東泥,3532台勝科,3037欣興,1609大亞,2034允強,3711日月光投控,2388威盛,1710東聯,6166凌華,,,
5,"('2308台達電', 10)",8299群聯,2524京城,6472保瑞,1711永光,1722台肥,5876上海商銀,1101台泥,,6451訊芯-KY,9945潤泰新,2303聯電,2034允強,5876上海商銀,8422可寧衛,2498宏達電,1736喬山,2328廣宇,,,
6,"('3023信邦', 9)",2912統一超,2912統一超,1609大亞,3105穩懋,2545皇翔,2474可成,2801彰銀,,2727王品,2303聯電,2607榮運,2031新光鋼,8299群聯,2704國賓,2377微星,1789神隆,6541泰福-KY,,,
7,"('1201味全', 8)",3005神基,3035智原,6284佳邦,3023信邦,2524京城,8454富邦媒,5876上海商銀,,8462柏文,3023信邦,8046南電,5880合庫金,6257矽格,6472保瑞,1795美時,2103台橡,1201味全,,,
8,"('5269祥碩', 8)",5274信驊,5274信驊,1532勤美,2395研華,6257矽格,2227裕日車,2633台灣高鐵,,9943好樂迪,4551智伸科,2308台達電,6589台康生技,2608嘉里大榮,1609大亞,,2324仁寶,6472保瑞,,,
9,"('8255朋程', 8)",1476儒鴻,1476儒鴻,1504東元,4576大銀微系統,1605華新,2354鴻準,2345智邦,,9958世紀鋼,6803崑鼎,1256鮮活果汁-KY,6412群電,6153嘉聯益,6284佳邦,,2353宏碁,3450聯鈞,,,
10,"('2231為升', 8)",3533嘉澤,3533嘉澤,1722台肥,5904寶雅,3008大立光,9914美利達,2474可成,,2367燿華,9802鈺齊-KY,6533晶心科,1904正隆,5274信驊,1532勤美,,2377微星,6120達運,,,
11,"('2707晶華', 8)",9910豐泰,3661世芯-KY,2545皇翔,8917欣泰,2608嘉里大榮,2371大同,5269祥碩,,3576聯合再生,3450聯鈞,6409旭隼,8299群聯,3661世芯-KY,1504東元,,2382廣達,8404百和興業-KY,,,
12,"('6488環球晶', 8)",3661世芯-KY,2344華邦電,2034允強,8462柏文,3035智原,9945潤泰新,2227裕日車,,4157太景*-KY,8039台虹,3022威強電,1605華新,2417圓剛,1722台肥,,2404漢唐,,,,
13,"('8069元太', 8)",6146耕興,6146耕興,2301光寶科,3059華晶科,2027大成鋼,2542興富發,2354鴻準,,2501國建,2356英業達,3413京鼎,3008大立光,1711永光,2545皇翔,,2417圓剛,,,,
14,"('6561是方', 8)",5388中磊,1234黑松,5880合庫金,3152璟德,5007三星,1802台玻,9914美利達,,4142國光生,1216統一,2498宏達電,3035智原,8163達方,2034允強,,2439美律,,,,
15,"('3293鈊象', 8)",3131弘塑,2417圓剛,2524京城,2308台達電,5274信驊,2923鼎固-KY,6121新普,,2388威盛,1256鮮活果汁-KY,2903遠百,2027大成鋼,4938和碩,2031新光鋼,,2542興富發,,,,
16,"('5425台半', 8)",6488環球晶,3131弘塑,5876上海商銀,9958世紀鋼,1476儒鴻,3023信邦,2371大同,,6443元晶,4904遠傳,4968立積,6153嘉聯益,6488環球晶,2301光寶科,,2606裕民,,,,
17,"('1256鮮活果汁-KY', 8)",2404漢唐,6576逸達,6412群電,3450聯鈞,3533嘉澤,3293鈊象,9945潤泰新,,2239英利-KY,3376新日興,6561是方,5007三星,2408南亞科,5880合庫金,,2723美食-KY,,,,
18,"('1476儒鴻', 8)",9911櫻花,6488環球晶,1904正隆,2227裕日車,3661世芯-KY,2376技嘉,5903全家,,3552同致,5425台半,3189景碩,1519華城,2376技嘉,2524京城,,3005神基,,,,
19,"('2520冠德', 8)",5289宜鼎,2408南亞科,8299群聯,1590亞德客-KY,2344華邦電,3529力旺,5904寶雅,,1307三芳,8069元太,2330台積電,1476儒鴻,1702南僑,5876上海商銀,,3264欣銓,,,,
20,"('6533晶心科', 7)",2428興勤,3105穩懋,2912統一超,2351順德,6146耕興,2809京城銀,2923鼎固-KY,,,3022威強電,9908大台北,3661世芯-KY,6166凌華,6412群電,,3413京鼎,,,,
21,"('6279胡連', 7)",8081致新,9911櫻花,1605華新,3443創意,1234黑松,6116彩晶,3532台勝科,,,3529力旺,,6230超眾,2615萬海,2610華航,,3481群創,,,,
22,"('2108南帝', 7)",8210勤誠,1702南僑,3005神基,2412中華電,3131弘塑,1210大成,3023信邦,,,3017奇鋐,,1711永光,6191精成科,1904正隆,,3515華擎,,,,
23,"('1707葡萄王', 7)",3705永信,5289宜鼎,2608嘉里大榮,1614三洋電,5534長虹,3661世芯-KY,3374精材,,,6548長科*,,3131弘塑,5508永信建,8299群聯,,3533嘉澤,,,,
24,"('9914美利達', 7)",3023信邦,6166凌華,2884玉山金,6643M31,3374精材,3576聯合再生,3529力旺,,,2059川湖,,2102泰豐,2303聯電,2912統一超,,3653健策,,,,
25,"('6464台數科', 7)",6223旺矽,2428興勤,3035智原,3680家登,6488環球晶,2845遠東銀,2201裕隆,,,2915潤泰全,,8163達方,4551智伸科,6257矽格,,3665貿聯-KY,,,,
26,"('6409旭隼', 7)",4551智伸科,8081致新,2823中壽,6510精測,2408南亞科,3152璟德,2404漢唐,,,2330台積電,,5534長虹,2606裕民,1605華新,,4174浩鼎,,,,
27,"('2915潤泰全', 7)",2395研華,5508永信建,3673TPK-KY,1216統一,6605帝寶,9941裕融,3682亞太電,,,3653健策,,6576逸達,2327國巨,3008大立光,,4906正文,,,,
28,"('4904遠傳', 7)",2327國巨,3705永信,5007三星,2105正新,2404漢唐,2108南帝,3661世芯-KY,,,,,4938和碩,1909榮成,3005神基,,4938和碩,,,,
29,"('3680家登', 7)",5904寶雅,2727王品,1519華城,1218泰山,2478大毅,6005群益證,2845遠東銀,,,,,2393億光,3014聯陽,2101南港,,6176瑞儀,,,,
30,"('2474可成', 7)",8112至上,6223旺矽,5274信驊,1229聯華,9911櫻花,1736喬山,2101南港,,,,,6488環球晶,2637慧洋-KY,2608嘉里大榮,,6188廣明,,,,
31,"('3227原相', 7)",6180橘子,4551智伸科,1476儒鴻,2542興富發,2603長榮,4128中天,9941裕融,,,,,2408南亞科,1477聚陽,2884玉山金,,6451訊芯-KY,,,,
32,"('3022威強電', 7)",5871中租-KY,2395研華,3533嘉澤,3081聯亞,5289宜鼎,2204中華,4123晟德,,,,,9904寶成,2401凌陽,3035智原,,6456GIS-KY,,,,
33,"('6643M31', 7)",8917欣泰,4919新唐,4906正文,1256鮮活果汁-KY,2615萬海,4174浩鼎,6285啟碁,,,,,2404漢唐,6239力成,2027大成鋼,,6472保瑞,,,,
34,"('1565精華', 7)",3014聯陽,4576大銀微系統,9910豐泰,6533晶心科,6191精成科,2723美食-KY,3005神基,,,,,2478大毅,2308台達電,6153嘉聯益,,8069元太,,,,
35,"('4137麗豐-KY', 7)",6803崑鼎,5531鄉林,3661世芯-KY,6409旭隼,2428興勤,3081聯亞,1736喬山,,,,,3481群創,2489瑞軒,2823中壽,,8086宏捷科,,,,
36,"('1598岱宇', 7)",5287數字,2327國巨,2344華邦電,4904遠傳,1301台塑,9958世紀鋼,2206三陽工業,,,,,6492生華科,2838聯邦銀,3673TPK-KY,,9938百和,,,,
37,"('2449京元電子', 7)",2458義隆,2547日勝生,2535達欣工,6491晶碩,3532台勝科,8436大江,2204中華,,,,,2338光罩,2367燿華,5007三星,,,,,,
38,"('4968立積', 7)",6239力成,5904寶雅,6146耕興,3707漢磊,8926台汽電,4968立積,3227原相,,,,,1589永冠-KY,2371大同,1519華城,,,,,,
39,"('8422可寧衛', 7)",2308台達電,6180橘子,1309台達化,1201味全,9945潤泰新,8926台汽電,2723美食-KY,,,,,2376技嘉,1717長興,5274信驊,,,,,,
40,"('5904寶雅', 7)",2441超豐,5871中租-KY,1234黑松,2887台新金,8081致新,4147中裕,1503士電,,,,,9911櫻花,3036文曄,1476儒鴻,,,,,,
41,"('2303聯電', 7)",1717長興,3014聯陽,2417圓剛,9937全國,3037欣興,6491晶碩,3081聯亞,,,,,1702南僑,2597潤弘,3533嘉澤,,,,,,
42,"('5274信驊', 7)",6456GIS-KY,5287數字,1714和桐,4743合一,5508永信建,1795美時,6561是方,,,,,2615萬海,5469瀚宇博,4906正文,,,,,,
43,"('3152璟德', 7)",3036文曄,3152璟德,6230超眾,4137麗豐-KY,2303聯電,3596智易,1513中興電,,,,,6191精成科,2204中華,9910豐泰,,,,,,
44,"('6146耕興', 7)",9938百和,2401凌陽,5388中磊,8255朋程,3705永信,3545敦泰,8436大江,,,,,1313聯成,1314中石化,3661世芯-KY,,,,,,
45,"('2404漢唐', 7)",2597潤弘,2458義隆,1711永光,1789神隆,3023信邦,3026禾伸堂,1707葡萄王,,,,,1110東泥,1101台泥,2344華邦電,,,,,,
46,"('2330台積電', 7)",5469瀚宇博,9943好樂迪,3131弘塑,8069元太,6223旺矽,1710東聯,2231為升,,,,,2428興勤,1707葡萄王,2535達欣工,,,,,,
47,"('2723美食-KY', 7)",2227裕日車,2308台達電,3374精材,8086宏捷科,1723中碳,2520冠德,4968立積,,,,,1303南亞,2882國泰金,6146耕興,,,,,,
48,"('6582申豐', 7)",1707葡萄王,6579研揚,4938和碩,2707晶華,4551智伸科,4157太景*-KY,6214精誠,,,,,6451訊芯-KY,2373震旦行,1309台達化,,,,,,
49,"('9941裕融', 7)",3090日電貿,2337旺宏,2393億光,2231為升,2395研華,6582申豐,8926台汽電,,,,,2357華碩,2836高雄銀,1234黑松,,,,,,
50,"('5471松翰', 7)",2373震旦行,9938百和,6488環球晶,3380明泰,2607榮運,1598岱宇,2501國建,,,,,2331精英,3042晶技,2417圓剛,,,,,,
51,"('2455全新', 7)",4105東洋,1707葡萄王,2408南亞科,3260威剛,2606裕民,2515中工,6670復盛應用,,,,,9945潤泰新,5243乙盛-KY,1714和桐,,,,,,
52,"('4551智伸科', 7)",1590亞德客-KY,2373震旦行,9904寶成,3529力旺,4919新唐,1103嘉泥,4147中裕,,,,,8081致新,3026禾伸堂,6230超眾,,,,,,
53,"('3014聯陽', 7)",3443創意,2723美食-KY,6605帝寶,8454富邦媒,4576大銀微系統,2208台船,2247汎德永業,,,,,2103台橡,6582申豐,5388中磊,,,,,,
54,"('2542興富發', 7)",6464台數科,4105東洋,2404漢唐,6282康舒,2327國巨,1515力山,6492生華科,,,,,5508永信建,4128中天,1711永光,,,,,,
55,"('5306桂盟', 6)",1232大統益,1590亞德客-KY,3105穩懋,1326台化,5904寶雅,6244茂迪,1795美時,,,,,2303聯電,6414樺漢,2102泰豐,,,,,,
56,"('6277宏正', 6)",6414樺漢,3443創意,2478大毅,6443元晶,4961天鈺,2031新光鋼,3596智易,,,,,2727王品,3324雙鴻,8163達方,,,,,,
57,"('2408南亞科', 6)",6706惠特,6582申豐,2338光罩,2634漢翔,6180橘子,5478智冠,3264欣銓,,,,,6223旺矽,8070長華*,5534長虹,,,,,,
58,"('5508永信建', 6)",4966譜瑞-KY,2412中華電,2867三商壽,3218大學光,5871中租-KY,2239英利-KY,8422可寧衛,,,,,2606裕民,4927泰鼎-KY,3374精材,,,,,,
59,"('2417圓剛', 6)",3324雙鴻,6464台數科,2376技嘉,1227佳格,8917欣泰,1726永記,3380明泰,,,,,4919新唐,8942森鉅,4938和碩,,,,,,
60,"('1103嘉泥', 6)",8070長華*,4128中天,9911櫻花,6214精誠,3014聯陽,6472保瑞,2707晶華,,,,,5531鄉林,9925新保,2393億光,,,,,,
61,"('3081聯亞', 6)",4927泰鼎-KY,6706惠特,1702南僑,5269祥碩,2637慧洋-KY,4906正文,2520冠德,,,,,2547日勝生,1312國喬,6488環球晶,,,,,,
62,"('8404百和興業-KY', 6)",2383台光電,4966譜瑞-KY,2603長榮,6561是方,6803崑鼎,3078僑威,3704合勤控,,,,,4961天鈺,3211順達,2408南亞科,,,,,,
63,"('4919新唐', 6)",4958臻鼎-KY,4157太景*-KY,5289宜鼎,1795美時,5287數字,8255朋程,4157太景*-KY,,,,,6180橘子,2356英業達,9904寶成,,,,,,
64,"('8341日友', 6)",1215卜蜂,9925新保,6166凌華,2633台灣高鐵,8046南電,1110東泥,1598岱宇,,,,,1909榮成,4123晟德,6605帝寶,,,,,,
65,"('6548長科*', 6)",3227原相,3227原相,6191精成科,2455全新,1477聚陽,2534宏盛,6023元大期,,,,,5871中租-KY,1565精華,2404漢唐,,,,,,
66,"('5347世界', 6)",9921巨大,6643M31,1110東泥,1536和大,3152璟德,6576逸達,6803崑鼎,,,,,8917欣泰,1104環泥,3105穩懋,,,,,,
67,"('8016矽創', 6)",6643M31,3030德律,2428興勤,3016嘉晶,2458義隆,1589永冠-KY,1103嘉泥,,,,,8462柏文,5530龍巖,2478大毅,,,,,,
68,"('6176瑞儀', 6)",3030德律,4123晟德,1303南亞,5903全家,6239力成,,6464台數科,,,,,3014聯陽,2208台船,6505台塑化,,,,,,
69,"('2388威盛', 6)",3211順達,1565精華,1301台塑,3045台灣大,2308台達電,,6451訊芯-KY,,,,,2845遠東銀,2347聯強,3481群創,,,,,,
70,"('2439美律', 6)",9930中聯資源,2379瑞昱,6451訊芯-KY,2340光磊,2492華新科,,6504南六,,,,,2354鴻準,6188廣明,2338光罩,,,,,,
71,"('9945潤泰新', 6)",1565精華,9940信義,3532台勝科,6244茂迪,3217優群,,2031新光鋼,,,,,3152璟德,1229聯華,1589永冠-KY,,,,,,
72,"('5483中美晶', 6)",2379瑞昱,4736泰博,1319東陽,8908欣雄,2104國際中橡,,5478智冠,,,,,2401凌陽,2385群光,2867三商壽,,,,,,
73,"('6510精測', 6)",9940信義,3680家登,2357華碩,2886兆豐金,9802鈺齊-KY,,2239英利-KY,,,,,2308台達電,2451創見,2376技嘉,,,,,,
74,"('2412中華電', 6)",4736泰博,2913農林,8926台汽電,1582信錦,2441超豐,,1726永記,,,,,3515華擎,3293鈊象,9911櫻花,,,,,,
75,"('5903全家', 6)",3680家登,6510精測,2331精英,3653健策,6579研揚,,1537廣隆,,,,,3217優群,6541泰福-KY,1702南僑,,,,,,
76,"('8464億豐', 6)",1216統一,1216統一,8081致新,,3406玉晶光,,8462柏文,,,,,2838聯邦銀,6121新普,2603長榮,,,,,,
77,"('2377微星', 6)",2347聯強,5530龍巖,3037欣興,,2337旺宏,,6279胡連,,,,,2367燿華,4532瑞智,5289宜鼎,,,,,,
78,"('2059川湖', 6)",2206三陽工業,2520冠德,8210勤誠,,9938百和,,2704國賓,,,,,2035唐榮,2328廣宇,6166凌華,,,,,,
79,"('2534宏盛', 6)",2520冠德,2542興富發,5508永信建,,5469瀚宇博,,6472保瑞,,,,,2371大同,2006東和鋼鐵,2615萬海,,,,,,
80,"('3596智易', 6)",2385群光,3081聯亞,2303聯電,,3450聯鈞,,4167松瑞藥,,,,,1717長興,1560中砂,6191精成科,,,,,,
81,"('1789神隆', 6)",3293鈊象,3293鈊象,3705永信,,2227裕日車,,4906正文,,,,,9907統一實,2332友訊,1313聯成,,,,,,
82,"('2606裕民', 6)",6173信昌電,6173信昌電,3023信邦,,1707葡萄王,,1714和桐,,,,,6456GIS-KY,3706神達,1110東泥,,,,,,
83,"('3218大學光', 6)",6121新普,2108南帝,6223旺矽,,2373震旦行,,6643M31,,,,,2337旺宏,2474可成,2428興勤,,,,,,
84,"('6415矽力-KY', 6)",2108南帝,1560中砂,1723中碳,,4105東洋,,8255朋程,,,,,2597潤弘,1201味全,1303南亞,,,,,,
85,"('4107邦特', 6)",6213聯茂,8341日友,4551智伸科,,1590亞德客-KY,,5243乙盛-KY,,,,,2204中華,6182合晶,1301台塑,,,,,,
86,"('6166凌華', 6)",1560中砂,2540愛山林,2395研華,,2481強茂,,2102泰豐,,,,,1314中石化,5425台半,6451訊芯-KY,,,,,,
87,"('1560中砂', 6)",8341日友,1256鮮活果汁-KY,2607榮運,,2351順德,,2417圓剛,,,,,2023燁輝,4142國光生,3532台勝科,,,,,,
88,"('4966譜瑞-KY', 6)",1256鮮活果汁-KY,6533晶心科,2606裕民,,3443創意,,2534宏盛,,,,,4414如興,2345智邦,1319東陽,,,,,,
89,"('9911櫻花', 6)",6669緯穎,6409旭隼,4919新唐,,3042晶技,,4107邦特,,,,,1808潤隆,4743合一,2357華碩,,,,,,
90,"('3443創意', 6)",6409旭隼,4904遠傳,4576大銀微系統,,6202盛群,,1589永冠-KY,,,,,3545敦泰,2010春源,8926台汽電,,,,,,
91,"('1590亞德客-KY', 6)",4904遠傳,6411晶焱,2327國巨,,6582申豐,,,,,,,3090日電貿,1710東聯,2331精英,,,,,,
92,"('4105東洋', 6)",6411晶焱,1201味全,5904寶雅,,2412中華電,,,,,,,2723美食-KY,8255朋程,9945潤泰新,,,,,,
93,"('5289宜鼎', 6)",5425台半,6182合晶,8112至上,,6464台數科,,,,,,,4105東洋,5306桂盟,8081致新,,,,,,
94,"('2373震旦行', 6)",4915致伸,5425台半,4961天鈺,,6706惠特,,,,,,,2836高雄銀,2231為升,2103台橡,,,,,,
95,"('6188廣明', 6)",2345智邦,2534宏盛,6180橘子,,4966譜瑞-KY,,,,,,,2481強茂,2449京元電子,3037欣興,,,,,,
96,"('2227裕日車', 6)",9937全國,2388威盛,5871中租-KY,,8070長華*,,,,,,,1305華夏,8044網家,8210勤誠,,,,,,
97,"('2428興勤', 6)",1785光洋科,4137麗豐-KY,8917欣泰,,8942森鉅,,,,,,,3042晶技,3529力旺,5508永信建,,,,,,
98,"('8081致新', 6)",4137麗豐-KY,8255朋程,3014聯陽,,2383台光電,,,,,,,3006晶豪科,4438廣越,2303聯電,,,,,,
99,"('9938百和', 6)",6176瑞儀,2923鼎固-KY,2637慧洋-KY,,5536聖暉,,,,,,,3576聯合再生,6282康舒,3705永信,,,,,,
100,"('6121新普', 6)",5306桂盟,1789神隆,3059華晶科,,8039台虹,,,,,,,3026禾伸堂,6531愛普,2727王品,,,,,,
101,"('6223旺矽', 6)",8069元太,5306桂盟,6803崑鼎,,9925新保,,,,,,,6464台數科,2106建大,3023信邦,,,,,,
102,"('2395研華', 6)",3044健鼎,8069元太,6005群益證,,4958臻鼎-KY,,,,,,,6414樺漢,2382廣達,6223旺矽,,,,,,
103,"('2327國巨', 6)",3010華立,6177達麗,5287數字,,6271同欣電,,,,,,,6706惠特,1598岱宇,1723中碳,,,,,,
104,"('6803崑鼎', 6)",2707晶華,2707晶華,8046南電,,3227原相,,,,,,,4966譜瑞-KY,6415矽力-KY,4551智伸科,,,,,,
105,"('8917欣泰', 6)",2449京元電子,2231為升,2845遠東銀,,6643M31,,,,,,,8070長華*,1802台玻,2395研華,,,,,,
106,"('5871中租-KY', 6)",3529力旺,2449京元電子,2354鴻準,,3030德律,,,,,,,4927泰鼎-KY,8404百和興業-KY,2607榮運,,,,,,
107,"('6180橘子', 6)",8454富邦媒,3022威強電,3152璟德,,6592和潤企業,,,,,,,2383台光電,2511太子,2606裕民,,,,,,
108,"('6706惠特', 6)",3665貿聯-KY,3529力旺,4766南寶,,1565精華,,,,,,,5536聖暉,1409新纖,4919新唐,,,,,,
109,"('3450聯鈞', 6)",3596智易,1598岱宇,2387精元,,2379瑞昱,,,,,,,1614三洋電,2375凱美,4576大銀微系統,,,,,,
110,"('1216統一', 6)",6278台表科,1419新紡,2401凌陽,,1104環泥,,,,,,,8039台虹,2439美律,5531鄉林,,,,,,
111,"('1736喬山', 6)",2382廣達,1903士紙,2458義隆,,4736泰博,,,,,,,4958臻鼎-KY,8415大國鋼,2327國巨,,,,,,
112,"('2912統一超', 6)",3218大學光,3218大學光,6239力成,,3680家登,,,,,,,2409友達,1536和大,2547日勝生,,,,,,
113,"('8415大國鋼', 6)",6415矽力-KY,6415矽力-KY,1210大成,,6510精測,,,,,,,6271同欣電,3231緯創,5904寶雅,,,,,,
114,"('5478智冠', 6)",2352佳世達,2539櫻花建,9943好樂迪,,5530龍巖,,,,,,,3227原相,2353宏碁,8112至上,,,,,,
115,"('2340光磊', 6)",9914美利達,3563牧德,2812台中銀,,6188廣明,,,,,,,9921巨大,2609陽明,4961天鈺,,,,,,
