,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-09-30),連續三年EPS均大於0且近一季EPS也大於0(2022-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-09-30),近6月累積營收年增率連2個月增加(2022-12-10),近12月累積營收年增率連2個月增加(2022-12-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-09-30),ROE連續三季成長，且近一季ROE>10%(2022-09-30),毛利率連續三季成長，且近一季毛利率>25%(2022-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6643M31', 10)",2383台光電,5478智冠,2383台光電,2912統一超,2383台光電,2330台積電,2330台積電,1313聯成,2727王品,3023信邦,2330台積電,1519華城,6643M31,1519華城,2882國泰金,1101台泥,2454聯發科,2379瑞昱,1312國喬,
1,"('6146耕興', 10)",4927泰鼎-KY,3030德律,1723中碳,9937全國,1723中碳,2317鴻海,2317鴻海,1909榮成,2501國建,9904寶成,2308台達電,3380明泰,6188廣明,1702南僑,2441超豐,1313聯成,5903全家,8016矽創,3228金麗科,
2,"('6472保瑞', 10)",6669緯穎,2912統一超,2834臺企銀,3023信邦,2027大成鋼,2308台達電,2308台達電,2010春源,3576聯合再生,6803崑鼎,6409旭隼,2637慧洋-KY,6213聯茂,6592和潤企業,5536聖暉,1477聚陽,3293鈊象,4961天鈺,2340光磊,
3,"('2308台達電', 10)",3030德律,9911櫻花,4927泰鼎-KY,2227裕日車,5534長虹,3008大立光,3008大立光,2362藍天,9958世紀鋼,2330台積電,1256鮮活果汁-KY,3030德律,2723美食-KY,1444力麗,1218泰山,1717長興,2376技嘉,,,
4,"('1256鮮活果汁-KY', 9)",2912統一超,4128中天,5478智冠,2886兆豐金,5478智冠,2207和泰車,1216統一,2387精元,6166凌華,2059川湖,2303聯電,6589台康生技,2887台新金,3217優群,2009第一銅,1909榮成,3152璟德,,,
5,"('6533晶心科', 9)",9937全國,6411晶焱,2881富邦金,2707晶華,3030德律,2382廣達,3711日月光投控,2393億光,6443元晶,1256鮮活果汁-KY,3189景碩,2105正新,2231為升,1419新紡,4961天鈺,2023燁輝,1909榮成,,,
6,"('5903全家', 9)",8150南茂,2108南帝,6669緯穎,1711永光,1301台塑,6488環球晶,2207和泰車,2534宏盛,4157太景*-KY,2303聯電,4968立積,1795美時,2458義隆,2727王品,2851中再保,2327國巨,3376新日興,,,
7,"('2707晶華', 9)",9911櫻花,8415大國鋼,3030德律,2634漢翔,8150南茂,2892第一金,6488環球晶,2605新興,1307三芳,3653健策,6561是方,6180橘子,2371大同,2367燿華,8069元太,2345智邦,2023燁輝,,,
8,"('3653健策', 9)",3023信邦,8464億豐,9933中鼎,2308台達電,9911櫻花,5880合庫金,2912統一超,2867三商壽,4142國光生,4551智伸科,6488環球晶,2337旺宏,2383台光電,2456奇力新,2458義隆,2367燿華,1513中興電,,,
9,"('1795美時', 9)",6411晶焱,3014聯陽,1301台塑,6409旭隼,3023信邦,1101台泥,1101台泥,2903遠百,9943好樂迪,9802鈺齊-KY,9908大台北,9925新保,1513中興電,2882國泰金,2345智邦,2371大同,6146耕興,,,
10,"('3022威強電', 9)",2108南帝,4919新唐,2912統一超,1256鮮活果汁-KY,6411晶焱,2885元大金,5871中租-KY,3376新日興,6451訊芯-KY,3017奇鋐,8046南電,6271同欣電,5871中租-KY,1536和大,2014中鴻,2404漢唐,9940信義,,,
11,"('2330台積電', 9)",8464億豐,2727王品,1503士電,1201味全,2108南帝,2880華南金,5876上海商銀,5530龍巖,2367燿華,5425台半,1476儒鴻,1515力山,2327國巨,6166凌華,2881富邦金,2408南亞科,2428興勤,,,
12,"('1476儒鴻', 9)",6278台表科,2344華邦電,2354鴻準,3661世芯-KY,8415大國鋼,5876上海商銀,2633台灣高鐵,,9910豐泰,8069元太,2903遠百,8482商億-KY,2903遠百,6411晶焱,3406玉晶光,2421建準,2362藍天,,,
13,"('6464台數科', 8)",2227裕日車,8404百和興業-KY,9937全國,2340光磊,8464億豐,2633台灣高鐵,9910豐泰,,8462柏文,3450聯鈞,3022威強電,2605新興,6669緯穎,6116彩晶,2357華碩,2449京元電子,1795美時,,,
14,"('5478智冠', 8)",6803崑鼎,2330台積電,8150南茂,3653健策,1229聯華,9910豐泰,2345智邦,,6153嘉聯益,3532台勝科,5289宜鼎,8255朋程,2002中鋼,4576大銀微系統,3260威剛,2458義隆,5388中磊,,,
15,"('3661世芯-KY', 8)",2439美律,5306桂盟,9911櫻花,9958世紀鋼,3374精材,2345智邦,2474可成,,2545皇翔,6472保瑞,6146耕興,3376新日興,2891中信金,2392正崴,2377微星,2489瑞軒,3515華擎,,,
