,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-08-10),近12月累積營收年增率連2個月增加(2022-08-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('1560中砂', 10)",4506崇友,4506崇友,4506崇友,9908大台北,4506崇友,2317鴻海,2317鴻海,1104環泥,6443元晶,1537廣隆,2607榮運,4506崇友,3049和鑫,4506崇友,3680家登,1308亞聚,2882國泰金,9914美利達,6196帆宣,
1,"('6643M31', 9)",6146耕興,6146耕興,1308亞聚,3380明泰,2103台橡,2303聯電,2303聯電,1315達新,8462柏文,9802鈺齊-KY,9925新保,6669緯穎,2313華通,2103台橡,3035智原,1309台達化,5269祥碩,5007三星,,
2,"('8069元太', 9)",6669緯穎,2455全新,6146耕興,2884玉山金,1308亞聚,3023信邦,6412群電,1326台化,1519華城,9910豐泰,2395研華,1515力山,3014聯陽,1308亞聚,2458義隆,1402遠東新,2356英業達,4943康控-KY,,
3,"('6472保瑞', 9)",2455全新,2360致茂,1723中碳,1227佳格,6146耕興,6412群電,6510精測,1402遠東新,2367燿華,3035智原,2330台積電,2313華通,6121新普,6146耕興,3691碩禾,1440南紡,2360致茂,,,
4,"('6488環球晶', 8)",2313華通,3014聯陽,6669緯穎,3680家登,2049上銀,3673TPK-KY,2548華固,2239英利-KY,2618長榮航,1476儒鴻,1419新紡,3380明泰,6269台郡,2049上銀,9941裕融,1503士電,3406玉晶光,,,
5,"('6277宏正', 8)",2360致茂,2337旺宏,3049和鑫,2231為升,1723中碳,3380明泰,3673TPK-KY,2355敬鵬,2539櫻花建,2330台積電,2303聯電,6443元晶,1227佳格,1723中碳,3545敦泰,1513中興電,2371大同,,,
6,"('2308台達電', 8)",3014聯陽,5871中租-KY,2455全新,2912統一超,3049和鑫,6643M31,2511太子,2362藍天,2388威盛,8404百和興業-KY,2498宏達電,1589永冠-KY,3680家登,6669緯穎,6582申豐,2002中鋼,2313華通,,,
7,"('3661世芯-KY', 8)",6121新普,2923鼎固-KY,6177達麗,3035智原,2455全新,6751智聯服務,3380明泰,2474可成,6451訊芯-KY,5274信驊,8046南電,2328廣宇,9802鈺齊-KY,1515力山,3661世芯-KY,2009第一銅,5820日盛金,,,
8,"('4904遠傳', 8)",6269台郡,3680家登,2313華通,3218大學光,6177達麗,2102泰豐,6282康舒,2845遠東銀,6576逸達,9938百和,6472保瑞,3630新鉅科,5876上海商銀,3049和鑫,2388威盛,2204中華,3576聯合再生,,,
9,"('3035智原', 8)",5871中租-KY,5289宜鼎,1434福懋,1229聯華,2313華通,1560中砂,6643M31,2855統一證,4743合一,6670復盛應用,5347世界,1537廣隆,1707葡萄王,2455全新,3707漢磊,2303聯電,3665貿聯-KY,,,
10,"('3023信邦', 8)",5289宜鼎,8436大江,2360致茂,8454富邦媒,2360致茂,,6277宏正,2882國泰金,,2449京元電子,5425台半,1714和桐,5457宣德,6177達麗,6533晶心科,2308台達電,1707葡萄王,,,
11,"('4105東洋', 8)",1707葡萄王,2231為升,2607榮運,2308台達電,2607榮運,,6751智聯服務,3231緯創,,2454聯發科,3189景碩,1609大亞,3596智易,2313華通,2615萬海,2337旺宏,2855統一證,,,
12,"('2330台積電', 7)",5457宣德,9925新保,9908大台北,1476儒鴻,9908大台北,,2102泰豐,4532瑞智,,3705永信,5483中美晶,3682亞太電,4142國光生,1434福懋,,2345智邦,4147中裕,,,
13,"('5425台半', 7)",2912統一超,1707葡萄王,3014聯陽,3059華晶科,3014聯陽,,1560中砂,5820日盛金,,8069元太,2524京城,9925新保,3035智原,2360致茂,,2347聯強,6153嘉聯益,,,
14,"('2395研華', 7)",3563牧德,2912統一超,6121新普,3529力旺,6121新普,,,6005群益證,,4919新唐,6488環球晶,5876上海商銀,5522遠雄,2607榮運,,2351順德,6443元晶,,,
15,"('3105穩懋', 7)",2059川湖,3563牧德,3380明泰,1582信錦,2337旺宏,,,6153嘉聯益,,1560中砂,5508永信建,2912統一超,9907統一實,9908大台北,,2352佳世達,2539櫻花建,,,
16,"('5483中美晶', 7)",9910豐泰,2059川湖,2337旺宏,5903全家,5871中租-KY,,,8070長華*,,3037欣興,6576逸達,4414如興,1215卜蜂,3014聯陽,,2357華碩,1519華城,,,
17,"('5274信驊', 7)",3596智易,1903士紙,6269台郡,2395研華,1537廣隆,,,9904寶成,,,3533嘉澤,3042晶技,5536聖暉,6121新普,,2382廣達,6244茂迪,,,
18,"('6279胡連', 7)",4736泰博,3022威強電,2884玉山金,3552同致,3680家登,,,,,,1560中砂,9910豐泰,1102亞泥,3380明泰,,2417圓剛,2355敬鵬,,,
19,"('1590亞德客-KY', 7)",5388中磊,4736泰博,1227佳格,3673TPK-KY,5289宜鼎,,,,,,6561是方,3596智易,1402遠東新,2337旺宏,,2428興勤,3131弘塑,,,
20,"('3680家登', 7)",3218大學光,3035智原,2328廣宇,4904遠傳,2637慧洋-KY,,,,,,3037欣興,1903士紙,2850新產,6269台郡,,2454聯發科,8482商億-KY,,,
21,"('2303聯電', 7)",5287數字,6462神盾,5871中租-KY,6279胡連,8436大江,,,,,,,3530晶相光,2888新光金,4943康控-KY,,2455全新,6188廣明,,,
22,"('6533晶心科', 7)",2458義隆,5522遠雄,2362藍天,5274信驊,2231為升,,,,,,,4142國光生,2838聯邦銀,6443元晶,,2492華新科,4532瑞智,,,
23,"('3380明泰', 7)",8454富邦媒,3218大學光,3260威剛,2340光磊,9925新保,,,,,,,3022威強電,2892第一金,1589永冠-KY,,2515中工,1315達新,,,
24,"('1789神隆', 7)",2308台達電,5287數字,1714和桐,9958世紀鋼,1707葡萄王,,,,,,,4736泰博,4904遠傳,2884玉山金,,2606裕民,6284佳邦,,,
25,"('3152璟德', 7)",1476儒鴻,2458義隆,3680家登,9937全國,5457宣德,,,,,,,6462神盾,2027大成鋼,1227佳格,,2618長榮航,,,,
26,"('9940信義', 7)",3529力旺,2308台達電,5289宜鼎,3443創意,8358金居,,,,,,,5522遠雄,2881富邦金,2328廣宇,,2707晶華,,,,
27,"('5269祥碩', 7)",6706惠特,1476儒鴻,2637慧洋-KY,6472保瑞,2393億光,,,,,,,6153嘉聯益,6278台表科,5871中租-KY,,2723美食-KY,,,,
28,"('1707葡萄王', 7)",5903全家,3529力旺,1532勤美,6244茂迪,3563牧德,,,,,,,1229聯華,4105東洋,2362藍天,,2845遠東銀,,,,
29,"('2327國巨', 7)",1215卜蜂,6706惠特,2231為升,6491晶碩,4961天鈺,,,,,,,2458義隆,2353宏碁,3630新鉅科,,2890永豐金,,,,
30,"('1476儒鴻', 7)",3105穩懋,5903全家,9925新保,6643M31,3042晶技,,,,,,,8454富邦媒,3044健鼎,1537廣隆,,3005神基,,,,
31,"('2458義隆', 7)",8081致新,6182合晶,5876上海商銀,3152璟德,1477聚陽,,,,,,,2308台達電,2006東和鋼鐵,3260威剛,,3023信邦,,,,
32,"('4958臻鼎-KY', 7)",3090日電貿,3105穩懋,4532瑞智,8917欣泰,2059川湖,,,,,,,9907統一實,3034聯詠,1714和桐,,3059華晶科,,,,
33,"('8070長華*', 7)",2395研華,8081致新,2605新興,1795美時,3530晶相光,,,,,,,3059華晶科,2883開發金,1609大亞,,3105穩懋,,,,
34,"('2313華通', 7)",6213聯茂,2395研華,1707葡萄王,1722台肥,3022威強電,,,,,,,1582信錦,2890永豐金,3680家登,,3189景碩,,,,
35,"('6561是方', 7)",2330台積電,2330台積電,5457宣德,4576大銀微系統,4736泰博,,,,,,,2332友訊,2206三陽工業,3682亞太電,,3227原相,,,,
36,"('2449京元電子', 6)",8016矽創,8016矽創,8358金居,1614三洋電,3035智原,,,,,,,1215卜蜂,2357華碩,5289宜鼎,,3376新日興,,,,
37,"('9917中保科', 6)",4915致伸,8404百和興業-KY,2912統一超,2345智邦,5522遠雄,,,,,,,5536聖暉,6472保瑞,2637慧洋-KY,,3380明泰,,,,
38,"('2534宏盛', 6)",2850新產,6223旺矽,2393億光,6214精誠,3218大學光,,,,,,,3105穩懋,1717長興,8436大江,,3406玉晶光,,,,
39,"('2520冠德', 6)",3078僑威,1419新紡,3563牧德,8086宏捷科,5287數字,,,,,,,1102亞泥,2885元大金,1532勤美,,3532台勝科,,,,
40,"('2539櫻花建', 6)",6223旺矽,4904遠傳,4961天鈺,8341日友,1229聯華,,,,,,,2478大毅,2441超豐,9802鈺齊-KY,,3665貿聯-KY,,,,
41,"('5306桂盟', 6)",5469瀚宇博,6279胡連,3042晶技,1590亞德客-KY,2458義隆,,,,,,,3376新日興,2383台光電,2231為升,,3704合勤控,,,,
42,"('2524京城', 6)",3211順達,4966譜瑞-KY,2059川湖,2633台灣高鐵,2308台達電,,,,,,,4915致伸,2474可成,9925新保,,4105東洋,,,,
43,"('9925新保', 6)",4904遠傳,5274信驊,9910豐泰,1201味全,1476儒鴻,,,,,,,1402遠東新,3010華立,5876上海商銀,,4157太景*-KY,,,,
44,"('2412中華電', 6)",6279胡連,2707晶華,3596智易,6285啟碁,3529力旺,,,,,,,8404百和興業-KY,2014中鴻,4532瑞智,,4551智伸科,,,,
45,"('1201味全', 6)",4927泰鼎-KY,2340光磊,3530晶相光,3081聯亞,6706惠特,,,,,,,2511太子,5306桂盟,2605新興,,4938和碩,,,,
46,"('8917欣泰', 6)",2404漢唐,4105東洋,3022威強電,3653健策,5536聖暉,,,,,,,2375凱美,2324仁寶,1707葡萄王,,4958臻鼎-KY,,,,
47,"('3227原相', 6)",4966譜瑞-KY,4107邦特,4736泰博,3532台勝科,6182合晶,,,,,,,2838聯邦銀,8150南茂,5457宣德,,6121新普,,,,
48,"('4551智伸科', 6)",5274信驊,2545皇翔,3035智原,2351順德,3105穩懋,,,,,,,2892第一金,2520冠德,8358金居,,6191精成科,,,,
49,"('4536拓凱', 6)",2707晶華,2727王品,5388中磊,8255朋程,6592和潤企業,,,,,,,4904遠傳,9917中保科,2912統一超,,6274台燿,,,,
50,"('1565精華', 6)",6278台表科,2428興勤,5522遠雄,2227裕日車,1102亞泥,,,,,,,2404漢唐,2915潤泰全,2393億光,,6279胡連,,,,
51,"('2383台光電', 6)",4105東洋,6510精測,3218大學光,1319東陽,8081致新,,,,,,,1305華夏,2451創見,2851中再保,,6284佳邦,,,,
52,"('6409旭隼', 6)",4107邦特,6166凌華,5287數字,3045台灣大,2478大毅,,,,,,,3703欣陸,1101台泥,4414如興,,6285啟碁,,,,
