,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-06-30),連續三年EPS均大於0且近一季EPS也大於0(2021-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-06-30),近6月累積營收年增率連2個月增加(2021-10-10),近12月累積營收年增率連2個月增加(2021-10-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-06-30),ROE連續三季成長，且近一季ROE>10%(2021-06-30),毛利率連續三季成長，且近一季毛利率>25%(2021-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5347世界', 10)",5287數字,5287數字,5469瀚宇博,6146耕興,5469瀚宇博,6505台塑化,6505台塑化,1104環泥,1319東陽,3481群創,2603長榮,5287數字,2886兆豐金,5469瀚宇博,2027大成鋼,1314中石化,2887台新金,2308台達電,2449京元電子,6592和潤企業
1,"('5425台半', 10)",5871中租-KY,2417圓剛,2886兆豐金,6491晶碩,5287數字,1301台塑,2412中華電,1314中石化,3481群創,2027大成鋼,2401凌陽,2417圓剛,2892第一金,2886兆豐金,2481強茂,1409新纖,2888新光金,2002中鋼,1409新纖,2362藍天
2,"('6488環球晶', 10)",6146耕興,5871中租-KY,5287數字,8044網家,2417圓剛,2303聯電,1301台塑,1444力麗,2027大成鋼,8112至上,8081致新,2892第一金,2897王道銀行,5287數字,1711永光,1476儒鴻,8464億豐,2603長榮,1785光洋科,
3,"('3653健策', 10)",3005神基,6146耕興,2417圓剛,1319東陽,5871中租-KY,1303南亞,2303聯電,1718中纖,2231為升,5007三星,3481群創,6146耕興,1785光洋科,2201裕隆,3661世芯-KY,1598岱宇,4743合一,3037欣興,6196帆宣,
4,"('3035智原', 9)",6274台燿,3005神基,2892第一金,6751智聯服務,6146耕興,1326台化,1303南亞,1907永豐餘,2002中鋼,2002中鋼,2027大成鋼,6491晶碩,2890永豐金,2417圓剛,3443創意,1604聲寶,1717長興,6669緯穎,6491晶碩,
5,"('8086宏捷科', 9)",3227原相,3227原相,5871中租-KY,2401凌陽,6491晶碩,2002中鋼,1326台化,2354鴻準,3552同致,8415大國鋼,2379瑞昱,8044網家,6488環球晶,2892第一金,2881富邦金,1605華新,3374精材,5269祥碩,3680家登,
6,"('3152璟德', 9)",3078僑威,2401凌陽,6146耕興,3529力旺,3005神基,3045台灣大,2002中鋼,2362藍天,6177達麗,3152璟德,1808潤隆,3017奇鋐,2880華南金,5871中租-KY,3035智原,1711永光,6592和潤企業,2834臺企銀,3264欣銓,
7,"('1314中石化', 9)",3529力旺,3529力旺,3211順達,5243乙盛-KY,6274台燿,2884玉山金,1216統一,2823中壽,6505台塑化,8150南茂,2481強茂,2401凌陽,2356英業達,6146耕興,1590亞德客-KY,1785光洋科,1314中石化,6121新普,4536拓凱,
8,"('4105東洋', 9)",8422可寧衛,8422可寧衛,2889國票金,8086宏捷科,3217優群,6488環球晶,3711日月光投控,2838聯邦銀,4438廣越,4961天鈺,8415大國鋼,2897王道銀行,2353宏碁,3211順達,3260威剛,2102泰豐,4128中天,9945潤泰新,6462神盾,
9,"('8016矽創', 9)",8081致新,8081致新,3005神基,1507永大,2603長榮,2892第一金,3045台灣大,2867三商壽,3049和鑫,2347聯強,3152璟德,3529力旺,2489瑞軒,6491晶碩,4966譜瑞-KY,2308台達電,2498宏達電,6176瑞儀,,
