,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-08-10),近12月累積營收年增率連2個月增加(2022-08-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('1560中砂', 12)",4506崇友,4506崇友,4506崇友,9908大台北,4506崇友,2317鴻海,2317鴻海,1314中石化,6443元晶,1537廣隆,2607榮運,4506崇友,2103台橡,4506崇友,3035智原,1101台泥,4743合一,2615萬海,5274信驊,
1,"('8069元太', 9)",6146耕興,6146耕興,1308亞聚,3380明泰,2103台橡,2303聯電,2303聯電,1315達新,8462柏文,9802鈺齊-KY,9925新保,6669緯穎,1723中碳,2103台橡,2458義隆,1216統一,1504東元,2923鼎固-KY,8255朋程,
2,"('5425台半', 9)",6669緯穎,2455全新,6146耕興,2884玉山金,1308亞聚,3023信邦,6412群電,1402遠東新,1519華城,9910豐泰,2395研華,2455全新,6669緯穎,1308亞聚,3691碩禾,1303南亞,1314中石化,9941裕融,2401凌陽,
3,"('5274信驊', 9)",2455全新,2360致茂,1723中碳,1227佳格,6146耕興,6412群電,6510精測,1409新纖,2367燿華,3035智原,2330台積電,6177達麗,2313華通,6146耕興,9941裕融,1304台聚,2441超豐,2106建大,,
4,"('6643M31', 9)",2313華通,3014聯陽,6669緯穎,3680家登,2049上銀,3673TPK-KY,2548華固,1434福懋,2618長榮航,1476儒鴻,1419新紡,2313華通,6121新普,2049上銀,5425台半,1319東陽,1736喬山,2204中華,,
5,"('6472保瑞', 9)",2360致茂,2337旺宏,3049和鑫,2231為升,1723中碳,3380明泰,3673TPK-KY,1504東元,2539櫻花建,2330台積電,2303聯電,3380明泰,6269台郡,1723中碳,2014中鴻,1326台化,5534長虹,2723美食-KY,,
6,"('2458義隆', 8)",3014聯陽,2923鼎固-KY,2455全新,2912統一超,3049和鑫,6643M31,2511太子,2239英利-KY,2388威盛,5274信驊,2498宏達電,6443元晶,2884玉山金,6669緯穎,4968立積,1515力山,6182合晶,2373震旦行,,
7,"('3035智原', 8)",6121新普,3680家登,6177達麗,3035智原,2455全新,6751智聯服務,3380明泰,2501國建,6576逸達,9938百和,8046南電,1589永冠-KY,3260威剛,1515力山,3661世芯-KY,1536和大,2867三商壽,9908大台北,,
8,"('2395研華', 8)",6269台郡,5289宜鼎,2313華通,3218大學光,6177達麗,2102泰豐,6282康舒,2845遠東銀,4743合一,6670復盛應用,6472保瑞,2328廣宇,1609大亞,3049和鑫,3707漢磊,1560中砂,9802鈺齊-KY,4137麗豐-KY,,
9,"('4105東洋', 8)",5289宜鼎,8436大江,1434福懋,1229聯華,2313華通,1560中砂,6643M31,2867三商壽,,2449京元電子,5347世界,3630新鉅科,5876上海商銀,2455全新,2408南亞科,1717長興,3515華擎,2908特力,,
10,"('2308台達電', 8)",1707葡萄王,2231為升,2360致茂,8454富邦媒,2360致茂,,6277宏正,2889國票金,,2454聯發科,5425台半,1537廣隆,1707葡萄王,6177達麗,2615萬海,1785光洋科,1215卜蜂,2401凌陽,,
11,"('2327國巨', 8)",5457宣德,9925新保,2607榮運,2308台達電,2607榮運,,6751智聯服務,2913農林,,3705永信,3189景碩,1609大亞,3035智原,2313華通,,1802台玻,4766南寶,,,
12,"('2303聯電', 7)",2912統一超,1707葡萄王,9908大台北,1476儒鴻,9908大台北,,2102泰豐,3682亞太電,,8069元太,5483中美晶,3682亞太電,2308台達電,1434福懋,,2002中鋼,6443元晶,,,
13,"('4904遠傳', 7)",3563牧德,2912統一超,3014聯陽,3059華晶科,3014聯陽,,1560中砂,6605帝寶,,4919新唐,2524京城,8436大江,3059華晶科,2360致茂,,2102泰豐,4105東洋,,,
14,"('6223旺矽', 7)",2059川湖,3563牧德,6121新普,3529力旺,6121新普,,,,,1560中砂,6488環球晶,5876上海商銀,5903全家,2607榮運,,2303聯電,2481強茂,,,
15,"('3023信邦', 7)",9910豐泰,2059川湖,3380明泰,1582信錦,2337旺宏,,,,,3037欣興,5508永信建,2605新興,1215卜蜂,9908大台北,,2327國巨,6582申豐,,,
16,"('9941裕融', 7)",3596智易,1903士紙,2337旺宏,5903全家,1537廣隆,,,,,,6576逸達,2912統一超,1102亞泥,3014聯陽,,2338光罩,1598岱宇,,,
17,"('5508永信建', 7)",4736泰博,3022威強電,6269台郡,2395研華,3680家登,,,,,,3533嘉澤,4414如興,1402遠東新,6121新普,,2344華邦電,5425台半,,,
18,"('5347世界', 7)",5388中磊,4736泰博,2884玉山金,3552同致,5289宜鼎,,,,,,1560中砂,3042晶技,3552同致,3380明泰,,2352佳世達,4935茂林-KY,,,
19,"('1789神隆', 7)",3218大學光,3035智原,1227佳格,4904遠傳,2637慧洋-KY,,,,,,6561是方,9910豐泰,2888新光金,2337旺宏,,2368金像電,6166凌華,,,
20,"('5269祥碩', 7)",5287數字,6462神盾,2328廣宇,6279胡連,8436大江,,,,,,3037欣興,3596智易,6223旺矽,6269台郡,,2382廣達,2913農林,,,
21,"('3152璟德', 7)",2458義隆,5522遠雄,2362藍天,5274信驊,2231為升,,,,,,,1903士紙,2375凱美,4943康控-KY,,2395研華,1515力山,,,
22,"('8917欣泰', 7)",8454富邦媒,3218大學光,3260威剛,2340光磊,9925新保,,,,,,,3530晶相光,2838聯邦銀,6443元晶,,2408南亞科,1308亞聚,,,
23,"('9940信義', 7)",2308台達電,5287數字,1714和桐,9958世紀鋼,1707葡萄王,,,,,,,4142國光生,2892第一金,1589永冠-KY,,2455全新,4167松瑞藥,,,
24,"('2408南亞科', 7)",1476儒鴻,2458義隆,3680家登,9937全國,5457宣德,,,,,,,3022威強電,2027大成鋼,2884玉山金,,2458義隆,3450聯鈞,,,
25,"('2449京元電子', 7)",3529力旺,2308台達電,5289宜鼎,3443創意,8358金居,,,,,,,4736泰博,4935茂林-KY,1227佳格,,2492華新科,6589台康生技,,,
26,"('3653健策', 7)",6706惠特,1476儒鴻,2637慧洋-KY,6472保瑞,2393億光,,,,,,,5522遠雄,2204中華,2328廣宇,,2498宏達電,1256鮮活果汁-KY,,,
27,"('1590亞德客-KY', 7)",5903全家,3529力旺,1532勤美,6244茂迪,3563牧德,,,,,,,6153嘉聯益,4105東洋,5871中租-KY,,2618長榮航,3022威強電,,,
28,"('2330台積電', 7)",1215卜蜂,6706惠特,2231為升,6491晶碩,4961天鈺,,,,,,,5287數字,2353宏碁,2362藍天,,2867三商壽,6605帝寶,,,
29,"('5483中美晶', 7)",3105穩懋,5903全家,9925新保,5269祥碩,3042晶技,,,,,,,1229聯華,3044健鼎,3630新鉅科,,2884玉山金,2102泰豐,,,
