,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2021-11-10),近12月累積營收年增率連2個月增加(2021-11-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('8086宏捷科', 11)",6146耕興,1789神隆,2010春源,1789神隆,6146耕興,6505台塑化,6505台塑化,1102亞泥,4142國光生,6146耕興,6146耕興,2010春源,5536聖暉,4736泰博,2883開發金,1598岱宇,1102亞泥,2014中鴻,,
1,"('3023信邦', 10)",6274台燿,6146耕興,1789神隆,6146耕興,6274台燿,2303聯電,1301台塑,1402遠東新,1710東聯,2637慧洋-KY,2637慧洋-KY,1789神隆,2227裕日車,2103台橡,,2034允強,3532台勝科,6582申豐,,
2,"('5347世界', 10)",4966譜瑞-KY,4966譜瑞-KY,6146耕興,2328廣宇,4966譜瑞-KY,3008大立光,1303南亞,1605華新,1314中石化,4966譜瑞-KY,4966譜瑞-KY,6146耕興,3030德律,4906正文,,2049上銀,6274台燿,4943康控-KY,,
3,"('3035智原', 9)",6411晶焱,6411晶焱,2328廣宇,4966譜瑞-KY,6411晶焱,2002中鋼,1326台化,1714和桐,3707漢磊,2327國巨,8415大國鋼,2610華航,2456奇力新,5522遠雄,,2337旺宏,2108南帝,6504南六,,
4,"('5274信驊', 9)",2327國巨,8415大國鋼,6274台燿,3059華晶科,8415大國鋼,2891中信金,3008大立光,2239英利-KY,6547高端疫苗,8150南茂,2327國巨,6411晶焱,2373震旦行,1604聲寶,,2382廣達,4142國光生,1444力麗,,
5,"('6182合晶', 9)",5871中租-KY,2327國巨,2637慧洋-KY,6411晶焱,2327國巨,3045台灣大,2886兆豐金,2392正崴,1444力麗,6188廣明,6173信昌電,4142國光生,2603長榮,3711日月光投控,,2393億光,2014中鴻,2031新光鋼,,
6,"('9941裕融', 9)",2439美律,5871中租-KY,4966譜瑞-KY,1785光洋科,4142國光生,2408南亞科,2002中鋼,2474可成,3016嘉晶,2408南亞科,4961天鈺,3706神達,2247汎德永業,6411晶焱,,2449京元電子,3260威剛,2010春源,,
7,"('3045台灣大', 9)",1210大成,5530龍巖,3059華晶科,4904遠傳,5871中租-KY,2395研華,2891中信金,2489瑞軒,4414如興,6239力成,2408南亞科,1785光洋科,2395研華,5371中光電,,2504國產,2393億光,,,
8,"('2395研華', 9)",4904遠傳,4904遠傳,6411晶焱,6285啟碁,8150南茂,4904遠傳,3045台灣大,2903遠百,6533晶心科,5347世界,5347世界,2478大毅,6005群益證,1723中碳,,2723美食-KY,4943康控-KY,,,
9,"('8422可寧衛', 9)",9914美利達,8406金可-KY,2324仁寶,9914美利達,5530龍巖,5347世界,2884玉山金,2915潤泰全,2103台橡,2441超豐,2609陽明,6023元大期,2890永豐金,2312金寶,,2890永豐金,1702南僑,,,
10,"('6146耕興', 9)",6173信昌電,2408南亞科,2908特力,6751智聯服務,2478大毅,2801彰銀,6488環球晶,4414如興,2539櫻花建,6257矽格,2441超豐,6285啟碁,2891中信金,6510精測,,3017奇鋐,3211順達,,,
11,"('8046南電', 8)",9937全國,8404百和興業-KY,8415大國鋼,6488環球晶,4904遠傳,4938和碩,5880合庫金,5531鄉林,2618長榮航,2351順德,6182合晶,8406金可-KY,6669緯穎,3707漢磊,,3023信邦,6244茂迪,,,
12,"('8069元太', 8)",6488環球晶,6488環球晶,2327國巨,5347世界,9914美利達,2603長榮,2408南亞科,,2501國建,3010華立,6257矽格,9914美利達,2454聯發科,2884玉山金,,6173信昌電,8163達方,,,
13,"('2454聯發科', 8)",6239力成,5347世界,5871中租-KY,8044網家,6173信昌電,1402遠東新,2395研華,,6589台康生技,2344華邦電,2344華邦電,2820華票,3037欣興,4438廣越,,6706惠特,2478大毅,,,
14,"('4736泰博', 8)",5347世界,9917中保科,2439美律,2009第一銅,1229聯華,3105穩懋,1101台泥,,1903士紙,3035智原,2031新光鋼,6244茂迪,8422可寧衛,1314中石化,,9958世紀鋼,2375凱美,,,
15,"('2337旺宏', 8)",9917中保科,6182合晶,3706神達,6182合晶,4961天鈺,3037欣興,3034聯詠,,,1604聲寶,3035智原,6188廣明,3189景碩,5289宜鼎,,,6541泰福-KY,,,
16,"('3705永信', 8)",2441超豐,5903全家,8150南茂,5903全家,2408南亞科,2888新光金,4904遠傳,,,8046南電,3545敦泰,6214精誠,2371大同,9930中聯資源,,,6472保瑞,,,
17,"('6548長科*', 8)",5903全家,2614東森,4938和碩,1711永光,8404百和興業-KY,4958臻鼎-KY,5347世界,,,3450聯鈞,8046南電,1229聯華,8046南電,2379瑞昱,,,1714和桐,,,
18,"('5289宜鼎', 8)",9921巨大,5425台半,1210大成,2614東森,6488環球晶,8046南電,2801彰銀,,,2023燁輝,1808潤隆,9937全國,1513中興電,1301台塑,,,2489瑞軒,,,
19,"('8081致新', 8)",3010華立,5306桂盟,1785光洋科,3532台勝科,6239力成,2615萬海,5876上海商銀,,,8086宏捷科,4919新唐,8404百和興業-KY,4551智伸科,8436大江,,,2340光磊,,,
20,"('3533嘉澤', 8)",5425台半,5508永信建,5530龍巖,2351順德,5347世界,5483中美晶,4938和碩,,,2375凱美,8086宏捷科,6488環球晶,3682亞太電,6443元晶,,,1711永光,,,
21,"('3653健策', 8)",5306桂盟,4157太景*-KY,2478大毅,1536和大,9917中保科,2324仁寶,2603長榮,,,8070長華*,2454聯發科,9917中保科,3228金麗科,2547日勝生,,,3049和鑫,,,
22,"('5287數字', 8)",6456GIS-KY,2344華邦電,4904遠傳,5425台半,2609陽明,6409旭隼,2345智邦,,,6223旺矽,3042晶技,8044網家,2850新產,2340光磊,,,,,,
23,"('6409旭隼', 8)",2707晶華,2707晶華,2535達欣工,3380明泰,2441超豐,3231緯創,1402遠東新,,,2454聯發科,2603長榮,2441超豐,4968立積,6277宏正,,,,,,
24,"('8016矽創', 8)",3044健鼎,3022威強電,6023元大期,6230超眾,2009第一銅,8454富邦媒,3105穩懋,,,2002中鋼,5471松翰,6182合晶,2882國泰金,8044網家,,,,,,
25,"('5483中美晶', 8)",2301光寶科,6643M31,6285啟碁,6643M31,6182合晶,4743合一,1102亞泥,,,3131弘塑,2337旺宏,6257矽格,2548華固,2489瑞軒,,,,,,
26,"('2408南亞科', 8)",6230超眾,3227原相,8406金可-KY,5388中磊,6257矽格,2356英業達,2887台新金,,,4915致伸,6531愛普,2489瑞軒,3023信邦,6239力成,,,,,,
27,"('2441超豐', 8)",6643M31,3030德律,9914美利達,3035智原,3376新日興,2337旺宏,3037欣興,,,3014聯陽,2401凌陽,3532台勝科,,2401凌陽,,,,,,
28,"('4105東洋', 8)",3227原相,3035智原,2820華票,3529力旺,3532台勝科,6239力成,2301光寶科,,,3036文曄,4736泰博,2351順德,,8406金可-KY,,,,,,
29,"('4966譜瑞-KY', 8)",5388中磊,3529力旺,6188廣明,3105穩懋,5425台半,2610華航,2888新光金,,,2401凌陽,2458義隆,1536和大,,8016矽創,,,,,,
30,"('6488環球晶', 8)",4927泰鼎-KY,3105穩懋,6214精誠,8046南電,5306桂盟,2618長榮航,8046南電,,,5007三星,2615萬海,3010華立,,3014聯陽,,,,,,
31,"('3131弘塑', 8)",3030德律,2388威盛,6173信昌電,2395研華,5508永信建,3406玉晶光,2615萬海,,,3189景碩,2059川湖,4157太景*-KY,,6120達運,,,,,,
32,"('4904遠傳', 8)",1604聲寶,2395研華,1229聯華,2515中工,5469瀚宇博,2371大同,2377微星,,,6548長科*,8942森鉅,1714和桐,,2455全新,,,,,,
33,"('3105穩懋', 8)",2313華通,6472保瑞,9937全國,3450聯鈞,2707晶華,1605華新,2823中壽,,,2850新產,2303聯電,3380明泰,,5508永信建,,,,,,
34,"('8131福懋科', 7)",3529力旺,6576逸達,2408南亞科,4919新唐,2031新光鋼,2609陽明,5483中美晶,,,3023信邦,8358金居,1605華新,,2633台灣高鐵,,,,,,
