,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2023-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2023-03-31),連續三年EPS均大於0且近一季EPS也大於0(2023-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2023-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2023-03-31),近6月累積營收年增率連2個月增加(2023-06-10),近12月累積營收年增率連2個月增加(2023-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2023-03-31),ROE連續三季成長，且近一季ROE>10%(2023-03-31),毛利率連續三季成長，且近一季毛利率>25%(2023-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('3293鈊象', 10)",6803崑鼎,6589台康生技,6803崑鼎,6803崑鼎,6803崑鼎,2882國泰金,2886兆豐金,1103嘉泥,6177達麗,8926台汽電,2498宏達電,2355敬鵬,9921巨大,6803崑鼎,2368金像電,1444力麗,2454聯發科,2347聯強,6491晶碩,4506崇友
1,"('4137麗豐-KY', 10)",4105東洋,4105東洋,2355敬鵬,2355敬鵬,4105東洋,2886兆豐金,2207和泰車,1234黑松,2539櫻花建,6751智聯服務,2908特力,2820華票,2354鴻準,2355敬鵬,4306炎洲,1503士電,4904遠傳,1909榮成,,
2,"('5904寶雅', 9)",3324雙鴻,2344華邦電,4105東洋,3380明泰,2607榮運,2207和泰車,2884玉山金,1312國喬,5531鄉林,1210大成,3563牧德,9921巨大,6462神盾,4105東洋,,1907永豐餘,2371大同,6491晶碩,,
3,"('3563牧德', 8)",8070長華*,1598岱宇,2607榮運,3324雙鴻,3324雙鴻,2884玉山金,6488環球晶,1409新纖,2371大同,3218大學光,1736喬山,2344華邦電,2357華碩,2607榮運,,2324仁寶,3293鈊象,,,
4,"('6491晶碩', 8)",3653健策,1702南僑,2820華票,1702南僑,2451創見,5880合庫金,5880合庫金,2323中環,2501國建,4137麗豐-KY,6464台數科,3380明泰,1723中碳,2820華票,,2347聯強,2059川湖,,,
5,"('3217優群', 8)",2373震旦行,6462神盾,9921巨大,2231為升,8070長華*,2885元大金,1101台泥,2849安泰銀,2548華固,,4766南寶,3324雙鴻,2801彰銀,9921巨大,,2387精元,2504國產,,,
6,"('3661世芯-KY', 8)",6706惠特,9938百和,1110東泥,3653健策,1723中碳,3034聯詠,2885元大金,2867三商壽,6411晶焱,,3030德律,2451創見,2608嘉里大榮,1110東泥,,2481強茂,2634漢翔,,,
7,"('3152璟德', 8)",2301光寶科,2231為升,3380明泰,3152璟德,2231為升,4938和碩,2633台灣高鐵,2905三商,6451訊芯-KY,,2421建準,2354鴻準,2002中鋼,2344華邦電,,2607榮運,6443元晶,,,
8,"('8942森鉅', 8)",1795美時,3653健策,3324雙鴻,1795美時,3653健策,3105穩懋,5269祥碩,3049和鑫,8942森鉅,,2633台灣高鐵,5880合庫金,2015豐興,3380明泰,,2634漢翔,8422可寧衛,,,
9,"('5269祥碩', 8)",8131福懋科,2373震旦行,2451創見,3576聯合再生,3152璟德,2409友達,2227裕日車,3673TPK-KY,,,2912統一超,6462神盾,2809京城銀,1598岱宇,,2845遠東銀,1103嘉泥,,,
