,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-03-10),近12月累積營收年增率連2個月增加(2023-03-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6472保瑞', 8)",6669緯穎,6279胡連,6669緯穎,1711永光,2609陽明,2886兆豐金,2412中華電,1103嘉泥,2501國建,6548長科*,2308台達電,,,,,,,,,
1,"('1256鮮活果汁-KY', 7)",2439美律,8422可寧衛,3019亞光,2345智邦,2104國際中橡,2884玉山金,3008大立光,1234黑松,1307三芳,3532台勝科,5289宜鼎,,,,,,,,,
2,"('3661世芯-KY', 7)",6279胡連,4576大銀微系統,1711永光,4576大銀微系統,6279胡連,3034聯詠,2886兆豐金,2104國際中橡,2727王品,3022威強電,3022威強電,,,,,,,,,
3,"('6561是方', 6)",6548長科*,3035智原,2104國際中橡,1229聯華,2027大成鋼,2409友達,2207和泰車,2392正崴,9910豐泰,3023信邦,6409旭隼,,,,,,,,,
4,"('2707晶華', 6)",2345智邦,6277宏正,2439美律,3035智原,6548長科*,2887台新金,2884玉山金,2393億光,9958世紀鋼,9945潤泰新,2607榮運,,,,,,,,,
5,"('4904遠傳', 6)",6213聯茂,5274信驊,6279胡連,5274信驊,2375凱美,3481群創,2912統一超,2417圓剛,8462柏文,6803崑鼎,6146耕興,,,,,,,,,
6,"('6146耕興', 6)",8422可寧衛,8482商億-KY,2375凱美,2308台達電,2608嘉里大榮,4743合一,2892第一金,2492華新科,6451訊芯-KY,3450聯鈞,9908大台北,,,,,,,,,
7,"('2108南帝', 6)",6277宏正,2308台達電,2345智邦,3380明泰,8422可寧衛,2354鴻準,5880合庫金,3682亞太電,3576聯合再生,6146耕興,4968立積,,,,,,,,,
8,"('6409旭隼', 6)",5274信驊,2373震旦行,6213聯茂,3023信邦,5007三星,2618長榮航,1101台泥,4532瑞智,2239英利-KY,9904寶成,2330台積電,,,,,,,,,
9,"('3293鈊象', 6)",8482商億-KY,5289宜鼎,2608嘉里大榮,6409旭隼,4576大銀微系統,2371大同,2885元大金,4906正文,9943好樂迪,3017奇鋐,2303聯電,,,,,,,,,
10,"('2330台積電', 6)",2597潤弘,3022威強電,8422可寧衛,1210大成,1229聯華,1605華新,2880華南金,5469瀚宇博,3552同致,4904遠傳,2498宏達電,,,,,,,,,
11,"('3023信邦', 6)",2308台達電,6409旭隼,5007三星,1614三洋電,6202盛群,2542興富發,5871中租-KY,6414樺漢,2388威盛,2059川湖,6488環球晶,,,,,,,,,
12,"('3653健策', 6)",2373震旦行,8341日友,4576大銀微系統,2351順德,6188廣明,1802台玻,2801彰銀,6548長科*,2367燿華,4551智伸科,3413京鼎,,,,,,,,,
13,"('2308台達電', 6)",5289宜鼎,1419新紡,2421建準,2707晶華,3035智原,3293鈊象,5876上海商銀,,4157太景*-KY,2330台積電,3037欣興,,,,,,,,,
14,"('1476儒鴻', 6)",3023信邦,6576逸達,1229聯華,3045台灣大,6277宏正,5522遠雄,2633台灣高鐵,,1110東泥,2303聯電,6533晶心科,,,,,,,,,
15,"('6277宏正', 6)",8070長華*,1234黑松,1101台泥,2887台新金,5274信驊,2809京城銀,6669緯穎,,6166凌華,2356英業達,6561是方,,,,,,,,,
16,"('5904寶雅', 6)",9914美利達,8464億豐,6188廣明,2889國票金,8482商億-KY,2404漢唐,2371大同,,6443元晶,5425台半,2903遠百,,,,,,,,,
17,"('3152璟德', 6)",6409旭隼,5531鄉林,3035智原,2912統一超,2308台達電,3661世芯-KY,5903全家,,6153嘉聯益,1216統一,1256鮮活果汁-KY,,,,,,,,,
18,"('3529力旺', 6)",8341日友,2727王品,1304台聚,3450聯鈞,2373震旦行,2889國票金,5904寶雅,,4142國光生,3376新日興,3189景碩,,,,,,,,,
19,"('8069元太', 6)",8210勤誠,2449京元電子,6277宏正,9958世紀鋼,3532台勝科,6732昇佳電子,1227佳格,,2545皇翔,3529力旺,1476儒鴻,,,,,,,,,
20,,8464億豐,2337旺宏,5274信驊,8462柏文,5289宜鼎,3152璟德,3023信邦,,,2915潤泰全,8046南電,,,,,,,,,
21,,4958臻鼎-KY,2327國巨,8482商億-KY,3081聯亞,3022威強電,2838聯邦銀,3293鈊象,,,3653健策,,,,,,,,,,
22,,2449京元電子,2707晶華,2597潤弘,4743合一,3023信邦,2108南帝,3374精材,,,1256鮮活果汁-KY,,,,,,,,,,
23,,2327國巨,9938百和,2338光罩,1590亞德客-KY,8070長華*,8415大國鋼,2809京城銀,,,8039台虹,,,,,,,,,,
24,,2707晶華,6411晶焱,2308台達電,1218泰山,1773勝一,6005群益證,2812台中銀,,,1476儒鴻,,,,,,,,,,
25,,6269台郡,3563牧德,2373震旦行,3673TPK-KY,9914美利達,4128中天,2404漢唐,,,6472保瑞,,,,,,,,,,
26,,3045台灣大,3131弘塑,3532台勝科,2395研華,6409旭隼,2634漢翔,3661世芯-KY,,,8069元太,,,,,,,,,,
27,,9938百和,4736泰博,5289宜鼎,3260威剛,1301台塑,3227原相,2845遠東銀,,,9802鈺齊-KY,,,,,,,,,,
28,,6411晶焱,6173信昌電,3380明泰,6214精誠,8341日友,4174浩鼎,2889國票金,,,,,,,,,,,,,
29,,3563牧德,3228金麗科,3022威強電,1503士電,1419新紡,2723美食-KY,2101南港,,,,,,,,,,,,,
30,,8112至上,2417圓剛,2501國建,3707漢磊,2606裕民,1513中興電,2903遠百,,,,,,,,,,,,,
