,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2021-11-10),近12月累積營收年增率連2個月增加(2021-11-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('8086宏捷科', 11)",2455全新,2455全新,2455全新,2455全新,2455全新,6505台塑化,6505台塑化,1103嘉泥,2501國建,8150南茂,3042晶技,2455全新,8150南茂,2455全新,2915潤泰全,1216統一,2801彰銀,6274台燿,8454富邦媒,2880華南金
1,"('9941裕融', 10)",1256鮮活果汁-KY,5508永信建,8150南茂,3218大學光,8150南茂,2303聯電,1301台塑,1714和桐,6589台康生技,1256鮮活果汁-KY,3034聯詠,4958臻鼎-KY,1326台化,8150南茂,2610華航,1301台塑,5876上海商銀,2723美食-KY,5425台半,
2,"('5347世界', 10)",4958臻鼎-KY,1256鮮活果汁-KY,5508永信建,6491晶碩,5508永信建,3008大立光,1303南亞,1907永豐餘,2539櫻花建,3034聯詠,2379瑞昱,3218大學光,2383台光電,5508永信建,2883開發金,1309台達化,2409友達,8926台汽電,,
3,"('3035智原', 10)",2597潤弘,3218大學光,1256鮮活果汁-KY,3661世芯-KY,1256鮮活果汁-KY,2002中鋼,1326台化,2239英利-KY,1903士紙,3131弘塑,2344華邦電,2597潤弘,1904正隆,1256鮮活果汁-KY,3016嘉晶,1409新纖,3481群創,6492生華科,,
4,"('8422可寧衛', 10)",2383台光電,2915潤泰全,4958臻鼎-KY,1218泰山,3042晶技,2891中信金,3008大立光,2355敬鵬,1444力麗,2379瑞昱,8942森鉅,2489瑞軒,4743合一,4958臻鼎-KY,3035智原,1609大亞,2888新光金,3708上緯投控,,
5,"('3045台灣大', 10)",6414樺漢,3131弘塑,3042晶技,3529力旺,3218大學光,3045台灣大,2886兆豐金,2417圓剛,3016嘉晶,2344華邦電,2059川湖,4766南寶,5522遠雄,3042晶技,,1717長興,4743合一,2540愛山林,,
6,"('5274信驊', 9)",8299群聯,3661世芯-KY,3218大學光,2207和泰車,2597潤弘,2408南亞科,2002中鋼,2456奇力新,4414如興,3045台灣大,2603長榮,5880合庫金,3005神基,3218大學光,,1718中纖,2227裕日車,2102泰豐,,
7,"('6146耕興', 9)",1515力山,2379瑞昱,2597潤弘,1232大統益,1326台化,2395研華,2891中信金,2501國建,3707漢磊,6146耕興,6146耕興,2867三商壽,2451創見,2597潤弘,,2049上銀,2834臺企銀,8404百和興業-KY,,
8,"('6274台燿', 9)",3131弘塑,3529力旺,1326台化,8926台汽電,2383台光電,4904遠傳,3045台灣大,2515中工,2618長榮航,2408南亞科,2408南亞科,6491晶碩,2344華邦電,2489瑞軒,,2102泰豐,3406玉晶光,,,
9,"('4904遠傳', 9)",2379瑞昱,3005神基,2383台光電,2354鴻準,8299群聯,5347世界,2884玉山金,2547日勝生,1710東聯,6257矽格,6257矽格,3131弘塑,1232大統益,1326台化,,2327國巨,2371大同,,,
10,"('6548長科*', 9)",3529力旺,2727王品,6414樺漢,3045台灣大,3034聯詠,2801彰銀,6488環球晶,2812台中銀,6547高端疫苗,3006晶豪科,1808潤隆,3661世芯-KY,2812台中銀,2383台光電,,2347聯強,6176瑞儀,,,
11,"('2441超豐', 9)",3005神基,2344華邦電,4766南寶,2059川湖,6491晶碩,4938和碩,5880合庫金,2820華票,2103台橡,1216統一,3006晶豪科,1218泰山,3045台灣大,6414樺漢,,2355敬鵬,2923鼎固-KY,,,
12,"('2408南亞科', 9)",2207和泰車,4506崇友,8299群聯,2231為升,2915潤泰全,2603長榮,2408南亞科,2834臺企銀,1314中石化,2375凱美,5471松翰,2379瑞昱,2884玉山金,4766南寶,,2371大同,2313華通,,,
13,"('3705永信', 9)",1232大統益,2231為升,5880合庫金,2633台灣高鐵,3131弘塑,1402遠東新,2395研華,2845遠東銀,6533晶心科,2637慧洋-KY,3545敦泰,2511太子,5536聖暉,8299群聯,,2456奇力新,1907永豐餘,,,
14,"('4966譜瑞-KY', 9)",6504南六,6146耕興,1904正隆,1614三洋電,3661世芯-KY,3105穩懋,1101台泥,2849安泰銀,4142國光生,8086宏捷科,2637慧洋-KY,5522遠雄,2603長榮,5880合庫金,,2474可成,6116彩晶,,,
15,"('3533嘉澤', 9)",3045台灣大,4137麗豐-KY,2915潤泰全,6146耕興,2606裕民,3037欣興,3034聯詠,2867三商壽,,2492華新科,8415大國鋼,3529力旺,6176瑞儀,2867三商壽,,2504國產,2845遠東銀,,,
16,"('3105穩懋', 9)",4506崇友,6579研揚,1515力山,5388中磊,6191精成科,2888新光金,4904遠傳,2882國泰金,,5347世界,9908大台北,6443元晶,4137麗豐-KY,3034聯詠,,2515中工,2889國票金,,,
17,"('8069元太', 9)",3665貿聯-KY,9940信義,9904寶成,6579研揚,2379瑞昱,4958臻鼎-KY,5347世界,2888新光金,,3010華立,8086宏捷科,3264欣銓,2408南亞科,6491晶碩,,2605新興,1904正隆,,,
18,"('3023信邦', 9)",1227佳格,8404百和興業-KY,3131弘塑,1434福懋,5522遠雄,8046南電,2801彰銀,2897王道銀行,,5274信驊,5347世界,2610華航,2504國產,1310台苯,,2606裕民,6274台燿,,,
19,"('6182合晶', 9)",6146耕興,2408南亞科,3661世芯-KY,5904寶雅,3529力旺,2615萬海,5876上海商銀,2903遠百,,2393億光,6531愛普,2354鴻準,6257矽格,1904正隆,,2607榮運,2849安泰銀,,,
20,"('2395研華', 9)",6274台燿,2540愛山林,2606裕民,6196帆宣,3005神基,5483中美晶,4938和碩,2905三商,,3036文曄,2458義隆,6504南六,1808潤隆,2915潤泰全,,2812台中銀,2456奇力新,,,
21,"('2454聯發科', 8)",3090日電貿,5904寶雅,1218泰山,6285啟碁,2451創見,2324仁寶,2603長榮,2923鼎固-KY,,6803崑鼎,2393億光,2812台中銀,1216統一,1515力山,,3312弘憶股,6005群益證,,,
22,"('2401凌陽', 8)",6176瑞儀,8406金可-KY,6191精成科,2412中華電,3264欣銓,6409旭隼,2345智邦,3481群創,,6239力成,2401凌陽,3045台灣大,2356英業達,9904寶成,,3673TPK-KY,4128中天,,,
23,"('8016矽創', 8)",4137麗豐-KY,1216統一,2379瑞昱,1789神隆,1104環泥,3231緯創,1402遠東新,3673TPK-KY,,3189景碩,8358金居,2884玉山金,3312弘憶股,3661世芯-KY,,4915致伸,2231為升,,,
24,"('6409旭隼', 8)",5388中磊,2412中華電,2834臺企銀,3443創意,8926台汽電,8454富邦媒,3105穩懋,5876上海商銀,,2401凌陽,2337旺宏,2059川湖,2838聯邦銀,2606裕民,,4966譜瑞-KY,4915致伸,,,
25,"('5289宜鼎', 8)",9940信義,4157太景*-KY,5522遠雄,6643M31,8942森鉅,4743合一,1102亞泥,6005群益證,,8358金居,4919新唐,3665貿聯-KY,2889國票金,1218泰山,,5871中租-KY,2867三商壽,,,
26,"('5483中美晶', 8)",2352佳世達,5471松翰,3529力旺,2345智邦,3045台灣大,2356英業達,2887台新金,6120達運,,4915致伸,6182合晶,6706惠特,1103嘉泥,6191精成科,,6173信昌電,3019亞光,,,
