,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-06-30),連續三年EPS均大於0且近一季EPS也大於0(2021-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-06-30),近6月累積營收年增率連2個月增加(2021-10-10),近12月累積營收年增率連2個月增加(2021-10-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-06-30),ROE連續三季成長，且近一季ROE>10%(2021-03-31),毛利率連續三季成長，且近一季毛利率>25%(2021-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('8255朋程', 11)",6456GIS-KY,2915潤泰全,2915潤泰全,4576大銀微系統,2915潤泰全,6505台塑化,6505台塑化,1402遠東新,2035唐榮,2454聯發科,2534宏盛,6643M31,6005群益證,6643M31,3529力旺,1313聯成,4743合一,3008大立光,6415矽力-KY,
1,"('2455全新', 10)",3090日電貿,2534宏盛,2634漢翔,3450聯鈞,2534宏盛,1301台塑,2412中華電,1503士電,3481群創,1723中碳,1808潤隆,6239力成,3231緯創,6244茂迪,2615萬海,1582信錦,9914美利達,2327國巨,6510精測,
2,"('6488環球晶', 10)",2373震旦行,5508永信建,3530晶相光,1808潤隆,6191精成科,2303聯電,1301台塑,2204中華,2409友達,6592和潤企業,2454聯發科,2867三商壽,3533嘉澤,2204中華,3707漢磊,1604聲寶,2352佳世達,9921巨大,6492生華科,
3,"('5347世界', 10)",2383台光電,2373震旦行,2534宏盛,6285啟碁,5508永信建,1303南亞,2303聯電,2324仁寶,2637慧洋-KY,5347世界,2451創見,4123晟德,3529力旺,6239力成,1582信錦,2027大成鋼,2376技嘉,4743合一,,
4,"('6411晶焱', 9)",3078僑威,1201味全,6456GIS-KY,9802鈺齊-KY,3450聯鈞,1326台化,1303南亞,2352佳世達,1305華夏,2409友達,3481群創,3533嘉澤,3596智易,2867三商壽,2351順德,2231為升,2404漢唐,2337旺宏,,
5,"('3035智原', 9)",6803崑鼎,8406金可-KY,6191精成科,8358金居,1309台達化,2002中鋼,1326台化,2387精元,1440南紡,9943好樂迪,5347世界,3529力旺,2412中華電,6005群益證,2883開發金,2323中環,3576聯合再生,2542興富發,,
6,"('1565精華', 9)",2385群光,6464台數科,5508永信建,1723中碳,2373震旦行,3045台灣大,2002中鋼,2515中工,3049和鑫,1303南亞,2409友達,1808潤隆,5425台半,8112至上,2905三商,2331精英,2849安泰銀,2456奇力新,,
7,"('8086宏捷科', 9)",5347世界,2454聯發科,3450聯鈞,5347世界,2383台光電,2884玉山金,1216統一,2812台中銀,6505台塑化,3037欣興,2637慧洋-KY,8044網家,3189景碩,5530龍巖,3035智原,2352佳世達,4128中天,6548長科*,,
8,"('5425台半', 9)",9943好樂迪,9925新保,3090日電貿,2633台灣高鐵,3078僑威,6488環球晶,3711日月光投控,2845遠東銀,1536和大,6116彩晶,3049和鑫,8462柏文,1717長興,3059華晶科,2009第一銅,2404漢唐,2204中華,9907統一實,,
9,"('1303南亞', 9)",4107邦特,5347世界,1309台達化,4167松瑞藥,8406金可-KY,2892第一金,3045台灣大,2849安泰銀,8255朋程,3545敦泰,1303南亞,3131弘塑,2385群光,6414樺漢,8255朋程,2456奇力新,9940信義,1565精華,,
10,"('3152璟德', 9)",5904寶雅,2633台灣高鐵,1808潤隆,6706惠特,6803崑鼎,2408南亞科,2884玉山金,2897王道銀行,1301台塑,2707晶華,6531愛普,1315達新,3036文曄,4123晟德,3708上緯投控,2545皇翔,4137麗豐-KY,2545皇翔,,
11,"('8016矽創', 9)",3131弘塑,9943好樂迪,2031新光鋼,5904寶雅,3680家登,2880華南金,6488環球晶,3036文曄,6533晶心科,2603長榮,8942森鉅,2393億光,2882國泰金,3231緯創,,2823中壽,3035智原,1532勤美,,
12,"('3533嘉澤', 9)",3030德律,4107邦特,2373震旦行,8069元太,6464台數科,5871中租-KY,2892第一金,3703欣陸,2104國際中橡,2609陽明,2344華邦電,3413京鼎,2324仁寶,3533嘉澤,,2883開發金,8917欣泰,2535達欣工,,
13,"('3529力旺', 9)",3533嘉澤,5904寶雅,2383台光電,3533嘉澤,2454聯發科,3034聯詠,2408南亞科,4414如興,1802台玻,8016矽創,2441超豐,3189景碩,2337旺宏,3529力旺,,2885元大金,,,,
14,"('1301台塑', 9)",5388中磊,8069元太,1201味全,3023信邦,8358金居,5347世界,2395研華,5876上海商銀,1903士紙,1904正隆,2474可成,3023信邦,5534長虹,1808潤隆,,2887台新金,,,,
