,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-08-10),近12月累積營收年增率連2個月增加(2022-08-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('2330台積電', 12)",1216統一,1216統一,1904正隆,1723中碳,5478智冠,2330台積電,2330台積電,1313聯成,2610華航,3037欣興,2520冠德,,2845遠東銀,1904正隆,2408南亞科,1314中石化,5483中美晶,2882國泰金,9910豐泰,
1,"('8069元太', 10)",1256鮮活果汁-KY,1256鮮活果汁-KY,1216統一,4105東洋,9908大台北,2317鴻海,2412中華電,2239英利-KY,4438廣越,6223旺矽,2704國賓,,2408南亞科,1216統一,2498宏達電,1326台化,8464億豐,2891中信金,2615萬海,
2,"('9941裕融', 9)",3005神基,5478智冠,2845遠東銀,5388中磊,1723中碳,2308台達電,2303聯電,2363矽統,3576聯合再生,6182合晶,3037欣興,,2892第一金,2845遠東銀,9941裕融,1476儒鴻,4966譜瑞-KY,9910豐泰,2377微星,
3,"('3529力旺', 9)",2520冠德,2408南亞科,1256鮮活果汁-KY,2207和泰車,6531愛普,2303聯電,3008大立光,2489瑞軒,6177達麗,2449京元電子,2498宏達電,,2347聯強,1256鮮活果汁-KY,1605華新,1477聚陽,9914美利達,1590亞德客-KY,2337旺宏,
4,"('2524京城', 9)",2347聯強,2520冠德,5478智冠,2331精英,2408南亞科,3008大立光,1216統一,2524京城,6589台康生技,5274信驊,6561是方,,3711日月光投控,5478智冠,3034聯詠,1503士電,2923鼎固-KY,3105穩懋,8069元太,
5,"('2308台達電', 9)",8464億豐,8464億豐,9908大台北,2351順德,2520冠德,3711日月光投控,2891中信金,2836高雄銀,2618長榮航,9802鈺齊-KY,9941裕融,,3037欣興,9908大台北,3545敦泰,1598岱宇,2313華通,3481群創,3529力旺,
6,"('6409旭隼', 8)",6411晶焱,6411晶焱,6005群益證,1808潤隆,1308亞聚,2912統一超,3711日月光投控,2855統一證,,3707漢磊,2524京城,,2888新光金,6005群益證,1305華夏,1605華新,5820日盛金,2883開發金,6548長科*,
7,"('1560中砂', 8)",6274台燿,4105東洋,1723中碳,2345智邦,8464億豐,2892第一金,2892第一金,2883開發金,,3035智原,5534長虹,,1773勝一,1723中碳,3653健策,1795美時,3374精材,2049上銀,3264欣銓,
8,"('6643M31', 8)",4105東洋,4157太景*-KY,2408南亞科,6561是方,3711日月光投控,2379瑞昱,2880華南金,2885元大金,,1560中砂,6488環球晶,,2458義隆,6531愛普,1515力山,1802台玻,1477聚陽,2888新光金,8163達方,
9,"('4107邦特', 8)",5388中磊,2458義隆,2892第一金,2607榮運,3037欣興,5347世界,4904遠傳,2923鼎固-KY,,2201裕隆,3189景碩,,3231緯創,2408南亞科,1309台達化,1905華紙,2368金像電,2615萬海,2363矽統,
10,"('5347世界', 8)",4958臻鼎-KY,2915潤泰全,3005神基,2340光磊,6411晶焱,2801彰銀,5347世界,3231緯創,,2454聯發科,2344華邦電,,2345智邦,2892第一金,2014中鴻,1907永豐餘,6414樺漢,2610華航,2338光罩,
11,"('5530龍巖', 8)",2207和泰車,8341日友,2520冠德,1319東陽,1440南紡,5876上海商銀,2801彰銀,3706神達,,9933中鼎,5347世界,,6223旺矽,3005神基,3596智易,2002中鋼,9940信義,3532台勝科,,
12,"('2454聯發科', 8)",2458義隆,2923鼎固-KY,1503士電,3552同致,6274台燿,2633台灣高鐵,5876上海商銀,4906正文,,2330台積電,2337旺宏,,2324仁寶,2520冠德,,2101南港,2607榮運,6147頎邦,,
13,"('8422可寧衛', 8)",8131福懋科,5531鄉林,2347聯強,1795美時,4105東洋,9910豐泰,2887台新金,5469瀚宇博,,,5483中美晶,,2379瑞昱,1503士電,,2301光寶科,2524京城,2849安泰銀,,
14,"('6223旺矽', 8)",8341日友,1598岱宇,1308亞聚,8926台汽電,1773勝一,2345智邦,3037欣興,5820日盛金,,,6472保瑞,,1101台泥,2347聯強,,2303聯電,1419新紡,6005群益證,,
15,"('4904遠傳', 8)",9930中聯資源,6706惠特,8464億豐,3661世芯-KY,2368金像電,3037欣興,2301光寶科,6191精成科,,,1560中砂,,1312國喬,2704國賓,,2308台達電,6533晶心科,2204中華,,
16,"('2449京元電子', 8)",2345智邦,6223旺矽,3711日月光投控,8255朋程,2393億光,6669緯穎,6409旭隼,6414樺漢,,,5530龍巖,,2603長榮,1308亞聚,,2324仁寶,8163達方,6670復盛應用,,
17,"('2303聯電', 8)",6706惠特,4107邦特,3037欣興,6282康舒,2458義隆,2049上銀,4743合一,,,,4919新唐,,9941裕融,8464億豐,,2330台積電,1726永記,5530龍巖,,
18,"('5274信驊', 8)",6223旺矽,6561是方,6411晶焱,3016嘉晶,3264欣銓,4958臻鼎-KY,2356英業達,,,,2454聯發科,,2881富邦金,3711日月光投控,,2331精英,6180橘子,9940信義,,
19,"('2395研華', 8)",2206三陽工業,2379瑞昱,1326台化,3081聯亞,2915潤泰全,5269祥碩,6239力成,,,,2303聯電,,6176瑞儀,3037欣興,,2332友訊,6579研揚,2867三商壽,,
20,"('9940信義', 8)",4107邦特,8482商億-KY,2355敬鵬,6643M31,8131福懋科,9904寶成,2385群光,,,,2395研華,,2106建大,6411晶焱,,2347聯強,4438廣越,2247汎德永業,,
21,"('3037欣興', 8)",6561是方,3014聯陽,1440南紡,8917欣泰,2478大毅,6409旭隼,3406玉晶光,,,,2330台積電,,2885元大金,1326台化,,2355敬鵬,1582信錦,6492生華科,,
22,"('1476儒鴻', 8)",6121新普,2340光磊,2031新光鋼,6244茂迪,8341日友,2834臺企銀,5274信驊,,,,8046南電,,8926台汽電,2867三商壽,,2356英業達,3450聯鈞,8016矽創,,
23,"('3035智原', 8)",8299群聯,2547日勝生,6274台燿,1434福懋,2351順德,9914美利達,2313華通,,,,,,6239力成,2355敬鵬,,2363矽統,1256鮮活果汁-KY,3312弘憶股,,
24,"('2520冠德', 8)",4915致伸,2327國巨,4105東洋,2308台達電,2923鼎固-KY,6121新普,1722台肥,,,,,,2449京元電子,1440南紡,,2382廣達,,8422可寧衛,,
25,"('6180橘子', 8)",2379瑞昱,2417圓剛,2888新光金,2912統一超,6706惠特,3406玉晶光,8069元太,,,,,,2344華邦電,2031新光鋼,,2383台光電,,4935茂林-KY,,
26,"('6279胡連', 7)",8482商億-KY,9941裕融,2851中再保,5274信驊,6223旺矽,5903全家,3532台勝科,,,,,,2889國票金,6274台燿,,2385群光,,6451訊芯-KY,,
27,"('1590亞德客-KY', 7)",3014聯陽,2727王品,5388中磊,8454富邦媒,1301台塑,2352佳世達,3533嘉澤,,,,,,1102亞泥,4105東洋,,2408南亞科,,6504南六,,
28,"('2337旺宏', 7)",2327國巨,2059川湖,6605帝寶,1229聯華,4107邦特,2313華通,3374精材,,,,,,2880華南金,4157太景*-KY,,2409友達,,1419新紡,,
29,"('6464台數科', 7)",9941裕融,3105穩懋,1907永豐餘,1536和大,6561是方,8069元太,3529力旺,,,,,,3706神達,2888新光金,,2441超豐,,6462神盾,,
30,"('3532台勝科', 7)",6548長科*,2539櫻花建,2368金像電,2634漢翔,2637慧洋-KY,3532台勝科,3443創意,,,,,,1513中興電,1773勝一,,2454聯發科,,3014聯陽,,
31,"('2408南亞科', 7)",2059川湖,2524京城,4958臻鼎-KY,3680家登,6121新普,3023信邦,2449京元電子,,,,,,3081聯亞,2851中再保,,2474可成,,5471松翰,,
32,"('5904寶雅', 7)",3105穩懋,2913農林,2207和泰車,9802鈺齊-KY,8299群聯,3374精材,2201裕隆,,,,,,3034聯詠,5388中磊,,2489瑞軒,,6277宏正,,
33,"('2912統一超', 7)",6176瑞儀,2545皇翔,2393億光,1582信錦,2379瑞昱,3529力旺,2404漢唐,,,,,,1717長興,6605帝寶,,2524京城,,1614三洋電,,
34,"('3374精材', 7)",3324雙鴻,6277宏正,2458義隆,3707漢磊,8482商億-KY,2404漢唐,9917中保科,,,,,,3481群創,1907永豐餘,,2606裕民,,2102泰豐,,
35,"('9917中保科', 7)",6277宏正,1795美時,2331精英,1789神隆,1312國喬,9917中保科,3682亞太電,,,,,,1434福懋,2368金像電,,2610華航,,8404百和興業-KY,,
36,"('5483中美晶', 7)",5469瀚宇博,1234黑松,2915潤泰全,5904寶雅,2607榮運,2845遠東銀,2845遠東銀,,,,,,6188廣明,4958臻鼎-KY,,2618長榮航,,4107邦特,,
37,"('4966譜瑞-KY', 7)",6669緯穎,6182合晶,8131福懋科,3374精材,5007三星,2101南港,3189景碩,,,,,,2308台達電,2207和泰車,,2633台灣高鐵,,4414如興,,
38,"('2412中華電', 7)",3312弘憶股,6488環球晶,2478大毅,3045台灣大,3014聯陽,3665貿聯-KY,9941裕融,,,,,,2357華碩,2393億光,,2637慧洋-KY,,3049和鑫,,
39,"('3653健策', 7)",6278台表科,4137麗豐-KY,8341日友,2633台灣高鐵,2340光磊,3036文曄,3665貿聯-KY,,,,,,2376技嘉,2458義隆,,2812台中銀,,6576逸達,,
40,"('4736泰博', 7)",6488環球晶,1702南僑,2351順德,8069元太,2548華固,4123晟德,4123晟德,,,,,,4966譜瑞-KY,2610華航,,2882國泰金,,,,
41,"('2607榮運', 7)",3010華立,2449京元電子,2923鼎固-KY,1614三洋電,2603長榮,9933中鼎,9933中鼎,,,,,,2887台新金,2331精英,,2883開發金,,,,
42,"('2379瑞昱', 7)",6239力成,8436大江,1808潤隆,1232大統益,2327國巨,2206三陽工業,2368金像電,,,,,,2388威盛,3264欣銓,,2887台新金,,,,
43,"('6472保瑞', 7)",4137麗豐-KY,2344華邦電,9930中聯資源,2009第一銅,6732昇佳電子,2204中華,6446藥華藥,,,,,,3680家登,2498宏達電,,2888新光金,,,,
44,"('9910豐泰', 7)",1702南僑,4536拓凱,4438廣越,1722台肥,9941裕融,2634漢翔,2388威盛,,,,,,1802台玻,1589永冠-KY,,2897王道銀行,,,,
45,"('6561是方', 7)",6670復盛應用,3661世芯-KY,2345智邦,6409旭隼,6548長科*,1536和大,2392正崴,,,,,,3008大立光,2915潤泰全,,2912統一超,,,,
46,"('3443創意', 7)",2449京元電子,3293鈊象,2312金寶,1218泰山,2059川湖,6446藥華藥,2548華固,,,,,,5904寶雅,3703欣陸,,2913農林,,,,
47,"('3023信邦', 7)",8436大江,8255朋程,6706惠特,6279胡連,3105穩懋,3376新日興,5534長虹,,,,,,6446藥華藥,8131福懋科,,3231緯創,,,,
48,"('5903全家', 6)",4536拓凱,6464台數科,6223旺矽,6533晶心科,2524京城,2388威盛,1789神隆,,,,,,3045台灣大,6451訊芯-KY,,3515華擎,,,,
49,"('4506崇友', 6)",3661世芯-KY,3081聯亞,2206三陽工業,3035智原,6176瑞儀,3081聯亞,5530龍巖,,,,,,2606裕民,2478大毅,,3665貿聯-KY,,,,
50,"('3218大學光', 6)",3293鈊象,2455全新,6023元大期,6491晶碩,2545皇翔,2392正崴,4915致伸,,,,,,8069元太,8341日友,,5434崇越,,,,
51,"('1722台肥', 6)",6464台數科,6643M31,1301台塑,2801彰銀,9945潤泰新,6146耕興,2607榮運,,,,,,2337旺宏,2351順德,,5871中租-KY,,,,
52,"('2385群光', 6)",9914美利達,5347世界,4107邦特,1711永光,6277宏正,5534長虹,6547高端疫苗,,,,,,2838聯邦銀,1808潤隆,,5876上海商銀,,,,
53,"('3705永信', 6)",2439美律,6582申豐,2317鴻海,3023信邦,1795美時,8926台汽電,3016嘉晶,,,,,,1722台肥,9930中聯資源,,6120達運,,,,
54,"('2801彰銀', 6)",8150南茂,8422可寧衛,6561是方,1110東泥,5469瀚宇博,1319東陽,6548長科*,,,,,,2812台中銀,3231緯創,,6414樺漢,,,,
55,"('2360致茂', 6)",2455全新,1736喬山,2637慧洋-KY,3529力旺,6182合晶,5530龍巖,6492生華科,,,,,,2352佳世達,5531鄉林,,6505台塑化,,,,
56,"('2404漢唐', 6)",6643M31,6576逸達,2324仁寶,3380明泰,3006晶豪科,4147中裕,3680家登,,,,,,2023燁輝,1598岱宇,,6669緯穎,,,,
