,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-12-31),連續三年EPS均大於0且近一季EPS也大於0(2021-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-12-31),近6月累積營收年增率連2個月增加(2022-02-10),近12月累積營收年增率連2個月增加(2022-02-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-12-31),ROE連續三季成長，且近一季ROE>10%(2021-12-31),毛利率連續三季成長，且近一季毛利率>25%(2021-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('3035智原', 10)",3563牧德,3563牧德,9907統一實,3189景碩,3217優群,2330台積電,2330台積電,1102亞泥,3707漢磊,3189景碩,4736泰博,,3189景碩,3217優群,3037欣興,1301台塑,2330台積電,1476儒鴻,6409旭隼,
1,"('5347世界', 10)",3036文曄,5425台半,3563牧德,5425台半,3563牧德,2308台達電,6505台塑化,1234黑松,1314中石化,3036文曄,2609陽明,,5534長虹,3189景碩,3035智原,1440南紡,2308台達電,9914美利達,3529力旺,
2,"('6643M31', 9)",5425台半,4736泰博,3036文曄,1229聯華,5425台半,2303聯電,2303聯電,1315達新,6589台康生技,8131福懋科,4966譜瑞-KY,,1303南亞,9907統一實,4174浩鼎,1477聚陽,2882國泰金,1477聚陽,6147頎邦,
3,"('2912統一超', 9)",8210勤誠,6643M31,5425台半,6643M31,8210勤誠,2881富邦金,2886兆豐金,1402遠東新,6547高端疫苗,6188廣明,2481強茂,,2412中華電,3563牧德,2867三商壽,1513中興電,2881富邦金,6116彩晶,6582申豐,
4,"('9941裕融', 9)",4736泰博,8422可寧衛,4532瑞智,6488環球晶,3049和鑫,2886兆豐金,2891中信金,1434福懋,1903士紙,4966譜瑞-KY,2498宏達電,,8299群聯,3036文曄,,1711永光,3045台灣大,6456GIS-KY,2605新興,
5,"('3529力旺', 9)",6643M31,6576逸達,8210勤誠,2412中華電,1103嘉泥,1216統一,2884玉山金,1504東元,1444力麗,2368金像電,6202盛群,,2368金像電,3708上緯投控,,2006東和鋼鐵,2207和泰車,3576聯合再生,,
6,"('2330台積電', 9)",8422可寧衛,2915潤泰全,1714和桐,4966譜瑞-KY,4736泰博,2891中信金,6488環球晶,2474可成,2539櫻花建,6223旺矽,2027大成鋼,,1402遠東新,5425台半,,2010春源,2912統一超,6510精測,,
7,"('5274信驊', 9)",8131福懋科,6488環球晶,3049和鑫,6411晶焱,1229聯華,2382廣達,2912統一超,2501國建,4414如興,5007三星,6531愛普,,2801彰銀,4532瑞智,,2014中鴻,2892第一金,4968立積,,
8,"('6409旭隼', 9)",6488環球晶,3030德律,1103嘉泥,3443創意,5534長虹,6488環球晶,5347世界,2855統一證,3016嘉晶,2481強茂,2049上銀,,2912統一超,8210勤誠,,2313華通,5871中租-KY,6414樺漢,,
9,"('2308台達電', 9)",3030德律,2412中華電,4736泰博,4105東洋,6643M31,2912統一超,2801彰銀,2881富邦金,4142國光生,2492華新科,2637慧洋-KY,,2395研華,3707漢磊,,2317鴻海,4904遠傳,3515華擎,,
10,"('2379瑞昱', 8)",3078僑威,4966譜瑞-KY,1229聯華,8908欣雄,8422可寧衛,2395研華,4938和碩,2882國泰金,1710東聯,5274信驊,3042晶技,,1723中碳,1714和桐,,2331精英,5876上海商銀,3264欣銓,,
11,"('6146耕興', 8)",4966譜瑞-KY,6223旺矽,6643M31,6491晶碩,8131福懋科,1101台泥,2633台灣高鐵,3673TPK-KY,2501國建,2375凱美,2031新光鋼,,2027大成鋼,3049和鑫,,2360致茂,2474可成,4961天鈺,,
12,"('3045台灣大', 8)",3665貿聯-KY,6411晶焱,8422可寧衛,5274信驊,1303南亞,5347世界,2603長榮,5876上海商銀,2618長榮航,6239力成,4128中天,,6504南六,1103嘉泥,,2371大同,2890永豐金,6582申豐,,
13,"('4904遠傳', 8)",8299群聯,5287數字,8131福懋科,8406金可-KY,2915潤泰全,4938和碩,2887台新金,9904寶成,6533晶心科,1723中碳,6756威鋒電子,,2409友達,4736泰博,,2379瑞昱,2049上銀,6166凌華,,
14,"('2395研華', 8)",6411晶焱,4551智伸科,1303南亞,1507永大,2609陽明,2633台灣高鐵,3037欣興,,2103台橡,2351順德,2327國巨,,2884玉山金,1229聯華,,2382廣達,6409旭隼,4536拓凱,,
15,"('8464億豐', 8)",5287數字,3443創意,2915潤泰全,2801彰銀,3374精材,2345智邦,6669緯穎,,,2027大成鋼,9908大台北,,2308台達電,3260威剛,,2387精元,3231緯創,3228金麗科,,
16,"('5287數字', 8)",4551智伸科,4105東洋,6488環球晶,2912統一超,6488環球晶,1102亞泥,2888新光金,,,6548長科*,2059川湖,,4968立積,5534長虹,,2392正崴,1722台肥,2417圓剛,,
17,"('3533嘉澤', 8)",3443創意,2727王品,2849安泰銀,2395研華,3030德律,2883開發金,5483中美晶,,,6803崑鼎,2344華邦電,,5871中租-KY,6643M31,,2449京元電子,8069元太,3049和鑫,,
18,"('8086宏捷科', 8)",4105東洋,1736喬山,3030德律,3037欣興,3078僑威,3037欣興,9904寶成,,,2376技嘉,2441超豐,,2356英業達,8422可寧衛,,2451創見,6147頎邦,,,
19,"('4966譜瑞-KY', 8)",8908欣雄,2492華新科,2106建大,1723中碳,2412中華電,6669緯穎,3231緯創,,,2637慧洋-KY,5471松翰,,2892第一金,8131福懋科,,2454聯發科,1477聚陽,,,
20,"('6488環球晶', 8)",2492華新科,5274信驊,3078僑威,1476儒鴻,4966譜瑞-KY,2888新光金,4743合一,,,3010華立,5347世界,,1409新纖,3704合勤控,,2633台灣高鐵,6274台燿,,,
21,"('8422可寧衛', 8)",5274信驊,8406金可-KY,9904寶成,2351順德,8299群聯,2377微星,6239力成,,,3131弘塑,1802台玻,,2344華邦電,1303南亞,,2812台中銀,6271同欣電,,,
