,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-06-10),近12月累積營收年增率連2個月增加(2022-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('2330台積電', 10)",2347聯強,2108南帝,2347聯強,5269祥碩,2108南帝,2330台積電,2330台積電,1589永冠-KY,6589台康生技,2201裕隆,2520冠德,8255朋程,8255朋程,8255朋程,3023信邦,1218泰山,1326台化,2301光寶科,2409友達,
1,"('6643M31', 10)",2108南帝,5269祥碩,2108南帝,3380明泰,5269祥碩,2317鴻海,2412中華電,2885元大金,2618長榮航,3035智原,2524京城,1232大統益,3023信邦,2428興勤,2108南帝,1314中石化,2885元大金,4958臻鼎-KY,3227原相,
2,"('3023信邦', 9)",4958臻鼎-KY,4576大銀微系統,4958臻鼎-KY,4576大銀微系統,4576大銀微系統,2308台達電,2303聯電,2888新光金,2610華航,1560中砂,6472保瑞,1598岱宇,2317鴻海,1232大統益,8069元太,1319東陽,2360致茂,1605華新,1312國喬,
3,"('5274信驊', 9)",5269祥碩,8464億豐,1310台苯,2634漢翔,6274台燿,2303聯電,3008大立光,4958臻鼎-KY,3576聯合再生,9933中鼎,5530龍巖,2206三陽工業,2049上銀,1598岱宇,2498宏達電,2106建大,3293鈊象,2383台光電,1598岱宇,
4,"('8069元太', 9)",6274台燿,3227原相,5269祥碩,2540愛山林,3413京鼎,3008大立光,1216統一,,4438廣越,9802鈺齊-KY,1560中砂,2363矽統,2353宏碁,2206三陽工業,1605華新,2331精英,2404漢唐,6116彩晶,,
5,"('2520冠德', 9)",8464億豐,3563牧德,3380明泰,1722台肥,8464億豐,3711日月光投控,2891中信金,,6177達麗,3037欣興,3189景碩,1773勝一,2809京城銀,3023信邦,,2867三商壽,2106建大,2606裕民,,
6,"('4904遠傳', 9)",3227原相,4506崇友,4576大銀微系統,2308台達電,2204中華,2912統一超,3711日月光投控,,,2449京元電子,2395研華,2317鴻海,9939宏全,5903全家,,2880華南金,2388威盛,1707葡萄王,,
7,"('1560中砂', 9)",3596智易,6589台康生技,6274台燿,1476儒鴻,3563牧德,2892第一金,2892第一金,,,5274信驊,5534長虹,8163達方,2412中華電,2363矽統,,3008大立光,1513中興電,2637慧洋-KY,,
8,"('2395研華', 8)",3563牧德,2540愛山林,1605華新,2227裕日車,4506崇友,2379瑞昱,2880華南金,,,2330台積電,9941裕融,2049上銀,9802鈺齊-KY,1434福懋,,3702大聯大,8150南茂,1598岱宇,,
9,"('9941裕融', 8)",4506崇友,1598岱宇,8464億豐,8069元太,9921巨大,5347世界,4904遠傳,,,3707漢磊,4919新唐,2449京元電子,1227佳格,1773勝一,,4958臻鼎-KY,2498宏達電,8112至上,,
10,"('2308台達電', 8)",9921巨大,5471松翰,2634漢翔,3532台勝科,2368金像電,2801彰銀,5347世界,,,6182合晶,6561是方,8039台虹,2395研華,6213聯茂,,5243乙盛-KY,4142國光生,1308亞聚,,
11,"('2412中華電', 8)",5471松翰,6582申豐,3673TPK-KY,6472保瑞,5471松翰,5876上海商銀,2801彰銀,,,6223旺矽,3037欣興,3078僑威,5876上海商銀,2317鴻海,,8070長華*,5371中光電,9911櫻花,,
12,"('3035智原', 8)",2404漢唐,4736泰博,3227原相,2360致茂,2404漢唐,2633台灣高鐵,5876上海商銀,,,2454聯發科,6488環球晶,3081聯亞,6239力成,1714和桐,,9941裕融,6282康舒,8044網家,,
13,"('3529力旺', 8)",6582申豐,5871中租-KY,3596智易,1216統一,6582申豐,9910豐泰,2887台新金,,,,2337旺宏,3030德律,2887台新金,3545敦泰,,,1519華城,6643M31,,
14,"('2449京元電子', 8)",1515力山,8422可寧衛,3563牧德,6285啟碁,4736泰博,2345智邦,3037欣興,,,,2303聯電,2027大成鋼,2324仁寶,8163達方,,,1609大亞,,,
15,"('6464台數科', 8)",4736泰博,6576逸達,4506崇友,4904遠傳,5871中租-KY,3037欣興,2301光寶科,,,,2344華邦電,2545皇翔,5880合庫金,3037欣興,,,8255朋程,,,
16,"('8255朋程', 8)",5871中租-KY,2308台達電,2540愛山林,3529力旺,8422可寧衛,6669緯穎,6409旭隼,,,,2498宏達電,2353宏碁,2923鼎固-KY,2049上銀,,,6751智聯服務,,,
17,"('3443創意', 8)",8422可寧衛,2373震旦行,9921巨大,5388中磊,1722台肥,2049上銀,4743合一,,,,2330台積電,2547日勝生,2855統一證,6269台郡,,,1589永冠-KY,,,
18,"('6409旭隼', 8)",2308台達電,1476儒鴻,2368金像電,1434福懋,2308台達電,4958臻鼎-KY,2356英業達,,,,8046南電,9939宏全,3653健策,2905三商,,,,,,
19,"('4736泰博', 8)",2373震旦行,4137麗豐-KY,5471松翰,2884玉山金,2375凱美,5269祥碩,6239力成,,,,2704國賓,9914美利達,3665貿聯-KY,2449京元電子,,,,,,
20,"('4958臻鼎-KY', 8)",1476儒鴻,2520冠德,2404漢唐,5243乙盛-KY,2373震旦行,9904寶成,2385群光,,,,5483中美晶,2412中華電,2888新光金,3376新日興,,,,,,
21,"('5269祥碩', 8)",4137麗豐-KY,6166凌華,6582申豐,9908大台北,1476儒鴻,6409旭隼,3406玉晶光,,,,5347世界,2421建準,3682亞太電,8039台虹,,,,,,
22,"('2404漢唐', 8)",2227裕日車,2524京城,1309台達化,1773勝一,2201裕隆,2834臺企銀,5274信驊,,,,2454聯發科,2327國巨,2882國泰金,2108南帝,,,,,,
23,"('4107邦特', 8)",2520冠德,9940信義,4736泰博,6409旭隼,4137麗豐-KY,9914美利達,2313華通,,,,,1789神隆,9910豐泰,3078僑威,,,,,,
24,"('3653健策', 8)",9940信義,4968立積,5871中租-KY,2351順德,2227裕日車,6121新普,1722台肥,,,,,6176瑞儀,2023燁輝,1307三芳,,,,,,
