,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-12-31),連續三年EPS均大於0且近一季EPS也大於0(2021-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-12-31),近6月累積營收年增率連2個月增加(2022-02-10),近12月累積營收年增率連2個月增加(2022-02-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-12-31),ROE連續三季成長，且近一季ROE>10%(2021-12-31),毛利率連續三季成長，且近一季毛利率>25%(2021-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('9941裕融', 10)",3563牧德,3563牧德,9907統一實,3189景碩,3217優群,2330台積電,2330台積電,1409新纖,3707漢磊,3189景碩,4736泰博,1789神隆,3189景碩,3217優群,4174浩鼎,1110東泥,2354鴻準,2303聯電,8086宏捷科,2035唐榮
1,"('8086宏捷科', 10)",3036文曄,5425台半,3563牧德,5425台半,3563牧德,2308台達電,6505台塑化,1589永冠-KY,1314中石化,3036文曄,2609陽明,2886兆豐金,8210勤誠,3189景碩,,1216統一,1605華新,5483中美晶,4961天鈺,
2,"('5347世界', 10)",5425台半,4736泰博,3036文曄,1229聯華,5425台半,2303聯電,2303聯電,1605華新,6589台康生技,8131福懋科,4966譜瑞-KY,9930中聯資源,5534長虹,9907統一實,,1301台塑,5903全家,5904寶雅,,
3,"('2330台積電', 9)",8210勤誠,6643M31,5425台半,6643M31,8210勤誠,2881富邦金,2886兆豐金,2354鴻準,6547高端疫苗,6188廣明,2481強茂,5508永信建,1303南亞,3563牧德,,1304台聚,2458義隆,8086宏捷科,,
4,"('3035智原', 9)",4736泰博,8422可寧衛,4532瑞智,6488環球晶,3049和鑫,2886兆豐金,2891中信金,2387精元,1903士紙,4966譜瑞-KY,2498宏達電,2885元大金,2915潤泰全,3036文曄,,1314中石化,6456GIS-KY,4968立積,,
5,"('3653健策', 9)",6643M31,6576逸達,8210勤誠,2412中華電,1103嘉泥,1216統一,2884玉山金,2534宏盛,1444力麗,2368金像電,6202盛群,3227原相,6188廣明,3708上緯投控,,1589永冠-KY,3152璟德,3545敦泰,,
6,"('5904寶雅', 9)",8422可寧衛,2915潤泰全,1714和桐,4966譜瑞-KY,4736泰博,2891中信金,6488環球晶,2820華票,2539櫻花建,6223旺矽,2027大成鋼,1218泰山,2412中華電,5425台半,,1590亞德客-KY,2606裕民,6230超眾,,
7,"('8069元太', 9)",8131福懋科,6488環球晶,3049和鑫,6411晶焱,1229聯華,2382廣達,2912統一超,2867三商壽,4414如興,5007三星,6531愛普,6147頎邦,8299群聯,4532瑞智,,1609大亞,4174浩鼎,4961天鈺,,
8,"('1604聲寶', 9)",6488環球晶,3030德律,1103嘉泥,3443創意,5534長虹,6488環球晶,5347世界,,3016嘉晶,2481強茂,2049上銀,8299群聯,1402遠東新,8210勤誠,,1717長興,3081聯亞,1515力山,,
9,"('5274信驊', 9)",3030德律,2412中華電,4736泰博,4105東洋,6643M31,2912統一超,2801彰銀,,4142國光生,2492華新科,2637慧洋-KY,6670復盛應用,2492華新科,3707漢磊,,2023燁輝,1409新纖,1110東泥,,
