,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-03-10),近12月累積營收年增率連2個月增加(2023-03-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6472保瑞', 10)",6669緯穎,6279胡連,6669緯穎,1711永光,2609陽明,2886兆豐金,2412中華電,2354鴻準,2501國建,6548長科*,2308台達電,3019亞光,6669緯穎,6669緯穎,8358金居,1216統一,1590亞德客-KY,9904寶成,,
1,"('1216統一', 9)",2439美律,8422可寧衛,3019亞光,2345智邦,2104國際中橡,2884玉山金,3008大立光,2845遠東銀,1307三芳,3532台勝科,5289宜鼎,1711永光,2104國際中橡,3019亞光,8086宏捷科,1305華夏,3105穩懋,2610華航,,
2,"('3661世芯-KY', 9)",6279胡連,4576大銀微系統,1711永光,4576大銀微系統,6279胡連,3034聯詠,2886兆豐金,2867三商壽,2727王品,3022威強電,3022威強電,2027大成鋼,2031新光鋼,1711永光,,1319東陽,2354鴻準,1802台玻,,
3,"('1256鮮活果汁-KY', 8)",6548長科*,3035智原,2104國際中橡,1229聯華,2027大成鋼,2409友達,2207和泰車,3682亞太電,9910豐泰,3023信邦,6409旭隼,2375凱美,2345智邦,2609陽明,,1326台化,3702大聯大,2014中鴻,,
4,"('2723美食-KY', 8)",2345智邦,6277宏正,2439美律,5274信驊,6548長科*,2887台新金,2884玉山金,3706神達,9958世紀鋼,9945潤泰新,2607榮運,2031新光鋼,6213聯茂,2104國際中橡,,1795美時,2371大同,3704合勤控,,
5,"('2707晶華', 8)",6213聯茂,5274信驊,6279胡連,2308台達電,2375凱美,3481群創,2912統一超,4943康控-KY,8462柏文,6803崑鼎,6146耕興,8422可寧衛,2421建準,2439美律,,2031新光鋼,2015豐興,6180橘子,,
6,"('2455全新', 8)",8422可寧衛,8482商億-KY,2375凱美,3380明泰,2608嘉里大榮,4743合一,2892第一金,5530龍巖,6451訊芯-KY,3450聯鈞,9908大台北,5007三星,5289宜鼎,6279胡連,,2059川湖,3682亞太電,,,
7,"('2428興勤', 8)",6277宏正,2308台達電,2345智邦,3023信邦,8422可寧衛,2354鴻準,5880合庫金,6116彩晶,3576聯合再生,6146耕興,4968立積,2421建準,2208台船,2027大成鋼,,2206三陽工業,6412群電,,,
8,"('8436大江', 8)",5274信驊,2373震旦行,6213聯茂,6409旭隼,5007三星,2618長榮航,1101台泥,,2239英利-KY,9904寶成,2330台積電,6188廣明,2204中華,6548長科*,,2352佳世達,2723美食-KY,,,
9,"('3653健策', 8)",8482商億-KY,5289宜鼎,2608嘉里大榮,1210大成,4576大銀微系統,2371大同,2885元大金,,9943好樂迪,3017奇鋐,2303聯電,3035智原,3022威強電,2375凱美,,2409友達,8086宏捷科,,,
10,"('3022威強電', 8)",2597潤弘,3022威強電,8422可寧衛,1614三洋電,1229聯華,1605華新,2880華南金,,3552同致,4904遠傳,2498宏達電,1304台聚,2328廣宇,2031新光鋼,,2412中華電,9958世紀鋼,,,
11,"('3023信邦', 8)",2308台達電,6409旭隼,5007三星,2351順德,6202盛群,2542興富發,5871中租-KY,,2388威盛,2059川湖,6488環球晶,8482商億-KY,3023信邦,2345智邦,,2428興勤,2867三商壽,,,
12,"('3529力旺', 8)",2373震旦行,8341日友,4576大銀微系統,2707晶華,6188廣明,1802台玻,2801彰銀,,2367燿華,4551智伸科,3413京鼎,1710東聯,1301台塑,6213聯茂,,2618長榮航,2247汎德永業,,,
13,"('2412中華電', 8)",5289宜鼎,1419新紡,2421建準,3045台灣大,3035智原,3293鈊象,5876上海商銀,,4157太景*-KY,2330台積電,3037欣興,2597潤弘,4961天鈺,2608嘉里大榮,,2723美食-KY,2428興勤,,,
14,"('5478智冠', 8)",3023信邦,6576逸達,1229聯華,2887台新金,6277宏正,5522遠雄,2633台灣高鐵,,1110東泥,2303聯電,6533晶心科,2338光罩,1723中碳,8422可寧衛,,3218大學光,2455全新,,,
15,"('2108南帝', 8)",8070長華*,1234黑松,1101台泥,2889國票金,5274信驊,2809京城銀,6669緯穎,,6166凌華,2356英業達,6561是方,2208台船,2887台新金,5007三星,,3515華擎,5388中磊,,,
16,"('1795美時', 8)",9914美利達,8464億豐,6188廣明,2912統一超,8482商億-KY,2404漢唐,2371大同,,6443元晶,5425台半,2903遠百,2204中華,9910豐泰,4576大銀微系統,,3533嘉澤,4551智伸科,,,
17,"('2330台積電', 8)",6409旭隼,5531鄉林,3035智原,3450聯鈞,2308台達電,3661世芯-KY,5903全家,,6153嘉聯益,1216統一,1256鮮活果汁-KY,3022威強電,6285啟碁,2421建準,,3552同致,3312弘憶股,,,
18,"('3293鈊象', 8)",8341日友,2727王品,1304台聚,9958世紀鋼,2373震旦行,2889國票金,5904寶雅,,4142國光生,3376新日興,3189景碩,2328廣宇,2324仁寶,1229聯華,,3708上緯投控,1710東聯,,,
19,"('1476儒鴻', 8)",8210勤誠,2449京元電子,6277宏正,8462柏文,3532台勝科,6732昇佳電子,1227佳格,,2545皇翔,3529力旺,1476儒鴻,2855統一證,9917中保科,1101台泥,,3711日月光投控,6803崑鼎,,,
20,"('3152璟德', 8)",8464億豐,2337旺宏,5274信驊,3081聯亞,5289宜鼎,3152璟德,3023信邦,,,2915潤泰全,8046南電,8070長華*,2395研華,6202盛群,,4174浩鼎,6464台數科,,,
21,"('4966譜瑞-KY', 7)",4958臻鼎-KY,2327國巨,8482商億-KY,4743合一,3022威強電,2838聯邦銀,3293鈊象,,,3653健策,,1773勝一,2353宏碁,6188廣明,,4915致伸,2913農林,,,
22,"('6464台數科', 7)",2449京元電子,2707晶華,2597潤弘,1590亞德客-KY,3023信邦,2108南帝,3374精材,,,1256鮮活果汁-KY,,1307三芳,6214精誠,3035智原,,5388中磊,2328廣宇,,,
23,"('3014聯陽', 7)",2327國巨,9938百和,2338光罩,1218泰山,8070長華*,8415大國鋼,2809京城銀,,,8039台虹,,4306炎洲,2015豐興,1304台聚,,5478智冠,8482商億-KY,,,
24,"('5269祥碩', 7)",2707晶華,6411晶焱,2308台達電,3673TPK-KY,1773勝一,6005群益證,2812台中銀,,,1476儒鴻,,8358金居,4966譜瑞-KY,6277宏正,,5880合庫金,6589台康生技,,,
25,"('2395研華', 7)",6269台郡,3563牧德,2373震旦行,2395研華,9914美利達,4128中天,2404漢唐,,,6472保瑞,,8210勤誠,1232大統益,5274信驊,,6176瑞儀,5243乙盛-KY,,,
26,"('3680家登', 7)",3045台灣大,3131弘塑,3532台勝科,3260威剛,6409旭隼,2634漢翔,3661世芯-KY,,,8069元太,,2606裕民,4927泰鼎-KY,8482商億-KY,,6278台表科,2535達欣工,,,
27,"('4904遠傳', 7)",9938百和,4736泰博,5289宜鼎,6214精誠,1301台塑,3227原相,2845遠東銀,,,9802鈺齊-KY,,1718中纖,1215卜蜂,1710東聯,,6491晶碩,,,,
28,"('2059川湖', 7)",6411晶焱,6173信昌電,3380明泰,1503士電,8341日友,4174浩鼎,2889國票金,,,,,6492生華科,9908大台北,2597潤弘,,6505台塑化,,,,
29,"('6146耕興', 7)",3563牧德,3228金麗科,3022威強電,3707漢磊,1419新紡,2723美食-KY,2101南港,,,,,3264欣銓,9904寶成,2338光罩,,8341日友,,,,
30,"('5903全家', 7)",8112至上,2417圓剛,2501國建,8908欣雄,2606裕民,1513中興電,2903遠百,,,,,5531鄉林,3682亞太電,2308台達電,,8436大江,,,,
31,"('4551智伸科', 7)",2347聯強,4105東洋,2328廣宇,6643M31,1234黑松,9958世紀鋼,3152璟德,,,,,2727王品,2504國產,2373震旦行,,9904寶成,,,,
