,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2021-11-10),近12月累積營收年增率連2個月增加(2021-11-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('8086宏捷科', 11)",6146耕興,1789神隆,2010春源,1789神隆,6146耕興,6505台塑化,6505台塑化,1102亞泥,4142國光生,6146耕興,6146耕興,2010春源,5536聖暉,2812台中銀,2883開發金,1308亞聚,6488環球晶,1303南亞,,2884玉山金
1,"('5347世界', 10)",6274台燿,6146耕興,1789神隆,6146耕興,6274台燿,2303聯電,1301台塑,1312國喬,1710東聯,2637慧洋-KY,2637慧洋-KY,1789神隆,4147中裕,3413京鼎,8046南電,1312國喬,5483中美晶,3008大立光,,5876上海商銀
2,"('6182合晶', 10)",4966譜瑞-KY,4966譜瑞-KY,6146耕興,2328廣宇,4966譜瑞-KY,3008大立光,1303南亞,1314中石化,1314中石化,4966譜瑞-KY,4966譜瑞-KY,6146耕興,3228金麗科,1723中碳,,1434福懋,2383台光電,2002中鋼,,
3,"('3653健策', 10)",6411晶焱,6411晶焱,2328廣宇,4966譜瑞-KY,6411晶焱,2002中鋼,1326台化,1315達新,3707漢磊,2327國巨,8415大國鋼,2610華航,,2449京元電子,,1722台肥,3532台勝科,1802台玻,,
4,"('6488環球晶', 9)",2327國巨,8415大國鋼,6274台燿,3059華晶科,8415大國鋼,2891中信金,3008大立光,1319東陽,6547高端疫苗,8150南茂,2327國巨,6411晶焱,,2597潤弘,,1907永豐餘,2027大成鋼,6213聯茂,,
5,"('2441超豐', 9)",5871中租-KY,2327國巨,2637慧洋-KY,6411晶焱,2327國巨,3045台灣大,2886兆豐金,1605華新,1444力麗,6188廣明,6173信昌電,4142國光生,,5269祥碩,,1909榮成,6213聯茂,3576聯合再生,,
6,"('9941裕融', 9)",2439美律,5871中租-KY,4966譜瑞-KY,1785光洋科,4142國光生,2408南亞科,2002中鋼,2489瑞軒,3016嘉晶,2408南亞科,4961天鈺,3706神達,,6121新普,,2009第一銅,1314中石化,2606裕民,,
7,"('6146耕興', 9)",1210大成,5530龍巖,3059華晶科,4904遠傳,5871中租-KY,2395研華,2891中信金,4157太景*-KY,4414如興,6239力成,2408南亞科,1785光洋科,,2545皇翔,,2010春源,3653健策,2204中華,,
8,"('3045台灣大', 9)",4904遠傳,4904遠傳,6411晶焱,6285啟碁,8150南茂,4904遠傳,3045台灣大,,6533晶心科,5347世界,5347世界,2478大毅,,3702大聯大,,2014中鴻,2108南帝,2723美食-KY,,
9,"('3035智原', 9)",9914美利達,8406金可-KY,2324仁寶,9914美利達,5530龍巖,5347世界,2884玉山金,,2103台橡,2441超豐,2609陽明,6023元大期,,3037欣興,,2204中華,4128中天,1304台聚,,
