,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-09-30),連續三年EPS均大於0且近一季EPS也大於0(2022-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-09-30),近6月累積營收年增率連2個月增加(2022-10-10),近12月累積營收年增率連2個月增加(2022-10-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-09-30),ROE連續三季成長，且近一季ROE>10%(2022-09-30),毛利率連續三季成長，且近一季毛利率>25%(2022-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('1560中砂', 10)",2383台光電,5478智冠,2383台光電,2912統一超,2383台光電,2317鴻海,2317鴻海,1103嘉泥,1519華城,4919新唐,2330台積電,2834臺企銀,2881富邦金,2383台光電,2108南帝,1229聯華,3034聯詠,2317鴻海,,6176瑞儀
1,"('3529力旺', 9)",4927泰鼎-KY,3030德律,1723中碳,9937全國,1723中碳,2412中華電,2308台達電,1104環泥,6443元晶,8404百和興業-KY,9925新保,2103台橡,6411晶焱,1723中碳,3034聯詠,1314中石化,8464億豐,2412中華電,,
2,"('2308台達電', 9)",6669緯穎,2912統一超,2834臺企銀,3023信邦,2027大成鋼,2308台達電,2303聯電,1234黑松,6576逸達,2330台積電,2303聯電,5534長虹,2108南帝,2834臺企銀,2409友達,1409新纖,2354鴻準,2912統一超,,
3,"('6472保瑞', 9)",3030德律,9911櫻花,4927泰鼎-KY,2227裕日車,2103台橡,2303聯電,3008大立光,1312國喬,6451訊芯-KY,3705永信,3189景碩,6669緯穎,6278台表科,2027大成鋼,2345智邦,1605華新,2834臺企銀,2227裕日車,,
4,"('2912統一超', 9)",2912統一超,4128中天,5478智冠,1582信錦,5534長虹,3008大立光,1216統一,1313聯成,2367燿華,2449京元電子,2524京城,1503士電,2727王品,2103台橡,5522遠雄,1609大亞,2371大同,9945潤泰新,,
5,"('8069元太', 9)",9937全國,3023信邦,2881富邦金,1711永光,5478智冠,1216統一,2891中信金,1314中石化,8462柏文,5274信驊,5508永信建,9937全國,2104國際中橡,5534長虹,2812台中銀,1717長興,6147頎邦,5522遠雄,,
6,"('6643M31', 9)",8150南茂,6411晶焱,6669緯穎,2634漢翔,3030德律,3711日月光投控,3711日月光投控,1315達新,4743合一,1560中砂,5347世界,2108南帝,6582申豐,4174浩鼎,3443創意,1785光洋科,3706神達,3682亞太電,,
7,"('2395研華', 9)",9911櫻花,2108南帝,3030德律,2308台達電,1301台塑,2382廣達,2382廣達,1326台化,2388威盛,9802鈺齊-KY,1560中砂,8415大國鋼,2547日勝生,4927泰鼎-KY,2376技嘉,1904正隆,2101南港,2101南港,,
8,"('3443創意', 9)",3023信邦,8415大國鋼,9933中鼎,6409旭隼,8150南茂,6488環球晶,6488環球晶,1532勤美,2539櫻花建,8069元太,6561是方,1229聯華,2606裕民,5478智冠,3529力旺,1905華紙,2439美律,2867三商壽,,
9,"('6488環球晶', 8)",6411晶焱,8464億豐,1301台塑,2345智邦,9911櫻花,2912統一超,2912統一超,1710東聯,2618長榮航,9910豐泰,6488環球晶,3374精材,2707晶華,2881富邦金,6285啟碁,2002中鋼,6005群益證,6504南六,,
10,"('6279胡連', 8)",2108南帝,3014聯陽,2912統一超,3661世芯-KY,3023信邦,2892第一金,5880合庫金,1909榮成,,1476儒鴻,5425台半,2227裕日車,6121新普,6669緯穎,2851中再保,2049上銀,2451創見,1419新紡,,
11,"('5903全家', 8)",8464億豐,4919新唐,1503士電,2340光磊,6411晶焱,5880合庫金,2395研華,2104國際中橡,,1537廣隆,6576逸達,3014聯陽,2379瑞昱,3030德律,5536聖暉,2303聯電,1909榮成,2540愛山林,,
12,"('5483中美晶', 8)",6278台表科,2727王品,2354鴻準,6589台康生技,2108南帝,2395研華,1101台泥,2201裕隆,,3035智原,5483中美晶,1582信錦,2890永豐金,9933中鼎,2615萬海,2313華通,8926台汽電,5508永信建,,
13,"('2707晶華', 8)",2227裕日車,2344華邦電,9937全國,3653健策,8415大國鋼,1101台泥,2801彰銀,2312金寶,,3037欣興,8046南電,1104環泥,1402遠東新,1301台塑,3035智原,2317鴻海,1319東陽,,,
14,"('6285啟碁', 8)",6803崑鼎,8404百和興業-KY,8150南茂,5274信驊,8464億豐,2885元大金,4938和碩,2354鴻準,,9938百和,6472保瑞,2392正崴,2353宏碁,2912統一超,9945潤泰新,2324仁寶,1312國喬,,,
15,"('2379瑞昱', 8)",2439美律,2330台積電,9911櫻花,1789神隆,1229聯華,2801彰銀,2633台灣高鐵,2363矽統,,2454聯發科,2395研華,3708上緯投控,2303聯電,1503士電,2009第一銅,2330台積電,3016嘉晶,,,
16,"('5274信驊', 8)",3014聯陽,5306桂盟,3023信邦,3380明泰,3374精材,5876上海商銀,9910豐泰,2375凱美,,6670復盛應用,3533嘉澤,2727王品,2328廣宇,2354鴻準,6533晶心科,2340光磊,3680家登,,,
17,"('2303聯電', 8)",2330台積電,6582申豐,6411晶焱,6561是方,6803崑鼎,2633台灣高鐵,2345智邦,2387精元,,,3037欣興,3682亞太電,1515力山,9937全國,,2344華邦電,3596智易,,,
18,"('8482商億-KY', 8)",6456GIS-KY,4966譜瑞-KY,2108南帝,4576大銀微系統,2504國產,9910豐泰,2474可成,2392正崴,,,2607榮運,8404百和興業-KY,2883開發金,8150南茂,,2353宏碁,3545敦泰,,,
19,"('1216統一', 8)",5306桂盟,2059川湖,8415大國鋼,8069元太,6756威鋒電子,2345智邦,1102亞泥,2474可成,,,1419新紡,1907永豐餘,6274台燿,9911櫻花,,2354鴻準,8016矽創,,,
20,"('2330台積電', 8)",6582申豐,2547日勝生,8464億豐,6244茂迪,3014聯陽,2474可成,2105正新,2489瑞軒,,,2498宏達電,2836高雄銀,3078僑威,3023信邦,,2357華碩,4551智伸科,,,
21,"('6409旭隼', 8)",4966譜瑞-KY,2707晶華,9904寶成,6643M31,1104環泥,1402遠東新,2883開發金,2492華新科,,,,6456GIS-KY,2478大毅,6411晶焱,,2368金像電,9907統一實,,,
22,"('3533嘉澤', 8)",2059川湖,2379瑞昱,1229聯華,8908欣雄,2344華邦電,2105正新,3037欣興,2524京城,,,,1312國喬,2809京城銀,2108南帝,,2371大同,6443元晶,,,
23,"('5471松翰', 8)",3005神基,8482商億-KY,6278台表科,3443創意,8404百和興業-KY,6669緯穎,6669緯穎,2534宏盛,,,,2547日勝生,4958臻鼎-KY,8415大國鋼,,2375凱美,6230超眾,,,
24,"('6176瑞儀', 8)",2707晶華,3705永信,3374精材,1227佳格,2330台積電,4958臻鼎-KY,2301光寶科,2809京城銀,,,,2379瑞昱,5471松翰,8464億豐,,2379瑞昱,3312弘憶股,,,
25,"('1789神隆', 8)",6121新普,2534宏盛,2227裕日車,2633台灣高鐵,5306桂盟,5483中美晶,5483中美晶,2812台中銀,,,,1711永光,2417圓剛,9904寶成,,2385群光,3413京鼎,,,
26,"('2108南帝', 8)",2379瑞昱,9925新保,6803崑鼎,2231為升,6582申豐,9921巨大,9921巨大,2834臺企銀,,,,2890永豐金,1307三芳,1229聯華,,2401凌陽,4961天鈺,,,
