,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-04-10),近12月累積營收年增率連2個月增加(2023-04-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('3443創意', 7)",6669緯穎,6279胡連,6669緯穎,3019亞光,2609陽明,2886兆豐金,2412中華電,1103嘉泥,3545敦泰,1210大成,5289宜鼎,,,,,,,,,
1,"('6643M31', 7)",2609陽明,8422可寧衛,3019亞光,1711永光,6279胡連,2002中鋼,2886兆豐金,1312國喬,3576聯合再生,6643M31,6409旭隼,,,,,,,,,
2,"('4137麗豐-KY', 7)",6279胡連,4576大銀微系統,1711永光,2345智邦,6548長科*,2207和泰車,2207和泰車,1314中石化,4123晟德,4904遠傳,8464億豐,,,,,,,,,
3,"('3661世芯-KY', 7)",6548長科*,6202盛群,2609陽明,4576大銀微系統,2345智邦,2884玉山金,2884玉山金,1402遠東新,2605新興,3596智易,5531鄉林,,,,,,,,,
4,"('5903全家', 7)",2345智邦,3035智原,2439美律,1229聯華,2608嘉里大榮,5880合庫金,2912統一超,1444力麗,2923鼎固-KY,6751智聯服務,4958臻鼎-KY,,,,,,,,,
5,"('3218大學光', 6)",8422可寧衛,6277宏正,6279胡連,5274信驊,8422可寧衛,1101台泥,2892第一金,1714和桐,1808潤隆,6488環球晶,2330台積電,,,,,,,,,
6,"('4904遠傳', 6)",6202盛群,5274信驊,6548長科*,2308台達電,5007三星,2885元大金,5880合庫金,1718中纖,,5903全家,6670復盛應用,,,,,,,,,
7,"('1256鮮活果汁-KY', 6)",6277宏正,8482商億-KY,2375凱美,3380明泰,4576大銀微系統,3034聯詠,1101台泥,2104國際中橡,,3443創意,2540愛山林,,,,,,,,,
8,"('9941裕融', 6)",5274信驊,2308台達電,2031新光鋼,3023信邦,1229聯華,2801彰銀,2885元大金,2204中華,,6414樺漢,2498宏達電,,,,,,,,,
9,"('3293鈊象', 6)",8482商億-KY,2373震旦行,2345智邦,6409旭隼,3035智原,1590亞德客-KY,2801彰銀,2239英利-KY,,,3005神基,,,,,,,,,
