,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2023-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2023-03-31),連續三年EPS均大於0且近一季EPS也大於0(2023-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2023-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2023-03-31),近6月累積營收年增率連2個月增加(2023-06-10),近12月累積營收年增率連2個月增加(2023-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2023-03-31),ROE連續三季成長，且近一季ROE>10%(2023-03-31),毛利率連續三季成長，且近一季毛利率>25%(2023-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('4137麗豐-KY', 10)",6803崑鼎,6589台康生技,6803崑鼎,2355敬鵬,6803崑鼎,2882國泰金,2886兆豐金,1103嘉泥,6177達麗,8926台汽電,2498宏達電,2355敬鵬,2354鴻準,6803崑鼎,3017奇鋐,1789神隆,2454聯發科,6415矽力-KY,,
1,"('3293鈊象', 9)",4105東洋,4105東洋,2355敬鵬,3380明泰,4105東洋,2886兆豐金,2207和泰車,1304台聚,2539櫻花建,6751智聯服務,2908特力,2820華票,2801彰銀,2355敬鵬,4306炎洲,2002中鋼,4904遠傳,1717長興,,
2,"('4904遠傳', 9)",3324雙鴻,2344華邦電,4105東洋,1702南僑,2607榮運,2207和泰車,2884玉山金,1409新纖,5531鄉林,1210大成,3563牧德,9921巨大,2608嘉里大榮,4105東洋,1216統一,2317鴻海,2409友達,1707葡萄王,,
3,"('3152璟德', 8)",8070長華*,1598岱宇,2607榮運,2231為升,3324雙鴻,2884玉山金,6488環球晶,1907永豐餘,2371大同,3218大學光,1736喬山,2344華邦電,2809京城銀,2607榮運,,2338光罩,3481群創,6451訊芯-KY,,
4,"('5904寶雅', 8)",3653健策,1702南僑,2820華票,3653健策,2451創見,5880合庫金,5880合庫金,2104國際中橡,2501國建,4137麗豐-KY,6464台數科,3380明泰,2006東和鋼鐵,2820華票,,2351順德,1907永豐餘,4167松瑞藥,,
5,"('8942森鉅', 8)",2373震旦行,6462神盾,9921巨大,3152璟德,8070長華*,2885元大金,1101台泥,2312金寶,2548華固,,4766南寶,3324雙鴻,2395研華,9921巨大,,2891中信金,2015豐興,6706惠特,,
6,"('3217優群', 8)",6706惠特,9938百和,1110東泥,1795美時,1723中碳,3034聯詠,2885元大金,2362藍天,6411晶焱,,3030德律,2451創見,9937全國,1110東泥,,2892第一金,6116彩晶,8044網家,,
7,"('3680家登', 8)",2301光寶科,2231為升,3380明泰,3576聯合再生,2231為升,4938和碩,2633台灣高鐵,2409友達,6451訊芯-KY,,2421建準,2354鴻準,2360致茂,2344華邦電,,3406玉晶光,2845遠東銀,1714和桐,,
8,"('6732昇佳電子', 8)",1795美時,3653健策,3324雙鴻,2886兆豐金,3653健策,3105穩懋,5269祥碩,2809京城銀,8942森鉅,,2633台灣高鐵,5880合庫金,6176瑞儀,3380明泰,,3532台勝科,1736喬山,6751智聯服務,,
9,"('3563牧德', 8)",8131福懋科,2373震旦行,2451創見,1229聯華,3152璟德,2409友達,2227裕日車,2836高雄銀,,,2912統一超,6462神盾,6239力成,1598岱宇,,3653健策,2634漢翔,,,
10,"('6592和潤企業', 8)",5434崇越,3152璟德,2354鴻準,9914美利達,1795美時,1102亞泥,2610華航,2845遠東銀,,,,8070長華*,2383台光電,3324雙鴻,,3680家登,1513中興電,,,
11,"('6411晶焱', 8)",8016矽創,6706惠特,1702南僑,2227裕日車,8131福懋科,3481群創,2618長榮航,2903遠百,,,,2324仁寶,2504國產,2451創見,,4904遠傳,2104國際中橡,,,
12,"('5269祥碩', 8)",3665貿聯-KY,1795美時,5880合庫金,1717長興,2608嘉里大榮,5269祥碩,2371大同,3049和鑫,,,,2357華碩,2449京元電子,2354鴻準,,6121新普,2014中鴻,,,
13,"('3661世芯-KY', 8)",2015豐興,8016矽創,8070長華*,2345智邦,8016矽創,2377微星,2542興富發,3481群創,,,,1723中碳,3264欣銓,1702南僑,,6411晶焱,2362藍天,,,
14,"('3653健策', 8)",3008大立光,4968立積,2324仁寶,2889國票金,9908大台北,4743合一,5903全家,5469瀚宇博,,,,3653健策,4915致伸,5880合庫金,,6670復盛應用,1215卜蜂,,,
15,"('2404漢唐', 7)",3022威強電,4743合一,1723中碳,3017奇鋐,3532台勝科,2227裕日車,5904寶雅,6116彩晶,,,,3691碩禾,5904寶雅,6462神盾,,6706惠特,5007三星,,,
16,"('1795美時', 7)",5508永信建,3008大立光,9938百和,3443創意,1229聯華,2354鴻準,1802台玻,6120達運,,,,3152璟德,5522遠雄,8070長華*,,6732昇佳電子,1103嘉泥,,,
17,"('3264欣銓', 7)",2327國巨,3022威強電,2231為升,9933中鼎,9914美利達,2610華航,3023信邦,6462神盾,,,,2301光寶科,3682亞太電,2324仁寶,,9921巨大,5289宜鼎,,,
18,"('1476儒鴻', 7)",6670復盛應用,5508永信建,3653健策,8069元太,3008大立光,2618長榮航,3293鈊象,8070長華*,,,,4147中裕,6191精成科,2357華碩,,,1218泰山,,,
19,"('6531愛普', 7)",3374精材,2327國巨,2373震旦行,3707漢磊,6188廣明,2542興富發,2376技嘉,,,,,5434崇越,3049和鑫,1723中碳,,,3228金麗科,,,
20,"('2395研華', 7)",3042晶技,2498宏達電,3152璟德,6751智聯服務,3022威強電,1227佳格,2809京城銀,,,,,2885元大金,4904遠傳,9938百和,,,6462神盾,,,
21,"('4966譜瑞-KY', 7)",6121新普,6177達麗,2801彰銀,3515華擎,5508永信建,1229聯華,2812台中銀,,,,,8016矽創,2704國賓,2231為升,,,9911櫻花,,,
22,"('1256鮮活果汁-KY', 7)",6147頎邦,3374精材,2301光寶科,3016嘉晶,2327國巨,1802台玻,6592和潤企業,,,,,2353宏碁,1802台玻,3653健策,,,8039台虹,,,
23,"('6180橘子', 7)",6146耕興,3042晶技,1795美時,2884玉山金,6670復盛應用,3293鈊象,2201裕隆,,,,,6120達運,3035智原,3691碩禾,,,2836高雄銀,,,
24,"('3078僑威', 7)",2387精元,6182合晶,8131福懋科,3078僑威,6177達麗,2376技嘉,2404漢唐,,,,,2886兆豐金,8942森鉅,2373震旦行,,,6120達運,,,
25,"('6472保瑞', 7)",2345智邦,6147頎邦,2608嘉里大榮,2351順德,3374精材,2809京城銀,6116彩晶,,,,,3665貿聯-KY,2377微星,3152璟德,,,8917欣泰,,,
26,"('2360致茂', 7)",2441超豐,6146耕興,5434崇越,6643M31,3042晶技,2015豐興,3661世芯-KY,,,,,2897王道銀行,8462柏文,2801彰銀,,,3049和鑫,,,
27,"('2108南帝', 7)",1477聚陽,1903士紙,2885元大金,2395研華,6182合晶,2812台中銀,2889國票金,,,,,1909榮成,3044健鼎,6274台燿,,,3090日電貿,,,
28,"('3014聯陽', 7)",8046南電,5478智冠,8016矽創,6214精誠,6121新普,6592和潤企業,2903遠百,,,,,1313聯成,5289宜鼎,1444力麗,,,,,,
29,"('2809京城銀', 7)",2603長榮,3705永信,2353宏碁,3260威剛,6147頎邦,2201裕隆,3152璟德,,,,,3532台勝科,2618長榮航,6706惠特,,,,,,
30,"('1773勝一', 7)",3017奇鋐,3443創意,9908大台北,9937全國,6146耕興,2404漢唐,9941裕融,,,,,2015豐興,2615萬海,2301光寶科,,,,,,
31,"('8069元太', 7)",3443創意,2379瑞昱,2886兆豐金,3673TPK-KY,2345智邦,1314中石化,2838聯邦銀,,,,,1229聯華,2105正新,1795美時,,,,,,
32,"('1707葡萄王', 7)",9802鈺齊-KY,8069元太,3665貿聯-KY,2634漢翔,2441超豐,3661世芯-KY,4123晟德,,,,,9914美利達,3711日月光投控,8131福懋科,,,,,,
33,"('2542興富發', 7)",2379瑞昱,2923鼎固-KY,2897王道銀行,3023信邦,1477聚陽,2889國票金,2439美律,,,,,6188廣明,2535達欣工,2608嘉里大榮,,,,,,
34,"('2707晶華', 7)",8069元太,3406玉晶光,1101台泥,1590亞德客-KY,1102亞泥,6732昇佳電子,6285啟碁,,,,,2327國巨,2207和泰車,5434崇越,,,,,,
35,"('3017奇鋐', 7)",3406玉晶光,3563牧德,3532台勝科,2412中華電,8046南電,3152璟德,2108南帝,,,,,1609大亞,4137麗豐-KY,2885元大金,,,,,,
36,"('8436大江', 7)",3563牧德,6643M31,2015豐興,6561是方,2603長榮,2838聯邦銀,6005群益證,,,,,2498宏達電,1614三洋電,8016矽創,,,,,,
37,"('2449京元電子', 7)",6643M31,2542興富發,3708上緯投控,2360致茂,5478智冠,2441超豐,3005神基,,,,,3704合勤控,2609陽明,2353宏碁,,,,,,
38,"('2454聯發科', 7)",6269台郡,3227原相,1229聯華,2376技嘉,3705永信,2108南帝,1736喬山,,,,,9958世紀鋼,2382廣達,4968立積,,,,,,
39,"('8016矽創', 7)",3090日電貿,1201味全,9914美利達,6732昇佳電子,9939宏全,2606裕民,2206三陽工業,,,,,3042晶技,,9908大台北,,,,,,
40,"('2231為升', 7)",3034聯詠,6166凌華,3008大立光,9910豐泰,3017奇鋐,6005群益證,2204中華,,,,,1717長興,,3576聯合再生,,,,,,
41,"('5274信驊', 7)",2395研華,3034聯詠,6188廣明,9917中保科,3443創意,2634漢翔,2634漢翔,,,,,6116彩晶,,6120達運,,,,,,
