,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2023-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2023-03-31),連續三年EPS均大於0且近一季EPS也大於0(2023-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2023-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2023-03-31),近6月累積營收年增率連2個月增加(2023-06-10),近12月累積營收年增率連2個月增加(2023-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2023-03-31),ROE連續三季成長，且近一季ROE>10%(2023-03-31),毛利率連續三季成長，且近一季毛利率>25%(2023-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('4137麗豐-KY', 10)",6803崑鼎,6589台康生技,6803崑鼎,2355敬鵬,6803崑鼎,2882國泰金,2886兆豐金,1103嘉泥,6177達麗,8926台汽電,2498宏達電,2355敬鵬,2607榮運,6803崑鼎,3653健策,1215卜蜂,2356英業達,2889國票金,,
1,"('3661世芯-KY', 9)",4105東洋,4105東洋,2355敬鵬,3380明泰,4105東洋,2886兆豐金,2207和泰車,1315達新,2539櫻花建,6751智聯服務,2908特力,4105東洋,2344華邦電,2355敬鵬,1216統一,1218泰山,2354鴻準,1218泰山,,
2,"('3293鈊象', 9)",3324雙鴻,2344華邦電,4105東洋,3324雙鴻,2607榮運,2207和泰車,2884玉山金,1409新纖,5531鄉林,1210大成,3563牧德,2344華邦電,2451創見,4105東洋,,1308亞聚,2610華航,3228金麗科,,
3,"('8942森鉅', 8)",8070長華*,1598岱宇,2607榮運,1702南僑,3324雙鴻,2884玉山金,6488環球晶,2354鴻準,2371大同,3218大學光,1736喬山,3380明泰,1723中碳,2607榮運,,1717長興,2618長榮航,,,
4,"('2455全新', 8)",3653健策,1702南僑,2820華票,2231為升,2451創見,5880合庫金,5880合庫金,2363矽統,2501國建,4137麗豐-KY,6464台數科,3324雙鴻,2801彰銀,2820華票,,1736喬山,2439美律,,,
5,"('3563牧德', 8)",2373震旦行,6462神盾,9921巨大,3653健策,8070長華*,2885元大金,1101台泥,2387精元,2548華固,,4766南寶,2451創見,8131福懋科,9921巨大,,2027大成鋼,1536和大,,,
6,"('3014聯陽', 8)",6706惠特,9938百和,1110東泥,3152璟德,1723中碳,3034聯詠,2885元大金,2534宏盛,6411晶焱,,3030德律,2354鴻準,2886兆豐金,1110東泥,,2201裕隆,1723中碳,,,
7,"('5269祥碩', 8)",2301光寶科,2231為升,3380明泰,1795美時,2231為升,4938和碩,2633台灣高鐵,2845遠東銀,6451訊芯-KY,,2421建準,5880合庫金,5457宣德,2344華邦電,,2327國巨,1409新纖,,,
8,"('8069元太', 8)",1795美時,3653健策,3324雙鴻,3576聯合再生,3653健策,3105穩懋,5269祥碩,5530龍巖,8942森鉅,,2633台灣高鐵,6462神盾,6121新普,3380明泰,,2344華邦電,8926台汽電,,,
9,"('1795美時', 8)",8131福懋科,2373震旦行,2451創見,2886兆豐金,3152璟德,2409友達,2227裕日車,6120達運,,,2912統一超,8070長華*,2603長榮,1598岱宇,,2428興勤,1319東陽,,,
10,"('2404漢唐', 8)",5434崇越,3152璟德,2354鴻準,1229聯華,1795美時,1102亞泥,2610華航,,,,,2324仁寶,3017奇鋐,3324雙鴻,,2603長榮,6182合晶,,,
11,"('3152璟德', 8)",8016矽創,6706惠特,1702南僑,9914美利達,8131福懋科,3481群創,2618長榮航,,,,,2357華碩,2809京城銀,2451創見,,2609陽明,2247汎德永業,,,
12,"('3653健策', 8)",3665貿聯-KY,1795美時,5880合庫金,2227裕日車,2608嘉里大榮,5269祥碩,2371大同,,,,,1723中碳,2845遠東銀,2354鴻準,,2881富邦金,3019亞光,,,
13,"('3680家登', 7)",2015豐興,8016矽創,8070長華*,1717長興,8016矽創,2377微星,2542興富發,,,,,3653健策,8069元太,1702南僑,,3005神基,3552同致,,,
14,"('5904寶雅', 7)",3008大立光,4968立積,2324仁寶,2345智邦,9908大台北,4743合一,5903全家,,,,,3691碩禾,1307三芳,5880合庫金,,3019亞光,1103嘉泥,,,
15,"('1773勝一', 7)",3022威強電,4743合一,1723中碳,2889國票金,3532台勝科,2227裕日車,5904寶雅,,,,,3152璟德,2884玉山金,6462神盾,,3049和鑫,6166凌華,,,
16,"('6643M31', 7)",5508永信建,3008大立光,9938百和,3443創意,1229聯華,2354鴻準,1802台玻,,,,,2301光寶科,2887台新金,8070長華*,,3406玉晶光,2035唐榮,,,
17,"('5425台半', 7)",2327國巨,3022威強電,2231為升,9933中鼎,9914美利達,2610華航,3023信邦,,,,,1795美時,3260威剛,2324仁寶,,5388中磊,2908特力,,,
18,"('6488環球晶', 7)",6670復盛應用,5508永信建,3653健策,8069元太,3008大立光,2618長榮航,3293鈊象,,,,,8131福懋科,2393億光,2357華碩,,6213聯茂,8482商億-KY,,,
19,"('6592和潤企業', 7)",3374精材,2327國巨,2373震旦行,3707漢磊,6188廣明,2542興富發,2376技嘉,,,,,4147中裕,9937全國,1723中碳,,6669緯穎,2363矽統,,,
20,"('6732昇佳電子', 7)",3042晶技,2498宏達電,3152璟德,6751智聯服務,3022威強電,1227佳格,2809京城銀,,,,,5434崇越,5425台半,9938百和,,9958世紀鋼,4906正文,,,
21,"('6531愛普', 7)",6121新普,6177達麗,2801彰銀,3515華擎,5508永信建,1229聯華,2812台中銀,,,,,2885元大金,6176瑞儀,2231為升,,,6643M31,,,
22,"('2449京元電子', 7)",6147頎邦,3374精材,2301光寶科,3016嘉晶,2327國巨,1802台玻,6592和潤企業,,,,,8016矽創,3014聯陽,3653健策,,,2540愛山林,,,
23,"('4966譜瑞-KY', 7)",6146耕興,3042晶技,1795美時,2884玉山金,6670復盛應用,3293鈊象,2201裕隆,,,,,2353宏碁,2371大同,3691碩禾,,,6277宏正,,,
24,"('3217優群', 7)",2387精元,6182合晶,8131福懋科,3078僑威,6177達麗,2376技嘉,2404漢唐,,,,,6120達運,2332友訊,2373震旦行,,,3022威強電,,,
25,"('2308台達電', 7)",2345智邦,6147頎邦,2608嘉里大榮,2351順德,3374精材,2809京城銀,6116彩晶,,,,,3665貿聯-KY,2352佳世達,3152璟德,,,3530晶相光,,,
26,"('1256鮮活果汁-KY', 7)",2441超豐,6146耕興,5434崇越,6643M31,3042晶技,2015豐興,3661世芯-KY,,,,,2897王道銀行,2101南港,2801彰銀,,,1315達新,,,
27,"('6277宏正', 7)",1477聚陽,1903士紙,2885元大金,2395研華,6182合晶,2812台中銀,2889國票金,,,,,1909榮成,6239力成,6274台燿,,,2102泰豐,,,
28,"('6472保瑞', 7)",8046南電,5478智冠,8016矽創,6214精誠,6121新普,6592和潤企業,2903遠百,,,,,1313聯成,8422可寧衛,1444力麗,,,,,,
