,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-02-10),近12月累積營收年增率連2個月增加(2023-02-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6472保瑞', 9)",4506崇友,4506崇友,2515中工,6472保瑞,4506崇友,3045台灣大,2412中華電,1103嘉泥,2545皇翔,6472保瑞,1476儒鴻,2515中工,,,,,,,,
1,"('3529力旺', 9)",8422可寧衛,8422可寧衛,4506崇友,2912統一超,3711日月光投控,2207和泰車,2308台達電,1315達新,6153嘉聯益,1476儒鴻,6146耕興,2883開發金,,,,,,,,
2,"('3661世芯-KY', 8)",6472保瑞,6472保瑞,2883開發金,2884玉山金,8422可寧衛,5880合庫金,2207和泰車,1718中纖,9910豐泰,6146耕興,6488環球晶,3711日月光投控,,,,,,,,
3,"('2308台達電', 8)",2301光寶科,2545皇翔,3711日月光投控,3035智原,6472保瑞,1101台泥,2912統一超,2362藍天,6166凌華,9904寶成,5289宜鼎,6472保瑞,,,,,,,,
4,"('1795美時', 7)",6412群電,6589台康生技,8422可寧衛,5274信驊,6284佳邦,2801彰銀,5880合庫金,2392正崴,1110東泥,3532台勝科,3037欣興,1609大亞,,,,,,,,
5,"('6561是方', 7)",8299群聯,2524京城,6472保瑞,3661世芯-KY,1722台肥,5876上海商銀,1101台泥,2511太子,6451訊芯-KY,9945潤泰新,2303聯電,2034允強,,,,,,,,
6,"('3653健策', 7)",2912統一超,2912統一超,1609大亞,1711永光,2545皇翔,2474可成,2801彰銀,2515中工,2727王品,2303聯電,2607榮運,2031新光鋼,,,,,,,,
7,"('5269祥碩', 7)",3005神基,3035智原,6284佳邦,6488環球晶,2524京城,8454富邦媒,5876上海商銀,2534宏盛,8462柏文,3023信邦,8046南電,5880合庫金,,,,,,,,
8,"('2520冠德', 7)",5274信驊,5274信驊,1532勤美,3105穩懋,6257矽格,2227裕日車,2633台灣高鐵,2547日勝生,9943好樂迪,4551智伸科,2308台達電,6589台康生技,,,,,,,,
9,"('6488環球晶', 7)",1476儒鴻,1476儒鴻,1504東元,3023信邦,1605華新,2354鴻準,2345智邦,2838聯邦銀,9958世紀鋼,6803崑鼎,1256鮮活果汁-KY,6412群電,,,,,,,,
