,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-05-10),近12月累積營收年增率連2個月增加(2022-05-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6488環球晶', 9)",3596智易,2454聯發科,2454聯發科,3443創意,2454聯發科,2330台積電,2330台積電,1104環泥,3552同致,2454聯發科,2454聯發科,3630新鉅科,,,,,,,,
1,"('8341日友', 9)",3443創意,3443創意,1504東元,6533晶心科,8942森鉅,2308台達電,6505台塑化,1304台聚,6166凌華,9933中鼎,8942森鉅,8942森鉅,,,,,,,,
2,"('2605新興', 8)",9940信義,6533晶心科,3596智易,2633台灣高鐵,3443創意,2303聯電,2303聯電,1313聯成,2545皇翔,3035智原,2614東森,3596智易,,,,,,,,
3,"('6643M31', 8)",8299群聯,9940信義,3443創意,9933中鼎,6533晶心科,2881富邦金,2891中信金,1434福懋,3680家登,6510精測,1560中砂,9940信義,,,,,,,,
4,"('5274信驊', 8)",5289宜鼎,5287數字,6533晶心科,3035智原,9940信義,1216統一,2884玉山金,1714和桐,1736喬山,2610華航,2610華航,5287數字,,,,,,,,
5,"('5347世界', 8)",6239力成,3035智原,9940信義,2049上銀,2633台灣高鐵,2891中信金,6488環球晶,2331精英,2547日勝生,2015豐興,8046南電,9933中鼎,,,,,,,,
6,"('4105東洋', 7)",3045台灣大,6510精測,2633台灣高鐵,3533嘉澤,5287數字,2382廣達,2395研華,2387精元,2605新興,8046南電,2303聯電,3035智原,,,,,,,,
7,"('5269祥碩', 7)",4551智伸科,5289宜鼎,5287數字,2614東森,8299群聯,6488環球晶,5347世界,2501國建,5531鄉林,5388中磊,4128中天,2845遠東銀,,,,,,,,
8,"('2395研華', 7)",6213聯茂,3533嘉澤,9933中鼎,3045台灣大,6510精測,2912統一超,2801彰銀,2511太子,2511太子,6196帆宣,5269祥碩,8299群聯,,,,,,,,
9,"('3035智原', 7)",3014聯陽,2614東森,3035智原,2607榮運,5289宜鼎,2395研華,4938和碩,2834臺企銀,9943好樂迪,1605華新,2615萬海,6510精測,,,,,,,,
10,"('5483中美晶', 7)",1560中砂,1598岱宇,2845遠東銀,1560中砂,3533嘉澤,1101台泥,2887台新金,2836高雄銀,6547高端疫苗,5274信驊,3105穩懋,3045台灣大,,,,,,,,
11,"('2330台積電', 7)",6173信昌電,4551智伸科,8299群聯,9958世紀鋼,6239力成,5347世界,3037欣興,2838聯邦銀,2331精英,6182合晶,8482商億-KY,1503士電,,,,,,,,
12,"('3443創意', 7)",6706惠特,3014聯陽,6510精測,5243乙盛-KY,2481強茂,2357華碩,6669緯穎,2867三商壽,6244茂迪,1707葡萄王,5483中美晶,3026禾伸堂,,,,,,,,
13,"('9917中保科', 7)",2015豐興,1560中砂,5289宜鼎,3552同致,1304台聚,4938和碩,2888新光金,2881富邦金,6443元晶,2637慧洋-KY,2609陽明,3530晶相光,,,,,,,,
14,"('2308台達電', 7)",8436大江,6706惠特,3533嘉澤,3653健策,4551智伸科,2633台灣高鐵,5483中美晶,2882國泰金,2727王品,2439美律,6202盛群,2206三陽工業,,,,,,,,
15,"('2547日勝生', 6)",3653健策,8436大江,2614東森,8046南電,3530晶相光,9910豐泰,3231緯創,3022威強電,9910豐泰,3711日月光投控,5274信驊,6213聯茂,,,,,,,,
16,"('2607榮運', 6)",2352佳世達,3653健策,1598岱宇,5388中磊,3014聯陽,2474可成,2337旺宏,3673TPK-KY,2618長榮航,5347世界,2637慧洋-KY,2607榮運,,,,,,,,
17,"('2388威盛', 6)",8422可寧衛,8422可寧衛,6239力成,3665貿聯-KY,2607榮運,1102亞泥,6239力成,3703欣陸,2034允強,2548華固,4536拓凱,3008大立光,,,,,,,,
18,"('1707葡萄王', 6)",5388中磊,2231為升,2481強茂,2231為升,9914美利達,3037欣興,2834臺企銀,5530龍巖,2035唐榮,8358金居,3189景碩,1309台達化,,,,,,,,
19,"('2912統一超', 6)",5269祥碩,1201味全,3045台灣大,1201味全,1560中砂,6669緯穎,8299群聯,5820日盛金,8462柏文,2034允強,2605新興,2634漢翔,,,,,,,,
20,"('6166凌華', 6)",3529力旺,4128中天,1503士電,5269祥碩,6173信昌電,5483中美晶,2610華航,8070長華*,6589台康生技,9917中保科,5531鄉林,2015豐興,,,,,,,,
21,"('3030德律', 6)",6643M31,2388威盛,1304台聚,3529力旺,3008大立光,8464億豐,2618長榮航,,3228金麗科,6278台表科,2027大成鋼,9958世紀鋼,,,,,,,,
22,"('2227裕日車', 6)",3105穩懋,4157太景*-KY,4551智伸科,6643M31,6706惠特,9904寶成,3406玉晶光,,4743合一,8341日友,5478智冠,5243乙盛-KY,,,,,,,,
23,"('8464億豐', 6)",2308台達電,6166凌華,3530晶相光,1519華城,1309台達化,3231緯創,2371大同,,,,2408南亞科,1102亞泥,,,,,,,,
24,"('5531鄉林', 6)",6412群電,5269祥碩,2206三陽工業,2308台達電,2015豐興,2356英業達,1605華新,,,,5347世界,4938和碩,,,,,,,,
25,"('2511太子', 6)",6279胡連,3529力旺,6213聯茂,1711永光,8436大江,2227裕日車,5274信驊,,,,2498宏達電,5388中磊,,,,,,,,
26,"('8415大國鋼', 6)",2441超豐,6643M31,3014聯陽,1722台肥,3653健策,2354鴻準,2923鼎固-KY,,,,2618長榮航,3665貿聯-KY,,,,,,,,
27,"('3022威強電', 6)",3036文曄,4506崇友,2607榮運,3016嘉晶,1102亞泥,3702大聯大,2313華通,,,,2344華邦電,2231為升,,,,,,,,
28,"('6510精測', 6)",5471松翰,3105穩懋,9914美利達,1614三洋電,1802台玻,2610華航,1722台肥,,,,2379瑞昱,1201味全,,,,,,,,
29,"('5287數字', 6)",2385群光,8482商億-KY,1560中砂,1319東陽,8422可寧衛,2618長榮航,1434福懋,,,,6488環球晶,2388威盛,,,,,,,,
30,"('1565精華', 6)",4915致伸,1702南僑,6173信昌電,2009第一銅,8046南電,3406玉晶光,3532台勝科,,,,8358金居,5434崇越,,,,,,,,
31,"('2059川湖', 6)",5483中美晶,2308台達電,6706惠特,5274信驊,2303聯電,3044健鼎,5522遠雄,,,,6147頎邦,6166凌華,,,,,,,,
32,"('8069元太', 6)",3227原相,6279胡連,1309台達化,3680家登,2388威盛,5903全家,3443創意,,,,3037欣興,5269祥碩,,,,,,,,
33,"('8070長華*', 6)",3211順達,5471松翰,2634漢翔,6282康舒,5269祥碩,5904寶雅,1477聚陽,,,,8070長華*,2891中信金,,,,,,,,
34,"('2337旺宏', 6)",3293鈊象,9925新保,2015豐興,4105東洋,2478大毅,6176瑞儀,3682亞太電,,,,2606裕民,6643M31,,,,,,,,
35,"('9941裕融', 6)",6472保瑞,5483中美晶,8436大江,1536和大,3529力旺,2313華通,3576聯合再生,,,,6548長科*,1402遠東新,,,,,,,,
36,"('2637慧洋-KY', 6)",5274信驊,3227原相,5243乙盛-KY,6182合晶,6643M31,8069元太,3189景碩,,,,9941裕融,2312金寶,,,,,,,,
37,"('1560中砂', 6)",6803崑鼎,2707晶華,3653健策,1218泰山,4506崇友,3532台勝科,6278台表科,,,,2337旺宏,2010春源,,,,,,,,
38,"('3680家登', 6)",4105東洋,1256鮮活果汁-KY,2352佳世達,2912統一超,2615萬海,5522遠雄,9941裕融,,,,4919新唐,2368金像電,,,,,,,,
39,"('2545皇翔', 6)",8464億豐,5508永信建,1102亞泥,1723中碳,3105穩懋,3443創意,3665貿聯-KY,,,,8415大國鋼,3260威剛,,,,,,,,
40,"('3653健策', 6)",3030德律,3293鈊象,1307三芳,6491晶碩,2368金像電,6592和潤企業,4123晟德,,,,,5876上海商銀,,,,,,,,
41,"('5425台半', 6)",1515力山,2545皇翔,4938和碩,2227裕日車,8482商億-KY,6269台郡,3653健策,,,,,2308台達電,,,,,,,,
42,,6146耕興,6472保瑞,2885元大金,8454富邦媒,2308台達電,2404漢唐,2849安泰銀,,,,,3576聯合再生,,,,,,,,
43,,8210勤誠,5274信驊,8422可寧衛,2351順德,6732昇佳電子,9917中保科,6285啟碁,,,,,3036文曄,,,,,,,,
44,,1707葡萄王,8406金可-KY,2849安泰銀,8908欣雄,6279胡連,3682亞太電,8415大國鋼,,,,,2385群光,,,,,,,,
45,,2912統一超,3680家登,8046南電,2105正新,2441超豐,3576聯合再生,2059川湖,,,,,1722台肥,,,,,,,,
46,,2428興勤,4105東洋,2303聯電,1582信錦,5471松翰,6278台表科,4128中天,,,,,1589永冠-KY,,,,,,,,
47,,2227裕日車,8464億豐,2362藍天,5425台半,1722台肥,1904正隆,2634漢翔,,,,,2323中環,,,,,,,,
48,,4958臻鼎-KY,3030德律,2317鴻海,2884玉山金,1312國喬,2101南港,8341日友,,,,,2882國泰金,,,,,,,,
49,,2439美律,3131弘塑,5388中磊,1773勝一,1104環泥,2903遠百,2388威盛,,,,,6196帆宣,,,,,,,,
50,,8454富邦媒,6146耕興,3665貿聯-KY,1434福懋,3545敦泰,3665貿聯-KY,1723中碳,,,,,3016嘉晶,,,,,,,,
51,,2458義隆,6182合晶,2231為升,2605新興,9925新保,4123晟德,2548華固,,,,,1614三洋電,,,,,,,,
52,,2383台光電,1707葡萄王,1909榮成,6415矽力-KY,2474可成,6285啟碁,4142國光生,,,,,3227原相,,,,,,,,
53,,6277宏正,2912統一超,1201味全,3081聯亞,5483中美晶,9933中鼎,1707葡萄王,,,,,1605華新,,,,,,,,
54,,3324雙鴻,2428興勤,2388威盛,3023信邦,2338光罩,1736喬山,3017奇鋐,,,,,2707晶華,,,,,,,,
55,,6456GIS-KY,6576逸達,1227佳格,2421建準,2609陽明,2368金像電,6414樺漢,,,,,2820華票,,,,,,,,
56,,2520冠德,2539櫻花建,6166凌華,1789神隆,3227原相,2206三陽工業,5534長虹,,,,,5508永信建,,,,,,,,
57,,8081致新,2401凌陽,5269祥碩,3380明泰,6202盛群,6446藥華藥,1409新纖,,,,,3293鈊象,,,,,,,,
