,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2022-01-10),近12月累積營收年增率連2個月增加(2022-01-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5347世界', 11)",6803崑鼎,1102亞泥,1102亞泥,4576大銀微系統,1102亞泥,2303聯電,2330台積電,1315達新,1444力麗,6803崑鼎,2454聯發科,2812台中銀,2812台中銀,6579研揚,2542興富發,1312國喬,2923鼎固-KY,5347世界,2344華邦電,8908欣雄
1,"('8069元太', 10)",5457宣德,2454聯發科,6803崑鼎,8069元太,6803崑鼎,2886兆豐金,6505台塑化,1319東陽,6547高端疫苗,2454聯發科,4736泰博,1789神隆,2330台積電,3529力旺,3665貿聯-KY,1476儒鴻,2313華通,2345智邦,8299群聯,
2,"('5274信驊', 10)",6269台郡,8069元太,1904正隆,1444力麗,2454聯發科,1216統一,2303聯電,2204中華,6589台康生技,8150南茂,6182合晶,2330台積電,1303南亞,2812台中銀,8069元太,1598岱宇,2449京元電子,5269祥碩,5274信驊,
3,"('6510精測', 10)",4736泰博,4736泰博,2454聯發科,6182合晶,8150南茂,2891中信金,1326台化,2312金寶,4414如興,6756威鋒電子,4128中天,6285啟碁,3481群創,2392正崴,8046南電,1785光洋科,2368金像電,2344華邦電,6510精測,
4,"('2330台積電', 10)",6456GIS-KY,6182合晶,1714和桐,6756威鋒電子,3413京鼎,2884玉山金,2881富邦金,2363矽統,6533晶心科,3131弘塑,6756威鋒電子,2313華通,8213志超,1789神隆,,2010春源,3017奇鋐,9904寶成,2455全新,
5,"('9941裕融', 9)",2015豐興,2923鼎固-KY,8150南茂,8464億豐,1303南亞,2382廣達,2002中鋼,2515中工,3016嘉晶,6223旺矽,6415矽力-KY,2301光寶科,5880合庫金,2849安泰銀,,2103台橡,5434崇越,4743合一,3515華擎,
6,"('3023信邦', 9)",8464億豐,8464億豐,1303南亞,6415矽力-KY,8069元太,6488環球晶,1216統一,2534宏盛,1710東聯,2441超豐,2049上銀,3481群創,1216統一,2823中壽,,2208台船,1232大統益,1802台玻,3530晶相光,
7,"('1604聲寶', 9)",6415矽力-KY,6415矽力-KY,8069元太,8454富邦媒,5457宣德,2395研華,2891中信金,2923鼎固-KY,2618長榮航,2353宏碁,9908大台北,8213志超,2542興富發,2330台積電,,2313華通,6547高端疫苗,3293鈊象,,
8,"('2455全新', 9)",2377微星,1795美時,2323中環,2009第一銅,6269台郡,5347世界,2884玉山金,4906正文,2539櫻花建,2347聯強,2615萬海,2344華邦電,2891中信金,3711日月光投控,,2330台積電,5388中磊,5820日盛金,,
9,"('4966譜瑞-KY', 9)",8454富邦媒,5871中租-KY,5457宣德,2049上銀,4736泰博,4938和碩,6488環球晶,4943康控-KY,3707漢磊,2368金像電,2441超豐,5007三星,3661世芯-KY,1303南亞,,2331精英,4766南寶,3443創意,,
10,"('6146耕興', 9)",5871中租-KY,5483中美晶,6269台郡,2421建準,6182合晶,2633台灣高鐵,2408南亞科,,4142國光生,3450聯鈞,6531愛普,5880合庫金,2545皇翔,1434福懋,,2332友訊,3010華立,6456GIS-KY,,
11,"('6182合晶', 9)",5483中美晶,1702南僑,2881富邦金,6285啟碁,2015豐興,1102亞泥,5871中租-KY,,2501國建,8070長華*,8942森鉅,6412群電,2888新光金,2201裕隆,,2337旺宏,3413京鼎,3189景碩,,
12,"('6643M31', 9)",6213聯茂,3131弘塑,4736泰博,3532台勝科,2605新興,3037欣興,6415矽力-KY,,2103台橡,8081致新,2609陽明,2478大毅,3380明泰,6196帆宣,,2338光罩,2539櫻花建,3152璟德,,
