,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-02-10),近12月累積營收年增率連2個月增加(2023-02-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('3653健策', 9)",4506崇友,4506崇友,2515中工,6472保瑞,4506崇友,,,1103嘉泥,2545皇翔,6472保瑞,1476儒鴻,2515中工,3711日月光投控,1444力麗,3105穩懋,1101台泥,8464億豐,3189景碩,8046南電,
1,"('1256鮮活果汁-KY', 8)",8422可寧衛,8422可寧衛,4506崇友,2912統一超,3711日月光投控,,,1504東元,6153嘉聯益,1476儒鴻,6146耕興,2883開發金,3533嘉澤,2515中工,1589永冠-KY,1312國喬,2337旺宏,9802鈺齊-KY,,
2,"('1476儒鴻', 8)",6472保瑞,6472保瑞,2883開發金,2884玉山金,8422可寧衛,,,1718中纖,9910豐泰,6146耕興,6488環球晶,3711日月光投控,3661世芯-KY,4506崇友,2357華碩,1477聚陽,2371大同,2913農林,,
3,"('2707晶華', 8)",2301光寶科,2545皇翔,3711日月光投控,5274信驊,6472保瑞,,,2317鴻海,6166凌華,9904寶成,5289宜鼎,6472保瑞,2606裕民,2883開發金,2606裕民,1503士電,2027大成鋼,,,
4,"('4137麗豐-KY', 8)",6412群電,6589台康生技,8422可寧衛,3661世芯-KY,6284佳邦,,,2809京城銀,1110東泥,3532台勝科,3037欣興,1609大亞,5871中租-KY,3711日月光投控,8046南電,1605華新,2809京城銀,,,
5,"('3152璟德', 8)",8299群聯,2524京城,6472保瑞,1711永光,1722台肥,,,2820華票,6451訊芯-KY,9945潤泰新,2303聯電,2034允強,2637慧洋-KY,8422可寧衛,2388威盛,1802台玻,6278台表科,,,
6,"('5871中租-KY', 8)",2912統一超,2912統一超,1609大亞,3105穩懋,2545皇翔,,,2838聯邦銀,2727王品,2303聯電,2607榮運,2031新光鋼,6005群益證,2704國賓,8358金居,1909榮成,3152璟德,,,
7,"('3661世芯-KY', 8)",3005神基,3035智原,6284佳邦,3023信邦,2524京城,,,2882國泰金,8462柏文,3023信邦,8046南電,2301光寶科,3152璟德,6472保瑞,1802台玻,2206三陽工業,2838聯邦銀,,,
8,"('3529力旺', 8)",5274信驊,5274信驊,1532勤美,2395研華,6257矽格,,,2905三商,9943好樂迪,4551智伸科,2308台達電,5880合庫金,4766南寶,1609大亞,1795美時,2353宏碁,3653健策,,,
9,"('6472保瑞', 8)",1476儒鴻,1476儒鴻,1504東元,4576大銀微系統,1605華新,,,2923鼎固-KY,9958世紀鋼,6803崑鼎,1256鮮活果汁-KY,6589台康生技,3217優群,6284佳邦,5347世界,2367燿華,2206三陽工業,,,
