,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-09-10),近12月累積營收年增率連2個月增加(2022-09-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('8069元太', 11)",4506崇友,4506崇友,4506崇友,2360致茂,4506崇友,2317鴻海,2317鴻海,1104環泥,6443元晶,1537廣隆,2607榮運,4506崇友,3049和鑫,4506崇友,3680家登,1210大成,2105正新,1590亞德客-KY,2330台積電,6023元大期
1,"('3443創意', 11)",6146耕興,6146耕興,1308亞聚,9908大台北,2103台橡,2412中華電,2308台達電,1315達新,8462柏文,9802鈺齊-KY,9925新保,6669緯穎,2360致茂,2103台橡,2458義隆,1216統一,2377微星,2887台新金,3037欣興,
2,"('2308台達電', 10)",6669緯穎,2455全新,6146耕興,3380明泰,1308亞聚,2308台達電,2303聯電,1532勤美,1519華城,9910豐泰,2395研華,1515力山,9802鈺齊-KY,1308亞聚,6279胡連,1301台塑,9904寶成,2609陽明,9914美利達,
3,"('1216統一', 10)",2455全新,2360致茂,1723中碳,2884玉山金,6146耕興,2303聯電,3008大立光,1907永豐餘,2367燿華,3035智原,2330台積電,2313華通,2912統一超,6146耕興,3691碩禾,1409新纖,2360致茂,3682亞太電,2383台光電,
4,"('1560中砂', 10)",2313華通,3014聯陽,6669緯穎,1227佳格,2049上銀,3008大立光,1216統一,2104國際中橡,2618長榮航,1476儒鴻,1419新紡,2607榮運,2308台達電,2049上銀,3034聯詠,1477聚陽,2834臺企銀,2106建大,1907永豐餘,
5,"('6279胡連', 10)",2360致茂,2337旺宏,3049和鑫,3680家登,1723中碳,1216統一,2891中信金,2239英利-KY,2539櫻花建,2330台積電,2303聯電,3380明泰,1102亞泥,1723中碳,3443創意,1504東元,1605華新,8341日友,3036文曄,
6,"('2395研華', 10)",3014聯陽,5871中租-KY,2455全新,2231為升,3049和鑫,3711日月光投控,3711日月光投控,2387精元,2388威盛,8404百和興業-KY,2498宏達電,6269台郡,1402遠東新,6669緯穎,6582申豐,1513中興電,2376技嘉,6582申豐,1440南紡,
7,"('8917欣泰', 9)",6121新普,2923鼎固-KY,6177達麗,2912統一超,2455全新,2382廣達,2382廣達,2809京城銀,6451訊芯-KY,5274信驊,8046南電,6443元晶,2838聯邦銀,1515力山,5347世界,1536和大,2404漢唐,6166凌華,5469瀚宇博,
8,"('6643M31', 9)",6269台郡,3680家登,2313華通,3035智原,6177達麗,6488環球晶,6488環球晶,2834臺企銀,6576逸達,9938百和,6472保瑞,2328廣宇,2892第一金,3049和鑫,2338光罩,1710東聯,3665貿聯-KY,4943康控-KY,6191精成科,
9,"('6488環球晶', 9)",5871中租-KY,5289宜鼎,1434福懋,3218大學光,2313華通,2912統一超,2912統一超,4306炎洲,4743合一,6670復盛應用,5347世界,3630新鉅科,4904遠傳,2455全新,3653健策,1717長興,6146耕興,1609大亞,6244茂迪,
10,"('5347世界', 9)",5289宜鼎,8436大江,2360致茂,1229聯華,2360致茂,2892第一金,5880合庫金,5469瀚宇博,,2449京元電子,5425台半,1537廣隆,2303聯電,6177達麗,1513中興電,1907永豐餘,9938百和,3014聯陽,6462神盾,
11,"('6472保瑞', 9)",1707葡萄王,2231為升,2607榮運,8454富邦媒,2607榮運,5880合庫金,2395研華,6605帝寶,,2454聯發科,3189景碩,1714和桐,2353宏碁,2313華通,3707漢磊,2002中鋼,6196帆宣,8044網家,,
12,"('3529力旺', 9)",5457宣德,9925新保,9908大台北,2308台達電,9908大台北,2395研華,1101台泥,9904寶成,,3705永信,5483中美晶,3682亞太電,3034聯詠,1434福懋,8069元太,2027大成鋼,3016嘉晶,,,
13,"('5483中美晶', 9)",2912統一超,1707葡萄王,3014聯陽,1476儒鴻,3014聯陽,1101台泥,2801彰銀,,,8069元太,2524京城,5289宜鼎,2890永豐金,2360致茂,1560中砂,2101南港,3515華擎,,,
14,"('2360致茂', 9)",3563牧德,2912統一超,6121新普,3059華晶科,6121新普,2885元大金,4938和碩,,,4919新唐,6488環球晶,9802鈺齊-KY,2206三陽工業,2607榮運,,2106建大,4766南寶,,,
15,"('2912統一超', 9)",2059川湖,3563牧德,3380明泰,3529力旺,2337旺宏,2801彰銀,2633台灣高鐵,,,1560中砂,5508永信建,5876上海商銀,3443創意,9908大台北,,2108南帝,1710東聯,,,
16,"('1789神隆', 8)",9910豐泰,2059川湖,2337旺宏,1582信錦,5871中租-KY,5876上海商銀,9910豐泰,,,3037欣興,6576逸達,2912統一超,1717長興,3014聯陽,,2204中華,3413京鼎,,,
17,"('6146耕興', 8)",3596智易,1903士紙,6269台郡,5903全家,1537廣隆,2633台灣高鐵,2345智邦,,,,3533嘉澤,4414如興,5347世界,6121新普,,2303聯電,9939宏全,,,
18,"('3665貿聯-KY', 8)",4736泰博,3022威強電,2884玉山金,2395研華,3680家登,9910豐泰,2474可成,,,,1560中砂,3596智易,2383台光電,3380明泰,,2331精英,5457宣德,,,
19,"('8255朋程', 8)",5388中磊,4736泰博,1227佳格,3552同致,5289宜鼎,2345智邦,1102亞泥,,,,6561是方,1903士紙,6284佳邦,2337旺宏,,2338光罩,5371中光電,,,
20,"('6409旭隼', 8)",3218大學光,3035智原,2328廣宇,3673TPK-KY,2637慧洋-KY,2474可成,2105正新,,,,3037欣興,3530晶相光,9939宏全,6269台郡,,2354鴻準,1598岱宇,,,
21,"('3661世芯-KY', 8)",5287數字,6462神盾,5871中租-KY,4904遠傳,8436大江,1402遠東新,2883開發金,,,,,4142國光生,2608嘉里大榮,4943康控-KY,,2379瑞昱,1104環泥,,,
22,"('9938百和', 8)",2458義隆,5522遠雄,2362藍天,6279胡連,2231為升,2105正新,3037欣興,,,,,3022威強電,2609陽明,6443元晶,,2392正崴,4919新唐,,,
23,"('2607榮運', 8)",8454富邦媒,3218大學光,3260威剛,5274信驊,9925新保,6669緯穎,6669緯穎,,,,,4736泰博,1101台泥,1589永冠-KY,,2408南亞科,2387精元,,,
24,"('5274信驊', 8)",2308台達電,5287數字,1714和桐,2340光磊,1707葡萄王,4958臻鼎-KY,2301光寶科,,,,,6462神盾,2002中鋼,2884玉山金,,2439美律,1308亞聚,,,
25,"('2303聯電', 8)",1476儒鴻,2458義隆,3680家登,9958世紀鋼,5457宣德,5483中美晶,5483中美晶,,,,,5522遠雄,3374精材,1227佳格,,2451創見,6279胡連,,,
26,"('2330台積電', 8)",3529力旺,2308台達電,5289宜鼎,9937全國,8358金居,9921巨大,9921巨大,,,,,6153嘉聯益,2207和泰車,2328廣宇,,2520冠德,2727王品,,,
27,"('4904遠傳', 8)",6706惠特,1476儒鴻,2637慧洋-KY,3443創意,2393億光,9904寶成,8464億豐,,,,,1229聯華,6285啟碁,5871中租-KY,,2606裕民,1315達新,,,
28,"('9911櫻花', 8)",5903全家,3529力旺,1532勤美,6472保瑞,3563牧德,6409旭隼,9904寶成,,,,,2458義隆,5483中美晶,2362藍天,,2607榮運,8917欣泰,,,
29,"('5457宣德', 8)",1215卜蜂,6706惠特,2231為升,6244茂迪,4961天鈺,3231緯創,6409旭隼,,,,,2308台達電,2382廣達,3630新鉅科,,2633台灣高鐵,4306炎洲,,,
30,"('1104環泥', 8)",3105穩懋,5903全家,9925新保,6643M31,3042晶技,2356英業達,3231緯創,,,,,9907統一實,3293鈊象,1537廣隆,,2723美食-KY,1307三芳,,,
31,"('5903全家', 7)",8081致新,6182合晶,5876上海商銀,3152璟德,1477聚陽,2227裕日車,2356英業達,,,,,3529力旺,1710東聯,3260威剛,,2888新光金,,,,
32,"('5425台半', 7)",3090日電貿,3105穩懋,4532瑞智,8917欣泰,2059川湖,2834臺企銀,2227裕日車,,,,,1582信錦,5880合庫金,1714和桐,,2889國票金,,,,
33,"('6277宏正', 7)",2395研華,8081致新,2605新興,1795美時,3530晶相光,6121新普,2360致茂,,,,,2332友訊,2351順德,1609大亞,,3005神基,,,,
34,"('5287數字', 7)",6213聯茂,2395研華,1707葡萄王,4576大銀微系統,3022威強電,2385群光,2834臺企銀,,,,,1215卜蜂,2880華南金,3680家登,,3016嘉晶,,,,
