,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-05-10),近12月累積營收年增率連2個月增加(2022-05-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('2330台積電', 11)",3596智易,2454聯發科,2454聯發科,3443創意,2454聯發科,2330台積電,2330台積電,1315達新,2610華航,2454聯發科,2454聯發科,8942森鉅,3630新鉅科,2454聯發科,3443創意,1216統一,2317鴻海,2412中華電,5871中租-KY,2548華固
1,"('8069元太', 10)",3443創意,3443創意,1504東元,6533晶心科,8942森鉅,2454聯發科,2412中華電,1319東陽,3576聯合再生,9933中鼎,1560中砂,3596智易,3596智易,3630新鉅科,3533嘉澤,1218泰山,2409友達,1303南亞,2015豐興,
2,"('3035智原', 10)",9940信義,6533晶心科,3596智易,2633台灣高鐵,3443創意,2308台達電,2303聯電,2363矽統,4438廣越,3035智原,8046南電,9940信義,2614東森,8942森鉅,3545敦泰,1402遠東新,3481群創,2881富邦金,2812台中銀,
3,"('5269祥碩', 9)",5287數字,9940信義,3443創意,3035智原,6533晶心科,2303聯電,3008大立光,2409友達,2618長榮航,1560中砂,2303聯電,5287數字,2023燁輝,1504東元,6582申豐,1444力麗,2344華邦電,2886兆豐金,3005神基,
4,"('2345智邦', 9)",8299群聯,5287數字,6533晶心科,3533嘉澤,9940信義,3008大立光,1216統一,2489瑞軒,6589台康生技,3707漢磊,5483中美晶,9933中鼎,3045台灣大,3596智易,2353宏碁,1515力山,2923鼎固-KY,2002中鋼,2104國際中橡,
5,"('2449京元電子', 9)",5289宜鼎,3035智原,9940信義,3045台灣大,5287數字,1216統一,2891中信金,2897王道銀行,6177達麗,5274信驊,6472保瑞,3035智原,4551智伸科,3443創意,8069元太,1711永光,1503士電,2891中信金,6492生華科,
6,"('6643M31', 9)",3533嘉澤,6510精測,2633台灣高鐵,2607榮運,3035智原,3711日月光投控,3711日月光投控,2923鼎固-KY,,6182合晶,3189景碩,2845遠東銀,6173信昌電,6533晶心科,,1773勝一,3081聯亞,2884玉山金,2478大毅,
7,"('3533嘉澤', 9)",6239力成,5289宜鼎,5287數字,1560中砂,2049上銀,2207和泰車,3045台灣大,3022威強電,,6223旺矽,2520冠德,8299群聯,1309台達化,9940信義,,1785光洋科,6414樺漢,5880合庫金,6284佳邦,
8,"('2412中華電', 9)",3045台灣大,3533嘉澤,9933中鼎,2634漢翔,8299群聯,2912統一超,4904遠傳,3049和鑫,,2201裕隆,2395研華,6510精測,2101南港,2633台灣高鐵,,2103台橡,1319東陽,2885元大金,,
9,"('4904遠傳', 9)",4551智伸科,2614東森,3035智原,9958世紀鋼,6510精測,2379瑞昱,5347世界,3481群創,,2449京元電子,5534長虹,3045台灣大,2885元大金,5287數字,,2105正新,1795美時,2880華南金,,
10,"('5287數字', 9)",2206三陽工業,1598岱宇,2845遠東銀,5243乙盛-KY,5289宜鼎,5876上海商銀,2801彰銀,3682亞太電,,2330台積電,5347世界,1503士電,2303聯電,9933中鼎,,2106建大,3324雙鴻,5871中租-KY,,
11,"('8917欣泰', 8)",6213聯茂,4551智伸科,8299群聯,3552同致,3533嘉澤,2633台灣高鐵,2345智邦,4906正文,,3037欣興,2498宏達電,3026禾伸堂,2317鴻海,3035智原,,2206三陽工業,4551智伸科,2887台新金,,
12,"('2303聯電', 8)",3014聯陽,3014聯陽,6510精測,3653健策,6239力成,9910豐泰,1402遠東新,5820日盛金,,9802鈺齊-KY,2344華邦電,3530晶相光,5388中磊,2049上銀,,2208台船,6756威鋒電子,3481群創,,
13,"('6464台數科', 8)",9914美利達,1560中砂,5289宜鼎,8422可寧衛,2481強茂,2345智邦,3037欣興,6116彩晶,,,5530龍巖,2206三陽工業,2392正崴,2845遠東銀,,2303聯電,4961天鈺,2883開發金,,
14,"('2912統一超', 8)",1560中砂,6706惠特,3533嘉澤,8046南電,3026禾伸堂,3037欣興,2301光寶科,6120達運,,,6488環球晶,6213聯茂,3529力旺,8299群聯,,2308台達電,6282康舒,2888新光金,,
15,"('2520冠德', 8)",6173信昌電,8436大江,2614東森,2231為升,4551智伸科,6669緯穎,4958臻鼎-KY,6414樺漢,,,2330台積電,6173信昌電,1402遠東新,6510精測,,2313華通,2351順德,5269祥碩,,
16,"('3443創意', 8)",6706惠特,3653健策,6239力成,1201味全,3530晶相光,2049上銀,8454富邦媒,8070長華*,,,2524京城,1309台達化,2615萬海,5289宜鼎,,2323中環,2704國賓,9904寶成,,
17,"('4736泰博', 8)",2015豐興,8422可寧衛,2481強茂,5269祥碩,6213聯茂,4958臻鼎-KY,2356英業達,,,,3037欣興,2634漢翔,2010春源,3533嘉澤,,2327國巨,2540愛山林,5903全家,,
18,"('2308台達電', 8)",8436大江,2231為升,3045台灣大,3529力旺,3014聯陽,5269祥碩,6239力成,,,,9941裕融,2015豐興,8482商億-KY,2614東森,,2330台積電,6120達運,1802台玻,,
19,"('6488環球晶', 8)",3653健策,1201味全,1503士電,6643M31,2607榮運,1476儒鴻,3406玉晶光,,,,6561是方,9958世紀鋼,1711永光,1598岱宇,,2331精英,,5820日盛金,,
20,"('2454聯發科', 8)",2352佳世達,4128中天,1304台聚,2308台達電,9914美利達,9904寶成,2371大同,,,,2337旺宏,1102亞泥,3036文曄,2023燁輝,,2338光罩,,1717長興,,
21,"('5274信驊', 8)",8422可寧衛,2388威盛,4551智伸科,1711永光,1560中砂,2356英業達,1605華新,,,,4919新唐,4938和碩,1722台肥,6239力成,,2340光磊,,2809京城銀,,
22,"('6223旺矽', 8)",5388中磊,4157太景*-KY,3530晶相光,3707漢磊,6173信昌電,9914美利達,5274信驊,,,,2704國賓,5388中磊,1710東聯,2481強茂,,2345智邦,,1907永豐餘,,
23,"('3037欣興', 8)",3665貿聯-KY,6166凌華,2206三陽工業,1722台肥,3008大立光,6121新普,1227佳格,,,,,3665貿聯-KY,1313聯成,3045台灣大,,2347聯強,,6116彩晶,,
24,"('5347世界', 8)",1227佳格,5269祥碩,6213聯茂,3016嘉晶,6706惠特,3406玉晶光,1229聯華,,,,,2231為升,4915致伸,3231緯創,,2353宏碁,,1210大成,,
25,"('1722台肥', 8)",5269祥碩,3529力旺,3014聯陽,1614三洋電,2015豐興,2371大同,2313華通,,,,,1201味全,1256鮮活果汁-KY,1503士電,,2363矽統,,6456GIS-KY,,
26,"('1216統一', 8)",3529力旺,6643M31,2607榮運,1319東陽,8436大江,5903全家,1722台肥,,,,,2388威盛,3217優群,1304台聚,,2371大同,,1904正隆,,
27,"('3653健策', 8)",6643M31,4506崇友,9914美利達,6472保瑞,9958世紀鋼,2352佳世達,8069元太,,,,,5434崇越,3673TPK-KY,3026禾伸堂,,2383台光電,,2903遠百,,
28,"('2344華邦電', 8)",4506崇友,3105穩懋,1560中砂,2009第一銅,3653健策,1229聯華,3532台勝科,,,,,5269祥碩,2883開發金,4551智伸科,,2408南亞科,,2838聯邦銀,,
29,"('1795美時', 8)",3105穩懋,8482商億-KY,6173信昌電,5274信驊,1102亞泥,2923鼎固-KY,3533嘉澤,,,,,2891中信金,5880合庫金,3530晶相光,,2412中華電,,2108南帝,,
30,"('1560中砂', 8)",8482商億-KY,1702南僑,6706惠特,3680家登,1802台玻,2313華通,3443創意,,,,,6643M31,1723中碳,2206三陽工業,,2454聯發科,,8415大國鋼,,
31,"('4107邦特', 8)",1702南僑,2308台達電,1309台達化,6282康舒,8422可寧衛,1722台肥,2449京元電子,,,,,1402遠東新,4943康控-KY,6213聯茂,,2458義隆,,4128中天,,
32,"('3023信邦', 8)",2308台達電,6279胡連,2634漢翔,8917欣泰,8046南電,8069元太,3682亞太電,,,,,2312金寶,3019亞光,3014聯陽,,2474可成,,2451創見,,
33,"('2801彰銀', 7)",6412群電,5471松翰,2015豐興,1536和大,2303聯電,3532台勝科,3189景碩,,,,,2368金像電,4958臻鼎-KY,2607榮運,,2520冠德,,1909榮成,,
