,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-07-10),近12月累積營收年增率連2個月增加(2022-07-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('1560中砂', 8)",2347聯強,2108南帝,2347聯強,5269祥碩,2108南帝,2330台積電,2330台積電,1102亞泥,6589台康生技,2201裕隆,2520冠德,8255朋程,,,,,,,,
1,"('2330台積電', 8)",2108南帝,5269祥碩,2108南帝,3380明泰,5269祥碩,2317鴻海,2412中華電,1304台聚,2618長榮航,3035智原,2524京城,1232大統益,,,,,,,,
2,"('6643M31', 8)",4958臻鼎-KY,4576大銀微系統,4958臻鼎-KY,4576大銀微系統,4576大銀微系統,2308台達電,2303聯電,1307三芳,2610華航,1560中砂,6472保瑞,1598岱宇,,,,,,,,
3,"('2520冠德', 8)",5269祥碩,8464億豐,1310台苯,2634漢翔,6274台燿,2303聯電,3008大立光,1312國喬,3576聯合再生,9933中鼎,5530龍巖,2206三陽工業,,,,,,,,
4,"('5274信驊', 7)",6274台燿,3227原相,5269祥碩,2540愛山林,3413京鼎,3008大立光,1216統一,1313聯成,4438廣越,9802鈺齊-KY,1560中砂,2363矽統,,,,,,,,
5,"('6409旭隼', 7)",8464億豐,3563牧德,3380明泰,2308台達電,8464億豐,3711日月光投控,2891中信金,1314中石化,6177達麗,3037欣興,3189景碩,1773勝一,,,,,,,,
6,"('3529力旺', 7)",3227原相,4506崇友,4576大銀微系統,2227裕日車,2204中華,2912統一超,3711日月光投控,1409新纖,,2449京元電子,2395研華,2317鴻海,,,,,,,,
7,"('2449京元電子', 7)",3596智易,6589台康生技,6274台燿,8069元太,3563牧德,2892第一金,2892第一金,1444力麗,,5274信驊,5534長虹,8163達方,,,,,,,,
8,"('4736泰博', 7)",3563牧德,2540愛山林,1605華新,3532台勝科,4506崇友,2379瑞昱,2880華南金,1504東元,,2330台積電,9941裕融,2905三商,,,,,,,,
9,"('3035智原', 7)",4506崇友,1598岱宇,8464億豐,6472保瑞,9921巨大,5347世界,4904遠傳,1532勤美,,3707漢磊,4919新唐,2449京元電子,,,,,,,,
10,"('4904遠傳', 7)",9921巨大,5471松翰,2634漢翔,2360致茂,2368金像電,2801彰銀,5347世界,1710東聯,,6182合晶,6561是方,8039台虹,,,,,,,,
11,"('5347世界', 7)",5471松翰,6582申豐,3673TPK-KY,1216統一,5471松翰,5876上海商銀,2801彰銀,1714和桐,,6223旺矽,3037欣興,3078僑威,,,,,,,,
12,"('5530龍巖', 7)",2404漢唐,4736泰博,3227原相,4904遠傳,2404漢唐,2633台灣高鐵,5876上海商銀,1718中纖,,2454聯發科,6488環球晶,3081聯亞,,,,,,,,
13,"('3443創意', 7)",6582申豐,5871中租-KY,3596智易,3529力旺,6582申豐,9910豐泰,2887台新金,1907永豐餘,,,2337旺宏,3030德律,,,,,,,,
14,"('5269祥碩', 7)",1515力山,8422可寧衛,3563牧德,1434福懋,4736泰博,2345智邦,3037欣興,1909榮成,,,2303聯電,2027大成鋼,,,,,,,,
15,"('8069元太', 7)",4736泰博,6576逸達,4506崇友,2884玉山金,5871中租-KY,3037欣興,2301光寶科,2010春源,,,2344華邦電,2545皇翔,,,,,,,,
16,"('3374精材', 6)",5871中租-KY,2308台達電,2540愛山林,5243乙盛-KY,8422可寧衛,6669緯穎,6409旭隼,2204中華,,,2498宏達電,2547日勝生,,,,,,,,
17,"('3037欣興', 6)",8422可寧衛,2373震旦行,9921巨大,9908大台北,1722台肥,2049上銀,4743合一,2239英利-KY,,,2330台積電,9939宏全,,,,,,,,
18,"('3023信邦', 6)",2308台達電,1476儒鴻,2368金像電,6409旭隼,2308台達電,4958臻鼎-KY,2356英業達,2312金寶,,,8046南電,2412中華電,,,,,,,,
19,"('9917中保科', 6)",2373震旦行,4137麗豐-KY,5471松翰,9937全國,2375凱美,5269祥碩,6239力成,2324仁寶,,,2704國賓,2327國巨,,,,,,,,
20,"('2524京城', 6)",1476儒鴻,2520冠德,2404漢唐,2351順德,2373震旦行,9904寶成,2385群光,2332友訊,,,5483中美晶,1789神隆,,,,,,,,
21,"('6464台數科', 6)",4137麗豐-KY,6166凌華,6582申豐,1795美時,1476儒鴻,6409旭隼,3406玉晶光,2352佳世達,,,5347世界,6176瑞儀,,,,,,,,
22,"('8917欣泰', 6)",2227裕日車,2524京城,1309台達化,3374精材,2201裕隆,2834臺企銀,5274信驊,2354鴻準,,,2454聯發科,1444力麗,,,,,,,,
23,"('1590亞德客-KY', 6)",2520冠德,9940信義,4736泰博,3035智原,4137麗豐-KY,9914美利達,2313華通,2355敬鵬,,,,9802鈺齊-KY,,,,,,,,
24,"('6561是方', 6)",9940信義,4968立積,5871中租-KY,1560中砂,2227裕日車,6121新普,1722台肥,2363矽統,,,,3443創意,,,,,,,,
25,"('2412中華電', 6)",6121新普,8069元太,8422可寧衛,2395研華,2002中鋼,3406玉晶光,8069元太,2375凱美,,,,5269祥碩,,,,,,,,
26,"('9941裕融', 6)",8069元太,4123晟德,1722台肥,2331精英,2520冠德,5903全家,3532台勝科,2387精元,,,,1210大成,,,,,,,,
27,"('6548長科*', 6)",2313華通,5306桂盟,2308台達電,3023信邦,2524京城,2352佳世達,3533嘉澤,2393億光,,,,5007三星,,,,,,,,
28,"('6472保瑞', 6)",4927泰鼎-KY,6472保瑞,2375凱美,5903全家,2049上銀,2313華通,3374精材,2408南亞科,,,,2605新興,,,,,,,,
29,"('4105東洋', 6)",5306桂盟,5522遠雄,2892第一金,1218泰山,2609陽明,8069元太,3529力旺,2409友達,,,,4906正文,,,,,,,,
30,"('2308台達電', 6)",6548長科*,2723美食-KY,6504南六,1582信錦,9940信義,3532台勝科,3443創意,2417圓剛,,,,5876上海商銀,,,,,,,,
31,"('4107邦特', 6)",6472保瑞,3105穩懋,2373震旦行,3552同致,6121新普,3023信邦,2449京元電子,2489瑞軒,,,,4105東洋,,,,,,,,
32,"('4536拓凱', 6)",6670復盛應用,2360致茂,1476儒鴻,3443創意,8069元太,3374精材,2201裕隆,2492華新科,,,,5534長虹,,,,,,,,
33,"('6180橘子', 6)",6412群電,5425台半,2890永豐金,6561是方,5306桂盟,3529力旺,2404漢唐,2515中工,,,,4915致伸,,,,,,,,
34,"('5287數字', 6)",6414樺漢,1216統一,4137麗豐-KY,8086宏捷科,3532台勝科,2404漢唐,9917中保科,2524京城,,,,3630新鉅科,,,,,,,,
35,"('2379瑞昱', 6)",3105穩懋,4904遠傳,2227裕日車,1590亞德客-KY,6548長科*,9917中保科,3682亞太電,2812台中銀,,,,2923鼎固-KY,,,,,,,,
36,"('2404漢唐', 6)",2360致茂,6277宏正,2002中鋼,8917欣泰,2006東和鋼鐵,2845遠東銀,2845遠東銀,2820華票,,,,1711永光,,,,,,,,
