,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-02-10),近12月累積營收年增率連2個月增加(2023-02-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6472保瑞', 7)",4506崇友,4506崇友,2515中工,6472保瑞,4506崇友,,,1102亞泥,2545皇翔,6472保瑞,1476儒鴻,2515中工,,,,,,,,
1,"('3529力旺', 7)",8422可寧衛,8422可寧衛,4506崇友,2912統一超,3711日月光投控,,,1234黑松,6153嘉聯益,1476儒鴻,6146耕興,2883開發金,,,,,,,,
2,"('3653健策', 7)",6472保瑞,6472保瑞,2883開發金,2884玉山金,8422可寧衛,,,1312國喬,9910豐泰,6146耕興,6488環球晶,3711日月光投控,,,,,,,,
3,"('1476儒鴻', 7)",2301光寶科,2545皇翔,3711日月光投控,5274信驊,6472保瑞,,,1504東元,6166凌華,9904寶成,5289宜鼎,6472保瑞,,,,,,,,
4,"('1256鮮活果汁-KY', 7)",6412群電,6589台康生技,8422可寧衛,3661世芯-KY,6284佳邦,,,1714和桐,1110東泥,3532台勝科,3037欣興,1609大亞,,,,,,,,
5,"('2707晶華', 6)",8299群聯,2524京城,6472保瑞,1711永光,1722台肥,,,2357華碩,6451訊芯-KY,9945潤泰新,2303聯電,2034允強,,,,,,,,
6,"('4904遠傳', 6)",2912統一超,2912統一超,1609大亞,3023信邦,2545皇翔,,,2524京城,2727王品,2303聯電,2607榮運,2031新光鋼,,,,,,,,
7,"('2308台達電', 6)",3005神基,3035智原,6284佳邦,2395研華,2524京城,,,2547日勝生,8462柏文,3023信邦,8046南電,2301光寶科,,,,,,,,
8,"('2330台積電', 6)",5274信驊,5274信驊,1532勤美,4576大銀微系統,6257矽格,,,2849安泰銀,9943好樂迪,4551智伸科,2308台達電,5880合庫金,,,,,,,,
9,"('6533晶心科', 6)",1476儒鴻,1476儒鴻,1504東元,5904寶雅,1605華新,,,5531鄉林,9958世紀鋼,6803崑鼎,1256鮮活果汁-KY,6589台康生技,,,,,,,,
10,"('2455全新', 6)",3533嘉澤,3533嘉澤,1722台肥,8917欣泰,3008大立光,,,6605帝寶,2367燿華,9802鈺齊-KY,6533晶心科,6412群電,,,,,,,,
11,"('3022威強電', 6)",9910豐泰,3661世芯-KY,2545皇翔,8462柏文,2608嘉里大榮,,,,3576聯合再生,3450聯鈞,6409旭隼,1904正隆,,,,,,,,
12,"('6488環球晶', 6)",3661世芯-KY,2344華邦電,2034允強,3059華晶科,3035智原,,,,4157太景*-KY,8039台虹,3022威強電,8299群聯,,,,,,,,
13,"('6409旭隼', 6)",6146耕興,6146耕興,2301光寶科,3152璟德,2027大成鋼,,,,2501國建,2356英業達,3413京鼎,6257矽格,,,,,,,,
14,"('6561是方', 6)",5388中磊,1234黑松,5880合庫金,2308台達電,5007三星,,,,4142國光生,1216統一,2498宏達電,1605華新,,,,,,,,
15,"('6146耕興', 6)",3131弘塑,2417圓剛,2524京城,9958世紀鋼,5274信驊,,,,2388威盛,1256鮮活果汁-KY,2903遠百,3008大立光,,,,,,,,
16,"('5425台半', 6)",6488環球晶,3131弘塑,5876上海商銀,3450聯鈞,1476儒鴻,,,,6443元晶,4904遠傳,4968立積,3035智原,,,,,,,,
17,"('4137麗豐-KY', 6)",2404漢唐,6576逸達,6412群電,2227裕日車,3533嘉澤,,,,2239英利-KY,3376新日興,6561是方,2027大成鋼,,,,,,,,
18,"('8069元太', 6)",9911櫻花,6488環球晶,1904正隆,1590亞德客-KY,3661世芯-KY,,,,3552同致,5425台半,3189景碩,6153嘉聯益,,,,,,,,
19,"('3661世芯-KY', 6)",5289宜鼎,2408南亞科,8299群聯,2351順德,2344華邦電,,,,1307三芳,8069元太,2330台積電,5007三星,,,,,,,,
20,,2428興勤,3105穩懋,2912統一超,3443創意,6146耕興,,,,,3022威強電,9908大台北,1519華城,,,,,,,,
21,,8081致新,9911櫻花,1605華新,2412中華電,1234黑松,,,,,3529力旺,,1476儒鴻,,,,,,,,
22,,8210勤誠,1702南僑,3005神基,1614三洋電,3131弘塑,,,,,3017奇鋐,,3661世芯-KY,,,,,,,,
23,,3705永信,5289宜鼎,2608嘉里大榮,6643M31,5534長虹,,,,,6548長科*,,2417圓剛,,,,,,,,
24,,3023信邦,6166凌華,2884玉山金,3680家登,3374精材,,,,,2059川湖,,6230超眾,,,,,,,,
25,,6223旺矽,2428興勤,3035智原,6510精測,6488環球晶,,,,,2915潤泰全,,1711永光,,,,,,,,
26,,4551智伸科,8081致新,2823中壽,1216統一,2408南亞科,,,,,2330台積電,,3131弘塑,,,,,,,,
27,,2395研華,5508永信建,3673TPK-KY,2105正新,6605帝寶,,,,,3653健策,,2102泰豐,,,,,,,,
28,,2327國巨,3705永信,5007三星,1218泰山,2404漢唐,,,,,,,8163達方,,,,,,,,
29,,5904寶雅,2727王品,1519華城,1229聯華,2478大毅,,,,,,,5534長虹,,,,,,,,
30,,8112至上,6223旺矽,5274信驊,2542興富發,9911櫻花,,,,,,,4938和碩,,,,,,,,
31,,6180橘子,4551智伸科,1476儒鴻,3081聯亞,2603長榮,,,,,,,2393億光,,,,,,,,
32,,5871中租-KY,2395研華,3533嘉澤,1256鮮活果汁-KY,5289宜鼎,,,,,,,6488環球晶,,,,,,,,
33,,8917欣泰,4919新唐,4906正文,6533晶心科,2615萬海,,,,,,,2408南亞科,,,,,,,,
34,,3014聯陽,4576大銀微系統,9910豐泰,6409旭隼,6191精成科,,,,,,,9904寶成,,,,,,,,
35,,6803崑鼎,5531鄉林,3661世芯-KY,4904遠傳,2428興勤,,,,,,,2404漢唐,,,,,,,,
36,,5287數字,2327國巨,2344華邦電,6491晶碩,1301台塑,,,,,,,2478大毅,,,,,,,,
37,,2458義隆,2547日勝生,2535達欣工,3707漢磊,3532台勝科,,,,,,,3481群創,,,,,,,,
38,,6239力成,5904寶雅,6146耕興,1201味全,8926台汽電,,,,,,,6492生華科,,,,,,,,
39,,2308台達電,6180橘子,1309台達化,2887台新金,9945潤泰新,,,,,,,2338光罩,,,,,,,,
40,,2441超豐,5871中租-KY,1234黑松,2345智邦,8081致新,,,,,,,2376技嘉,,,,,,,,
41,,1717長興,3014聯陽,2417圓剛,9937全國,3037欣興,,,,,,,9911櫻花,,,,,,,,
42,,6456GIS-KY,5287數字,1714和桐,4743合一,5508永信建,,,,,,,1702南僑,,,,,,,,
43,,3036文曄,3152璟德,6230超眾,4137麗豐-KY,2303聯電,,,,,,,2615萬海,,,,,,,,
44,,9938百和,2401凌陽,5388中磊,8255朋程,3705永信,,,,,,,6191精成科,,,,,,,,
45,,2597潤弘,2458義隆,1711永光,1789神隆,3023信邦,,,,,,,1313聯成,,,,,,,,
46,,5469瀚宇博,9943好樂迪,3131弘塑,8069元太,6223旺矽,,,,,,,1110東泥,,,,,,,,
47,,2227裕日車,2308台達電,3374精材,8086宏捷科,1723中碳,,,,,,,2428興勤,,,,,,,,
48,,1707葡萄王,6579研揚,4938和碩,2707晶華,4551智伸科,,,,,,,1303南亞,,,,,,,,
49,,3090日電貿,2337旺宏,2393億光,2231為升,2395研華,,,,,,,6451訊芯-KY,,,,,,,,
50,,2373震旦行,9938百和,6488環球晶,3380明泰,2607榮運,,,,,,,2357華碩,,,,,,,,
51,,4105東洋,1707葡萄王,2408南亞科,3260威剛,2606裕民,,,,,,,2331精英,,,,,,,,
52,,1590亞德客-KY,2373震旦行,9904寶成,3529力旺,4919新唐,,,,,,,9945潤泰新,,,,,,,,
53,,3443創意,2723美食-KY,6605帝寶,8454富邦媒,4576大銀微系統,,,,,,,8081致新,,,,,,,,
54,,6464台數科,4105東洋,2404漢唐,6282康舒,2327國巨,,,,,,,2103台橡,,,,,,,,
55,,1232大統益,1590亞德客-KY,3105穩懋,1326台化,5904寶雅,,,,,,,2303聯電,,,,,,,,
56,,6414樺漢,3443創意,2478大毅,6443元晶,4961天鈺,,,,,,,2727王品,,,,,,,,
57,,6706惠特,6582申豐,2338光罩,2634漢翔,6180橘子,,,,,,,6223旺矽,,,,,,,,
58,,4966譜瑞-KY,2412中華電,2867三商壽,3218大學光,5871中租-KY,,,,,,,2606裕民,,,,,,,,
59,,3324雙鴻,6464台數科,2376技嘉,1227佳格,8917欣泰,,,,,,,4919新唐,,,,,,,,
60,,8070長華*,4128中天,9911櫻花,5269祥碩,3014聯陽,,,,,,,5531鄉林,,,,,,,,
61,,4927泰鼎-KY,6706惠特,1702南僑,6561是方,2637慧洋-KY,,,,,,,2547日勝生,,,,,,,,
62,,2383台光電,4966譜瑞-KY,2603長榮,1795美時,6803崑鼎,,,,,,,6180橘子,,,,,,,,
63,,4958臻鼎-KY,4157太景*-KY,5289宜鼎,2633台灣高鐵,5287數字,,,,,,,1909榮成,,,,,,,,
64,,1215卜蜂,9925新保,6166凌華,2455全新,8046南電,,,,,,,5871中租-KY,,,,,,,,
65,,3227原相,3227原相,6191精成科,1536和大,1477聚陽,,,,,,,8462柏文,,,,,,,,
66,,9921巨大,6643M31,1110東泥,3016嘉晶,3152璟德,,,,,,,3014聯陽,,,,,,,,
67,,6643M31,3030德律,2428興勤,5903全家,2458義隆,,,,,,,2637慧洋-KY,,,,,,,,
68,,3030德律,4123晟德,1303南亞,3045台灣大,6239力成,,,,,,,6005群益證,,,,,,,,
69,,3211順達,1565精華,1301台塑,2340光磊,2308台達電,,,,,,,2845遠東銀,,,,,,,,
70,,9930中聯資源,2379瑞昱,6451訊芯-KY,3552同致,2492華新科,,,,,,,2354鴻準,,,,,,,,
71,,1565精華,9940信義,3532台勝科,6244茂迪,3217優群,,,,,,,3152璟德,,,,,,,,
72,,2379瑞昱,4736泰博,1319東陽,8908欣雄,2104國際中橡,,,,,,,2401凌陽,,,,,,,,
73,,9940信義,3680家登,2357華碩,2886兆豐金,9802鈺齊-KY,,,,,,,3515華擎,,,,,,,,
74,,4736泰博,2913農林,8926台汽電,1582信錦,2441超豐,,,,,,,3217優群,,,,,,,,
75,,3680家登,6510精測,2331精英,3653健策,6579研揚,,,,,,,6120達運,,,,,,,,
76,,1216統一,1216統一,8081致新,,3406玉晶光,,,,,,,2838聯邦銀,,,,,,,,
77,,2347聯強,5530龍巖,3037欣興,,2337旺宏,,,,,,,2367燿華,,,,,,,,
78,,2206三陽工業,2520冠德,8210勤誠,,9938百和,,,,,,,2035唐榮,,,,,,,,
79,,2520冠德,2542興富發,5508永信建,,5469瀚宇博,,,,,,,2371大同,,,,,,,,
80,,2385群光,3081聯亞,2303聯電,,3450聯鈞,,,,,,,3406玉晶光,,,,,,,,
81,,3293鈊象,3293鈊象,3705永信,,2227裕日車,,,,,,,1717長興,,,,,,,,
82,,6173信昌電,6173信昌電,3023信邦,,1707葡萄王,,,,,,,9907統一實,,,,,,,,
83,,6121新普,2108南帝,6223旺矽,,2373震旦行,,,,,,,6456GIS-KY,,,,,,,,
84,,2108南帝,1560中砂,1723中碳,,4105東洋,,,,,,,2337旺宏,,,,,,,,
85,,6213聯茂,8341日友,4551智伸科,,1590亞德客-KY,,,,,,,2597潤弘,,,,,,,,
86,,1560中砂,2540愛山林,2395研華,,2481強茂,,,,,,,5469瀚宇博,,,,,,,,
87,,8341日友,1256鮮活果汁-KY,2607榮運,,2351順德,,,,,,,2204中華,,,,,,,,
88,,1256鮮活果汁-KY,6533晶心科,2606裕民,,3443創意,,,,,,,1314中石化,,,,,,,,
89,,6669緯穎,6409旭隼,4919新唐,,3042晶技,,,,,,,2023燁輝,,,,,,,,
90,,6409旭隼,4904遠傳,4576大銀微系統,,6202盛群,,,,,,,4414如興,,,,,,,,
91,,4904遠傳,6411晶焱,2327國巨,,6582申豐,,,,,,,1808潤隆,,,,,,,,
92,,6411晶焱,1201味全,5904寶雅,,2412中華電,,,,,,,3545敦泰,,,,,,,,
93,,5425台半,6182合晶,8112至上,,6464台數科,,,,,,,3090日電貿,,,,,,,,
94,,4915致伸,5425台半,4961天鈺,,6706惠特,,,,,,,2723美食-KY,,,,,,,,
95,,2345智邦,2534宏盛,6180橘子,,4966譜瑞-KY,,,,,,,4105東洋,,,,,,,,
96,,9937全國,2388威盛,5871中租-KY,,8070長華*,,,,,,,2836高雄銀,,,,,,,,
97,,1785光洋科,4137麗豐-KY,8917欣泰,,8942森鉅,,,,,,,2481強茂,,,,,,,,
98,,4137麗豐-KY,8255朋程,3014聯陽,,2383台光電,,,,,,,1305華夏,,,,,,,,
99,,6176瑞儀,2923鼎固-KY,2637慧洋-KY,,5536聖暉,,,,,,,3042晶技,,,,,,,,
100,,5306桂盟,1789神隆,3059華晶科,,8039台虹,,,,,,,3006晶豪科,,,,,,,,
101,,8069元太,5306桂盟,6803崑鼎,,9925新保,,,,,,,3026禾伸堂,,,,,,,,
102,,3044健鼎,8069元太,6005群益證,,4958臻鼎-KY,,,,,,,6464台數科,,,,,,,,
103,,3010華立,6177達麗,5287數字,,6271同欣電,,,,,,,4128中天,,,,,,,,
104,,2707晶華,2707晶華,8046南電,,3227原相,,,,,,,6414樺漢,,,,,,,,
105,,2449京元電子,2231為升,2845遠東銀,,6643M31,,,,,,,6706惠特,,,,,,,,
106,,3529力旺,2449京元電子,2354鴻準,,3030德律,,,,,,,4966譜瑞-KY,,,,,,,,
107,,8454富邦媒,3022威強電,3152璟德,,6592和潤企業,,,,,,,8070長華*,,,,,,,,
108,,3665貿聯-KY,3529力旺,4766南寶,,1565精華,,,,,,,4927泰鼎-KY,,,,,,,,
109,,3596智易,1598岱宇,2387精元,,2379瑞昱,,,,,,,2383台光電,,,,,,,,
110,,6278台表科,1419新紡,2401凌陽,,1104環泥,,,,,,,5536聖暉,,,,,,,,
111,,2382廣達,1903士紙,2458義隆,,4736泰博,,,,,,,1614三洋電,,,,,,,,
112,,3218大學光,3218大學光,6239力成,,3680家登,,,,,,,8039台虹,,,,,,,,
113,,6415矽力-KY,6415矽力-KY,1210大成,,6510精測,,,,,,,4958臻鼎-KY,,,,,,,,
114,,2352佳世達,2539櫻花建,9943好樂迪,,5530龍巖,,,,,,,2409友達,,,,,,,,
115,,9914美利達,3563牧德,2812台中銀,,6188廣明,,,,,,,6271同欣電,,,,,,,,
116,,3563牧德,6462神盾,2308台達電,,2368金像電,,,,,,,3227原相,,,,,,,,
117,,3078僑威,2454聯發科,2492華新科,,1229聯華,,,,,,,9921巨大,,,,,,,,
118,,8464億豐,8464億豐,2104國際中橡,,2520冠德,,,,,,,1312國喬,,,,,,,,
119,,5269祥碩,5269祥碩,2441超豐,,2451創見,,,,,,,2355敬鵬,,,,,,,,
120,,2850新產,8404百和興業-KY,2489瑞軒,,3293鈊象,,,,,,,3030德律,,,,,,,,
121,,6279胡連,6279胡連,6579研揚,,6173信昌電,,,,,,,3211順達,,,,,,,,
122,,8016矽創,8016矽創,2838聯邦銀,,6121新普,,,,,,,9930中聯資源,,,,,,,,
123,,3312弘憶股,2903遠百,1717長興,,2108南帝,,,,,,,2356英業達,,,,,,,,
124,,2015豐興,4107邦特,9907統一實,,1560中砂,,,,,,,6592和潤企業,,,,,,,,
125,,4107邦特,2360致茂,6456GIS-KY,,8341日友,,,,,,,6743安普新,,,,,,,,
