,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-06-10),近12月累積營收年增率連2個月增加(2022-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('1560中砂', 11)",2347聯強,2108南帝,2347聯強,5269祥碩,2108南帝,2330台積電,2330台積電,1103嘉泥,6589台康生技,2201裕隆,2520冠德,2347聯強,5269祥碩,2347聯強,2368金像電,3707漢磊,2207和泰車,3035智原,,
1,"('2330台積電', 10)",2108南帝,5269祥碩,2108南帝,3380明泰,5269祥碩,2317鴻海,2412中華電,1234黑松,2618長榮航,3035智原,2524京城,4958臻鼎-KY,4506崇友,2108南帝,1560中砂,,2408南亞科,,,
2,"('5269祥碩', 9)",4958臻鼎-KY,4576大銀微系統,4958臻鼎-KY,4576大銀微系統,4576大銀微系統,2308台達電,2303聯電,1304台聚,2610華航,1560中砂,6472保瑞,5269祥碩,3682亞太電,4958臻鼎-KY,3443創意,,5347世界,,,
3,"('3443創意', 9)",5269祥碩,8464億豐,1310台苯,2634漢翔,6274台燿,2303聯電,3008大立光,1307三芳,3576聯合再生,9933中鼎,5530龍巖,4576大銀微系統,1710東聯,1310台苯,3707漢磊,,2227裕日車,,,
4,"('2449京元電子', 9)",6274台燿,3227原相,5269祥碩,2540愛山林,3413京鼎,3008大立光,1216統一,1313聯成,4438廣越,9802鈺齊-KY,1560中砂,3413京鼎,2201裕隆,5269祥碩,2338光罩,,9914美利達,,,
5,"('5347世界', 9)",8464億豐,3563牧德,3380明泰,1722台肥,8464億豐,3711日月光投控,2891中信金,1314中石化,6177達麗,3037欣興,3189景碩,1605華新,2313華通,3380明泰,,,1227佳格,,,
6,"('3035智原', 9)",3227原相,4506崇友,4576大銀微系統,2308台達電,2204中華,2912統一超,3711日月光投控,1315達新,,2449京元電子,2395研華,8464億豐,2006東和鋼鐵,4576大銀微系統,,,1504東元,,,
7,"('6464台數科', 9)",3596智易,6589台康生技,6274台燿,1476儒鴻,3563牧德,2892第一金,2892第一金,1434福懋,,5274信驊,5534長虹,2634漢翔,6147頎邦,6274台燿,,,1802台玻,,,
8,"('6643M31', 9)",3563牧德,2540愛山林,1605華新,2227裕日車,4506崇友,2379瑞昱,2880華南金,1444力麗,,2330台積電,9941裕融,3227原相,4915致伸,3413京鼎,,,2923鼎固-KY,,,
9,"('6561是方', 8)",4506崇友,1598岱宇,8464億豐,8069元太,9921巨大,5347世界,4904遠傳,1504東元,,3707漢磊,4919新唐,3704合勤控,1560中砂,1605華新,,,1434福懋,,,
10,"('8069元太', 8)",9921巨大,5471松翰,2634漢翔,3532台勝科,2368金像電,2801彰銀,5347世界,1532勤美,,6182合晶,6561是方,3596智易,6257矽格,8464億豐,,,2015豐興,,,
11,"('4904遠傳', 8)",5471松翰,6582申豐,3673TPK-KY,6472保瑞,5471松翰,5876上海商銀,2801彰銀,1714和桐,,6223旺矽,3037欣興,6589台康生技,9939宏全,2634漢翔,,,6592和潤企業,,,
12,"('5274信驊', 8)",2404漢唐,4736泰博,3227原相,2360致茂,2404漢唐,2633台灣高鐵,5876上海商銀,1718中纖,,2454聯發科,6488環球晶,3682亞太電,3023信邦,3673TPK-KY,,,2404漢唐,,,
13,"('6409旭隼', 8)",6582申豐,5871中租-KY,3596智易,5425台半,6582申豐,9910豐泰,2887台新金,1909榮成,,,2337旺宏,2368金像電,3078僑威,3227原相,,,9917中保科,,,
14,"('2524京城', 8)",1515力山,8422可寧衛,3563牧德,6285啟碁,4736泰博,2345智邦,3037欣興,2104國際中橡,,,2303聯電,1710東聯,3228金麗科,3704合勤控,,,2889國票金,,,
15,"('3023信邦', 8)",4736泰博,6576逸達,4506崇友,4904遠傳,5871中租-KY,3037欣興,2301光寶科,2201裕隆,,,2344華邦電,4736泰博,4906正文,2204中華,,,2838聯邦銀,,,
16,"('9917中保科', 8)",5871中租-KY,2308台達電,2540愛山林,3529力旺,8422可寧衛,6669緯穎,6409旭隼,2204中華,,,2498宏達電,1722台肥,6561是方,3596智易,,,4123晟德,,,
17,"('2520冠德', 8)",8422可寧衛,2373震旦行,9921巨大,1434福懋,1722台肥,2049上銀,4743合一,2239英利-KY,,,2330台積電,6576逸達,4157太景*-KY,3563牧德,,,2849安泰銀,,,
18,"('3529力旺', 8)",2308台達電,1476儒鴻,2368金像電,5243乙盛-KY,2308台達電,4958臻鼎-KY,2356英業達,2312金寶,,,8046南電,1718中纖,2614東森,4506崇友,,,2504國產,,,
19,"('4736泰博', 8)",2373震旦行,4137麗豐-KY,5471松翰,1773勝一,2375凱美,5269祥碩,6239力成,2323中環,,,2704國賓,2308台達電,2317鴻海,2540愛山林,,,4174浩鼎,,,
20,"('6180橘子', 8)",1476儒鴻,2520冠德,2404漢唐,6409旭隼,2373震旦行,9904寶成,2385群光,2324仁寶,,,5483中美晶,2892第一金,9802鈺齊-KY,9921巨大,,,2104國際中橡,,,
21,"('4107邦特', 8)",4137麗豐-KY,6166凌華,6582申豐,2351順德,1476儒鴻,6409旭隼,3406玉晶光,2352佳世達,,,5347世界,6504南六,2449京元電子,3682亞太電,,,2231為升,,,
22,"('2308台達電', 8)",2227裕日車,2524京城,1309台達化,1795美時,2201裕隆,2834臺企銀,5274信驊,2362藍天,,,2454聯發科,2201裕隆,3211順達,2368金像電,,,5534長虹,,,
23,"('8070長華*', 7)",2520冠德,9940信義,4736泰博,3374精材,4137麗豐-KY,9914美利達,2313華通,2363矽統,,,,2227裕日車,3042晶技,1598岱宇,,,9938百和,,,
24,"('4506崇友', 7)",9940信義,4968立積,5871中租-KY,3035智原,2227裕日車,6121新普,1722台肥,2501國建,,,,2002中鋼,6284佳邦,1710東聯,,,2867三商壽,,,
25,"('6223旺矽', 7)",6121新普,8069元太,8422可寧衛,1560中砂,2002中鋼,3406玉晶光,8069元太,2511太子,,,,6166凌華,3708上緯投控,5471松翰,,,2247汎德永業,,,
26,"('2404漢唐', 7)",8069元太,4123晟德,1722台肥,2395研華,2520冠德,5903全家,3532台勝科,2515中工,,,,2049上銀,3707漢磊,2404漢唐,,,1232大統益,,,
27,"('2231為升', 7)",2313華通,5306桂盟,2308台達電,2331精英,2524京城,2352佳世達,3533嘉澤,2524京城,,,,2355敬鵬,2206三陽工業,6582申豐,,,2373震旦行,,,
28,"('6803崑鼎', 7)",4927泰鼎-KY,6472保瑞,2375凱美,3533嘉澤,2049上銀,2313華通,3374精材,2534宏盛,,,,9940信義,9910豐泰,1515力山,,,2362藍天,,,
29,"('4915致伸', 7)",5306桂盟,5522遠雄,2892第一金,3023信邦,2609陽明,8069元太,3529力旺,2812台中銀,,,,2313華通,6153嘉聯益,1309台達化,,,2820華票,,,
30,"('5287數字', 7)",6548長科*,2723美食-KY,6504南六,5903全家,9940信義,3532台勝科,3443創意,2820華票,,,,1907永豐餘,6180橘子,4736泰博,,,8070長華*,,,
31,"('9941裕融', 7)",6472保瑞,3105穩懋,2373震旦行,1218泰山,6121新普,3023信邦,2449京元電子,2834臺企銀,,,,2908特力,2889國票金,2409友達,,,3515華擎,,,
32,"('8255朋程', 7)",6670復盛應用,2360致茂,1476儒鴻,1582信錦,8069元太,3374精材,2201裕隆,2836高雄銀,,,,4927泰鼎-KY,3702大聯大,5871中租-KY,,,2905三商,,,
33,"('2379瑞昱', 7)",6412群電,5425台半,2890永豐金,3552同致,5306桂盟,3529力旺,2404漢唐,2838聯邦銀,,,,2006東和鋼鐵,2328廣宇,8422可寧衛,,,2511太子,,,
34,"('2454聯發科', 7)",6414樺漢,1216統一,4137麗豐-KY,3443創意,3532台勝科,2404漢唐,9917中保科,2845遠東銀,,,,1402遠東新,5876上海商銀,1722台肥,,,3312弘憶股,,,
