,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-06-30),連續三年EPS均大於0且近一季EPS也大於0(2021-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-06-30),近6月累積營收年增率連2個月增加(2021-09-10),近12月累積營收年增率連2個月增加(2021-09-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-06-30),ROE連續三季成長，且近一季ROE>10%(2021-03-31),毛利率連續三季成長，且近一季毛利率>25%(2021-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5347世界', 11)",6456GIS-KY,2915潤泰全,2915潤泰全,4576大銀微系統,2915潤泰全,6505台塑化,6505台塑化,1444力麗,2035唐榮,2454聯發科,2534宏盛,6214精誠,5471松翰,2338光罩,4968立積,1303南亞,1907永豐餘,6176瑞儀,2379瑞昱,
1,"('1565精華', 10)",3090日電貿,2534宏盛,2634漢翔,3450聯鈞,2534宏盛,1301台塑,2412中華電,1718中纖,3481群創,1723中碳,1808潤隆,2633台灣高鐵,6188廣明,2330台積電,1308亞聚,1312國喬,6269台郡,1434福懋,6491晶碩,
2,"('3653健策', 10)",2373震旦行,5508永信建,3530晶相光,1808潤隆,6191精成科,2303聯電,1301台塑,2239英利-KY,2409友達,6592和潤企業,2454聯發科,2850新產,8213志超,5471松翰,2905三商,1326台化,1904正隆,2404漢唐,2331精英,
3,"('2441超豐', 10)",2383台光電,2373震旦行,2534宏盛,6285啟碁,5508永信建,1303南亞,2303聯電,2355敬鵬,2637慧洋-KY,5347世界,2451創見,9904寶成,2356英業達,3563牧德,2883開發金,1402遠東新,3653健策,2441超豐,,
4,"('8016矽創', 9)",3078僑威,1201味全,6456GIS-KY,9802鈺齊-KY,3450聯鈞,1326台化,1303南亞,2456奇力新,1305華夏,2409友達,3481群創,6464台數科,3450聯鈞,4506崇友,9945潤泰新,1434福懋,2456奇力新,9958世紀鋼,,
5,"('1434福懋', 9)",6803崑鼎,8406金可-KY,6191精成科,8358金居,1309台達化,2002中鋼,1326台化,2820華票,1440南紡,9943好樂迪,5347世界,5876上海商銀,8422可寧衛,5434崇越,2615萬海,1504東元,2723美食-KY,6146耕興,,
6,"('1303南亞', 9)",2385群光,6464台數科,5508永信建,6732昇佳電子,2373震旦行,3045台灣大,2002中鋼,5469瀚宇博,3049和鑫,1303南亞,2409友達,2891中信金,6153嘉聯益,2836高雄銀,3443創意,1507永大,1440南紡,2501國建,,
7,"('3443創意', 9)",5347世界,2454聯發科,3450聯鈞,1723中碳,2383台光電,2884玉山金,1216統一,8070長華*,6505台塑化,3037欣興,2637慧洋-KY,2867三商壽,8070長華*,1229聯華,3707漢磊,1513中興電,1507永大,2373震旦行,,
8,"('3152璟德', 9)",9943好樂迪,9925新保,3090日電貿,5347世界,3078僑威,6488環球晶,3711日月光投控,,1536和大,6116彩晶,3049和鑫,3152璟德,6277宏正,3552同致,6504南六,1590亞德客-KY,3042晶技,2428興勤,,
9,"('1301台塑', 9)",4107邦特,5347世界,1309台達化,2633台灣高鐵,8406金可-KY,2892第一金,3045台灣大,,8255朋程,3545敦泰,1303南亞,1565精華,2809京城銀,2618長榮航,3035智原,1604聲寶,6492生華科,2820華票,,
10,"('2455全新', 9)",5904寶雅,2633台灣高鐵,1808潤隆,1477聚陽,6803崑鼎,2408南亞科,2884玉山金,,1301台塑,2707晶華,6531愛普,2383台光電,8069元太,6592和潤企業,,2006東和鋼鐵,1795美時,3673TPK-KY,,
11,"('6488環球晶', 9)",3131弘塑,9943好樂迪,2031新光鋼,4167松瑞藥,3680家登,2880華南金,6488環球晶,,6533晶心科,2603長榮,8942森鉅,2849安泰銀,3529力旺,5425台半,,2101南港,3596智易,6443元晶,,
12,"('2379瑞昱', 9)",3030德律,4107邦特,2373震旦行,6706惠特,6464台數科,5871中租-KY,2892第一金,,2104國際中橡,2609陽明,2344華邦電,2912統一超,1301台塑,3211順達,,2106建大,8070長華*,2520冠德,,
13,"('8086宏捷科', 9)",3533嘉澤,5904寶雅,2383台光電,5904寶雅,2454聯發科,3034聯詠,2408南亞科,,1802台玻,8016矽創,2441超豐,3406玉晶光,1102亞泥,4915致伸,,2204中華,6443元晶,3563牧德,,
14,"('6182合晶', 8)",5388中磊,8069元太,1201味全,8069元太,8358金居,5347世界,2395研華,,1903士紙,1904正隆,2474可成,5904寶雅,3044健鼎,2347聯強,,2301光寶科,9908大台北,3691碩禾,,
15,"('6146耕興', 8)",3023信邦,3131弘塑,3078僑威,3131弘塑,9925新保,2801彰銀,2880華南金,,6116彩晶,1232大統益,8415大國鋼,6561是方,3380明泰,6472保瑞,,2352佳世達,8422可寧衛,6579研揚,,
16,"('5483中美晶', 8)",5903全家,3030德律,6285啟碁,3023信邦,6732昇佳電子,2603長榮,3034聯詠,,2355敬鵬,4961天鈺,2327國巨,6669緯穎,6510精測,2323中環,,2383台光電,1565精華,6605帝寶,,
17,"('5425台半', 8)",8436大江,2903遠百,8406金可-KY,3532台勝科,1723中碳,1402遠東新,4904遠傳,,2027大成鋼,2347聯強,1301台塑,2897王道銀行,5371中光電,2820華票,,2393億光,5289宜鼎,,,
18,"('3563牧德', 8)",6415矽力-KY,3533嘉澤,6803崑鼎,5903全家,6592和潤企業,3105穩懋,5347世界,,1909榮成,9938百和,1802台玻,6643M31,2404漢唐,8086宏捷科,,2404漢唐,1702南僑,,,
19,"('3035智原', 8)",8462柏文,3023信邦,3680家登,1789神隆,2451創見,2887台新金,2801彰銀,,1319東陽,2108南帝,1903士紙,6285啟碁,8210勤誠,4958臻鼎-KY,,2542興富發,8358金居,,,
