,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-07-10),近12月累積營收年增率連2個月增加(2022-07-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('1560中砂', 10)",2347聯強,2108南帝,2347聯強,5269祥碩,2108南帝,2330台積電,2330台積電,1101台泥,6589台康生技,2201裕隆,2520冠德,2913農林,2542興富發,6005群益證,2915潤泰全,1314中石化,9904寶成,5880合庫金,2353宏碁,
1,"('3037欣興', 9)",2108南帝,5269祥碩,2108南帝,3380明泰,5269祥碩,2317鴻海,2412中華電,1234黑松,2618長榮航,3035智原,2524京城,2227裕日車,2707晶華,2913農林,2368金像電,1598岱宇,3706神達,2880華南金,6751智聯服務,
2,"('2330台積電', 9)",4958臻鼎-KY,4576大銀微系統,4958臻鼎-KY,4576大銀微系統,4576大銀微系統,2308台達電,2303聯電,2362藍天,2610華航,1560中砂,6472保瑞,6166凌華,1101台泥,6166凌華,1515力山,1722台肥,6274台燿,2356英業達,,
3,"('3035智原', 9)",5269祥碩,8464億豐,1310台苯,2634漢翔,6274台燿,2303聯電,3008大立光,2363矽統,3576聯合再生,9933中鼎,5530龍巖,5306桂盟,4906正文,2501國建,2009第一銅,1909榮成,9941裕融,3044健鼎,,
4,"('6643M31', 9)",6274台燿,3227原相,5269祥碩,2540愛山林,3413京鼎,3008大立光,1216統一,2417圓剛,4438廣越,9802鈺齊-KY,1560中砂,2478大毅,3005神基,5306桂盟,1560中砂,2023燁輝,2606裕民,2838聯邦銀,,
5,"('5274信驊', 9)",8464億豐,3563牧德,3380明泰,2308台達電,8464億豐,3711日月光投控,2891中信金,2534宏盛,6177達麗,3037欣興,3189景碩,2035唐榮,1565精華,2542興富發,2108南帝,2027大成鋼,2388威盛,6005群益證,,
6,"('3443創意', 9)",3227原相,4506崇友,4576大銀微系統,1476儒鴻,2204中華,2912統一超,3711日月光投控,2605新興,,2449京元電子,2395研華,6589台康生技,6116彩晶,3189景碩,3105穩懋,2108南帝,3081聯亞,4128中天,,
7,"('5530龍巖', 9)",3596智易,6589台康生技,6274台燿,2227裕日車,3563牧德,2892第一金,2892第一金,2836高雄銀,,5274信驊,5534長虹,1532勤美,2355敬鵬,2478大毅,3653健策,2308台達電,6146耕興,3227原相,,
8,"('2108南帝', 8)",3563牧德,2540愛山林,1605華新,8069元太,4506崇友,2379瑞昱,2880華南金,2851中再保,,2330台積電,9941裕融,1614三洋電,1440南紡,2035唐榮,9945潤泰新,2347聯強,5530龍巖,4943康控-KY,,
9,"('6409旭隼', 8)",4506崇友,1598岱宇,8464億豐,3532台勝科,9921巨大,5347世界,4904遠傳,2883開發金,,3707漢磊,4919新唐,2010春源,2379瑞昱,9910豐泰,3443創意,2356英業達,5306桂盟,8358金居,,
10,"('6464台數科', 8)",9921巨大,5471松翰,2634漢翔,6472保瑞,2368金像電,2801彰銀,5347世界,2905三商,,6182合晶,6561是方,6180橘子,3702大聯大,9937全國,,2376技嘉,2607榮運,6244茂迪,,
11,"('2308台達電', 8)",5471松翰,6582申豐,3673TPK-KY,2360致茂,5471松翰,5876上海商銀,2801彰銀,2915潤泰全,,6223旺矽,3037欣興,1605華新,6173信昌電,2707晶華,,2454聯發科,2362藍天,2547日勝生,,
12,"('8069元太', 8)",2404漢唐,4736泰博,3227原相,1216統一,2404漢唐,2633台灣高鐵,5876上海商銀,3376新日興,,2454聯發科,6488環球晶,1722台肥,2458義隆,1101台泥,,2455全新,2637慧洋-KY,1614三洋電,,
13,"('2520冠德', 8)",6582申豐,5871中租-KY,3596智易,6285啟碁,6582申豐,9910豐泰,2887台新金,3706神達,,,2337旺宏,4576大銀微系統,1444力麗,1532勤美,,2474可成,9908大台北,6576逸達,,
14,"('9941裕融', 8)",1515力山,8422可寧衛,3563牧德,4904遠傳,4736泰博,2345智邦,3037欣興,4157太景*-KY,,,2303聯電,2606裕民,2344華邦電,1614三洋電,,2489瑞軒,2481強茂,1307三芳,,
15,"('5287數字', 8)",4736泰博,6576逸達,4506崇友,3529力旺,5871中租-KY,3037欣興,2301光寶科,4943康控-KY,,,2344華邦電,2504國產,1789神隆,2395研華,,2515中工,6202盛群,2597潤弘,,
16,"('4904遠傳', 8)",5871中租-KY,2308台達電,2540愛山林,5388中磊,8422可寧衛,6669緯穎,6409旭隼,5530龍巖,,,2498宏達電,4906正文,8942森鉅,2010春源,,2633台灣高鐵,4943康控-KY,,,
17,"('3653健策', 8)",8422可寧衛,2373震旦行,9921巨大,1434福懋,1722台肥,2049上銀,4743合一,6120達運,,,2330台積電,8917欣泰,2368金像電,4927泰鼎-KY,,2801彰銀,1234黑松,,,
