,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-08-10),近12月累積營收年增率連2個月增加(2022-08-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6643M31', 10)",4506崇友,4506崇友,4506崇友,9908大台北,4506崇友,2317鴻海,2317鴻海,1102亞泥,6443元晶,1537廣隆,2607榮運,4506崇友,2360致茂,4506崇友,3035智原,1326台化,2360致茂,2395研華,,
1,"('2330台積電', 9)",6146耕興,6146耕興,1308亞聚,3380明泰,2103台橡,2303聯電,2303聯電,1310台苯,8462柏文,9802鈺齊-KY,9925新保,6669緯穎,2337旺宏,2103台橡,2458義隆,1503士電,2383台光電,2887台新金,,
2,"('2303聯電', 9)",6669緯穎,2455全新,6146耕興,2884玉山金,1308亞聚,3023信邦,6412群電,1589永冠-KY,1519華城,9910豐泰,2395研華,6177達麗,3680家登,1308亞聚,1305華夏,1536和大,3293鈊象,3293鈊象,,
3,"('1560中砂', 9)",2455全新,2360致茂,1723中碳,1227佳格,6146耕興,6412群電,6510精測,2354鴻準,2367燿華,3035智原,2330台積電,2313華通,5876上海商銀,6146耕興,2303聯電,2002中鋼,6278台表科,2458義隆,,
4,"('6472保瑞', 9)",2313華通,3014聯陽,6669緯穎,3680家登,2049上銀,3673TPK-KY,2548華固,2363矽統,2618長榮航,1476儒鴻,1419新紡,3380明泰,9910豐泰,2049上銀,3691碩禾,2303聯電,3706神達,2637慧洋-KY,,
5,"('8069元太', 8)",2360致茂,2337旺宏,3049和鑫,2231為升,1723中碳,3380明泰,3673TPK-KY,2417圓剛,2539櫻花建,2330台積電,2303聯電,6269台郡,5522遠雄,1723中碳,3545敦泰,2308台達電,2439美律,,,
6,"('2327國巨', 8)",3014聯陽,5871中租-KY,2455全新,2912統一超,3049和鑫,6643M31,2511太子,2820華票,2388威盛,8404百和興業-KY,2498宏達電,6443元晶,1476儒鴻,6669緯穎,6582申豐,2327國巨,3042晶技,,,
7,"('5347世界', 8)",6121新普,2923鼎固-KY,6177達麗,3035智原,2455全新,6751智聯服務,3380明泰,2885元大金,6451訊芯-KY,5274信驊,8046南電,1589永冠-KY,2332友訊,1515力山,5347世界,2330台積電,5530龍巖,,,
8,"('2395研華', 8)",6269台郡,3680家登,2313華通,3218大學光,6177達麗,2102泰豐,6282康舒,2905三商,6576逸達,9938百和,6472保瑞,2328廣宇,1215卜蜂,3049和鑫,2014中鴻,2382廣達,4551智伸科,,,
9,"('1256鮮活果汁-KY', 8)",5871中租-KY,5289宜鼎,1434福懋,1229聯華,2313華通,1560中砂,6643M31,3706神達,4743合一,6670復盛應用,5347世界,3630新鉅科,3105穩懋,2455全新,3006晶豪科,2408南亞科,6756威鋒電子,,,
10,"('1476儒鴻', 8)",5289宜鼎,8436大江,2360致茂,8454富邦媒,2360致茂,,6277宏正,4306炎洲,,2449京元電子,5425台半,1537廣隆,1102亞泥,6177達麗,1309台達化,2524京城,3380明泰,,,
11,"('2458義隆', 8)",1707葡萄王,2231為升,2607榮運,2308台達電,2607榮運,,6751智聯服務,4935茂林-KY,,2454聯發科,3189景碩,3682亞太電,2330台積電,2313華通,2338光罩,2539櫻花建,3260威剛,,,
12,"('3293鈊象', 8)",5457宣德,9925新保,9908大台北,1476儒鴻,9908大台北,,2102泰豐,5530龍巖,,3705永信,5483中美晶,5289宜鼎,1402遠東新,1434福懋,8086宏捷科,2542興富發,4935茂林-KY,,,
13,"('3380明泰', 8)",2912統一超,1707葡萄王,3014聯陽,3059華晶科,3014聯陽,,1560中砂,5531鄉林,,8069元太,2524京城,5876上海商銀,2850新產,2360致茂,2409友達,2618長榮航,3211順達,,,
14,"('2308台達電', 8)",3563牧德,2912統一超,6121新普,3529力旺,6121新普,,,6153嘉聯益,,4919新唐,6488環球晶,2605新興,2838聯邦銀,2607榮運,3653健策,2836高雄銀,8213志超,,,
15,"('6561是方', 7)",2059川湖,3563牧德,3380明泰,1582信錦,2337旺宏,,,6462神盾,,1560中砂,5508永信建,2912統一超,2892第一金,9908大台北,8255朋程,2880華南金,2704國賓,,,
16,"('6409旭隼', 7)",9910豐泰,2059川湖,2337旺宏,5903全家,5871中租-KY,,,8213志超,,3037欣興,6576逸達,4414如興,2881富邦金,3014聯陽,4919新唐,2882國泰金,6472保瑞,,,
17,"('3152璟德', 7)",3596智易,1903士紙,6269台郡,2395研華,1537廣隆,,,,,,3533嘉澤,3596智易,2303聯電,6121新普,,2884玉山金,1256鮮活果汁-KY,,,
18,"('6277宏正', 7)",4736泰博,3022威強電,2884玉山金,3552同致,3680家登,,,,,,1560中砂,1903士紙,2353宏碁,3380明泰,,2885元大金,8942森鉅,,,
19,"('3105穩懋', 7)",5388中磊,4736泰博,1227佳格,3673TPK-KY,5289宜鼎,,,,,,6561是方,3530晶相光,3044健鼎,2337旺宏,,2886兆豐金,2417圓剛,,,
20,"('6488環球晶', 7)",3218大學光,3035智原,2328廣宇,4904遠傳,2637慧洋-KY,,,,,,3037欣興,4142國光生,2883開發金,6269台郡,,2887台新金,4107邦特,,,
21,"('4551智伸科', 7)",5287數字,6462神盾,5871中租-KY,6279胡連,8436大江,,,,,,,3022威強電,2890永豐金,4943康控-KY,,2892第一金,4306炎洲,,,
22,"('2383台光電', 7)",2458義隆,5522遠雄,2362藍天,5274信驊,2231為升,,,,,,,4736泰博,2357華碩,6443元晶,,3030德律,6411晶焱,,,
23,"('5274信驊', 7)",8454富邦媒,3218大學光,3260威剛,2340光磊,9925新保,,,,,,,6462神盾,1717長興,1589永冠-KY,,3044健鼎,,,,
24,"('3529力旺', 7)",2308台達電,5287數字,1714和桐,9958世紀鋼,1707葡萄王,,,,,,,5522遠雄,2885元大金,2884玉山金,,3081聯亞,,,,
25,"('4904遠傳', 7)",1476儒鴻,2458義隆,3680家登,9937全國,5457宣德,,,,,,,6153嘉聯益,2897王道銀行,1227佳格,,3380明泰,,,,
26,"('3023信邦', 7)",3529力旺,2308台達電,5289宜鼎,3443創意,8358金居,,,,,,,1229聯華,2441超豐,2328廣宇,,3406玉晶光,,,,
27,"('9940信義', 7)",6706惠特,1476儒鴻,2637慧洋-KY,6472保瑞,2393億光,,,,,,,2458義隆,2834臺企銀,5871中租-KY,,3702大聯大,,,,
28,"('2524京城', 7)",5903全家,3529力旺,1532勤美,6244茂迪,3563牧德,,,,,,,2308台達電,2383台光電,2362藍天,,3704合勤控,,,,
29,"('2539櫻花建', 7)",1215卜蜂,6706惠特,2231為升,6643M31,4961天鈺,,,,,,,9907統一實,6643M31,3630新鉅科,,4927泰鼎-KY,,,,
30,"('2449京元電子', 7)",3105穩懋,5903全家,9925新保,3152璟德,3042晶技,,,,,,,3529力旺,6412群電,1537廣隆,,4968立積,,,,
31,"('3035智原', 7)",8081致新,6182合晶,5876上海商銀,8917欣泰,1477聚陽,,,,,,,1582信錦,3010華立,3260威剛,,5347世界,,,,
32,"('1216統一', 7)",3090日電貿,3105穩懋,4532瑞智,1795美時,2059川湖,,,,,,,2332友訊,5306桂盟,1714和桐,,5483中美晶,,,,
33,"('1590亞德客-KY', 7)",2395研華,8081致新,2605新興,4576大銀微系統,3530晶相光,,,,,,,1215卜蜂,2324仁寶,1609大亞,,5880合庫金,,,,
34,"('5425台半', 7)",6213聯茂,2395研華,1707葡萄王,1614三洋電,3022威強電,,,,,,,5536聖暉,2449京元電子,3680家登,,6451訊芯-KY,,,,
35,"('3044健鼎', 7)",2330台積電,2330台積電,5457宣德,2345智邦,4736泰博,,,,,,,3105穩懋,2451創見,3682亞太電,,6505台塑化,,,,
36,"('3661世芯-KY', 7)",8016矽創,8016矽創,8358金居,6214精誠,3035智原,,,,,,,1102亞泥,1101台泥,5289宜鼎,,6669緯穎,,,,
37,"('5483中美晶', 7)",4915致伸,8404百和興業-KY,2912統一超,8086宏捷科,5522遠雄,,,,,,,2478大毅,2002中鋼,2637慧洋-KY,,8299群聯,,,,
38,"('2360致茂', 7)",2850新產,6223旺矽,2393億光,1590亞德客-KY,3218大學光,,,,,,,3376新日興,2207和泰車,8436大江,,8415大國鋼,,,,
39,"('3653健策', 7)",3078僑威,1419新紡,3563牧德,2633台灣高鐵,5287數字,,,,,,,4915致伸,2903遠百,1532勤美,,9945潤泰新,,,,
40,"('3443創意', 6)",6223旺矽,4904遠傳,4961天鈺,1201味全,1229聯華,,,,,,,1402遠東新,2597潤弘,9802鈺齊-KY,,,,,,
41,"('2408南亞科', 6)",5469瀚宇博,6279胡連,3042晶技,6285啟碁,2458義隆,,,,,,,3552同致,6230超眾,2231為升,,,,,,
42,"('1102亞泥', 6)",3211順達,4966譜瑞-KY,2059川湖,3081聯亞,2308台達電,,,,,,,8404百和興業-KY,6505台塑化,9925新保,,,,,,
43,"('4506崇友', 6)",4904遠傳,5274信驊,9910豐泰,3653健策,1476儒鴻,,,,,,,2511太子,2409友達,5876上海商銀,,,,,,
