,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-12-31),連續三年EPS均大於0且近一季EPS也大於0(2021-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-12-31),近6月累積營收年增率連2個月增加(2022-01-10),近12月累積營收年增率連2個月增加(2022-01-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-12-31),ROE連續三季成長，且近一季ROE>10%(2021-12-31),毛利率連續三季成長，且近一季毛利率>25%(2021-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('3035智原', 11)",3078僑威,1789神隆,2328廣宇,2328廣宇,1104環泥,2303聯電,2330台積電,1315達新,2501國建,6223旺矽,2474可成,,2886兆豐金,2328廣宇,8069元太,1101台泥,9914美利達,3711日月光投控,2388威盛,2313華通
1,"('5347世界', 10)",2428興勤,2723美食-KY,1789神隆,1789神隆,5469瀚宇博,2886兆豐金,6505台塑化,1532勤美,1710東聯,2375凱美,6147頎邦,,2474可成,3312弘憶股,3661世芯-KY,1303南亞,2618長榮航,2327國巨,3680家登,9939宏全
2,"('2408南亞科', 10)",9930中聯資源,1102亞泥,1104環泥,2886兆豐金,1304台聚,1216統一,2303聯電,2511太子,2539櫻花建,3019亞光,3034聯詠,,2885元大金,1789神隆,2618長榮航,1308亞聚,1227佳格,2377微星,,
3,"('6548長科*', 9)",1476儒鴻,6223旺矽,5469瀚宇博,1476儒鴻,4935茂林-KY,2891中信金,1326台化,2547日勝生,2618長榮航,6239力成,2049上銀,,2345智邦,1104環泥,8046南電,1319東陽,1717長興,8454富邦媒,,
4,"('3533嘉澤', 9)",9938百和,4123晟德,1304台聚,1234黑松,1102亞泥,2884玉山金,2881富邦金,2809京城銀,4414如興,6147頎邦,9941裕融,,6239力成,5469瀚宇博,2408南亞科,1444力麗,2809京城銀,9914美利達,,
5,"('9941裕融', 9)",3227原相,2428興勤,2723美食-KY,3019亞光,6223旺矽,2382廣達,2002中鋼,2838聯邦銀,1314中石化,2023燁輝,9908大台北,,6147頎邦,1304台聚,2542興富發,1504東元,2458義隆,3406玉晶光,,
6,"('2458義隆', 9)",2404漢唐,1476儒鴻,2501國建,6579研揚,3078僑威,6488環球晶,1216統一,2897王道銀行,1444力麗,3034聯詠,8086宏捷科,,2023燁輝,2723美食-KY,3035智原,1513中興電,6116彩晶,5903全家,,
7,"('5274信驊', 9)",2345智邦,5508永信建,2886兆豐金,3037欣興,2428興勤,2395研華,2891中信金,2923鼎固-KY,3016嘉晶,6548長科*,1201味全,,1722台肥,2501國建,3017奇鋐,1773勝一,3152璟德,3374精材,,
8,"('6415矽力-KY', 9)",6239力成,9938百和,4935茂林-KY,2345智邦,1476儒鴻,5347世界,2884玉山金,3481群創,2103台橡,9941裕融,3042晶技,,5434崇越,2886兆豐金,3708上緯投控,1903士紙,2548華固,3443創意,,
9,"('8422可寧衛', 8)",8299群聯,3227原相,1102亞泥,1218泰山,2474可成,4938和碩,6488環球晶,4943康控-KY,4142國光生,5289宜鼎,4919新唐,,6548長科*,4935茂林-KY,4906正文,1904正隆,6670復盛應用,1477聚陽,,
10,"('8081致新', 8)",6670復盛應用,6579研揚,6223旺矽,2340光磊,8482商億-KY,2633台灣高鐵,2408南亞科,4958臻鼎-KY,6547高端疫苗,6412群電,2401凌陽,,6269台郡,1102亞泥,3189景碩,1907永豐餘,6230超眾,6456GIS-KY,,
11,"('9908大台北', 8)",6548長科*,2340光磊,3078僑威,3218大學光,2375凱美,1102亞泥,5871中租-KY,6120達運,6589台康生技,1723中碳,6257矽格,,5876上海商銀,6223旺矽,,2010春源,9939宏全,6274台燿,,
12,"('6182合晶', 8)",6269台郡,3218大學光,2428興勤,1722台肥,5508永信建,3037欣興,6415矽力-KY,6414樺漢,6533晶心科,5007三星,5471松翰,,5880合庫金,3078僑威,,2027大成鋼,6023元大期,2441超豐,,
13,"('1216統一', 8)",6643M31,1419新紡,9930中聯資源,2049上銀,1234黑松,6669緯穎,3034聯詠,6548長科*,3707漢磊,8086宏捷科,3545敦泰,,5534長虹,4123晟德,,2303聯電,4943康控-KY,6531愛普,,
14,"('8210勤誠', 8)",3005神基,6643M31,1476儒鴻,6548長科*,9938百和,2301光寶科,5347世界,,1903士紙,2376技嘉,2379瑞昱,,4904遠傳,2428興勤,,2312金寶,1419新紡,8150南茂,,
15,"('6488環球晶', 8)",4904遠傳,5530龍巖,2474可成,1419新紡,3227原相,2888新光金,2801彰銀,,,3450聯鈞,6173信昌電,,2883開發金,9930中聯資源,,2317鴻海,6541泰福-KY,8436大江,,
16,"('6409旭隼', 8)",2227裕日車,2903遠百,2375凱美,6643M31,2404漢唐,9921巨大,9910豐泰,,,8150南茂,2303聯電,,8255朋程,1476儒鴻,,2344華邦電,3014聯陽,1707葡萄王,,
17,"('3653健策', 8)",9941裕融,3005神基,5508永信建,4904遠傳,6239力成,6409旭隼,2603長榮,,,4915致伸,2059川湖,,3231緯創,2474可成,,2354鴻準,2547日勝生,6414樺漢,,
18,"('8016矽創', 8)",5289宜鼎,4904遠傳,2885元大金,9908大台北,6147頎邦,3231緯創,1402遠東新,,,2401凌陽,8046南電,,2357華碩,8482商億-KY,,2357華碩,8210勤誠,2247汎德永業,,
