,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-06-10),近12月累積營收年增率連2個月增加(2022-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5530龍巖', 10)",2347聯強,2108南帝,2347聯強,5269祥碩,2108南帝,2330台積電,2330台積電,1102亞泥,6589台康生技,2201裕隆,2520冠德,2206三陽工業,1232大統益,8255朋程,3545敦泰,2345智邦,4743合一,2373震旦行,4157太景*-KY,
1,"('6472保瑞', 9)",2108南帝,5269祥碩,2108南帝,3380明泰,5269祥碩,2317鴻海,2412中華電,1312國喬,2618長榮航,3035智原,2524京城,2363矽統,2206三陽工業,2428興勤,3533嘉澤,2377微星,2006東和鋼鐵,,,
2,"('2308台達電', 9)",4958臻鼎-KY,4576大銀微系統,4958臻鼎-KY,4576大銀微系統,4576大銀微系統,2308台達電,2303聯電,1314中石化,2610華航,1560中砂,6472保瑞,1773勝一,2317鴻海,1232大統益,1102亞泥,,6732昇佳電子,,,
3,"('6643M31', 9)",5269祥碩,8464億豐,1310台苯,2634漢翔,6274台燿,2303聯電,3008大立光,1409新纖,3576聯合再生,9933中鼎,5530龍巖,2317鴻海,9939宏全,1598岱宇,,,3036文曄,,,
4,"('1560中砂', 9)",6274台燿,3227原相,5269祥碩,2540愛山林,3413京鼎,3008大立光,1216統一,1714和桐,4438廣越,9802鈺齊-KY,1560中砂,8163達方,1301台塑,2206三陽工業,,,2606裕民,,,
5,"('4904遠傳', 9)",8464億豐,3563牧德,3380明泰,1722台肥,8464億豐,3711日月光投控,2891中信金,1718中纖,6177達麗,3037欣興,3189景碩,2049上銀,9914美利達,3023信邦,,,8415大國鋼,,,
6,"('2330台積電', 9)",3227原相,4506崇友,4576大銀微系統,2308台達電,2204中華,2912統一超,3711日月光投控,2010春源,,2449京元電子,2395研華,2905三商,2327國巨,5903全家,,,2634漢翔,,,
7,"('2520冠德', 9)",3596智易,6589台康生技,6274台燿,1476儒鴻,3563牧德,2892第一金,2892第一金,2239英利-KY,,5274信驊,5534長虹,2449京元電子,2382廣達,2363矽統,,,4142國光生,,,
8,"('4107邦特', 8)",3563牧德,2540愛山林,1605華新,2227裕日車,4506崇友,2379瑞昱,2880華南金,2362藍天,,2330台積電,9941裕融,8039台虹,1210大成,1434福懋,,,1789神隆,,,
9,"('6464台數科', 8)",4506崇友,1598岱宇,8464億豐,8069元太,9921巨大,5347世界,4904遠傳,2363矽統,,3707漢磊,4919新唐,3078僑威,5876上海商銀,1773勝一,,,6670復盛應用,,,
10,"('6409旭隼', 8)",9921巨大,5471松翰,2634漢翔,3532台勝科,2368金像電,2801彰銀,5347世界,2375凱美,,6182合晶,6561是方,3081聯亞,6239力成,6213聯茂,,,5530龍巖,,,
11,"('5347世界', 8)",5471松翰,6582申豐,3673TPK-KY,6472保瑞,5471松翰,5876上海商銀,2801彰銀,2417圓剛,,6223旺矽,3037欣興,3030德律,4105東洋,2317鴻海,,,1232大統益,,,
12,"('3529力旺', 8)",2404漢唐,4736泰博,3227原相,2360致茂,2404漢唐,2633台灣高鐵,5876上海商銀,2492華新科,,2454聯發科,6488環球晶,2027大成鋼,5534長虹,1714和桐,,,6548長科*,,,
13,"('3035智原', 8)",6582申豐,5871中租-KY,3596智易,6285啟碁,6582申豐,9910豐泰,2887台新金,2515中工,,,2337旺宏,2545皇翔,4915致伸,3545敦泰,,,6491晶碩,,,
14,"('5274信驊', 8)",1515力山,8422可寧衛,3563牧德,4904遠傳,4736泰博,2345智邦,3037欣興,2605新興,,,2303聯電,2353宏碁,2324仁寶,8163達方,,,2455全新,,,
15,"('8069元太', 8)",4736泰博,6576逸達,4506崇友,3529力旺,5871中租-KY,3037欣興,2301光寶科,2812台中銀,,,2344華邦電,2547日勝生,3682亞太電,3037欣興,,,3545敦泰,,,
16,"('2395研華', 8)",5871中租-KY,2308台達電,2540愛山林,1434福懋,8422可寧衛,6669緯穎,6409旭隼,2834臺企銀,,,2498宏達電,9939宏全,9910豐泰,2049上銀,,,9939宏全,,,
17,"('2449京元電子', 8)",8422可寧衛,2373震旦行,9921巨大,2884玉山金,1722台肥,2049上銀,4743合一,2845遠東銀,,,2330台積電,2412中華電,3211順達,6269台郡,,,4157太景*-KY,,,
18,"('5269祥碩', 8)",2308台達電,1476儒鴻,2368金像電,5243乙盛-KY,2308台達電,4958臻鼎-KY,2356英業達,2855統一證,,,8046南電,2421建準,2357華碩,2905三商,,,1598岱宇,,,
19,"('4736泰博', 8)",2373震旦行,4137麗豐-KY,5471松翰,1773勝一,2375凱美,5269祥碩,6239力成,2883開發金,,,2704國賓,2327國巨,2377微星,2449京元電子,,,1218泰山,,,
20,"('8422可寧衛', 7)",1476儒鴻,2520冠德,2404漢唐,6409旭隼,2373震旦行,9904寶成,2385群光,3022威強電,,,5483中美晶,6176瑞儀,3532台勝科,3376新日興,,,2545皇翔,,,
21,"('3533嘉澤', 7)",4137麗豐-KY,6166凌華,6582申豐,2351順德,1476儒鴻,6409旭隼,3406玉晶光,3049和鑫,,,5347世界,1444力麗,2892第一金,8039台虹,,,6279胡連,,,
22,"('3023信邦', 7)",2227裕日車,2524京城,1309台達化,1795美時,2201裕隆,2834臺企銀,5274信驊,3481群創,,,2454聯發科,2606裕民,4551智伸科,2108南帝,,,6472保瑞,,,
23,"('6488環球晶', 7)",2520冠德,9940信義,4736泰博,3374精材,4137麗豐-KY,9914美利達,2313華通,3673TPK-KY,,,,9802鈺齊-KY,5530龍巖,3078僑威,,,3217優群,,,
24,"('2454聯發科', 7)",9940信義,4968立積,5871中租-KY,3035智原,2227裕日車,6121新普,1722台肥,3703欣陸,,,,5269祥碩,2884玉山金,1307三芳,,,2417圓剛,,,
25,"('3532台勝科', 7)",6121新普,8069元太,8422可寧衛,1560中砂,2002中鋼,3406玉晶光,8069元太,4157太景*-KY,,,,1210大成,4904遠傳,3081聯亞,,,,,,
26,"('2327國巨', 7)",8069元太,4123晟德,1722台肥,2395研華,2520冠德,5903全家,3532台勝科,5469瀚宇博,,,,5007三星,1326台化,3030德律,,,,,,
27,"('6223旺矽', 7)",2313華通,5306桂盟,2308台達電,2331精英,2524京城,2352佳世達,3533嘉澤,5530龍巖,,,,2395研華,8462柏文,2027大成鋼,,,,,,
28,"('4105東洋', 7)",4927泰鼎-KY,6472保瑞,2375凱美,3023信邦,2049上銀,2313華通,3374精材,5820日盛金,,,,2458義隆,1229聯華,2545皇翔,,,,,,
29,"('9933中鼎', 7)",5306桂盟,5522遠雄,2892第一金,5903全家,2609陽明,8069元太,3529力旺,6005群益證,,,,4906正文,6472保瑞,2353宏碁,,,,,,
30,"('4915致伸', 7)",6548長科*,2723美食-KY,6504南六,1218泰山,9940信義,3532台勝科,3443創意,6462神盾,,,,2388威盛,1310台苯,2547日勝生,,,,,,
31,"('9941裕融', 7)",6472保瑞,3105穩懋,2373震旦行,1582信錦,6121新普,3023信邦,2449京元電子,6548長科*,,,,5876上海商銀,2313華通,2809京城銀,,,,,,
32,"('6180橘子', 7)",6670復盛應用,2360致茂,1476儒鴻,3552同致,8069元太,3374精材,2201裕隆,8213志超,,,,2539櫻花建,2885元大金,9939宏全,,,,,,
33,"('6415矽力-KY', 7)",6412群電,5425台半,2890永豐金,3443創意,5306桂盟,3529力旺,2404漢唐,,,,,5534長虹,2474可成,2035唐榮,,,,,,
34,"('8131福懋科', 7)",6414樺漢,1216統一,4137麗豐-KY,6561是方,3532台勝科,2404漢唐,9917中保科,,,,,4915致伸,2891中信金,1301台塑,,,,,,
35,"('4536拓凱', 7)",3105穩懋,4904遠傳,2227裕日車,8086宏捷科,6548長科*,9917中保科,3682亞太電,,,,,3630新鉅科,3596智易,9914美利達,,,,,,
36,"('3653健策', 7)",2360致茂,6277宏正,2002中鋼,1590亞德客-KY,2006東和鋼鐵,2845遠東銀,2845遠東銀,,,,,1711永光,2204中華,2412中華電,,,,,,
37,"('2412中華電', 7)",5425台半,3529力旺,2520冠德,8917欣泰,1802台玻,2101南港,3189景碩,,,,,1903士紙,2201裕隆,2421建準,,,,,,
38,"('3037欣興', 7)",1216統一,5530龍巖,6166凌華,2105正新,6472保瑞,3665貿聯-KY,9941裕融,,,,,6605帝寶,6415矽力-KY,2327國巨,,,,,,
39,"('2379瑞昱', 7)",4904遠傳,2417圓剛,2524京城,1232大統益,6670復盛應用,3036文曄,3665貿聯-KY,,,,,3653健策,3034聯詠,1789神隆,,,,,,
40,"('6548長科*', 7)",6277宏正,3705永信,2881富邦金,9802鈺齊-KY,3545敦泰,4123晟德,4123晟德,,,,,2337旺宏,5306桂盟,9940信義,,,,,,
41,"('5534長虹', 7)",3529力旺,4128中天,2324仁寶,6488環球晶,5522遠雄,9933中鼎,9933中鼎,,,,,3665貿聯-KY,1303南亞,6176瑞儀,,,,,,
42,"('1590亞德客-KY', 7)",5388中磊,6409旭隼,2355敬鵬,3218大學光,2393億光,2206三陽工業,2368金像電,,,,,3682亞太電,1402遠東新,1444力麗,,,,,,
43,"('6561是方', 7)",3044健鼎,6464台數科,9940信義,3661世芯-KY,3105穩懋,2204中華,6446藥華藥,,,,,2882國泰金,1736喬山,2606裕民,,,,,,
44,"('2607榮運', 7)",3705永信,2458義隆,4968立積,3045台灣大,1537廣隆,2634漢翔,2388威盛,,,,,2637慧洋-KY,9933中鼎,6456GIS-KY,,,,,,
45,"('3443創意', 7)",2015豐興,9925新保,6121新普,2340光磊,2360致茂,1536和大,2392正崴,,,,,6257矽格,8046南電,9802鈺齊-KY,,,,,,
46,"('3022威強電', 7)",6409旭隼,2492華新科,8069元太,2633台灣高鐵,2608嘉里大榮,6446藥華藥,2548華固,,,,,6504南六,2308台達電,6592和潤企業,,,,,,
47,"('2313華通', 7)",6464台數科,1795美時,2313華通,8926台汽電,5425台半,3376新日興,5534長虹,,,,,2520冠德,3324雙鴻,2382廣達,,,,,,
48,"('8917欣泰', 7)",2458義隆,9943好樂迪,1907永豐餘,8255朋程,3711日月光投控,2388威盛,1789神隆,,,,,6446藥華藥,2454聯發科,3042晶技,,,,,,
49,"('9917中保科', 7)",6803崑鼎,1736喬山,2908特力,1210大成,6147頎邦,3081聯亞,5530龍巖,,,,,4147中裕,2478大毅,1717長興,,,,,,
50,"('5287數字', 7)",9937全國,6411晶焱,4927泰鼎-KY,6244茂迪,3008大立光,2392正崴,4915致伸,,,,,1319東陽,6285啟碁,3443創意,,,,,,
51,"('3374精材', 7)",2492華新科,6446藥華藥,5306桂盟,2412中華電,4904遠傳,6146耕興,2607榮運,,,,,4919新唐,2704國賓,6230超眾,,,,,,
52,"('2404漢唐', 7)",4915致伸,3035智原,3532台勝科,5274信驊,6277宏正,5534長虹,6547高端疫苗,,,,,2886兆豐金,1605華新,5269祥碩,,,,,,
53,"('2417圓剛', 7)",6411晶焱,1560中砂,6548長科*,1614三洋電,3529力旺,8926台汽電,3016嘉晶,,,,,1723中碳,2614東森,2838聯邦銀,,,,,,
54,"('2360致茂', 7)",6669緯穎,5531鄉林,2006東和鋼鐵,3059華晶科,5530龍巖,1319東陽,6548長科*,,,,,2534宏盛,2881富邦金,1227佳格,,,,,,
55,"('4551智伸科', 6)",3665貿聯-KY,2542興富發,6472保瑞,1808潤隆,3034聯詠,5530龍巖,6492生華科,,,,,4107邦特,5483中美晶,6188廣明,,,,,,
56,"('3218大學光', 6)",1560中砂,8436大江,6670復盛應用,2607榮運,3044健鼎,4147中裕,3680家登,,,,,6414樺漢,,1210大成,,,,,,
57,"('6146耕興', 6)",5469瀚宇博,3152璟德,1402遠東新,6643M31,1102亞泥,4915致伸,5388中磊,,,,,1305華夏,,8482商億-KY,,,,,,
58,"('9911櫻花', 6)",8436大江,2395研華,9907統一實,1711永光,3705永信,2607榮運,6230超眾,,,,,2312金寶,,8341日友,,,,,,
59,"('2206三陽工業', 6)",3090日電貿,1234黑松,1504東元,1536和大,2015豐興,6492生華科,2637慧洋-KY,,,,,2892第一金,,5007三星,,,,,,
60,"('6279胡連', 6)",3152璟德,5508永信建,6412群電,3707漢磊,9908大台北,5388中磊,9908大台北,,,,,2301光寶科,,2605新興,,,,,,
